,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
487,487,487,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,auweh!,15,21,character_speech,1,14,,"
       KASPERL.
      ",#kasperl,170.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
488,488,488,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"jetzt ist’s vorbey – jetzt fischen sie meine Herrschaft weg, dann hat der Kasperl auch Feyerabend.",22,120,character_speech,1,14,,"
       KASPERL.
      ",#kasperl,170.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
489,489,489,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       Kennt ihr mich?",0,23,character_speech,1,14,,"
       MENSCHENHASSER.
      ",#menschenhasser,171.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
490,490,490,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"Ich bin der Gott der Zwietracht – lange schon gieng mein rastloses Bestreben dahin, euch – die ihr so viel zur Geselligkeit – zur Eintracht – zum Freundschaftsbunde der Menschen beytruget, in meine Gewalt zu bekommen.",24,241,character_speech,1,14,,"
       MENSCHENHASSER.
      ",#menschenhasser,171.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
491,491,491,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"– Ergreift diese Beyde, und führt sie in meine Höhle.",242,295,character_speech,1,14,,"
       MENSCHENHASSER.
      ",#menschenhasser,171.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
492,492,492,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       es.",0,11,character_speech,1,14,,"
       GENIUS DES SCHERZES.
      ",#genius_des_scherzes,172.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
493,493,493,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"Und was hoffst du, närrischer Mensch!",12,49,character_speech,1,14,,"
       GENIUS DES SCHERZES.
      ",#genius_des_scherzes,172.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
494,494,494,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,dadurch zu gewinnen?,50,70,character_speech,1,14,,"
       GENIUS DES SCHERZES.
      ",#genius_des_scherzes,172.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
495,495,495,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       Unzufriedenheit und Mißhelligkeit unter diesem friedlichen Völklein.",0,76,character_speech,1,14,,"
       MENSCHENHASSER.
      ",#menschenhasser,173.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
496,496,496,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       es.",0,11,character_speech,1,14,,"
       GENIUS DES GESANGES.
      ",#genius_des_gesanges,174.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
497,497,497,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"Laß uns weiter ziehen, sonst rächen wir uns auf eine grausame Art.",13,79,character_speech,1,14,,"
       GENIUS DES GESANGES.
      ",#genius_des_gesanges,174.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
498,498,498,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       Ergreift sie, und fürchtet euch vor leeren Drohungen nicht.",0,67,character_speech,1,14,,"
       MENSCHENHASSER.
      ",#menschenhasser,175.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
499,499,499,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,–,68,69,character_speech,1,14,,"
       MENSCHENHASSER.
      ",#menschenhasser,175.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
500,500,500,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       (Die Furien wollen auf sie zu eilen).",0,45,stage_direction,1,14,speech_part,,#menschenhasser,175.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
501,501,501,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       es.",0,11,character_speech,1,14,,"
       GENIUS DES SCHERZES.
      ",#genius_des_scherzes,176.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
502,502,502,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Hülfe – ihr Unsterblichen!,12,38,character_speech,1,14,,"
       GENIUS DES SCHERZES.
      ",#genius_des_scherzes,176.0,UNKNOWN,despair,negative,emotions of anxiety,comedy,KK
503,503,503,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,rächet uns an diesem Frevler!,39,68,character_speech,1,14,,"
       GENIUS DES SCHERZES.
      ",#genius_des_scherzes,176.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
504,504,504,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,–,69,70,character_speech,1,14,,"
       GENIUS DES SCHERZES.
      ",#genius_des_scherzes,176.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
505,505,505,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
        (Fürchterlicher Donnerschlag.",0,38,stage_direction,1,14,inner_speech,,#genius_des_scherzes,176.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
506,506,506,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Ein Felsenstück verwandelt sich in eine Grotte.,39,86,stage_direction,1,14,inner_speech,,#genius_des_scherzes,176.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
507,507,507,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Die Schutzgöttinn des Fleisses.),87,119,stage_direction,1,14,inner_speech,,#genius_des_scherzes,176.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
508,508,508,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Recitativ.",0,17,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
509,509,509,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Donnerschlag.",0,20,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
510,510,510,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"– Die Furien entfliehen – Kasperl entfallen die Bande – dem Menschenhasser entfällt die Hülle, er steht als Neid da, mit Schlangen in Haaren und Händen).",21,174,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
511,511,511,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       Dem Himmel sey Dank, ich bin wieder frey.",0,49,character_speech,1,14,,"
       KASPERL.
      ",#kasperl,177.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
512,512,512,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"– Jetzt könnt’ ich reich werden, wenn ich den Herrn da dürft fürs Geld sehen lassen.",50,134,character_speech,1,14,,"
       KASPERL.
      ",#kasperl,177.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
513,513,513,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Recitativ.",0,17,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
514,514,514,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       Göttinn des Fleisses.",0,29,character_speech,1,14,,"
       GÖTTINN DES FLEISSES.
      ",#göttinn des fleisses,178.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
515,515,515,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      (Sie winkt.",0,18,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
516,516,516,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Die Bühne verwandelt sich in einen der komischen Kunst gewidmeten Ort.,19,89,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
517,517,517,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Trompeten und Pauken.,90,111,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
518,518,518,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Auf dm Altar steht ein Genius mit Blumenkränzen in den Händen).,112,175,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
519,519,519,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       
        Hier werdet ihr im traulichen Verein,
       
       
        Die Gönner eurer Kunst erfreu’n.",0,111,character_speech,1,14,,"
       GÖTTINN DES FLEISSES.
      ",#göttinn des fleisses,179.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
520,520,520,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       
        Heil und Seegen über alle,
       
       
        Die durch Gnade und durch Gunst,
       
       
        In Thaliens Tempelhalle
       
       
        Unterstützen unsre Kunst.",0,198,character_speech,1,14,,"
       CHOR.
      ",#chor,180.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
521,521,521,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"Unser einziges Bestreben
       
       
        Sey, den Gönnern Lust zu geben
       
       
        Laßt im traulichen Verein
       
       
        Dieß stets unsre Sorge seyn.",223,405,character_speech,1,14,,"
       CHOR.
      ",#chor,180.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
522,522,522,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Heil und Segen unsern Gönnern!,430,460,character_speech,1,14,,"
       CHOR.
      ",#chor,180.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
523,523,523,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Den Künstler unterstützt die Gunst.,485,520,character_speech,1,14,,"
       CHOR.
      ",#chor,180.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
524,524,524,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Den Gönnern huldiget die Kunst.,545,576,character_speech,1,14,,"
       CHOR.
      ",#chor,180.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
525,525,525,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Duett.",0,13,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
526,526,526,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       Genius des Gesanges und des Scherzes.",0,45,character_speech,1,14,,"
       GENIUS DES GESANGES.
      ",#genius_des_gesanges,181.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
527,527,527,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Der Genius fliegt langsam in die Mitte der Bühne, und erhebt den Vorhang, es zeigen sich die Hauptcharaktere der komischen Muse, und man liest transparent:",0,162,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
528,528,528,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Zwey Pyramiden erhellen sich zu gleicher Zeit, man liest auf einer Seite:",0,80,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
529,529,529,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Auf der andern Seite:",0,28,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
530,530,530,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
      Die Schutzgöttinn des Fleisses erhebt sich auf das Piedestal, wo vorher der Genius stand – die Genien des Gesangs und des Scherzes umgeben sie in einer reitzenden Gruppe.",0,177,stage_direction,1,14,pre_speech,,,,,"admiration, reverence",positive,emotions of affection,comedy,KK
531,531,531,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Die übrigen stürzen zur Erde.,178,207,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
532,532,532,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"
       
        Ein Sonnenblick,
       
       
        Für uns’re Kunst,
       
       
        Das größte Glück!",0,117,character_speech,1,14,,"
       SCHLUSS-CHOR.
      ",#schluß-chor,182.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
533,533,533,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,Ist eure Gunst.,142,157,character_speech,1,14,,"
       SCHLUSS-CHOR.
      ",#schluß-chor,182.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
534,534,534,Kasperl/Hensler_Das_friedliche_Dörfchen.csv,"Bleibt ihr uns hold
       
       
        Und Unsrem Spiel –
       
       
        Nicht Gut und Gold
       
       
        Gilt uns so viel.",182,329,character_speech,1,14,,"
       SCHLUSS-CHOR.
      ",#schluß-chor,182.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
