,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
2267,2267,2267,Kasperl/Perinet_Baarfuss_korr.csv,"
       Verdammt!",0,17,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,812.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
2268,2268,2268,Kasperl/Perinet_Baarfuss_korr.csv,"
       Seine Reue und verheißene Besserung fodern meinen Schutz.",0,65,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
2269,2269,2269,Kasperl/Perinet_Baarfuss_korr.csv,"Er umarmte also mich, und nicht seine Braut.",66,110,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2270,2270,2270,Kasperl/Perinet_Baarfuss_korr.csv,"– Ihre Einwilligung hat er, ihre Tochter ist unter meinem Schutze und in meinem Reiche.",111,198,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2271,2271,2271,Kasperl/Perinet_Baarfuss_korr.csv,– Dieses Gold sey,199,216,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2272,2272,2272,Kasperl/Perinet_Baarfuss_korr.csv,"
        (zu Zickzack)",0,22,stage_direction,3,21,inner_speech,,#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2273,2273,2273,Kasperl/Perinet_Baarfuss_korr.csv,"
       zu deiner Strafe ihr Eigenthum.",0,39,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
2274,2274,2274,Kasperl/Perinet_Baarfuss_korr.csv,"
        (zu Jogl)",0,18,stage_direction,3,21,inner_speech,,#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2275,2275,2275,Kasperl/Perinet_Baarfuss_korr.csv,"
       Für eure Aussteuer werd’ ich sorgen.",0,44,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2276,2276,2276,Kasperl/Perinet_Baarfuss_korr.csv,– Sie geben also Ihre Einwilligung?,45,80,character_speech,3,21,,"
       Dryade.
      ",#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2277,2277,2277,Kasperl/Perinet_Baarfuss_korr.csv,"
       (zu Jogl)",0,17,stage_direction,3,21,speech_part,,#dryade,813.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2278,2278,2278,Kasperl/Perinet_Baarfuss_korr.csv,"
       (auf die Küste)",0,23,stage_direction,3,21,speech_part,,#jogel,814.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2279,2279,2279,Kasperl/Perinet_Baarfuss_korr.csv,"
       Wenn das mein ist, mit tausend Freuden!",0,47,character_speech,3,21,,"
       Jogel.
      ",#jogel,814.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
2280,2280,2280,Kasperl/Perinet_Baarfuss_korr.csv,"
        (zur Frau von Wampel)",0,30,stage_direction,3,21,inner_speech,,#jogel,814.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2281,2281,2281,Kasperl/Perinet_Baarfuss_korr.csv,"
       Wir sind ein Paar!",0,26,character_speech,3,21,,"
       Jogel.
      ",#jogel,814.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
2282,2282,2282,Kasperl/Perinet_Baarfuss_korr.csv,"
       Gott sey Dank!",0,22,character_speech,3,21,,"
       Frau v. Wampel.
      ",#fr_v_wampel,815.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
2283,2283,2283,Kasperl/Perinet_Baarfuss_korr.csv,"
       Mit Illusion!",0,21,character_speech,3,21,,"
       Verwalter.
      ",#verwalter,816.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2284,2284,2284,Kasperl/Perinet_Baarfuss_korr.csv,"
       (reicht Nannette die Hand)",0,34,stage_direction,3,21,speech_part,,#verwalter,816.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2285,2285,2285,Kasperl/Perinet_Baarfuss_korr.csv,"
       Eh bien!",0,16,character_speech,3,21,,"
       Nannette.
      ",#nannette,817.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2286,2286,2286,Kasperl/Perinet_Baarfuss_korr.csv,"
       (schlägt ein)",0,21,stage_direction,3,21,speech_part,,#nannette,817.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2287,2287,2287,Kasperl/Perinet_Baarfuss_korr.csv,"
       Leicht möglich, bleib’ ich gar über?",0,44,character_speech,3,21,,"
       Knerzel.
      ",#knerzel,818.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2288,2288,2288,Kasperl/Perinet_Baarfuss_korr.csv,"
       Nein!",0,13,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2289,2289,2289,Kasperl/Perinet_Baarfuss_korr.csv,"
        (schnell hinübertretend)",0,33,stage_direction,3,21,inner_speech,,#zickzack,819.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
2290,2290,2290,Kasperl/Perinet_Baarfuss_korr.csv,"
       Ganz leer darf Vizlipuzli nicht ausgehen.",0,49,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2291,2291,2291,Kasperl/Perinet_Baarfuss_korr.csv,– Einen Narren muß ich ihm bringen.,50,85,character_speech,3,21,,"
       Zickzack.
      ",#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2292,2292,2292,Kasperl/Perinet_Baarfuss_korr.csv,"
       (er versinkt mit Knerzel.",0,33,stage_direction,3,21,speech_part,,#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2293,2293,2293,Kasperl/Perinet_Baarfuss_korr.csv,– Donner.),34,44,stage_direction,3,21,speech_part,,#zickzack,819.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2294,2294,2294,Kasperl/Perinet_Baarfuss_korr.csv,"
       (im Sinken)",0,19,stage_direction,3,21,speech_part,,#knerzel,820.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
2295,2295,2295,Kasperl/Perinet_Baarfuss_korr.csv,"
       Leicht möglich, holt mich der Teuxel!",0,45,character_speech,3,21,,"
       Knerzel.
      ",#knerzel,820.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
2296,2296,2296,Kasperl/Perinet_Baarfuss_korr.csv,"
       Und dieser Wechselthaler sey auf immer zum Wohl der Menschheit vernichtet.",0,82,character_speech,3,21,,"
       Dryade.
      ",#dryade,821.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
2297,2297,2297,Kasperl/Perinet_Baarfuss_korr.csv,"
      (Sie wirft den Thaler weg.",0,33,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2298,2298,2298,Kasperl/Perinet_Baarfuss_korr.csv,– Das Theater verändert sich in einen der Dryade geheiligten Lustgarten.,34,106,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2299,2299,2299,Kasperl/Perinet_Baarfuss_korr.csv,Die Goldküste verwandelt sich in einen lebendigen Springbrunnen.,107,171,stage_direction,3,21,pre_speech,,,,,joy,positive,emotions of pleasure,comedy,KK
2300,2300,2300,Kasperl/Perinet_Baarfuss_korr.csv,Louise eilt in Augustins Arme.),172,203,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2301,2301,2301,Kasperl/Perinet_Baarfuss_korr.csv,"
      Schluß-Chor.",0,19,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2302,2302,2302,Kasperl/Perinet_Baarfuss_korr.csv,"
       
        Auf, windet der Dankbarkeit Kränze,
       
       
        Gefeyert durch Sang und durch Tänze!",0,113,character_speech,3,21,,"
       Schluß-Chor.
      ",#schluß-chor,822.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
2303,2303,2303,Kasperl/Perinet_Baarfuss_korr.csv,"Es knüpft Gott Hymen mit segnender Hand
       
       
        Das neue, und alte, das dreyfache Band.",138,241,character_speech,3,21,,"
       Schluß-Chor.
      ",#schluß-chor,822.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
2304,2304,2304,Kasperl/Perinet_Baarfuss_korr.csv,"
      Tableau.",0,15,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
2305,2305,2305,Kasperl/Perinet_Baarfuss_korr.csv,"
      Ende.",0,12,stage_direction,3,21,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
