,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
1856,1856,1856,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
        (in Freude gesenkt.)",0,29,stage_direction,3,16,inner_speech,,#bolla,755.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1857,1857,1857,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       O guter Gott!",0,21,character_speech,3,16,,"
       Bolla.
      ",#bolla,755.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1858,1858,1858,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,das kann ich nicht erleben.,22,49,character_speech,3,16,,"
       Bolla.
      ",#bolla,755.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1859,1859,1859,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Was – was hör ich da?",0,29,character_speech,3,16,,"
       Caspar.
      ",#caspar,756.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1860,1860,1860,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"meine Pflegtochter, die Tochter des Herrn Gouverneurs?",30,84,character_speech,3,16,,"
       Caspar.
      ",#caspar,756.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1861,1861,1861,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Nicht anders, ehrlicher Mann!",0,37,character_speech,3,16,,"
       Karl.
      ",#karl,757.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1862,1862,1862,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"Antonia ist meine Stiefschwester, meine Gattinn.",38,86,character_speech,3,16,,"
       Karl.
      ",#karl,757.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1863,1863,1863,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Desto besser, so bleibts Kapital in der Familie.",0,56,character_speech,3,16,,"
       Caspar.
      ",#caspar,758.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1864,1864,1864,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Guter, ehrlicher Mann, du bist versorgt, so lang ich lebe, ich will mein Vermögen mit dir theilen, will mit dir leben und sterben, ich hab eine Tochter wieder – hab einen Enkel –",0,186,character_speech,3,16,,"
       Bolla.
      ",#bolla,759.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
1865,1865,1865,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       O mein Vater!",0,21,character_speech,3,16,,"
       Antonia.
      ",#antonia,760.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1866,1866,1866,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,welches Glück ist mir beschieden?,22,55,character_speech,3,16,,"
       Antonia.
      ",#antonia,760.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1867,1867,1867,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       (zu Wilhelm)",0,20,stage_direction,3,16,speech_part,,#karl,761.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1868,1868,1868,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Nun Bruder!",0,19,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1869,1869,1869,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,ist diese Entdeckung nicht den Preiß eines solchen Geschöpfes werth?,20,88,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
1870,1870,1870,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,ich vergeb dir,89,103,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
1871,1871,1871,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
        (erg[reift] s[eine] H[ände])",0,37,stage_direction,3,16,inner_speech,,#karl,761.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1872,1872,1872,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       lösch diese häßliche Handlung aus deinem Herzen, und verdunkle sie auf ewig, durch Tugend und Rechtschaffenheit; Menschenliebe sey unser Looß, Bruderliebe sey unsere Glückseligkeit, hier diesen Kuß,",0,206,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1873,1873,1873,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
        (bewegt)",0,17,stage_direction,3,16,inner_speech,,#karl,761.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1874,1874,1874,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       diese Hand, gieb mir dafür dein Herz.",0,45,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1875,1875,1875,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       (küßt ihn.)",0,19,stage_direction,3,16,speech_part,,#karl,761.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1876,1876,1876,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       O glücklich ist der Vater, dem Gott Kinder beschert, die Menschen sind, und die Tugend lieben.",0,102,character_speech,3,16,,"
       Bolla.
      ",#bolla,762.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1877,1877,1877,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Und glücklich die Kinder, die gesegnet von ihrem Vater, der Vorsicht Lieblinge sind.",0,92,character_speech,3,16,,"
       Karl.
      ",#karl,763.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1878,1878,1878,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       (umarmt beide, bewegt.)",0,31,stage_direction,3,16,speech_part,,#bolla,764.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1879,1879,1879,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Sohn!",0,13,character_speech,3,16,,"
       Bolla.
      ",#bolla,764.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1880,1880,1880,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,Tochter!,14,22,character_speech,3,16,,"
       Bolla.
      ",#bolla,764.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1881,1881,1881,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       O mein Vater!",0,21,character_speech,3,16,,"
       Antonia. Karl.
      ",#carl #antonia,765.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
1882,1882,1882,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
      Der Vorhang fällt.",0,25,stage_direction,3,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
