,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
646,646,646,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"
                                       Aria.",0,45,stage_direction,3,28,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
647,647,647,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"
                                       
                                          Helas quels soûpirs me repondent?",0,116,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,fear,negative,emotions of anxiety
648,648,648,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,Helas!,239,245,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,fear,negative,emotions of anxiety
649,649,649,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"quels soûpirs, quel regrets
                                       
                                       
                                          Avec mes plaintes se confondent?",246,428,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
650,650,650,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,Helas!,551,557,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,fear,negative,emotions of anxiety
651,651,651,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"quels soûpirs, quels regrets
                                       
                                       
                                          Me repondent dans ces forêts?",558,738,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
652,652,652,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"
                                       Ach was für Seufzer antworten mir?",0,74,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
653,653,653,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"Ach was für Seufzer / was für ängstliches Flehen
                                       Vermischet sich mit meine Klagen?",114,235,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,fear,negative,emotions of anxiety
654,654,654,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"Ach was für Seufzen / was für
                                       ein ängstliches Stehnen
                                       Antwortet mir aus diese Walde?",275,437,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,fear,negative,emotions of anxiety
655,655,655,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,Ihr Himmel / ach!,477,494,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
656,656,656,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,was nun für Raht?,495,512,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
657,657,657,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"Verzweiflung stürzt mich in die Gruft /
                                       Die Haß und Liebe mir bereitet hat!",552,666,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,despair,negative,emotions of anxiety
658,658,658,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"Ich sterb' / um meine Qual dadurch zu enden /
                                       Und Orpheus Liebe noch dort in der Höllen-Kluft
                                       Von Eurydicen abzuwenden.",706,903,character_speech,3,28,,ORASIA,ORASIA,1.0,UNKNOWN,despair,negative,emotions of anxiety
659,659,659,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"
                                       Schluß – Aria.",0,54,stage_direction,3,28,speech_part,,,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation
660,660,660,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"
                                       Ach lebe / Königinn / ach lebe!",0,71,character_speech,3,28,,GEFOLGE DER ORASIA.,GEFOLGE DER ORASIA.,2.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
661,661,661,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,Wir sterben alle gern für dich.,111,142,character_speech,3,28,,GEFOLGE DER ORASIA.,GEFOLGE DER ORASIA.,2.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
662,662,662,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"Daß dein Geschick sich zu den Sternen hebe:
                                       So leben wir geruhiglich!",182,290,character_speech,3,28,,GEFOLGE DER ORASIA.,GEFOLGE DER ORASIA.,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
663,663,663,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,Ach lebe / Königinn / ach lebe!,330,361,character_speech,3,28,,GEFOLGE DER ORASIA.,GEFOLGE DER ORASIA.,2.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
664,664,664,TextGrid/-Orpheus_oder_Die_wunderbare_Bestaendigkeit_der_Liebe.xml,"
                                       Da Capo.",0,48,stage_direction,3,28,speech_part,,,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation
