,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
1764,1764,1764,Kasperl/Hensler_Der Großvater_korr.csv,wollen wir eins –,20,37,character_speech,4,11,,"
       Niklas.
      ",#niklas,659.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1765,1765,1765,Kasperl/Hensler_Der Großvater_korr.csv,"
       (zeigt durch Pantomime, daß er mit ihr tanzen wolle.)",0,61,stage_direction,4,11,speech_part,,#niklas,659.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1766,1766,1766,Kasperl/Hensler_Der Großvater_korr.csv,"
       (zieht die Füsse an sich)",0,33,stage_direction,4,11,speech_part,,#lise,660.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1767,1767,1767,Kasperl/Hensler_Der Großvater_korr.csv,"
       Es wird sich nimmer thun, lieber Niklas!",0,48,character_speech,4,11,,"
       Lise.
      ",#lise,660.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1768,1768,1768,Kasperl/Hensler_Der Großvater_korr.csv,"
       Probier’s d’Mutter; s’probiren ist über studiren – Geh’ her, Marthe –",0,77,character_speech,4,11,,"
       Kasper.
      ",#kasper,661.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1769,1769,1769,Kasperl/Hensler_Der Großvater_korr.csv,"
       Wenn der Vater thut, so thut der Philipp auch mit –",0,59,character_speech,4,11,,"
       Philipp.
      ",#philipp,662.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1770,1770,1770,Kasperl/Hensler_Der Großvater_korr.csv,"
       (nimmt Hanne)",0,21,stage_direction,4,11,speech_part,,#philipp,662.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1771,1771,1771,Kasperl/Hensler_Der Großvater_korr.csv,"
       Ha!",0,11,character_speech,4,11,,"
       Niklas.
      ",#niklas,663.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1772,1772,1772,Kasperl/Hensler_Der Großvater_korr.csv,mein Leben kömmt mir vor wie ein froh durchlebter Erntetag!,12,71,character_speech,4,11,,"
       Niklas.
      ",#niklas,663.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1773,1773,1773,Kasperl/Hensler_Der Großvater_korr.csv,Gnädigster König!,72,89,character_speech,4,11,,"
       Niklas.
      ",#niklas,663.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
1774,1774,1774,Kasperl/Hensler_Der Großvater_korr.csv,"
        (nimmt Liese)",0,22,stage_direction,4,11,inner_speech,,#niklas,663.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1775,1775,1775,Kasperl/Hensler_Der Großvater_korr.csv,"
       den letzten Tanz in meinem Leben – aber keinen andern, als den Großvater-Tanz; komm, gute Lise!",0,103,character_speech,4,11,,"
       Niklas.
      ",#niklas,663.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
1776,1776,1776,Kasperl/Hensler_Der Großvater_korr.csv,"
       Aber hübsch langsam, sonst kömmt die alte Lise nicht nach.",0,66,character_speech,4,11,,"
       Lise.
      ",#lise,664.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1777,1777,1777,Kasperl/Hensler_Der Großvater_korr.csv,"
       (Der ganze Kreiß versammelt sich um die Alten her, der gewöhnliche Großvater-tanz beginnt.",0,98,stage_direction,4,11,speech_part,,#lise,664.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1778,1778,1778,Kasperl/Hensler_Der Großvater_korr.csv,"Anfangs ganz pathetisch, nach und nach lustiger, biß zum lezten Chor.",99,168,stage_direction,4,11,speech_part,,#lise,664.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1779,1779,1779,Kasperl/Hensler_Der Großvater_korr.csv,"
      Chor.",0,12,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1780,1780,1780,Kasperl/Hensler_Der Großvater_korr.csv,"
      Beyde (tanzen und singen)",0,32,stage_direction,4,11,pre_speech,,,,,joy,positive,emotions of pleasure,comedy,KK
1781,1781,1781,Kasperl/Hensler_Der Großvater_korr.csv,"
       
        Als ich noch nicht Großvater war,
       
       
        Da war ich lustig und froh –",0,103,character_speech,4,11,,"
       Niklas.
      ",#niklas,665.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
1782,1782,1782,Kasperl/Hensler_Der Großvater_korr.csv,"
       
        Als ich noch nicht Großmutter war,
       
       
        Da gieng es noch; so – so  –",0,104,character_speech,4,11,,"
       Lise.
      ",#lise,666.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1783,1783,1783,Kasperl/Hensler_Der Großvater_korr.csv,"
      Chor.",0,12,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1784,1784,1784,Kasperl/Hensler_Der Großvater_korr.csv,"
       (In dem sie in zerschieden Figuren um die Alten herumtanzen.)",0,69,stage_direction,4,11,speech_part,,#kasper #marthe #rosine #philipp #christoph #bernhard #präsident #emilie #hanne #kinder #bergleute #könig,667.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
1785,1785,1785,Kasperl/Hensler_Der Großvater_korr.csv,"
       
        Wir ehren das Alter, es ist unsre Pflicht –!",0,61,character_speech,4,11,,"
       Alle.
      ",#kasper #marthe #rosine #philipp #christoph #bernhard #präsident #emilie #hanne #kinder #bergleute #könig,667.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
1786,1786,1786,Kasperl/Hensler_Der Großvater_korr.csv,Der Bergleute Sitten – verachten wir nicht!,86,129,character_speech,4,11,,"
       Alle.
      ",#kasper #marthe #rosine #philipp #christoph #bernhard #präsident #emilie #hanne #kinder #bergleute #könig,667.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
1787,1787,1787,Kasperl/Hensler_Der Großvater_korr.csv,"
      (Erster Chor: Es lebe der König)",0,39,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1788,1788,1788,Kasperl/Hensler_Der Großvater_korr.csv,"
      (Gruppe von Allen.",0,25,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1789,1789,1789,Kasperl/Hensler_Der Großvater_korr.csv,"der Großvatter mit der Alten Lise; beyde außer Athem stürzen vor den König hin, der König begränzt die Alten – die Uebrigen legen ihre Blumen Girlanden kniend zu seinen Füssen.)",26,203,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1790,1790,1790,Kasperl/Hensler_Der Großvater_korr.csv,"
      (Der Vorhang fällt.)",0,27,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
1791,1791,1791,Kasperl/Hensler_Der Großvater_korr.csv,"
      Ende des Lustspiels.",0,27,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
