,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,,,,,,ER,positiv,12285,CATMA_37EFA2C1-7CA2-466C-93CD-33CE0E419AB2,45,Emotionen der Zuneigung,positiv,12076,Liebe,"Hab ich nicht, seit Canut mein Herz dir übergeben,
Mir zum Gesetz gemacht, nach deinem Wink zu leben?
Wie willig floh ich mit zu Nordens tiefstem Schnee?
Durch Wälder folgt ich dir, und gieng mit dir zur See.
","['Hab', 'ich', 'nicht', ',', 'seit', 'Canut', 'mein', 'Herz', 'dir', 'übergeben', ',', 'Mir', 'zum', 'Gesetz', 'gemacht', ',', 'nach', 'deinem', 'Wink', 'zu', 'leben', '?', 'Wie', 'willig', 'floh', 'ich', 'mit', 'zu', 'Nordens', 'tiefstem', 'Schnee', '?', 'Durch', 'Wälder', 'folgt', 'ich', 'dir', ',', 'und', 'gieng', 'mit', 'dir', 'zur', 'See', '.']"
11,,,,,,ER,negativ,12383,CATMA_6D0ACA60-62A7-4C63-8A38-192FF9DCBEDB,20,Emotionen des Leids,negativ,12286,Leid,"ch sah, um den Canut undankbar zu bestreiten,
Die Schiffe fertig stehn, die Heere sich bereiten:
","['ch', 'sah', ',', 'um', 'den', 'Canut', 'undankbar', 'zu', 'bestreiten', ',', 'Die', 'Schiffe', 'fertig', 'stehn', ',', 'die', 'Heere', 'sich', 'bereiten', ':']"
12,,,,,,ER,negativ,13849,CATMA_D04BD6DE-5AF8-4393-BA72-1469FAE939FC,207,Emotionen der Ablehnung,negativ,12910,Abscheu,"Sein Ruhm.
Soll er allein die Welt mit seinen Thaten füllen?
Sein Nähme wird genennt, und meiner bleibt im Stillen.
Es ist ihm nicht genug, daß er befehlen kann.
In allem thut er mehr, als ieder Unterthan.
Wer findet unter ihm Gelegenheit zu siegen?
Ihn preiset man allein im Frieden und in Kriegen.
Nur er heißt tapfer, groß, fromm, gütig, klug, geübt.
Er wird allein geehrt; Er wird allein geliebt.
Sein Geist, den nichts umschränkt, will allen Ruhm umfassen,
Uns, die wir schlechter sind, will er nichts übrig lassen.
Was bleibt mir, soll mich nicht zu leben ganz gereun,
Zur Ehre für ein Weg, als der, sein Feind zu seyn?
Ist Stärke, Muth, Verstand an denen denn verlohren,
Die kein partheyisch Glück zu Königen gebohren?
 Hab ich zur Ewigkeit nicht soviel Recht als er?
Vom Schicksal kömmt der Thron, von uns die Ehre her.
Er bleibe, was er ist, ein König von sechs Reichen.
An Macht geb ich ihm nach, an Ruhm will ich nicht weichen.
","['Sein', 'Ruhm', '.', 'Soll', 'er', 'allein', 'die', 'Welt', 'mit', 'seinen', 'Thaten', 'füllen', '?', 'Sein', 'Nähme', 'wird', 'genennt', ',', 'und', 'meiner', 'bleibt', 'im', 'Stillen', '.', 'Es', 'ist', 'ihm', 'nicht', 'genug', ',', 'daß', 'er', 'befehlen', 'kann', '.', 'In', 'allem', 'thut', 'er', 'mehr', ',', 'als', 'ieder', 'Unterthan', '.', 'Wer', 'findet', 'unter', 'ihm', 'Gelegenheit', 'zu', 'siegen', '?', 'Ihn', 'preiset', 'man', 'allein', 'im', 'Frieden', 'und', 'in', 'Kriegen', '.', 'Nur', 'er', 'heißt', 'tapfer', ',', 'groß', ',', 'fromm', ',', 'gütig', ',', 'klug', ',', 'geübt', '.', 'Er', 'wird', 'allein', 'geehrt', ';', 'Er', 'wird', 'allein', 'geliebt', '.', 'Sein', 'Geist', ',', 'den', 'nichts', 'umschränkt', ',', 'will', 'allen', 'Ruhm', 'umfassen', ',', 'Uns', ',', 'die', 'wir', 'schlechter', 'sind', ',', 'will', 'er', 'nichts', 'übrig', 'lassen', '.', 'Was', 'bleibt', 'mir', ',', 'soll', 'mich', 'nicht', 'zu', 'leben', 'ganz', 'gereun', ',', 'Zur', 'Ehre', 'für', 'ein', 'Weg', ',', 'als', 'der', ',', 'sein', 'Feind', 'zu', 'seyn', '?', 'Ist', 'Stärke', ',', 'Muth', ',', 'Verstand', 'an', 'denen', 'denn', 'verlohren', ',', 'Die', 'kein', 'partheyisch', 'Glück', 'zu', 'Königen', 'gebohren', '?', 'Hab', 'ich', 'zur', 'Ewigkeit', 'nicht', 'soviel', 'Recht', 'als', 'er', '?', 'Vom', 'Schicksal', 'kömmt', 'der', 'Thron', ',', 'von', 'uns', 'die', 'Ehre', 'her', '.', 'Er', 'bleibe', ',', 'was', 'er', 'ist', ',', 'ein', 'König', 'von', 'sechs', 'Reichen', '.', 'An', 'Macht', 'geb', 'ich', 'ihm', 'nach', ',', 'an', 'Ruhm', 'will', 'ich', 'nicht', 'weichen', '.']"
13,,ulfo,,,,ER,positiv,13208,CATMA_FA6A39DF-BAC2-443D-ABCD-D9028D8133F3_0,9,Emotionen der Zuneigung,positiv,13160,Verehrung,Ihn preiset man allein im Frieden und in Kriegen,"['Ihn', 'preiset', 'man', 'allein', 'im', 'Frieden', 'und', 'in', 'Kriegen']"
14,,ulfo,,,,ER,positiv,13311,CATMA_FA6A39DF-BAC2-443D-ABCD-D9028D8133F3_1,25,Emotionen der Zuneigung,positiv,13210,Verehrung,"Nur er heißt tapfer, groß, fromm, gütig, klug, geübt.
Er wird allein geehrt; Er wird allein geliebt.
","['Nur', 'er', 'heißt', 'tapfer', ',', 'groß', ',', 'fromm', ',', 'gütig', ',', 'klug', ',', 'geübt', '.', 'Er', 'wird', 'allein', 'geehrt', ';', 'Er', 'wird', 'allein', 'geliebt', '.']"
15,,,,,,ER,negativ,13910,CATMA_1F2EBEEE-B025-45F9-90C0-DFD7053572FE,9,Emotionen des Leids,negativ,13861,Leid,"Wie qvälest du mich nicht mit deiner Ruhmbegier?
","['Wie', 'qvälest', 'du', 'mich', 'nicht', 'mit', 'deiner', 'Ruhmbegier', '?']"
16,,estrithe,,,,ER,negativ,13968,CATMA_D70E6C8F-C37A-47CA-91CA-19E4397EF7F1_0,14,Emotionen der Ablehnung,negativ,13910,Abscheu,"Bist du noch stets sein Feind, sprich, warum bist du hier?","['Bist', 'du', 'noch', 'stets', 'sein', 'Feind', ',', 'sprich', ',', 'warum', 'bist', 'du', 'hier', '?']"
17,,estrithe,,,,ER,negativ,14078,CATMA_D70E6C8F-C37A-47CA-91CA-19E4397EF7F1_1,11,Emotionen der Ablehnung,negativ,14021,Abscheu,Soll hier dein schwacher Haß sich dir zum Unglück zeigen?,"['Soll', 'hier', 'dein', 'schwacher', 'Haß', 'sich', 'dir', 'zum', 'Unglück', 'zeigen', '?']"
18,,estrithe,,,,ER,positiv,14020,CATMA_33394E84-B60F-4D30-B62C-6112764F5F7E,12,Emotionen der Zuneigung,positiv,13969,Verehrung,"Hier liebt man den Canut, hier ist ihm alles eigen.","['Hier', 'liebt', 'man', 'den', 'Canut', ',', 'hier', 'ist', 'ihm', 'alles', 'eigen', '.']"
19,ulfo,,,,,ER,negativ,14190,CATMA_69538E07-8004-482E-8EFA-3DC0E842699E,24,Emotionen des Leids,negativ,14087,Leid,"Das Unglück, daß er bringt, sey wichtig oder klein!
Kein Unglück ist so groß, als lebend todt zu seyn.
","['Das', 'Unglück', ',', 'daß', 'er', 'bringt', ',', 'sey', 'wichtig', 'oder', 'klein', '!', 'Kein', 'Unglück', 'ist', 'so', 'groß', ',', 'als', 'lebend', 'todt', 'zu', 'seyn', '.']"
20,,,,,,ER,positiv,14497,CATMA_092D623F-BFC6-4E33-9314-C12336C3D485,42,Emotionen der Zuneigung,positiv,14292,Verehrung,"Zur Ehre hab ich schon den ersten Schritt gethan.
Die Welt sieht meinen Sieg schon mit Bewundrung an.
Man sagt schon daß Canut, den sonst nichts überwunden,
Am Ulfo einen Feind, der siegen kann, gefunden.
","['Zur', 'Ehre', 'hab', 'ich', 'schon', 'den', 'ersten', 'Schritt', 'gethan', '.', 'Die', 'Welt', 'sieht', 'meinen', 'Sieg', 'schon', 'mit', 'Bewundrung', 'an', '.', 'Man', 'sagt', 'schon', 'daß', 'Canut', ',', 'den', 'sonst', 'nichts', 'überwunden', ',', 'Am', 'Ulfo', 'einen', 'Feind', ',', 'der', 'siegen', 'kann', ',', 'gefunden', '.']"
21,,,,,,ER,negativ,14725,CATMA_7F89CCE1-945A-420B-96D3-44352833706F,46,Emotionen der Ablehnung,negativ,14497,Abscheu,"Doch daß ich ihn durch List und ohne Schwerdtstreich schlug,
Daß ich sein Heer ersäufft, ist mir noch nicht genug.
Hier selbst in seinem Sitz will ich ihm Krieg erwecken.
Hat er mich erst gefurcht: nun will ich ihn erschrecken.
","['Doch', 'daß', 'ich', 'ihn', 'durch', 'List', 'und', 'ohne', 'Schwerdtstreich', 'schlug', ',', 'Daß', 'ich', 'sein', 'Heer', 'ersäufft', ',', 'ist', 'mir', 'noch', 'nicht', 'genug', '.', 'Hier', 'selbst', 'in', 'seinem', 'Sitz', 'will', 'ich', 'ihm', 'Krieg', 'erwecken', '.', 'Hat', 'er', 'mich', 'erst', 'gefurcht', ':', 'nun', 'will', 'ich', 'ihn', 'erschrecken', '.']"
22,,ulfo,,,,ER,negativ,14773,CATMA_E06FF125-0AB8-4A88-BB3D-A93A11260119,12,Emotionen des Leids,negativ,14725,Leid,"Geh nur, und bitte du bey ihm für mein Vergehn;
","['Geh', 'nur', ',', 'und', 'bitte', 'du', 'bey', 'ihm', 'für', 'mein', 'Vergehn', ';']"
23,,ulfo,,,,ER,negativ,14829,CATMA_53C65499-FAEB-443B-9B98-D2C758510FAE,12,Emotionen des Leids,negativ,14773,Leid,"Du sollst es bald gehäufft, und ihn selbst bittend sehn.","['Du', 'sollst', 'es', 'bald', 'gehäufft', ',', 'und', 'ihn', 'selbst', 'bittend', 'sehn', '.']"
24,,,,,,ER,positiv,15024,CATMA_ECA74CDE-ECDA-4F45-BD45-4CF1B678D3A0,11,Emotionen der Zuneigung,positiv,14977,Verehrung,"Mich nenne denn die Welt, den Sieger des Canut.","['Mich', 'nenne', 'denn', 'die', 'Welt', ',', 'den', 'Sieger', 'des', 'Canut', '.']"
25,,gunilde,,,,ER,negativ,15177,CATMA_4F8E19CD-6EAF-42C5-817D-EA669CD2CD0F,9,Emotionen des Leids,negativ,15130,Leid,"Des Ulfo Wiederkehr hat ihm das Herz genommen.
","['Des', 'Ulfo', 'Wiederkehr', 'hat', 'ihm', 'das', 'Herz', 'genommen', '.']"
26,gunilde,,,,,ER,positiv,15277,CATMA_28BD8B29-4B4A-4220-A096-9B71CB46FEC8,20,Emotionen der Zuneigung,positiv,15177,Verehrung,"Canut ist immer noch der Held voll Gütigkeit,
Der nur aus Zwange zürnt, aus Neigung stets verzeiht.
","['Canut', 'ist', 'immer', 'noch', 'der', 'Held', 'voll', 'Gütigkeit', ',', 'Der', 'nur', 'aus', 'Zwange', 'zürnt', ',', 'aus', 'Neigung', 'stets', 'verzeiht', '.']"
27,,godewin,,,,ER,positiv,15378,CATMA_E7B369CE-4726-450C-9258-28F0FF979D24,22,Emotionen der Zuneigung,positiv,15277,Liebe,"Er wird von seiner Huld dich itzt versichern lassen,
Und zeigen, wie bereit er sey, dich zu umfassen.","['Er', 'wird', 'von', 'seiner', 'Huld', 'dich', 'itzt', 'versichern', 'lassen', ',', 'Und', 'zeigen', ',', 'wie', 'bereit', 'er', 'sey', ',', 'dich', 'zu', 'umfassen', '.']"
28,,,canut,,,ER,negativ,15488,CATMA_CD5305AD-BD05-446A-9710-F3F4E65E08D2,17,Emotionen des Leids,negativ,15391,Leid,"Ach! wär ich wiederum in Wäldern tief versteckt,
Vom Mangel unterdrückt und von Gefahr erschreckt","['Ach', '!', 'wär', 'ich', 'wiederum', 'in', 'Wäldern', 'tief', 'versteckt', ',', 'Vom', 'Mangel', 'unterdrückt', 'und', 'von', 'Gefahr', 'erschreckt']"
29,estrithe,gunilde,,,,ER,negativ,15553,CATMA_310D6258-72A9-491E-8F71-F8A506A9E345,7,Emotionen des Leids,negativ,15514,Leid,"ist dein Herz denn unaufhörlich bange?
","['ist', 'dein', 'Herz', 'denn', 'unaufhörlich', 'bange', '?']"
30,gunilde,,,,,ER,Emotionale Bewegtheit,15799,CATMA_246A2FB1-F987-4DCB-ACD5-AEB03CC202B1,13,Emotionale Bewegtheit,Emotionale Bewegtheit,15745,Emotionale Bewegtheit,"Die Gnade beut sich an, und er will sie nicht nehmen?
","['Die', 'Gnade', 'beut', 'sich', 'an', ',', 'und', 'er', 'will', 'sie', 'nicht', 'nehmen', '?']"
31,,godewin,ulfo,,,ER,negativ,16168,CATMA_BEC87360-7B51-4630-B942-26DA306F7479,9,Emotionen der Ablehnung,negativ,16121,Abscheu,"Verachtet vom Canut und selbst sein König war;
","['Verachtet', 'vom', 'Canut', 'und', 'selbst', 'sein', 'König', 'war', ';']"
32,,gunilde,,,,ER,negativ,16374,CATMA_01C38280-E095-4188-BC29-BEED27F11909,44,Emotionen des Leids,negativ,16168,Leid,"Wo ihn kein andrer Feind als Frost und Mangel drükte,
Da war es Zeit zu sehn, ob Flehn sich für ihn schickte;
Da stund ihm noch die Wahl von seinem Schicksal frey,
Ob Elend reitzender als der Gehorsam sey.
","['Wo', 'ihn', 'kein', 'andrer', 'Feind', 'als', 'Frost', 'und', 'Mangel', 'drükte', ',', 'Da', 'war', 'es', 'Zeit', 'zu', 'sehn', ',', 'ob', 'Flehn', 'sich', 'für', 'ihn', 'schickte', ';', 'Da', 'stund', 'ihm', 'noch', 'die', 'Wahl', 'von', 'seinem', 'Schicksal', 'frey', ',', 'Ob', 'Elend', 'reitzender', 'als', 'der', 'Gehorsam', 'sey', '.']"
33,,,,,,ER,negativ,17102,CATMA_B94C0D53-D65F-49BD-B138-C1F667A869EA,110,Emotionen des Leids,negativ,16558,Leid,"Ach! nichts als dieser Stolz hat ihn hieher gebracht.
Indeß daß ich geglaubt, er höre mein Verlangen,
Gunilde, so hat mich der Falsche hintergangen.
Du weißt, wie oft ich ihm mit Thränen zugesetzt,
Wie ich ihm vorgestellt, daß er die Pflicht verletzt.
Wie deutlich zeigt ich ihm des Stolzes Folgerungen,
Dadurch er statt des Ruhms nur Schand und Noth errungen,
Sein wüster Aufenthalt, sein Heer, daß ihn verließ,
Bezeugten, daß ich ihm nichts als die Wahrheit wies,
Ich rieth ihm, wiederum zu seiner Pflicht zu kehren.
Wievielmal bath ich ihn! ","['Ach', '!', 'nichts', 'als', 'dieser', 'Stolz', 'hat', 'ihn', 'hieher', 'gebracht', '.', 'Indeß', 'daß', 'ich', 'geglaubt', ',', 'er', 'höre', 'mein', 'Verlangen', ',', 'Gunilde', ',', 'so', 'hat', 'mich', 'der', 'Falsche', 'hintergangen', '.', 'Du', 'weißt', ',', 'wie', 'oft', 'ich', 'ihm', 'mit', 'Thränen', 'zugesetzt', ',', 'Wie', 'ich', 'ihm', 'vorgestellt', ',', 'daß', 'er', 'die', 'Pflicht', 'verletzt', '.', 'Wie', 'deutlich', 'zeigt', 'ich', 'ihm', 'des', 'Stolzes', 'Folgerungen', ',', 'Dadurch', 'er', 'statt', 'des', 'Ruhms', 'nur', 'Schand', 'und', 'Noth', 'errungen', ',', 'Sein', 'wüster', 'Aufenthalt', ',', 'sein', 'Heer', ',', 'daß', 'ihn', 'verließ', ',', 'Bezeugten', ',', 'daß', 'ich', 'ihm', 'nichts', 'als', 'die', 'Wahrheit', 'wies', ',', 'Ich', 'rieth', 'ihm', ',', 'wiederum', 'zu', 'seiner', 'Pflicht', 'zu', 'kehren', '.', 'Wievielmal', 'bath', 'ich', 'ihn', '!']"
34,,,,,,ER,positiv,17446,CATMA_12F0CCA3-8B40-4D8F-BE7B-B07C6D004683,75,Emotionen der Freude,positiv,17102,Freude,"Zuletzt schien er zu hören.
Der Falsche billigte den Rath, den ich ihm gab;
Er trocknete mir selbst die nassen Wangen ab.
Er sprach: Wahr ists, wer wird mich hier in Wäldern preisen?

Hier ist kein Ruhm für mich, wohlan denn! ich will reisen.
Doch itzo, da mich schon die edle Freude rührt,
Daß ich ein tapfres Herz zur Pflicht zurück geführt:
","['Zuletzt', 'schien', 'er', 'zu', 'hören', '.', 'Der', 'Falsche', 'billigte', 'den', 'Rath', ',', 'den', 'ich', 'ihm', 'gab', ';', 'Er', 'trocknete', 'mir', 'selbst', 'die', 'nassen', 'Wangen', 'ab', '.', 'Er', 'sprach', ':', 'Wahr', 'ists', ',', 'wer', 'wird', 'mich', 'hier', 'in', 'Wäldern', 'preisen', '?', 'Hier', 'ist', 'kein', 'Ruhm', 'für', 'mich', ',', 'wohlan', 'denn', '!', 'ich', 'will', 'reisen', '.', 'Doch', 'itzo', ',', 'da', 'mich', 'schon', 'die', 'edle', 'Freude', 'rührt', ',', 'Daß', 'ich', 'ein', 'tapfres', 'Herz', 'zur', 'Pflicht', 'zurück', 'geführt', ':']"
35,,,,,,ER,negativ,17548,CATMA_FB543D43-34D8-4B7D-8760-C4C6EED82616,21,Emotionen der Ablehnung,negativ,17446,Abscheu,"Kömmt der Verräther, mir die Bosheit zu entdecken,
Sein Zweck sey, dem Canut hier Feinde zu erwecken.
","['Kömmt', 'der', 'Verräther', ',', 'mir', 'die', 'Bosheit', 'zu', 'entdecken', ',', 'Sein', 'Zweck', 'sey', ',', 'dem', 'Canut', 'hier', 'Feinde', 'zu', 'erwecken', '.']"
36,,,,,,ER,negativ,17548,CATMA_512699D6-E385-4215-9F6D-496930542B02,21,Emotionen der Ablehnung,negativ,17447,Ärger,"ömmt der Verräther, mir die Bosheit zu entdecken,
Sein Zweck sey, dem Canut hier Feinde zu erwecken.
","['ömmt', 'der', 'Verräther', ',', 'mir', 'die', 'Bosheit', 'zu', 'entdecken', ',', 'Sein', 'Zweck', 'sey', ',', 'dem', 'Canut', 'hier', 'Feinde', 'zu', 'erwecken', '.']"
37,gunilde,,,,,ER,negativ,17661,CATMA_D6A9A412-48AD-4F5B-B44D-E6DE441FEADA,22,Emotionen des Leids,negativ,17559,Leid,"O Himmel! und du selbst hilfst seiner Frevelthat,
Und da du für ihn flehst, beschönst du den Verrath.
","['O', 'Himmel', '!', 'und', 'du', 'selbst', 'hilfst', 'seiner', 'Frevelthat', ',', 'Und', 'da', 'du', 'für', 'ihn', 'flehst', ',', 'beschönst', 'du', 'den', 'Verrath', '.']"
38,,,,,,ER,Emotionale Bewegtheit,17892,CATMA_AD3CA984-385E-40BB-8C9D-4973E5C64275,44,Emotionale Bewegtheit,Emotionale Bewegtheit,17673,Emotionale Bewegtheit,"Wie grausam martert mich der Streit von meinen Pflichten,
Von welcher geh ich ab? wornach soll ich mich richten?
Gilt hier der Liebe Recht? gilt hier die Schwestertreu?
Ich red, ich schweige still; so ists Verrätherey.
","['Wie', 'grausam', 'martert', 'mich', 'der', 'Streit', 'von', 'meinen', 'Pflichten', ',', 'Von', 'welcher', 'geh', 'ich', 'ab', '?', 'wornach', 'soll', 'ich', 'mich', 'richten', '?', 'Gilt', 'hier', 'der', 'Liebe', 'Recht', '?', 'gilt', 'hier', 'die', 'Schwestertreu', '?', 'Ich', 'red', ',', 'ich', 'schweige', 'still', ';', 'so', 'ists', 'Verrätherey', '.']"
39,gunilde,,,,,ER,positiv,17952,CATMA_0C8CFF1E-1571-44DF-8845-C85F867BA268,9,Emotionen der Zuneigung,positiv,17903,Verehrung,"Das heiligste Gesetz ist stets des Königs Leben.
","['Das', 'heiligste', 'Gesetz', 'ist', 'stets', 'des', 'Königs', 'Leben', '.']"
