,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
19,,,,,,LS,negativ,6955,CATMA_C5C892B3-5D44-423D-BB76-44BD02454051,32,Emotionen der Ablehnung,negativ,6796,Ärger,"Ihr fühlet nicht, wie schlecht ein solches Handwerk sei
Wie wenig das dem echten Künstler zieme!
Der saubern Pfuscherei
Ist, merk' ich, schon bei Euch Maxime.
","['Ihr', 'fühlet', 'nicht', ',', 'wie', 'schlecht', 'ein', 'solches', 'Handwerk', 'sei', 'Wie', 'wenig', 'das', 'dem', 'echten', 'Künstler', 'zieme', '!', 'Der', 'saubern', 'Pfuscherei', 'Ist', ',', 'merk', ""'"", 'ich', ',', 'schon', 'bei', 'Euch', 'Maxime', '.']"
20,,,,,,LS,negativ,7009,CATMA_05DA82A4-6771-4196-8BCD-7850DE14D3C2,7,Emotionen des Leids,negativ,6967,Leid,"Ein solcher Vorwurf läßt mich ungekränkt:
","['Ein', 'solcher', 'Vorwurf', 'läßt', 'mich', 'ungekränkt', ':']"
21,direktor,,,,,LS,negativ,7316,CATMA_53693447-D7D2-4524-8DC2-BEBE382DCEE3,15,Emotionen der Angst,negativ,7237,Angst,"Und, was das Allerschlimmste bleibt,
Gar mancher kommt vom Lesen der Journale.
","['Und', ',', 'was', 'das', 'Allerschlimmste', 'bleibt', ',', 'Gar', 'mancher', 'kommt', 'vom', 'Lesen', 'der', 'Journale', '.']"
22,,,,,,LS,negativ,8181,CATMA_D3D97CFE-FB28-4302-B784-D77C7573D761,30,Emotionen der Ablehnung,negativ,8012,Ärger,"Geh hin und such dir einen andern Knecht!
Der Dichter sollte wohl das höchste Recht,
Das Menschenrecht, das ihm Natur vergönnt,
Um deinetwillen freventlich verscherzen!
","['Geh', 'hin', 'und', 'such', 'dir', 'einen', 'andern', 'Knecht', '!', 'Der', 'Dichter', 'sollte', 'wohl', 'das', 'höchste', 'Recht', ',', 'Das', 'Menschenrecht', ',', 'das', 'ihm', 'Natur', 'vergönnt', ',', 'Um', 'deinetwillen', 'freventlich', 'verscherzen', '!']"
23,,,,,,LS,positiv,8983,CATMA_426A7B4C-378A-4EF0-9F0D-4A7AF11FB25D,8,Emotionen der Zuneigung,positiv,8941,Verehrung,"Des Menschen Kraft, im Dichter offenbart.
","['Des', 'Menschen', 'Kraft', ',', 'im', 'Dichter', 'offenbart', '.']"
24,,lustige_person,,,,LS,positiv,9224,CATMA_FD668A7F-3304-40B8-B658-881E1DD0AB32_0,5,Emotionen der Freude,positiv,9204,Freude,"Es wächst das Glück,","['Es', 'wächst', 'das', 'Glück', ',']"
25,,lustige_person,,,,LS,positiv,9268,CATMA_FD668A7F-3304-40B8-B658-881E1DD0AB32_1,4,Emotionen der Freude,positiv,9251,Freude,"Man ist entzückt,","['Man', 'ist', 'entzückt', ',']"
26,unpersönlich,lustige_person,,,,LS,negativ,9251,CATMA_82117765-8629-4C6F-ABB6-C8A513B7A96A_0,5,Emotionen des Leids,negativ,9225,Leid,"dann wird es angefochten,
","['dann', 'wird', 'es', 'angefochten', ',']"
27,unpersönlich,lustige_person,,,,LS,negativ,9298,CATMA_82117765-8629-4C6F-ABB6-C8A513B7A96A_1,6,Emotionen des Leids,negativ,9269,Leid,"nun kommt der Schmerz heran,
","['nun', 'kommt', 'der', 'Schmerz', 'heran', ',']"
28,unpersönlich,lustige_person,,,,LS,positiv,9915,CATMA_7A9C06D9-8B7C-42AA-8D6A-CD75A8CA4F05,67,Emotionen der Freude,positiv,9553,Freude,"Viel Irrtum und ein Fünkchen Wahrheit,
So wird der beste Trank gebraut,
Der alle Welt erquickt und auferbaut.
Dann sammelt sich der Jugend schönste Blüte
Vor eurem Spiel und lauscht der Offenbarung,
Dann sauget jedes zärtliche Gemüte
Aus eurem Werk sich melanchol'sche Nahrung,
Dann wird bald dies, bald jenes aufgeregt,
Ein jeder sieht, was er im Herzen trägt.
","['Viel', 'Irrtum', 'und', 'ein', 'Fünkchen', 'Wahrheit', ',', 'So', 'wird', 'der', 'beste', 'Trank', 'gebraut', ',', 'Der', 'alle', 'Welt', 'erquickt', 'und', 'auferbaut', '.', 'Dann', 'sammelt', 'sich', 'der', 'Jugend', 'schönste', 'Blüte', 'Vor', 'eurem', 'Spiel', 'und', 'lauscht', 'der', 'Offenbarung', ',', 'Dann', 'sauget', 'jedes', 'zärtliche', 'Gemüte', 'Aus', 'eurem', 'Werk', 'sich', ""melanchol'sche"", 'Nahrung', ',', 'Dann', 'wird', 'bald', 'dies', ',', 'bald', 'jenes', 'aufgeregt', ',', 'Ein', 'jeder', 'sieht', ',', 'was', 'er', 'im', 'Herzen', 'trägt', '.']"
29,,lustige_person,,,,LS,Emotionale Bewegtheit,10023,CATMA_E31C4BA9-BF97-4FFE-935C-D08766A34C77,23,Emotionale Bewegtheit,Emotionale Bewegtheit,9915,Emotionale Bewegtheit,"Noch sind sie gleich bereit, zu weinen und zu lachen,
 Sie ehren noch den Schwung, erfreuen sich am Schein;
","['Noch', 'sind', 'sie', 'gleich', 'bereit', ',', 'zu', 'weinen', 'und', 'zu', 'lachen', ',', 'Sie', 'ehren', 'noch', 'den', 'Schwung', ',', 'erfreuen', 'sich', 'am', 'Schein', ';']"
30,,lustige_person,,,,LS,negativ,10071,CATMA_1CF341C3-1CD7-4F53-8912-42B0394CF3BD,11,Emotionen des Leids,negativ,10023,Leid,"Wer fertig ist, dem ist nichts recht zu machen;
","['Wer', 'fertig', 'ist', ',', 'dem', 'ist', 'nichts', 'recht', 'zu', 'machen', ';']"
31,,lustige_person,,,,LS,positiv,10110,CATMA_2053CB83-BE57-4CC6-8D1B-8857C4DE6E35,7,Emotionen der Freude,positiv,10071,Freude,"Ein Werdender wird immer dankbar sein.
","['Ein', 'Werdender', 'wird', 'immer', 'dankbar', 'sein', '.']"
32,,,,,,LS,positiv,10466,CATMA_E7715870-C5A6-4E91-A3BF-AADADC35A53C,69,Emotionen der Freude,positiv,10121,Freude,"So gib mir auch die Zeiten wieder,
Da ich noch selbst im Werden war,
Da sich ein Quell gedrängter Lieder
Ununterbrochen neu gebar,
Da Nebel mir die Welt verhüllten,
Die Knospe Wunder noch versprach,
Da ich die tausend Blumen brach,
Die alle Täler reichlich füllten.
Ich hatte nichts und doch genug:
Den Drang nach Wahrheit und die Lust am Trug.
","['So', 'gib', 'mir', 'auch', 'die', 'Zeiten', 'wieder', ',', 'Da', 'ich', 'noch', 'selbst', 'im', 'Werden', 'war', ',', 'Da', 'sich', 'ein', 'Quell', 'gedrängter', 'Lieder', 'Ununterbrochen', 'neu', 'gebar', ',', 'Da', 'Nebel', 'mir', 'die', 'Welt', 'verhüllten', ',', 'Die', 'Knospe', 'Wunder', 'noch', 'versprach', ',', 'Da', 'ich', 'die', 'tausend', 'Blumen', 'brach', ',', 'Die', 'alle', 'Täler', 'reichlich', 'füllten', '.', 'Ich', 'hatte', 'nichts', 'und', 'doch', 'genug', ':', 'Den', 'Drang', 'nach', 'Wahrheit', 'und', 'die', 'Lust', 'am', 'Trug', '.']"
33,,,,,,LS,negativ,10596,CATMA_6E9F040C-FF4B-4F9B-9E95-1D83C1FFB282,26,Emotionen des Leids,negativ,10466,Leid,"Gib ungebändigt jene Triebe,
Das tiefe, schmerzenvolle Glück,
Des Hasses Kraft, die Macht der Liebe,
Gib meine Jugend mir zurück!
","['Gib', 'ungebändigt', 'jene', 'Triebe', ',', 'Das', 'tiefe', ',', 'schmerzenvolle', 'Glück', ',', 'Des', 'Hasses', 'Kraft', ',', 'die', 'Macht', 'der', 'Liebe', ',', 'Gib', 'meine', 'Jugend', 'mir', 'zurück', '!']"
34,lustige_person,,,,,LS,positiv,11119,CATMA_5D51033D-04DE-42F4-861A-4C4F971317BB,17,Emotionen der Zuneigung,positiv,11042,Verehrung,"Das, alte Herrn, ist eure Pflicht,
Und wir verehren euch darum nicht minder.
","['Das', ',', 'alte', 'Herrn', ',', 'ist', 'eure', 'Pflicht', ',', 'Und', 'wir', 'verehren', 'euch', 'darum', 'nicht', 'minder', '.']"
35,,,,,,LS,negativ,11354,CATMA_73703CDF-949D-4584-959E-32141DA70F2A,23,Emotionen der Ablehnung,negativ,11221,Ärger,"Der Worte sind genug gewechselt,
Laßt mich auch endlich Taten sehn!
Indes ihr Komplimente drechselt,
Kann etwas Nützliches geschehn.
","['Der', 'Worte', 'sind', 'genug', 'gewechselt', ',', 'Laßt', 'mich', 'auch', 'endlich', 'Taten', 'sehn', '!', 'Indes', 'ihr', 'Komplimente', 'drechselt', ',', 'Kann', 'etwas', 'Nützliches', 'geschehn', '.']"
36,,raphael,,,,LS,positiv,12625,CATMA_A6927778-07A6-4651-A3A8-668047FBF3EF,24,Emotionen der Freude,positiv,12495,Freude,"Ihr Anblick gibt den Engeln Stärke,
Wenn keiner sie ergründen mag;
Die unbegreiflich hohen Werke
Sind herrlich wie am ersten Tag.
","['Ihr', 'Anblick', 'gibt', 'den', 'Engeln', 'Stärke', ',', 'Wenn', 'keiner', 'sie', 'ergründen', 'mag', ';', 'Die', 'unbegreiflich', 'hohen', 'Werke', 'Sind', 'herrlich', 'wie', 'am', 'ersten', 'Tag', '.']"
37,unbekannt,gabriel,,,,LS,positiv,12737,CATMA_A2AAA0C0-8AE0-4815-B5CB-CBCE7A804BF0,15,Emotionen der Freude,positiv,12636,Freude,"Und schnell und unbegreiflich schnelle
Dreht sich umher der Erde Pracht;
Es wechselt Paradieseshelle
","['Und', 'schnell', 'und', 'unbegreiflich', 'schnelle', 'Dreht', 'sich', 'umher', 'der', 'Erde', 'Pracht', ';', 'Es', 'wechselt', 'Paradieseshelle']"
38,unbekannt,gabriel,,,,LS,negativ,12770,CATMA_0A2969C0-AB68-4029-91D2-59F534EF0701,6,Emotionen der Angst,negativ,12737,Angst,"Mit tiefer, schauervoller Nacht;
","['Mit', 'tiefer', ',', 'schauervoller', 'Nacht', ';']"
39,unbekannt,gabriel,,,,LS,negativ,12908,CATMA_6C67AC60-17D9-41C6-A41D-C0F4DE8CE9D3,25,Emotionen des Leids,negativ,12770,Leid,"Es schäumt das Meer in breiten Flüssen
Am tiefen Grund der Felsen auf,
Und Fels und Meer wird fortgerissen
In ewig schnellem Sphärenlauf.
","['Es', 'schäumt', 'das', 'Meer', 'in', 'breiten', 'Flüssen', 'Am', 'tiefen', 'Grund', 'der', 'Felsen', 'auf', ',', 'Und', 'Fels', 'und', 'Meer', 'wird', 'fortgerissen', 'In', 'ewig', 'schnellem', 'Sphärenlauf', '.']"
40,,michael,,,,LS,positiv,13188,CATMA_917673C7-04E1-4C63-B198-0E5816CCC1EF,13,Emotionen der Zuneigung,positiv,13123,Verehrung,"Doch deine Boten, Herr, verehren
Das sanfte Wandeln deines Tags.
","['Doch', 'deine', 'Boten', ',', 'Herr', ',', 'verehren', 'Das', 'sanfte', 'Wandeln', 'deines', 'Tags', '.']"
41,,unbekannt,,,,LS,positiv,13325,CATMA_5D5AEEB2-E5A7-4A28-B04B-F8B719DF222B,25,Emotionen der Zuneigung,positiv,13199,Verehrung,"Der Anblick gibt den Engeln Stärke,
Da keiner dich ergründen mag,
Und alle deine hohen Werke
Sind herrlich wie am ersten Tag.
","['Der', 'Anblick', 'gibt', 'den', 'Engeln', 'Stärke', ',', 'Da', 'keiner', 'dich', 'ergründen', 'mag', ',', 'Und', 'alle', 'deine', 'hohen', 'Werke', 'Sind', 'herrlich', 'wie', 'am', 'ersten', 'Tag', '.']"
42,,,,,,LS,negativ,13776,CATMA_08B1D0A7-1A04-44E6-B31C-DE284CA4ECC5,10,Emotionen des Leids,negativ,13732,Leid,"Ich sehe nur, wie sich die Menschen plagen.
","['Ich', 'sehe', 'nur', ',', 'wie', 'sich', 'die', 'Menschen', 'plagen', '.']"
43,,,,,,LS,negativ,14414,CATMA_A042CE2A-A920-4473-8CFB-C43FEED595C7,23,Emotionen der Ablehnung,negativ,14306,Ärger,"Hast du mir weiter nichts zu sagen?
Kommst du nur immer anzuklagen?
Ist auf der Erde ewig dir nichts recht?
","['Hast', 'du', 'mir', 'weiter', 'nichts', 'zu', 'sagen', '?', 'Kommst', 'du', 'nur', 'immer', 'anzuklagen', '?', 'Ist', 'auf', 'der', 'Erde', 'ewig', 'dir', 'nichts', 'recht', '?']"
44,,,,,,LS,negativ,14585,CATMA_A6580734-F036-423B-BC38-BAA9D8062741,17,Emotionen der Ablehnung,negativ,14493,Ärger,"Die Menschen dauern mich in ihren Jammertagen,
Ich mag sogar die armen selbst nicht plagen.
","['Die', 'Menschen', 'dauern', 'mich', 'in', 'ihren', 'Jammertagen', ',', 'Ich', 'mag', 'sogar', 'die', 'armen', 'selbst', 'nicht', 'plagen', '.']"
45,,mephistopheles,,,,LS,negativ,15005,CATMA_4E5101AA-E982-4855-A062-DFECD7F3DC0A,53,Emotionen des Leids,negativ,14733,Leid,"Nicht irdisch ist des Toren Trank noch Speise.
Ihn treibt die Gärung in die Ferne,
Er ist sich seiner Tollheit halb bewußt;
Vom Himmel fordert er die schönsten Sterne
Und von der Erde jede höchste Lust,
Und alle Näh' und alle Ferne
Befriedigt nicht die tiefbewegte Brust.
","['Nicht', 'irdisch', 'ist', 'des', 'Toren', 'Trank', 'noch', 'Speise', '.', 'Ihn', 'treibt', 'die', 'Gärung', 'in', 'die', 'Ferne', ',', 'Er', 'ist', 'sich', 'seiner', 'Tollheit', 'halb', 'bewußt', ';', 'Vom', 'Himmel', 'fordert', 'er', 'die', 'schönsten', 'Sterne', 'Und', 'von', 'der', 'Erde', 'jede', 'höchste', 'Lust', ',', 'Und', 'alle', 'Näh', ""'"", 'und', 'alle', 'Ferne', 'Befriedigt', 'nicht', 'die', 'tiefbewegte', 'Brust', '.']"
46,,der_herr,,,,LS,positiv,15205,CATMA_3FB8EC9E-F1CE-42E4-817D-C8AA0FC6902E,20,Emotionen der Freude,positiv,15108,Freude,"Weiß doch der Gärtner, wenn das Bäumchen grünt,
Daß Blüt' und Frucht die künft'gen Jahre zieren.
","['Weiß', 'doch', 'der', 'Gärtner', ',', 'wenn', 'das', 'Bäumchen', 'grünt', ',', 'Daß', 'Blüt', ""'"", 'und', 'Frucht', 'die', ""künft'gen"", 'Jahre', 'zieren', '.']"
47,,,,,,LS,negativ,15544,CATMA_E653BBF0-99A6-4CDF-8406-0320BA9C6901,18,Emotionen der Ablehnung,negativ,15469,Abscheu,"Da dank' ich Euch; denn mit den Toten
Hab' ich mich niemals gern befangen.
","['Da', 'dank', ""'"", 'ich', 'Euch', ';', 'denn', 'mit', 'den', 'Toten', 'Hab', ""'"", 'ich', 'mich', 'niemals', 'gern', 'befangen', '.']"
48,,,,,,LS,positiv,15598,CATMA_7EB335B8-1598-4857-A9E3-BE24E74B1E5F,12,Emotionen der Zuneigung,positiv,15544,Lust,"Am meisten lieb' ich mir die vollen, frischen Wangen.
","['Am', 'meisten', 'lieb', ""'"", 'ich', 'mir', 'die', 'vollen', ',', 'frischen', 'Wangen', '.']"
49,,,,,,LS,negativ,16052,CATMA_F48624A2-B554-46D7-B8EC-4299E8B2598D,18,Emotionen der Angst,negativ,15973,Angst,"Schon gut! nur dauert es nicht lange.
Mir ist für meine Wette gar nicht bange.
","['Schon', 'gut', '!', 'nur', 'dauert', 'es', 'nicht', 'lange', '.', 'Mir', 'ist', 'für', 'meine', 'Wette', 'gar', 'nicht', 'bange', '.']"
50,mephistopheles,,,,,LS,positiv,16205,CATMA_BFDD3867-6D43-46AC-94F2-EB9EB6D95BCD,17,Emotionen der Freude,positiv,16128,Schadenfreude,"Staub soll er fressen, und mit Lust,
Wie meine Muhme, die berühmte Schlange.
","['Staub', 'soll', 'er', 'fressen', ',', 'und', 'mit', 'Lust', ',', 'Wie', 'meine', 'Muhme', ',', 'die', 'berühmte', 'Schlange', '.']"
51,,,,,,LS,positiv,17036,CATMA_8B7F04BE-8652-40FF-B556-2D5F48AF0B55,38,Emotionen der Zuneigung,positiv,16868,Verehrung,"Von Zeit zu Zeit seh' ich den Alten gern,
Und hüte mich, mit ihm zu brechen.
Es ist gar hübsch von einem großen Herrn,
So menschlich mit dem Teufel selbst zu sprechen.
","['Von', 'Zeit', 'zu', 'Zeit', 'seh', ""'"", 'ich', 'den', 'Alten', 'gern', ',', 'Und', 'hüte', 'mich', ',', 'mit', 'ihm', 'zu', 'brechen', '.', 'Es', 'ist', 'gar', 'hübsch', 'von', 'einem', 'großen', 'Herrn', ',', 'So', 'menschlich', 'mit', 'dem', 'Teufel', 'selbst', 'zu', 'sprechen', '.']"
