,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,,,,,,LS,negativ,3595,CATMA_866FB290-9543-4050-B3B8-644AF4C62B7D_0,24,Emotionen des Leids,negativ,3437,Leid,"Und ich hoffe, daß er ihren
              kleinen Eigensinn leicht in eine beständige Liebe verwandeln kann. Ich will ihm dazu
              behülflich sein.
","['Und', 'ich', 'hoffe', ',', 'daß', 'er', 'ihren', 'kleinen', 'Eigensinn', 'leicht', 'in', 'eine', 'beständige', 'Liebe', 'verwandeln', 'kann', '.', 'Ich', 'will', 'ihm', 'dazu', 'behülflich', 'sein', '.']"
11,,,,,,LS,negativ,3749,CATMA_866FB290-9543-4050-B3B8-644AF4C62B7D_1,20,Emotionen des Leids,negativ,3634,Leid,"Sage Julchen, daß ich nicht ruhig sterben würde, wenn
              ich sie nicht bei meinem Leben versorgt wüßte.
","['Sage', 'Julchen', ',', 'daß', 'ich', 'nicht', 'ruhig', 'sterben', 'würde', ',', 'wenn', 'ich', 'sie', 'nicht', 'bei', 'meinem', 'Leben', 'versorgt', 'wüßte', '.']"
12,,lottchen,,,,LS,positiv,4005,CATMA_68E1AE28-4850-4BB4-B878-2D276ED758A1,21,Emotionen der Zuneigung,positiv,3874,Liebe,"Julchen hat Ursachen genug in ihrem eigenen Herzen und in dem Werte
              ihres Geliebten, die sie zur Liebe bewegen können","['Julchen', 'hat', 'Ursachen', 'genug', 'in', 'ihrem', 'eigenen', 'Herzen', 'und', 'in', 'dem', 'Werte', 'ihres', 'Geliebten', ',', 'die', 'sie', 'zur', 'Liebe', 'bewegen', 'können']"
13,lottchen,cleon,,,,LS,positiv,4319,CATMA_02E8C1E7-A403-4E98-818D-99CE59218AF8,16,Emotionen der Zuneigung,positiv,4220,Verehrung,"Rühme den Herrn Damis. Sage
              Julchen, daß er funfzigtausend Taler bares Geld hätte und","['Rühme', 'den', 'Herrn', 'Damis', '.', 'Sage', 'Julchen', ',', 'daß', 'er', 'funfzigtausend', 'Taler', 'bares', 'Geld', 'hätte', 'und']"
14,cleon,,,,,LS,negativ,4517,CATMA_5E6C0D39-8570-4910-9C59-F49F5D25C79C,35,Emotionen des Leids,negativ,4324,Mitleid,"Arme Tochter! es mag dir
              wohl weh tun, daß deine Schwester so reich heiratet. Je nun, du bist freilich nicht
              die Schönste; aber der Himmel wird dich schon versorgen.","['Arme', 'Tochter', '!', 'es', 'mag', 'dir', 'wohl', 'weh', 'tun', ',', 'daß', 'deine', 'Schwester', 'so', 'reich', 'heiratet', '.', 'Je', 'nun', ',', 'du', 'bist', 'freilich', 'nicht', 'die', 'Schönste', ';', 'aber', 'der', 'Himmel', 'wird', 'dich', 'schon', 'versorgen', '.']"
15,lottchen,cleon,,Ereignis,,LS,negativ,4536,CATMA_6D3BCE57-4405-4BF8-9707-A8ABFC1B6704,3,Emotionen des Leids,negativ,4518,Leid,Betrübe dich nicht,"['Betrübe', 'dich', 'nicht']"
16,,,,,,LS,negativ,4712,CATMA_5C301320-FFA3-4337-9871-AFF4E7F4E239,30,Emotionen des Leids,negativ,4549,Leid,"Der Himmel weiß, daß ich bloß deswegen betrübt bin, weil Sie mein Herz für so niedrig
              halten, daß es meiner Schwester ihr Glück nicht gönnen sollte. ","['Der', 'Himmel', 'weiß', ',', 'daß', 'ich', 'bloß', 'deswegen', 'betrübt', 'bin', ',', 'weil', 'Sie', 'mein', 'Herz', 'für', 'so', 'niedrig', 'halten', ',', 'daß', 'es', 'meiner', 'Schwester', 'ihr', 'Glück', 'nicht', 'gönnen', 'sollte', '.']"
17,,,,,,LS,positiv,5269,CATMA_A2A2250A-2D66-4B99-A3AC-056C025DB133,70,Emotionen der Zuneigung,positiv,4893,Verehrung,"Du brichst mit Fleiß ab, weil du dich fühlst. Sei gutes Muts, mein Kind. Ich kann dir
              freilich nichts mitgeben. Aber so lange ich lebe, will ich alles an dich wagen. Nimm
              dir wieder einen Sprachmeister, einen Zeichenmeister, einen Klaviermeister und alles
              an. Ich bezahle, und wenn mich der Monat funfzig Taler käme. Du bist es wert. ","['Du', 'brichst', 'mit', 'Fleiß', 'ab', ',', 'weil', 'du', 'dich', 'fühlst', '.', 'Sei', 'gutes', 'Muts', ',', 'mein', 'Kind', '.', 'Ich', 'kann', 'dir', 'freilich', 'nichts', 'mitgeben', '.', 'Aber', 'so', 'lange', 'ich', 'lebe', ',', 'will', 'ich', 'alles', 'an', 'dich', 'wagen', '.', 'Nimm', 'dir', 'wieder', 'einen', 'Sprachmeister', ',', 'einen', 'Zeichenmeister', ',', 'einen', 'Klaviermeister', 'und', 'alles', 'an', '.', 'Ich', 'bezahle', ',', 'und', 'wenn', 'mich', 'der', 'Monat', 'funfzig', 'Taler', 'käme', '.', 'Du', 'bist', 'es', 'wert', '.']"
18,,cleon,,,,LS,negativ,5497,CATMA_63AB5A5C-8BE2-41ED-A4D4-108435C6FCFE,30,Emotionen des Leids,negativ,5297,Leid,"dein Siegmund, dein guter Freund, oder wenn du es lieber hörst, dein Liebhaber,
              ist freilich durch den unglückseligen Prozeß seines seligen Vaters um sein Vermögen
              gekommen","['dein', 'Siegmund', ',', 'dein', 'guter', 'Freund', ',', 'oder', 'wenn', 'du', 'es', 'lieber', 'hörst', ',', 'dein', 'Liebhaber', ',', 'ist', 'freilich', 'durch', 'den', 'unglückseligen', 'Prozeß', 'seines', 'seligen', 'Vaters', 'um', 'sein', 'Vermögen', 'gekommen']"
19,lottchen,,cleon,,,LS,positiv,5587,CATMA_E1EC3C87-14D5-4845-85A4-06393EC05113,15,Emotionen der Freude,positiv,5499,Freude,"aber er hat etwas gelernt und wird sein Glück und das deine gewiß
              machen.
","['aber', 'er', 'hat', 'etwas', 'gelernt', 'und', 'wird', 'sein', 'Glück', 'und', 'das', 'deine', 'gewiß', 'machen', '.']"
20,,,,,,LS,positiv,6077,CATMA_70833D7F-AB2D-42FA-AAD7-340CFA5EE10C,83,Emotionen der Zuneigung,positiv,5598,Liebe,"Ach lieber Papa, Herr Siegmund ist mir itzt noch ebenso schätzbar als vor einem
              Jahre, da er viel Vermögen hatte. Ich  weiß, daß Sie unsere Liebe
              billigen. Ich will für die Verdienste einer Frau sorgen, er wird schon auf die Ruhe
              derselben bedacht sein. Er hat so viel Vorzüge in meinen Augen, daß er sich keine
              Untreue von mir befürchten darf, und wenn ich auch noch zehn Jahre auf seine Hand
              warten sollte. ","['Ach', 'lieber', 'Papa', ',', 'Herr', 'Siegmund', 'ist', 'mir', 'itzt', 'noch', 'ebenso', 'schätzbar', 'als', 'vor', 'einem', 'Jahre', ',', 'da', 'er', 'viel', 'Vermögen', 'hatte', '.', 'Ich', 'weiß', ',', 'daß', 'Sie', 'unsere', 'Liebe', 'billigen', '.', 'Ich', 'will', 'für', 'die', 'Verdienste', 'einer', 'Frau', 'sorgen', ',', 'er', 'wird', 'schon', 'auf', 'die', 'Ruhe', 'derselben', 'bedacht', 'sein', '.', 'Er', 'hat', 'so', 'viel', 'Vorzüge', 'in', 'meinen', 'Augen', ',', 'daß', 'er', 'sich', 'keine', 'Untreue', 'von', 'mir', 'befürchten', 'darf', ',', 'und', 'wenn', 'ich', 'auch', 'noch', 'zehn', 'Jahre', 'auf', 'seine', 'Hand', 'warten', 'sollte', '.']"
21,,,,,,LS,positiv,6729,CATMA_4C2F6AFD-091B-416B-8DC3-EF0E023E5CE4,54,Emotionen der Zuneigung,positiv,6422,Verehrung,"Ich will selber ein paar Zeilen an
              ihn schreiben. Ich kann ihm und mir keine größere Freude machen. Er wird gewiß kommen
              und den größten Anteil an Julchens Glücke nehmen. Er hat das redlichste und
              zärtlichste Herz. Vergeben Sie mir's, daß ich so viel von ihm rede.
","['Ich', 'will', 'selber', 'ein', 'paar', 'Zeilen', 'an', 'ihn', 'schreiben', '.', 'Ich', 'kann', 'ihm', 'und', 'mir', 'keine', 'größere', 'Freude', 'machen', '.', 'Er', 'wird', 'gewiß', 'kommen', 'und', 'den', 'größten', 'Anteil', 'an', 'Julchens', 'Glücke', 'nehmen', '.', 'Er', 'hat', 'das', 'redlichste', 'und', 'zärtlichste', 'Herz', '.', 'Vergeben', 'Sie', 'mir', ""'s"", ',', 'daß', 'ich', 'so', 'viel', 'von', 'ihm', 'rede', '.']"
22,,cleon,,,,LS,positiv,6775,CATMA_D7FFFEDE-5628-4AC9-AC49-EE4B0D49728A,8,Emotionen der Zuneigung,positiv,6737,Liebe,"Also hast du ihn recht herzlich lieb?
","['Also', 'hast', 'du', 'ihn', 'recht', 'herzlich', 'lieb', '?']"
23,,,,,,LS,positiv,6999,CATMA_5BA71A22-EB08-464A-BD57-876D784B7D33_0,39,Emotionen der Zuneigung,positiv,6786,Liebe,"Ja, Papa, so lieb, daß, wenn ich die Wahl hätte, ob ich ihn mit einem geringen
              Auskommen oder den Vornehmsten mit allem Überflusse zum Manne haben wollte, ich ihn
              allemal wählen würde.
","['Ja', ',', 'Papa', ',', 'so', 'lieb', ',', 'daß', ',', 'wenn', 'ich', 'die', 'Wahl', 'hätte', ',', 'ob', 'ich', 'ihn', 'mit', 'einem', 'geringen', 'Auskommen', 'oder', 'den', 'Vornehmsten', 'mit', 'allem', 'Überflusse', 'zum', 'Manne', 'haben', 'wollte', ',', 'ich', 'ihn', 'allemal', 'wählen', 'würde', '.']"
24,,,,,,LS,positiv,7341,CATMA_5BA71A22-EB08-464A-BD57-876D784B7D33_1,37,Emotionen der Zuneigung,positiv,7118,Liebe,"Ich würde unruhig sein, wenn ich nicht so zärtlich
              liebte, denn dies ist es alles, wodurch ich die Zuneigung belohnen kann, die mir Herr
              Siegmund vor so vielen andern Frauenzimmern geschenkt hat.","['Ich', 'würde', 'unruhig', 'sein', ',', 'wenn', 'ich', 'nicht', 'so', 'zärtlich', 'liebte', ',', 'denn', 'dies', 'ist', 'es', 'alles', ',', 'wodurch', 'ich', 'die', 'Zuneigung', 'belohnen', 'kann', ',', 'die', 'mir', 'Herr', 'Siegmund', 'vor', 'so', 'vielen', 'andern', 'Frauenzimmern', 'geschenkt', 'hat', '.']"
25,,,siegmund,,,LS,positiv,7079,CATMA_62BF5A7D-3490-49FB-99B6-AAD63DEA6482,12,Emotionen der Zuneigung,positiv,7022,Liebe,"Hätte ich doch nicht gedacht, daß du so verliebt wärest.
","['Hätte', 'ich', 'doch', 'nicht', 'gedacht', ',', 'daß', 'du', 'so', 'verliebt', 'wärest', '.']"
26,,,,,,LS,positiv,7583,CATMA_4429FBEE-92DF-4449-B89C-B2D0ABDE6344,40,Emotionen der Zuneigung,positiv,7342,Liebe,"Bedenken Sie nur, ich bin
              nicht schön, nicht reich, ich habe sonst keine Vorzüge als meine Unschuld, und er
              liebt mich doch so vollkommen, als wenn ich die liebenswürdigste Person von der Welt
              wäre.
","['Bedenken', 'Sie', 'nur', ',', 'ich', 'bin', 'nicht', 'schön', ',', 'nicht', 'reich', ',', 'ich', 'habe', 'sonst', 'keine', 'Vorzüge', 'als', 'meine', 'Unschuld', ',', 'und', 'er', 'liebt', 'mich', 'doch', 'so', 'vollkommen', ',', 'als', 'wenn', 'ich', 'die', 'liebenswürdigste', 'Person', 'von', 'der', 'Welt', 'wäre', '.']"
27,,cleon,,,,LS,positiv,7657,CATMA_CC6EB4B5-BE76-4CBE-B998-B4005E2EAFDF,15,Emotionen der Zuneigung,positiv,7591,Liebe,"Aber sagst du's ihm denn selbst, daß du ihn so ausnehmend liebst?
","['Aber', 'sagst', 'du', ""'s"", 'ihm', 'denn', 'selbst', ',', 'daß', 'du', 'ihn', 'so', 'ausnehmend', 'liebst', '?']"
28,,,,,,LS,positiv,7813,CATMA_906671A1-2AA1-4DAB-803A-EA89047DF7F9,16,Emotionen der Zuneigung,positiv,7714,Verehrung,"Er ist so bescheiden, daß er kein
              ordentliches Bekenntnis der Liebe von mir verlangt.","['Er', 'ist', 'so', 'bescheiden', ',', 'daß', 'er', 'kein', 'ordentliches', 'Bekenntnis', 'der', 'Liebe', 'von', 'mir', 'verlangt', '.']"
29,,,,,,LS,positiv,8251,CATMA_188503A1-95AC-49D2-ABD4-54AB579A4953,11,Emotionen der Freude,positiv,8174,Freude,"Ich habe in meinem Leben nichts
              Vorteilhafters für mich gehört.","['Ich', 'habe', 'in', 'meinem', 'Leben', 'nichts', 'Vorteilhafters', 'für', 'mich', 'gehört', '.']"
30,,,lottchen,,,LS,positiv,8384,CATMA_3D382DF7-90E8-465D-8D0E-81E314AFB8D1,21,Emotionen der Zuneigung,positiv,8252,Liebe,"Ich bin vor Vergnügen ganz trunken, und ich weiß meine
              Verwegenheit mit nichts als mit meiner Liebe zu entschuldigen.
","['Ich', 'bin', 'vor', 'Vergnügen', 'ganz', 'trunken', ',', 'und', 'ich', 'weiß', 'meine', 'Verwegenheit', 'mit', 'nichts', 'als', 'mit', 'meiner', 'Liebe', 'zu', 'entschuldigen', '.']"
31,,,,,,LS,positiv,8754,CATMA_0DA7B96A-67D8-480B-90E2-A481ED8F5570,3,Emotionen der Zuneigung,positiv,8741,Liebe,Ich liebe Sie,"['Ich', 'liebe', 'Sie']"
32,,,,,,LS,Emotionale Bewegtheit,9152,CATMA_FD241B77-32D0-4F8C-9682-4F4EC42B9DDA,58,Emotionale Bewegtheit,Emotionale Bewegtheit,8826,Emotionale Bewegtheit,"Liebstes Lottchen, meine Bestürzung mag Ihnen ein Beweis von der Empfindung meines
              Herzens sein. Sie lieben mich? Sie sagen mir's in der Gegenwart Ihres Papas? Sie? mein
              Lottchen! Verdiene ich dies? Soll ich Ihnen antworten? und wie? O lassen Sie mich
              gehen und zu mir selber kommen.
","['Liebstes', 'Lottchen', ',', 'meine', 'Bestürzung', 'mag', 'Ihnen', 'ein', 'Beweis', 'von', 'der', 'Empfindung', 'meines', 'Herzens', 'sein', '.', 'Sie', 'lieben', 'mich', '?', 'Sie', 'sagen', 'mir', ""'s"", 'in', 'der', 'Gegenwart', 'Ihres', 'Papas', '?', 'Sie', '?', 'mein', 'Lottchen', '!', 'Verdiene', 'ich', 'dies', '?', 'Soll', 'ich', 'Ihnen', 'antworten', '?', 'und', 'wie', '?', 'O', 'lassen', 'Sie', 'mich', 'gehen', 'und', 'zu', 'mir', 'selber', 'kommen', '.']"
33,,cleon,,,,LS,Emotionale Bewegtheit,9197,CATMA_75C7FD86-B3AC-4FFE-8B48-1B67C445D359,7,Emotionale Bewegtheit,Emotionale Bewegtheit,9160,Emotionale Bewegtheit,"Sie sind ganz bestürzt, Herr Siegmund","['Sie', 'sind', 'ganz', 'bestürzt', ',', 'Herr', 'Siegmund']"
34,,,,,,LS,positiv,9631,CATMA_1597F047-7D29-43F4-BB50-2B6B91A28890,5,Emotionen der Freude,positiv,9600,Freude,Gewünscht habe ich's tausendmal,"['Gewünscht', 'habe', 'ich', ""'s"", 'tausendmal']"
35,lottchen,,,,,LS,positiv,9744,CATMA_08C369A0-A710-42E7-8118-2EA843F2B19A_0,11,Emotionen der Zuneigung,positiv,9688,Verehrung,Wenn mein Herz den Ausspruch tun darf: so verdienen Sie ,"['Wenn', 'mein', 'Herz', 'den', 'Ausspruch', 'tun', 'darf', ':', 'so', 'verdienen', 'Sie']"
36,lottchen,,,,,LS,positiv,9761,CATMA_08C369A0-A710-42E7-8118-2EA843F2B19A_1,4,Emotionen der Zuneigung,positiv,9743,Verehrung," ihrer weit mehr.
","['ihrer', 'weit', 'mehr', '.']"
37,,,,,,LS,positiv,10487,CATMA_21BC5EFD-B7EE-4417-B165-81527F83A0D9,115,Emotionen der Zuneigung,positiv,9772,Verehrung,"Nein, ich verdiene ihr Herz noch nicht; allein ich will mich zeitlebens bemühen, Sie
              zu überführen, daß Sie es keinem Unwürdigen geschenkt haben. Wie edel gesinnt ist Ihre
              Seele! Ich verlor als Ihr Liebhaber mein ganzes Vermögen, und mein Unglück hat mir
              nicht den geringsten Teil von Ihrer Liebe entzogen. Sie haben Ihre Gewogenheit gegen
              mich vermehrt und mir durch sie den Verlust meines Glückes erträglich gemacht. Diese
              standhafte Zärtlichkeit ist ein Ruhm für Sie, den nur ein  erhabenes Herz
              zu schätzen weiß. Und ich würde des Hasses der ganzen Welt wert sein, wenn ich jemals
              aufhören könnte, Sie zu lieben.
","['Nein', ',', 'ich', 'verdiene', 'ihr', 'Herz', 'noch', 'nicht', ';', 'allein', 'ich', 'will', 'mich', 'zeitlebens', 'bemühen', ',', 'Sie', 'zu', 'überführen', ',', 'daß', 'Sie', 'es', 'keinem', 'Unwürdigen', 'geschenkt', 'haben', '.', 'Wie', 'edel', 'gesinnt', 'ist', 'Ihre', 'Seele', '!', 'Ich', 'verlor', 'als', 'Ihr', 'Liebhaber', 'mein', 'ganzes', 'Vermögen', ',', 'und', 'mein', 'Unglück', 'hat', 'mir', 'nicht', 'den', 'geringsten', 'Teil', 'von', 'Ihrer', 'Liebe', 'entzogen', '.', 'Sie', 'haben', 'Ihre', 'Gewogenheit', 'gegen', 'mich', 'vermehrt', 'und', 'mir', 'durch', 'sie', 'den', 'Verlust', 'meines', 'Glückes', 'erträglich', 'gemacht', '.', 'Diese', 'standhafte', 'Zärtlichkeit', 'ist', 'ein', 'Ruhm', 'für', 'Sie', ',', 'den', 'nur', 'ein', 'erhabenes', 'Herz', 'zu', 'schätzen', 'weiß', '.', 'Und', 'ich', 'würde', 'des', 'Hasses', 'der', 'ganzen', 'Welt', 'wert', 'sein', ',', 'wenn', 'ich', 'jemals', 'aufhören', 'könnte', ',', 'Sie', 'zu', 'lieben', '.']"
38,,,,,,LS,positiv,10487,CATMA_B5138176-4F6A-4219-90C2-E6C61C55C6E7,21,Emotionen der Zuneigung,positiv,10373,Liebe,"Und ich würde des Hasses der ganzen Welt wert sein, wenn ich jemals
              aufhören könnte, Sie zu lieben.
","['Und', 'ich', 'würde', 'des', 'Hasses', 'der', 'ganzen', 'Welt', 'wert', 'sein', ',', 'wenn', 'ich', 'jemals', 'aufhören', 'könnte', ',', 'Sie', 'zu', 'lieben', '.']"
39,,,,,,LS,positiv,11035,CATMA_832AE1A1-02E9-4D3A-BE9E-999204D9530A,91,Emotionen der Zuneigung,positiv,10498,Verehrung,"Ich habe einen Fehler begangen, daß ich Sie so viel zu meinem Ruhme habe sagen
              lassen. Aber Ihr Beifall ist mir gar zu kostbar, als daß ihn meine Eigenliebe nicht
              mit Vergnügen anhören sollte. Sie können es seit zwei Jahren schon wissen, ob ich ein
              redliches Herz habe. Welche Zufriedenheit ist es für mich, daß ich ohne den geringsten
              Vorwurf in alle die vergnügten Tage und Stunden zurücksehen kann, die ich mit Ihnen,
              mit der Liebe und der Tugend zugebracht habe!
","['Ich', 'habe', 'einen', 'Fehler', 'begangen', ',', 'daß', 'ich', 'Sie', 'so', 'viel', 'zu', 'meinem', 'Ruhme', 'habe', 'sagen', 'lassen', '.', 'Aber', 'Ihr', 'Beifall', 'ist', 'mir', 'gar', 'zu', 'kostbar', ',', 'als', 'daß', 'ihn', 'meine', 'Eigenliebe', 'nicht', 'mit', 'Vergnügen', 'anhören', 'sollte', '.', 'Sie', 'können', 'es', 'seit', 'zwei', 'Jahren', 'schon', 'wissen', ',', 'ob', 'ich', 'ein', 'redliches', 'Herz', 'habe', '.', 'Welche', 'Zufriedenheit', 'ist', 'es', 'für', 'mich', ',', 'daß', 'ich', 'ohne', 'den', 'geringsten', 'Vorwurf', 'in', 'alle', 'die', 'vergnügten', 'Tage', 'und', 'Stunden', 'zurücksehen', 'kann', ',', 'die', 'ich', 'mit', 'Ihnen', ',', 'mit', 'der', 'Liebe', 'und', 'der', 'Tugend', 'zugebracht', 'habe', '!']"
40,siegmund,lottchen,lottchen,,,LS,positiv,10597,CATMA_1681C7FE-E926-45D6-9AAE-A5801CA98780,11,Emotionen der Zuneigung,positiv,10530,Verehrung,"daß ich Sie so viel zu meinem Ruhme habe sagen
              lassen","['daß', 'ich', 'Sie', 'so', 'viel', 'zu', 'meinem', 'Ruhme', 'habe', 'sagen', 'lassen']"
41,,,,,,LS,negativ,11409,CATMA_E75B03CC-3C7A-442D-9DF1-E60869FCDB37,54,Emotionen des Leids,negativ,11104,Leid,"O warum kann ich Sie nicht
              glücklich machen! Welche Wollust müßte es sein, ein Herz, wie das Ihrige ist, zu
              belohnen, da mir die bloße Vorstellung davon schon so viel Vergnügen gibt! Ach,
              liebstes Kind, Julchen wird glücklicher, weit glücklicher als Sie, und ...
","['O', 'warum', 'kann', 'ich', 'Sie', 'nicht', 'glücklich', 'machen', '!', 'Welche', 'Wollust', 'müßte', 'es', 'sein', ',', 'ein', 'Herz', ',', 'wie', 'das', 'Ihrige', 'ist', ',', 'zu', 'belohnen', ',', 'da', 'mir', 'die', 'bloße', 'Vorstellung', 'davon', 'schon', 'so', 'viel', 'Vergnügen', 'gibt', '!', 'Ach', ',', 'liebstes', 'Kind', ',', 'Julchen', 'wird', 'glücklicher', ',', 'weit', 'glücklicher', 'als', 'Sie', ',', 'und', '...']"
42,,,,,,LS,positiv,11575,CATMA_50323F1E-DD77-42FE-A04B-FDFFCB748CF7,9,Emotionen der Freude,positiv,11532,Freude,"Julchen ist nicht glücklicher, als ich bin.","['Julchen', 'ist', 'nicht', 'glücklicher', ',', 'als', 'ich', 'bin', '.']"
