,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,unbekannt,,,,,ER,positiv,6679,CATMA_2CEE1202-8E54-48A0-AF50-86DF61E54FE2,48,Emotionen der Freude,positiv,6419,Freude,"a danket ihrs, daß sie das düstre Bild
Der Wahrheit in das heitre Reich der Kunst
Hinüberspielt, die Täuschung, die sie schafft,
Aufrichtig selbst zerstört und ihren Schein
Der Wahrheit nicht betrüglich unterschiebt,
Ernst ist das Leben, heiter ist die Kunst.
","['a', 'danket', 'ihrs', ',', 'daß', 'sie', 'das', 'düstre', 'Bild', 'Der', 'Wahrheit', 'in', 'das', 'heitre', 'Reich', 'der', 'Kunst', 'Hinüberspielt', ',', 'die', 'Täuschung', ',', 'die', 'sie', 'schafft', ',', 'Aufrichtig', 'selbst', 'zerstört', 'und', 'ihren', 'Schein', 'Der', 'Wahrheit', 'nicht', 'betrüglich', 'unterschiebt', ',', 'Ernst', 'ist', 'das', 'Leben', ',', 'heiter', 'ist', 'die', 'Kunst', '.']"
11,bauerknabe,,,,,ER,negativ,7666,CATMA_89BC4E5B-0BB7-423D-BD4F-321EBF0933FE,29,Emotionen des Leids,negativ,7519,Leid,"Vater, es wird nicht gut ablaufen,
Bleiben wir von dem Soldatenhaufen.
Sind Euch gar trotzige Kameraden;
Wenn sie uns nur nichts am Leibe schaden.
","['Vater', ',', 'es', 'wird', 'nicht', 'gut', 'ablaufen', ',', 'Bleiben', 'wir', 'von', 'dem', 'Soldatenhaufen', '.', 'Sind', 'Euch', 'gar', 'trotzige', 'Kameraden', ';', 'Wenn', 'sie', 'uns', 'nur', 'nichts', 'am', 'Leibe', 'schaden', '.']"
12,bauer,,,,,ER,positiv,8378,CATMA_2DAA82A4-E827-4CCB-94C6-E8B6E3F7F3C2,110,Emotionen der Freude,positiv,7832,Freude,"Bringen Beut mit, die rarsten Sachen!
Unser ists, wenn wirs nur listig machen.
Ein Hauptmann, den ein andrer erstach,
Ließ mir ein Paar glückliche Würfel nach.
Die will ich heut einmal probieren,
Ob sie die alte Kraft noch führen.
Mußt dich nur recht erbärmlich stellen,
Sind dir gar lockere, leichte Gesellen.
Lassen sich gerne schön tun und loben,
So wie gewonnen, so ists zerstoben.
Nehmen sie uns das Unsre in Scheffeln,
Müssen wirs wieder bekommen in Löffeln;
Schlagen sie grob mit dem Schwerte drein,
So sind wir pfiffig und treibens fein.
","['Bringen', 'Beut', 'mit', ',', 'die', 'rarsten', 'Sachen', '!', 'Unser', 'ists', ',', 'wenn', 'wirs', 'nur', 'listig', 'machen', '.', 'Ein', 'Hauptmann', ',', 'den', 'ein', 'andrer', 'erstach', ',', 'Ließ', 'mir', 'ein', 'Paar', 'glückliche', 'Würfel', 'nach', '.', 'Die', 'will', 'ich', 'heut', 'einmal', 'probieren', ',', 'Ob', 'sie', 'die', 'alte', 'Kraft', 'noch', 'führen', '.', 'Mußt', 'dich', 'nur', 'recht', 'erbärmlich', 'stellen', ',', 'Sind', 'dir', 'gar', 'lockere', ',', 'leichte', 'Gesellen', '.', 'Lassen', 'sich', 'gerne', 'schön', 'tun', 'und', 'loben', ',', 'So', 'wie', 'gewonnen', ',', 'so', 'ists', 'zerstoben', '.', 'Nehmen', 'sie', 'uns', 'das', 'Unsre', 'in', 'Scheffeln', ',', 'Müssen', 'wirs', 'wieder', 'bekommen', 'in', 'Löffeln', ';', 'Schlagen', 'sie', 'grob', 'mit', 'dem', 'Schwerte', 'drein', ',', 'So', 'sind', 'wir', 'pfiffig', 'und', 'treibens', 'fein', '.']"
13,,bauer,,,,ER,positiv,8450,CATMA_0749213C-00E1-4781-9ACC-A471260FB1EF,15,Emotionen der Freude,positiv,8379,Freude,"Im Zelt wird gesungen und gejubelt.
Wie sie juchzen – daß Gott erbarm!
","['Im', 'Zelt', 'wird', 'gesungen', 'und', 'gejubelt', '.', 'Wie', 'sie', 'juchzen', '–', 'daß', 'Gott', 'erbarm', '!']"
14,bauer,,,,,ER,negativ,8811,CATMA_D631BD17-5CC0-4447-8DB8-26C8D7DFDA66,74,Emotionen der Ablehnung,negativ,8450,Abscheu,"Alles das geht von des Bauern Felle.
Schon acht Monate legt sich der Schwarm
Uns in die Betten und in die Ställe,
Weit herum ist in der ganzen Aue
Keine Feder mehr, keine Klaue,
 Daß wir für Hunger und Elend schier
Nagen müssen die eignen Knochen.
Wars doch nicht ärger und krauser hier,
Als der Sachs noch im Lande tät pochen.
Und die nennen sich Kaiserliche!
","['Alles', 'das', 'geht', 'von', 'des', 'Bauern', 'Felle', '.', 'Schon', 'acht', 'Monate', 'legt', 'sich', 'der', 'Schwarm', 'Uns', 'in', 'die', 'Betten', 'und', 'in', 'die', 'Ställe', ',', 'Weit', 'herum', 'ist', 'in', 'der', 'ganzen', 'Aue', 'Keine', 'Feder', 'mehr', ',', 'keine', 'Klaue', ',', 'Daß', 'wir', 'für', 'Hunger', 'und', 'Elend', 'schier', 'Nagen', 'müssen', 'die', 'eignen', 'Knochen', '.', 'Wars', 'doch', 'nicht', 'ärger', 'und', 'krauser', 'hier', ',', 'Als', 'der', 'Sachs', 'noch', 'im', 'Lande', 'tät', 'pochen', '.', 'Und', 'die', 'nennen', 'sich', 'Kaiserliche', '!']"
15,bauer,,,,,ER,negativ,9169,CATMA_A97CEC9E-2C47-4A34-A25F-4F331A8B62B7,50,Emotionen der Ablehnung,negativ,8916,Abscheu,"Sind Einheimische, geborene Böhmen,
Von des Terschkas Karabinieren,
Liegen schon lang in diesen Quartieren.
Unter allen die Schlimmsten just,
Spreizen sich, werfen sich in die Brust,
Tun, als wenn sie zu fürnehm wären,
Mit dem Bauer ein Glas zu leeren.
","['Sind', 'Einheimische', ',', 'geborene', 'Böhmen', ',', 'Von', 'des', 'Terschkas', 'Karabinieren', ',', 'Liegen', 'schon', 'lang', 'in', 'diesen', 'Quartieren', '.', 'Unter', 'allen', 'die', 'Schlimmsten', 'just', ',', 'Spreizen', 'sich', ',', 'werfen', 'sich', 'in', 'die', 'Brust', ',', 'Tun', ',', 'als', 'wenn', 'sie', 'zu', 'fürnehm', 'wären', ',', 'Mit', 'dem', 'Bauer', 'ein', 'Glas', 'zu', 'leeren', '.']"
16,bauer,,,,,ER,positiv,9389,CATMA_8913BE5A-846E-4823-BFC8-0C19B6C4A323,23,Emotionen der Freude,positiv,9280,Schadenfreude,"Emmerich, komm! An die wollen wir,
Lustige Vögel, die gerne schwatzen,
Tragen sich sauber und führen Batzen.
","['Emmerich', ',', 'komm', '!', 'An', 'die', 'wollen', 'wir', ',', 'Lustige', 'Vögel', ',', 'die', 'gerne', 'schwatzen', ',', 'Tragen', 'sich', 'sauber', 'und', 'führen', 'Batzen', '.']"
17,trompeter,,,,,ER,negativ,9518,CATMA_52CFA9AA-825A-4CFA-AE4D-5813A24C05C2,10,Emotionen der Ablehnung,negativ,9482,Abscheu,"Was will der Bauer da? Fort, Halunk!","['Was', 'will', 'der', 'Bauer', 'da', '?', 'Fort', ',', 'Halunk', '!']"
18,bauer,,,,,ER,negativ,9607,CATMA_13974A5B-12D9-4AA5-B94E-39B4DE74AB5D,15,Emotionen des Leids,negativ,9527,Leid,"Gnädige Herren, einen Bissen und Trunk,
Haben heut noch nichts Warmes gegessen.
","['Gnädige', 'Herren', ',', 'einen', 'Bissen', 'und', 'Trunk', ',', 'Haben', 'heut', 'noch', 'nichts', 'Warmes', 'gegessen', '.']"
19,trompeter,,"['bauer', 'bauerknabe']",,,ER,negativ,9658,CATMA_F2B6E08B-83E1-40FE-96D8-BC0AC74251AB,9,Emotionen der Ablehnung,negativ,9620,Abscheu,"Ei, das muß immer saufen und fressen.
","['Ei', ',', 'das', 'muß', 'immer', 'saufen', 'und', 'fressen', '.']"
20,ulan,,,,,ER,negativ,9721,CATMA_F64BC095-A4A6-485A-9058-E9B81C7DBB42,9,Emotionen der Ablehnung,negativ,9681,Abscheu,"Nichts gefrühstückt? Da trink, du Hund!
","['Nichts', 'gefrühstückt', '?', 'Da', 'trink', ',', 'du', 'Hund', '!']"
21,wachtmeister,,,,,ER,positiv,9910,CATMA_1B054AD1-0A53-4E1A-A756-D5B84C239922,22,Emotionen der Freude,positiv,9804,Freude,"Meinst du, man hab uns ohne Grund
Heute die doppelte Löhnung gegeben,
Nur daß wir flott und lustig leben?
","['Meinst', 'du', ',', 'man', 'hab', 'uns', 'ohne', 'Grund', 'Heute', 'die', 'doppelte', 'Löhnung', 'gegeben', ',', 'Nur', 'daß', 'wir', 'flott', 'und', 'lustig', 'leben', '?']"
22,trompeter,,,Ereignis,,ER,negativ,10295,CATMA_2927922B-9AC0-4A7F-A693-CE01759579C0,9,Emotionen der Angst,negativ,10263,Angst,"Ja, es ist wieder was im Werke!
","['Ja', ',', 'es', 'ist', 'wieder', 'was', 'im', 'Werke', '!']"
23,trompeter,,,,,ER,negativ,10816,CATMA_FBCEFB12-05AA-4168-B4A1-18F35C243EC5,17,Emotionen der Ablehnung,negativ,10742,Ärger,"Wieder so ein Spürhund, gebt nur acht,
Der die Jagd auf den Herzog macht.
","['Wieder', 'so', 'ein', 'Spürhund', ',', 'gebt', 'nur', 'acht', ',', 'Der', 'die', 'Jagd', 'auf', 'den', 'Herzog', 'macht', '.']"
24,,wachtmeister,,,,ER,negativ,10914,CATMA_49AEE11E-A7BC-40DC-94BE-DB8778609955,15,Emotionen der Angst,negativ,10832,Angst,"Merkst du wohl? sie trauen uns nicht,
Fürchten des Friedländers heimlich Gesicht.
","['Merkst', 'du', 'wohl', '?', 'sie', 'trauen', 'uns', 'nicht', ',', 'Fürchten', 'des', 'Friedländers', 'heimlich', 'Gesicht', '.']"
25,unbekannt,wachtmeister,,,,ER,negativ,10980,CATMA_8843C769-384C-4FCF-949F-ACF0A0DDB90C,12,Emotionen der Angst,negativ,10914,Angst,"Er ist ihnen zu hoch gestiegen,
Möchten ihn gern herunterkriegen.
","['Er', 'ist', 'ihnen', 'zu', 'hoch', 'gestiegen', ',', 'Möchten', 'ihn', 'gern', 'herunterkriegen', '.']"
26,,,,,,ER,positiv,11326,CATMA_AB3330F3-B0A9-4590-A2D1-D136E7B9EE22,49,Emotionen der Zuneigung,positiv,11079,Verehrung,"Unser Regiment und die andern vier,
Die da Terschka anführt, des Herzogs Schwager,
Das resoluteste Korps im Lager,
Sind ihm ergeben und gewogen,
Hat er uns selbst doch herangezogen.
Alle Hauptleute setzt er ein,
Sind alle mit Leib und Leben sein.
","['Unser', 'Regiment', 'und', 'die', 'andern', 'vier', ',', 'Die', 'da', 'Terschka', 'anführt', ',', 'des', 'Herzogs', 'Schwager', ',', 'Das', 'resoluteste', 'Korps', 'im', 'Lager', ',', 'Sind', 'ihm', 'ergeben', 'und', 'gewogen', ',', 'Hat', 'er', 'uns', 'selbst', 'doch', 'herangezogen', '.', 'Alle', 'Hauptleute', 'setzt', 'er', 'ein', ',', 'Sind', 'alle', 'mit', 'Leib', 'und', 'Leben', 'sein', '.']"
27,,,,,,ER,negativ,11591,CATMA_93FD5E33-FEE8-4F83-8DDA-768A102EAEE6,11,Emotionen der Ablehnung,negativ,11547,Abscheu,"Nix, nix! du willst mich betrügen, Schütz.

","['Nix', ',', 'nix', '!', 'du', 'willst', 'mich', 'betrügen', ',', 'Schütz', '.']"
28,kroat,,,,,ER,positiv,11849,CATMA_15A33D96-2253-4B5E-8587-6EFB7D113B0E,18,Emotionen der Zuneigung,positiv,11769,Verehrung,"'s ist aber von Perlen und edelm Granat.
Schau, wie das flinkert in der Sonnen!
","[""'s"", 'ist', 'aber', 'von', 'Perlen', 'und', 'edelm', 'Granat', '.', 'Schau', ',', 'wie', 'das', 'flinkert', 'in', 'der', 'Sonnen', '!']"
29,,,,,,ER,positiv,12125,CATMA_25D7B88C-48E7-441D-BC40-3DB590FD35B9,5,Emotionen der Freude,positiv,12096,Freude,"Deine Mütze mir wohlgefällt.
","['Deine', 'Mütze', 'mir', 'wohlgefällt', '.']"
30,konstabler,,,,,ER,negativ,12606,CATMA_5C683A07-A565-4091-A548-F42AA03A24AA,12,Emotionen des Leids,negativ,12541,Leid,"Aber ein Eilbot ist angekommen,
Meldet, Regenspurg sei genommen.
","['Aber', 'ein', 'Eilbot', 'ist', 'angekommen', ',', 'Meldet', ',', 'Regenspurg', 'sei', 'genommen', '.']"
31,trompeter,,,,,ER,negativ,12653,CATMA_6132658B-A582-45C1-86B6-E52D94B66021,8,Emotionen des Leids,negativ,12619,Leid,"Ei, da werden wir bald aufsitzen.
","['Ei', ',', 'da', 'werden', 'wir', 'bald', 'aufsitzen', '.']"
32,wachtmeister,,,,,ER,negativ,12747,CATMA_9EAAECAC-24F7-4783-97C0-226B8D14D7E8,18,Emotionen der Ablehnung,negativ,12668,Abscheu,"Wohl gar! Um dem Bayer sein Land zu schützen?
Der dem Fürsten so unfreund ist?
","['Wohl', 'gar', '!', 'Um', 'dem', 'Bayer', 'sein', 'Land', 'zu', 'schützen', '?', 'Der', 'dem', 'Fürsten', 'so', 'unfreund', 'ist', '?']"
33,erster_jaeger,,,,,ER,positiv,13008,CATMA_D2944305-BBA9-4FED-887B-299EBA8D5CE6,10,Emotionen der Freude,positiv,12963,Freude,"Sieh! sieh! Da treffen wir lustige Kompanie.
","['Sieh', '!', 'sieh', '!', 'Da', 'treffen', 'wir', 'lustige', 'Kompanie', '.']"
34,marketenderin,,,,,ER,positiv,13269,CATMA_00F62675-6AE8-458F-AC90-3A8E0D130A18,12,Emotionen der Zuneigung,positiv,13216,Verehrung,"kommt und bringt Wein.
Glück zur Ankunft, ihr Herrn!
","['kommt', 'und', 'bringt', 'Wein', '.', 'Glück', 'zur', 'Ankunft', ',', 'ihr', 'Herrn', '!']"
35,erster_jaeger,,,,,ER,Emotionale Bewegtheit,13337,CATMA_7F310A70-1F7C-47B8-9AD4-D91E99DF6866,13,Emotionale Bewegtheit,Emotionale Bewegtheit,13284,Emotionale Bewegtheit,"Was? der Blitz!
Das ist ja die Gustel aus Blasewitz.
","['Was', '?', 'der', 'Blitz', '!', 'Das', 'ist', 'ja', 'die', 'Gustel', 'aus', 'Blasewitz', '.']"
36,marketenderin,,,,,ER,Emotionale Bewegtheit,13535,CATMA_0C8C97C3-38BF-4087-94BC-D4328E2B17F7,35,Emotionale Bewegtheit,Emotionale Bewegtheit,13354,Emotionale Bewegtheit,"I freilich! Und Er ist wohl gar, Mußjö,
Der lange Peter aus Itzehö?
Der seines Vaters goldene Füchse
Mit unserm Regiment hat durchgebracht
Zu Glücksstadt in einer lustigen Nacht. –
","['I', 'freilich', '!', 'Und', 'Er', 'ist', 'wohl', 'gar', ',', 'Mußjö', ',', 'Der', 'lange', 'Peter', 'aus', 'Itzehö', '?', 'Der', 'seines', 'Vaters', 'goldene', 'Füchse', 'Mit', 'unserm', 'Regiment', 'hat', 'durchgebracht', 'Zu', 'Glücksstadt', 'in', 'einer', 'lustigen', 'Nacht', '.', '–']"
37,marketenderin,,erster_jaeger,,,ER,positiv,13644,CATMA_A301E0ED-1C27-4DA7-963E-2120AD7A6609,8,Emotionen der Freude,positiv,13613,Freude,"Ei! da sind wir alte Bekannte!
","['Ei', '!', 'da', 'sind', 'wir', 'alte', 'Bekannte', '!']"
38,erster_jaeger,,marketenderin,,,ER,positiv,13700,CATMA_D9156D48-7C91-4963-8220-76A71D19E3D1,8,Emotionen der Freude,positiv,13659,Freude,Und treffen uns hier im böhmischen Lande.,"['Und', 'treffen', 'uns', 'hier', 'im', 'böhmischen', 'Lande', '.']"
39,erster_jaeger,,marketenderin,,,ER,positiv,14399,CATMA_EA903A17-E876-4640-BFD1-14FB23FF5D42,7,Emotionen der Freude,positiv,14360,Freude,"Und das dort ist mein Marketenderzelt,
","['Und', 'das', 'dort', 'ist', 'mein', 'Marketenderzelt', ',']"
40,,,,,,ER,negativ,14702,CATMA_A606E0DE-E445-481C-8DF8-73D96689BDFE,34,Emotionen der Ablehnung,negativ,14547,Abscheu,"Der Spitzbub! der hat mich schön betrogen.
Fort ist er! Mit allem davon gefahren,
Was ich mir tät am Leibe ersparen.
Ließ mir nichts als den Schlingel da!
","['Der', 'Spitzbub', '!', 'der', 'hat', 'mich', 'schön', 'betrogen', '.', 'Fort', 'ist', 'er', '!', 'Mit', 'allem', 'davon', 'gefahren', ',', 'Was', 'ich', 'mir', 'tät', 'am', 'Leibe', 'ersparen', '.', 'Ließ', 'mir', 'nichts', 'als', 'den', 'Schlingel', 'da', '!']"
41,erster_jaeger,,,,,ER,positiv,15132,CATMA_7963FCED-3EAF-46ED-95F5-7648436A05A1,9,Emotionen der Freude,positiv,15086,Freude,"Ei, wer ist denn das kleine Schelmengesichte?
","['Ei', ',', 'wer', 'ist', 'denn', 'das', 'kleine', 'Schelmengesichte', '?']"
42,zweiter_jaeger,,,,,ER,positiv,15331,CATMA_9713DCC1-9D09-4252-BEC4-18493543563E,13,Emotionen der Freude,positiv,15272,Freude,"das Mädchen haltend.
Bleib Sie bei uns doch, artiges Kind.
","['das', 'Mädchen', 'haltend', '.', 'Bleib', 'Sie', 'bei', 'uns', 'doch', ',', 'artiges', 'Kind', '.']"
