,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
13,13,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Seyt dem|verwünschten Wort traut sich kein ehrlicher Mensch schleiffen zu lassen.,708,789,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,1.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
14,14,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Und von|was soll ich als Schleifer leben?,790,831,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,1.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
15,15,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Bringt’s Scherr¬ z’schleifen!,832,861,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,1.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
16,16,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Scheerschleifer!",0,24,character_speech,1,1,,"
       Jackel.
      ",#jackel,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
17,17,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Versteht Er sein Handwerck?,25,52,character_speech,1,1,,"
       Jackel.
      ",#jackel,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
18,18,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ich bring ihm eine Arbeit.,53,79,character_speech,1,1,,"
       Jackel.
      ",#jackel,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
19,19,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ist wohl gut.",0,21,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
20,20,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Sonst wär’ noch meine Gurgel vor lauter schreyen ausgetrocknet, wie|mein Schleifstein, weils keine Arbeit giebt.",22,134,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,3.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
21,21,Kasperl/Marinelli_Liebesgeschichte_korr.csv,– [da bring ich ihm eine große] *was solls dann seyn?,135,188,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
22,22,Kasperl/Marinelli_Liebesgeschichte_korr.csv,*,188,189,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
23,23,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Da bring’ ich ihm ein großes Meßer, das muß so scharf geschliffen werden, das es Eisen|schneidet.",0,105,character_speech,1,1,,"
       Jackel.
      ",#jackel,4.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
24,24,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       O das ist noch keine Kunst.",0,35,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
25,25,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Ich hab schon manchen Wirthen Meßer geschliffen, die auf einen|jeden Rabisch doppelt geschnitten haben.",36,139,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,5.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
26,26,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Das will ich ihm gern glauben.",0,38,character_speech,1,1,,"
       Jackel.
      ",#jackel,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
27,27,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Wann kann ich mein Meßer haben?,39,70,character_speech,1,1,,"
       Jackel.
      ",#jackel,6.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
28,28,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       In Vierzehn Tagen, oder längstens in Vier Wochen.",0,57,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
29,29,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ey da nehm ich mein Meßer zurück.",0,41,character_speech,1,1,,"
       Jackel.
      ",#jackel,8.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
30,30,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ich brauch’s gleich.,42,62,character_speech,1,1,,"
       Jackel.
      ",#jackel,8.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
31,31,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Das kann nicht seyn.",0,28,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
32,32,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ich hab den Schleifstein zwey Stund weit von hier versetzt.,29,88,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
33,33,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Wegen|einen Meßer kann ich nicht soweit gehn.,89,134,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
34,34,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Krieg’ ich keine andre Arbeit, so muß ich|dieß Meßer versetzen, um das ich ein Brod krieg.",135,225,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
35,35,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ja, da dürft’ ich freylich lang auf mein Meßer warten: aber seine Aufrichtigkeit gefallt|giebts denn gar so wenig zu thun?",0,130,character_speech,1,1,,"
       Jackel.
      ",#jackel,10.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
36,36,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       {a}h!",0,13,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
37,37,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Mahn’ er mich gar nicht an mein Elend.,14,52,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,11.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
38,38,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Ich hab mich so verschl{issen}, daß meine Jahr aus […]|[eine fehlende Zeile]",53,129,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
39,39,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Armer Teufel!",0,21,character_speech,1,1,,"
       Jackel.
      ",#jackel,12.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
40,40,Kasperl/Marinelli_Liebesgeschichte_korr.csv,So muß ich ihm was schencken.,22,51,character_speech,1,1,,"
       Jackel.
      ",#jackel,12.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
41,41,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Nur her damit.",0,22,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,13.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
42,42,Kasperl/Marinelli_Liebesgeschichte_korr.csv,So kriegt¬ doch wenigstens meine Stockzähne was zu kieffeln.,23,83,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,13.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
43,43,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Ich hab schon|in 14 Tagen, ausser zwey Scheerfuterallen nichts warmes gefressen.",84,164,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,13.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
44,44,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ey lüg, daß du erstickst.",0,33,character_speech,1,1,,"
       Jackel.
      ",#jackel,14.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
45,45,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Nu, wann mein Meßer gut geschliffen wär’, wollt’ ich ihm eine|gute Mahlzeit bezahlen.",34,119,character_speech,1,1,,"
       Jackel.
      ",#jackel,14.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
46,46,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Geb’ er mir’s her!",0,26,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
47,47,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ich wetz’ ihms gleich an der Schuhsohle{n},27,69,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
48,48,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ey da wurd’s so scharf nicht werden, wie ichs brauche.",0,62,character_speech,1,1,,"
       Jackel.
      ",#jackel,16.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
49,49,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Zu was braucht ers dann, wann ich fragen darf?",0,54,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,17.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
50,50,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ich kann ihms wohl sagen: Ich möchte gern in eine Thüre ein so großes Loch schneiden, daß ich das|Schloß ohne Schloßer heraus nehmen kann.",0,146,character_speech,1,1,,"
       Jackel.
      ",#jackel,18.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
51,51,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       So ist er salva Venia gar ein Dieb, oder ein Beutelschneider?",0,69,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,19.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
52,52,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ich bedank’ mich vor der|Kundschaft.,70,106,character_speech,1,1,,"
       Kaspar.
      ",#kaspar,19.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
53,53,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       dazu.",0,13,stage_direction,1,1,speech_part,,#kaspar,19.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
54,54,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
      Denckner eilig.",0,22,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
55,55,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Jakob!",0,14,character_speech,1,2,,"
       Denckner.
      ",#denckner,20.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
56,56,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Jakob!,15,21,character_speech,1,2,,"
       Denckner.
      ",#denckner,20.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
57,57,Kasperl/Marinelli_Liebesgeschichte_korr.csv,– was machst du hier?,22,43,character_speech,1,2,,"
       Denckner.
      ",#denckner,20.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
58,58,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Da red’ ich mit dem Scheerenschleiffer:",0,47,character_speech,1,2,,"
       Jackel.
      ",#jackel,21.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
59,59,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Was soll das?",0,21,character_speech,1,2,,"
       Denckner.
      ",#denckner,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
60,60,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Meine Geschäfte seyn dringend, und du bist so läsig.",22,74,character_speech,1,2,,"
       Denckner.
      ",#denckner,22.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
61,61,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       [Just] umgekehrt.",0,25,character_speech,1,2,,"
       Jackel.
      ",#jackel,23.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
62,62,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Gerade ihrentwegen hab’ ich mit dem Schleifer gesproch¬ Hh.,26,85,character_speech,1,2,,"
       Jackel.
      ",#jackel,23.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
63,63,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Lieutina[nt],86,98,character_speech,1,2,,"
       Jackel.
      ",#jackel,23.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
64,64,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ja just haben wir vom Schleiffen geredet.",0,49,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
65,65,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Soll ich vielleicht dem Herrn eine Courage am|Degen schleiffen.,50,113,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,24.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
66,66,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Wer ist der vermeßne Schlingel?",0,39,character_speech,1,2,,"
       Denckner.
      ",#denckner,25.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
67,67,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ihr gehorsamer Diener, der um ihre Kundschaft bittet.",0,61,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
68,68,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       lacht.",0,14,stage_direction,1,2,speech_part,,#jackel,27.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
69,69,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Hr : Stadtlient: der Kerl ist närrisch, den könnten wir zu unsrer Sache brauchen",0,88,character_speech,1,2,,"
       Jackel.
      ",#jackel,27.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
70,70,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       [Müssen sich just nicht an meine Kunst binden.]",0,55,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
71,71,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Wann sie gut essen, trincken, und richtig zahlen|so bin ich ihr Mann.",56,125,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
72,72,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Müssen sich just nicht an meine Kunst binden: es giebt ohnedem zu viele Brod-|Dieb, die mein Handwerck verderben.",126,239,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,28.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
73,73,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Die Weiber haben ein Maulwerck das man|sagt, die hat ein Göscherl, als wanns gsch[l]iffen wär’, und ich hab doch keinen Kreutzer davon:|hernach wissen auch die Wirthe ihre Weine so köstlich zu pflastern, daß man freylich|sagt, der Wein hat eine Schneide, aber wies dem andern Tag mit dem Kopf, und mit|dem Goldbeutel aussieht: ja, da kann ich nichts dafür.",240,596,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,28.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
74,74,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Der Pursche scheint findig genug –",0,42,character_speech,1,2,,"
       Denckner.
      ",#denckner,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
75,75,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ich bitt nehm¬ Sie ihn an.",0,34,character_speech,1,2,,"
       Jackel.
      ",#jackel,30.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
76,76,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Es kennt ihn hier kein Mensch, und Sie können ihrer Sache desto ge-|schwinder gewiß werden.",35,126,character_speech,1,2,,"
       Jackel.
      ",#jackel,30.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
77,77,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Du Kerl!",0,16,character_speech,1,2,,"
       Denckner.
      ",#denckner,31.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
78,78,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Wie wär’s, {wann} ich dich in Dienste nehme.",17,61,character_speech,1,2,,"
       Denckner.
      ",#denckner,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
79,79,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Da wird’s schlecht aussehen.",0,36,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,32.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
80,80,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"ich laß mich lieber [bedienen] mit Fressen, und Sauffen bedienen u[nd]|brauch’ nur einen, der’s Geld dazu giebt.",37,149,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,32.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
81,81,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       [Du] Scheerenschleiffer!",0,32,character_speech,1,2,,"
       Jackel.
      ",#jackel,33.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
82,82,Kasperl/Marinelli_Liebesgeschichte_korr.csv,sey g’scheid.,33,46,character_speech,1,2,,"
       Jackel.
      ",#jackel,33.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
83,83,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Du könntest dir ein nahmhaftes Stück Geld verdienen|wann sich der Heer Stadtlientinant deiner erbarmet.,47,150,character_speech,1,2,,"
       Jackel.
      ",#jackel,33.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
84,84,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       [Ich] Will nicht viel Wesens machen.",0,44,character_speech,1,2,,"
       Denckner.
      ",#denckner,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
85,85,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Wenn du dich zum schicken, und Posten tragen gebrauch¬|läst, will ich dich gut zahlen.",45,131,character_speech,1,2,,"
       Denckner.
      ",#denckner,34.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
86,86,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ists Brieferl tragen, und ’s Komplimenten ausrichten auch mit einverstanden, so bin ich|ihr Mann aber Nota bene.",0,120,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,35.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
87,87,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Ich muß wissen, daß’s auf eine Heurath angesehen ist.",121,174,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,35.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
88,88,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Deine Erinnerung, obschon Sie überflüßig, gefällt mir.",0,62,character_speech,1,2,,"
       Denckner.
      ",#denckner,36.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
89,89,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ja.,63,66,character_speech,1,2,,"
       Denckner.
      ",#denckner,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
90,90,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ich bin in heuraths Umstände|verflochten.,67,108,character_speech,1,2,,"
       Denckner.
      ",#denckner,36.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
91,91,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"[hxx] hab [ich] hie und da Eigensinn, und Thorheit zu bekämpfen, doch ist keine|Minute zu versäumen.",109,209,character_speech,1,2,,"
       Denckner.
      ",#denckner,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
92,92,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Fickrement!",0,19,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,37.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
93,93,Kasperl/Marinelli_Liebesgeschichte_korr.csv,da wollen wir geschwind dazu helfen.,20,56,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,37.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
94,94,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"[Ich] bin sonst immer ein findiger Jüngling|gewesen, und zur Schelmerey bin ich geschickter, als Einer.",57,160,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,37.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
95,95,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Ich werd dich unterrichten, und dir alles sagen.",0,56,character_speech,1,2,,"
       Jackel.
      ",#jackel,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
96,96,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Hier ist sich nicht zu verweilen.",0,41,character_speech,1,2,,"
       Denckner.
      ",#denckner,39.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
97,97,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Man weiß bereits, daß ich alles anwende, und so nahe|an der Behausung meiner Geliebten könnten wir Verdacht erregen.",42,158,character_speech,1,2,,"
       Denckner.
      ",#denckner,39.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
98,98,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       I Potztausend!",0,22,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,40.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
99,99,Kasperl/Marinelli_Liebesgeschichte_korr.csv,So nahe muß man das Bandl nicht beysammen treffen.,23,73,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
100,100,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Ich schrey|unterdessen Scherren schleiffen!,74,117,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
101,101,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"Schreiben sie geschwind einen Brief und|wann ich gut unterrichtet bin, will ich ihn sicher bestellen.",118,219,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
102,102,Kasperl/Marinelli_Liebesgeschichte_korr.csv,Scherr – Scherr –|Scherr schleiffen – Barbier Meßer!,220,272,character_speech,1,2,,"
       Kaspar.
      ",#kaspar,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
103,103,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       geht fort.",0,18,stage_direction,1,2,speech_part,,#kaspar,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
104,104,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       lacht.",0,14,stage_direction,1,2,speech_part,,#jackel,41.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
105,105,Kasperl/Marinelli_Liebesgeschichte_korr.csv,"
       Herr Lientinant!",0,24,character_speech,1,2,,"
       Jackel.
      ",#jackel,41.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
106,106,Kasperl/Marinelli_Liebesgeschichte_korr.csv,an den Kerl haben wir eine gute Eroberung gemacht.|Bedencken Sie sich *nicht* lang.,25,108,character_speech,1,2,,"
       Jackel.
      ",#jackel,41.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
