,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
39,39,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Still – Still!",0,31,character_speech,1,1,,"
       Röschen.
      ",#röschen,14.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
40,40,Kasperl/Hensler_Marionettenbude_korr.csv,der Vater eilt herbey.,32,54,character_speech,1,1,,"
       Röschen.
      ",#röschen,14.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
41,41,Kasperl/Hensler_Marionettenbude_korr.csv,"
      (Sie ziehen sich zurück.)",0,32,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
42,42,Kasperl/Hensler_Marionettenbude_korr.csv,"
      Vorige, Susanne mit ihrem Mann.",0,38,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
43,43,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Was ich will, das muß geschehen,
       
       
        Krappel wird des Röschens Mann.",0,105,character_speech,1,2,,"
       Hellwig.
      ",#hellwig,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
44,44,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Nein, das laß ich nicht geschehen,
       
       
        Halt das Maul, du Grobian!",0,102,character_speech,1,2,,"
       Susanna.
      ",#susanna,16.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
45,45,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (sie ausspottend.)",0,26,stage_direction,1,2,speech_part,,#hellwig,17.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
46,46,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Seh’ man nur die Alte an!",0,42,character_speech,1,2,,"
       Hellwig.
      ",#hellwig,17.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
47,47,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (ihm drohend.)",0,22,stage_direction,1,2,speech_part,,#susanna,18.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
48,48,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Ich zerkraze dir’s Gesicht!",0,44,character_speech,1,2,,"
       Susanna.
      ",#susanna,18.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
49,49,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Wie sie waidlich kuppeln kann,",0,47,character_speech,1,2,,"
       Hellwig.
      ",#hellwig,19.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
50,50,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Krappel kriegt die Rösel nicht.",0,48,character_speech,1,2,,"
       Susanna.
      ",#susanna,20.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
51,51,Kasperl/Hensler_Marionettenbude_korr.csv,"
      (Man hört in der Ferne einen fröhlichen Chor hinter dem Gebürge.",0,71,stage_direction,1,3,pre_speech,,,,,joy,positive,emotions of pleasure,comedy,KK
52,52,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Heute hier und morgen dort,
       
       
        Lassen wir uns nieder;",0,91,character_speech,1,3,,"
       Chor.
      ",#chor,21.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
53,53,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Bleiben nie an einem Ort,
       
       
        Leben stets als Brüder
       
       
        Lustig und munter und froh,
       
       
        In dulci Jubilo!",0,182,character_speech,1,3,,"
       Chor.
      ",#chor,21.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
54,54,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Welche Töne froher Lieder
       
       
        Hallen vom Gebürge wieder?",0,93,character_speech,1,3,,"
       Alle 5.
      ",#impressar #verwalter #krappel,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
55,55,Kasperl/Hensler_Marionettenbude_korr.csv,"Welch’ ein Lärmen, welch’ ein Schreyn!",118,156,character_speech,1,3,,"
       Alle 5.
      ",#impressar #verwalter #krappel,22.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
56,56,Kasperl/Hensler_Marionettenbude_korr.csv,Horcht!,181,188,character_speech,1,3,,"
       Alle 5.
      ",#impressar #verwalter #krappel,22.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
57,57,Kasperl/Hensler_Marionettenbude_korr.csv,was mag wohl dieses seyn!,189,214,character_speech,1,3,,"
       Alle 5.
      ",#impressar #verwalter #krappel,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
58,58,Kasperl/Hensler_Marionettenbude_korr.csv,"
      (Der Impressar erscheint auf dem Gebürg, mit ihm seine Komödianten und Komödiantinnen.)",0,94,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
59,59,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Viktoria, das Dorf ist da!",0,43,character_speech,1,3,,"
       Impressar.
      ",#impressar,23.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
60,60,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Juhe, Juhe, Juhei sa sa!",0,41,character_speech,1,3,,"
       Alle.
      ",#impressar #verwalter #krappel,24.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
61,61,Kasperl/Hensler_Marionettenbude_korr.csv,Das Dorf ist da?,66,82,character_speech,1,3,,"
       Alle.
      ",#impressar #verwalter #krappel,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
62,62,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Ihr Herren!",0,28,character_speech,1,3,,"
       Impressar.
      ",#impressar,25.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
63,63,Kasperl/Hensler_Marionettenbude_korr.csv,schön willkommen hier!,29,51,character_speech,1,3,,"
       Impressar.
      ",#impressar,25.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
64,64,Kasperl/Hensler_Marionettenbude_korr.csv,"Ich bitt’ euch, ach!",76,96,character_speech,1,3,,"
       Impressar.
      ",#impressar,25.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
65,65,Kasperl/Hensler_Marionettenbude_korr.csv,"erlaubet mir,
       
       
        Euch unsre Kunst zu produciren,
       
       
        Und unsre Stücke aufzuführen.",97,220,character_speech,1,3,,"
       Impressar.
      ",#impressar,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
66,66,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Zigeuner oder Musikanten?",0,42,character_speech,1,3,,"
       Verwalter.
      ",#verwalter,26.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
67,67,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Nein!",0,22,character_speech,1,3,,"
       Alle.
      ",#impressar #verwalter #krappel,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
68,68,Kasperl/Hensler_Marionettenbude_korr.csv,Nein!,23,28,character_speech,1,3,,"
       Alle.
      ",#impressar #verwalter #krappel,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
69,69,Kasperl/Hensler_Marionettenbude_korr.csv,wir sind Komödianten.,29,50,character_speech,1,3,,"
       Alle.
      ",#impressar #verwalter #krappel,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
70,70,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (tief gebeugt.)",0,23,stage_direction,1,3,speech_part,,#impressar,28.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
71,71,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Ich, als der Impressar, bitt’ um Permission
       
       
        Zu der Comödia –",0,101,character_speech,1,3,,"
       Impressar.
      ",#impressar,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
72,72,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (sich in die Brust werfend.)",0,36,stage_direction,1,3,speech_part,,#krappel,29.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
73,73,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Und diese geb’ ich euch, als unsers Dorfs Patron!",0,66,character_speech,1,3,,"
       Krappel.
      ",#krappel,29.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
74,74,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (küßt ihm den Rock.)",0,28,stage_direction,1,3,speech_part,,#impressar,30.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
75,75,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Juhe, Viktoria!",0,32,character_speech,1,3,,"
       Impressar.
      ",#impressar,30.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
76,76,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Juhe!",0,22,character_speech,1,3,,"
       Jubel-Chor.
      ",#jubel-chor,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
77,77,Kasperl/Hensler_Marionettenbude_korr.csv,Juhe!,23,28,character_speech,1,3,,"
       Jubel-Chor.
      ",#jubel-chor,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
78,78,Kasperl/Hensler_Marionettenbude_korr.csv,"viel Dank für die Permission,
       
       
        Vivat des Dorfs Patron!",29,106,character_speech,1,3,,"
       Jubel-Chor.
      ",#jubel-chor,31.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
79,79,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Mit Trauerspielen und Balleten,
       
       
        Mit Opern und mit Marionetten
       
       
        Sollt ihr bedienet seyn!",0,151,character_speech,1,3,,"
       Impressar.
      ",#impressar,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
80,80,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (mit vielen Referenzen.)",0,32,stage_direction,1,3,speech_part,,#impressar #verwalter #krappel,33.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
81,81,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Juhe!",0,22,character_speech,1,3,,"
       Alle.
      ",#impressar #verwalter #krappel,33.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
82,82,Kasperl/Hensler_Marionettenbude_korr.csv,"viel Dank für die Permission,
       
       
        Vivat des Dorfs Patron!",23,100,character_speech,1,3,,"
       Alle.
      ",#impressar #verwalter #krappel,33.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
83,83,Kasperl/Hensler_Marionettenbude_korr.csv,"
      Impressar.",0,17,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
84,84,Kasperl/Hensler_Marionettenbude_korr.csv,Arie.,18,23,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
85,85,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        An mir stirbt einst, glaubt mir!",0,49,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
86,86,Kasperl/Hensler_Marionettenbude_korr.csv,"fürwahr
       
       
        Der größte Impressar.",50,103,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
87,87,Kasperl/Hensler_Marionettenbude_korr.csv,"Ich spiele Helden in Tragödien,
       
       
        Verliebte Rollen in Komödien –
       
       
        Da hau’ ich um, auf jeden Schritt
       
       
        Nimm ich gleich die Koulisse mit!",128,330,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
88,88,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (Kriegerische Musik.)",0,29,stage_direction,1,4,speech_part,,#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
89,89,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Ich spiel den Prinzen Misibom,
       
       
        Und nehme Länder ein;
       
       
        Da heißt’s: Tereng teng ten!",0,146,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
90,90,Kasperl/Hensler_Marionettenbude_korr.csv,bom bom!,147,155,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
91,91,Kasperl/Hensler_Marionettenbude_korr.csv,"Der Sieg, der Sieg ist mein!",180,208,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
92,92,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (Sanfte Harmonie.)",0,26,stage_direction,1,4,speech_part,,#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
93,93,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Bald wähl ich auch zu meinem Ruhm
       
       
        Die sanften Väterrollen,
       
       
        Da muß das liebe Publikum,
       
       
        Mir manche Thräne zollen.",0,200,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
94,94,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (Er trocknet sich die Augen.)",0,37,stage_direction,1,4,speech_part,,#impressar,34.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
95,95,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Bald spiel’ ich auch den König Kristel
       
       
        Bald den Hanswurst im hölzernen Gat,
       
       
        Bald sing’ ich Baß, bald in der Fistel
       
       
        Und kräh’, als wär ich ein Kastrat.",0,239,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
96,96,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (Tanzmusik.)",0,20,stage_direction,1,4,speech_part,,#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
97,97,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Bald tanz’ ich kosakisch, nimm s’ Geigel in d’Hand,
       
       
        Und gehts nicht, so werf ich das Geigel an d’Wand –
       
       
        Und tanz tutto solo im Wirbel trapp!",0,205,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
98,98,Kasperl/Hensler_Marionettenbude_korr.csv,trapp!,206,212,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
99,99,Kasperl/Hensler_Marionettenbude_korr.csv,Und streich mir n’ steyrischen wacker herab,237,280,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
100,100,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (Er tanzt.)",0,19,stage_direction,1,4,speech_part,,#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
101,101,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Die Musik ist mein Element!",0,44,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
102,102,Kasperl/Hensler_Marionettenbude_korr.csv,"Ich spiele jedes Instrument –
       
       
        Violinisten, Flautenisten,
       
       
        Bassetlisten, Oboisten –
       
       
        Posaunisten, Waldhornisten,
       
       
        Klarnetisten, Fagotisten,
       
       
        Tenoristen und Bassisten.",69,350,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
103,103,Kasperl/Hensler_Marionettenbude_korr.csv,Fistulisten und – und – und Altisten,375,411,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
104,104,Kasperl/Hensler_Marionettenbude_korr.csv,"
       (außer Athem.)",0,22,stage_direction,1,4,speech_part,,#impressar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
105,105,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        An mir stirbt einst, glaubt mir!",0,49,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
106,106,Kasperl/Hensler_Marionettenbude_korr.csv,"fürwahr
       
       
        Der gröste Impressar!",50,103,character_speech,1,4,,"
       Impressar.
      ",#impressar,34.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
107,107,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        An ihm stirbt einst, glaubt ihm, fürwahr
       
       
        Der gröste Impressar.",0,103,character_speech,1,4,,"
       Chor.
      ",#chor,35.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
108,108,Kasperl/Hensler_Marionettenbude_korr.csv,"
      (Alle ab.)",0,17,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
109,109,Kasperl/Hensler_Marionettenbude_korr.csv,"
      Blumer.",0,14,stage_direction,1,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
110,110,Kasperl/Hensler_Marionettenbude_korr.csv,Arie.,15,20,stage_direction,1,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
111,111,Kasperl/Hensler_Marionettenbude_korr.csv,"
       
        Das Mädchen schwebt vor meinen Sinnen,
       
       
        Was soll’ ich, Ärmster!",0,103,character_speech,1,5,,"
       Blumer.
      ",#blumer,36.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
112,112,Kasperl/Hensler_Marionettenbude_korr.csv,doch beginnen?,104,118,character_speech,1,5,,"
       Blumer.
      ",#blumer,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
113,113,Kasperl/Hensler_Marionettenbude_korr.csv,Ha!,143,146,character_speech,1,5,,"
       Blumer.
      ",#blumer,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
114,114,Kasperl/Hensler_Marionettenbude_korr.csv,"schöner blüht die Rose nicht,
       
       
        Und reizender als ihr Gesicht.",147,231,character_speech,1,5,,"
       Blumer.
      ",#blumer,36.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
