,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,15,,peter,,,,ER,negativ,10177.0,CATMA_C323D03C-1ECE-409D-95C4-9478D8C08944,12,Emotionen der Ablehnung,negativ,10121.0,Ärger,"Der ist gewiß böse, daß er nichts von mir herauskriegt?
","['Der', 'ist', 'gewiß', 'böse', ',', 'daß', 'er', 'nichts', 'von', 'mir', 'herauskriegt', '?']"
11,16,,,,,,ER,negativ,10590.0,CATMA_09CD00B6-3066-4B92-AE84-BE529B77D442,33,Emotionen der Ablehnung,negativ,10430.0,Ärger,"Ich will nichts mehr hören. Diese Madam Müller; wer ist sie? warum find ich sie immer
              auf meinem Wege? Wo ich hinkomme, da ist sie schon gewesen.
","['Ich', 'will', 'nichts', 'mehr', 'hören', '.', 'Diese', 'Madam', 'Müller', ';', 'wer', 'ist', 'sie', '?', 'warum', 'find', 'ich', 'sie', 'immer', 'auf', 'meinem', 'Wege', '?', 'Wo', 'ich', 'hinkomme', ',', 'da', 'ist', 'sie', 'schon', 'gewesen', '.']"
12,17,unbekannter,,eulalia,,,ER,negativ,10651.0,CATMA_1B3C2ADC-E61F-4864-ADBF-375779ACC710,2,Emotionen der Ablehnung,negativ,10644.0,Ärger,Freuen?,"['Freuen', '?']"
13,18,franz,,,,,ER,positiv,10727.0,CATMA_EF40C3E0-7D7D-40F8-9F09-B877CB543769,13,Emotionen der Zuneigung,positiv,10660.0,Verehrung,"Daß es der guten wohltätigen Seelen noch mehrere in der Welt gibt.
","['Daß', 'es', 'der', 'guten', 'wohltätigen', 'Seelen', 'noch', 'mehrere', 'in', 'der', 'Welt', 'gibt', '.']"
14,21,,,eulalia,,,ER,positiv,10747.0,CATMA_4A78F86F-35CB-4FD5-9C3E-A14CC1A17CD8,3,Emotionen der Freude,positiv,10741.0,Schadenfreude,"O ja.
","['O', 'ja', '.']"
15,22,franz,,,,,ER,positiv,10968.0,CATMA_B2283BB7-D6B0-4A4F-B5CC-CEE09FA37C26,6,Emotionen der Freude,positiv,10928.0,Freude,"sie ist eine
              schöne Frau.
","['sie', 'ist', 'eine', 'schöne', 'Frau', '.']"
16,23,unbekannter,,eulalia,,,ER,negativ,11019.0,CATMA_908AA27A-FA6F-4393-A803-828CE3A13368,7,Emotionen der Ablehnung,negativ,10982.0,Abscheu,Desto schlimmer! Schönheit ist Larve.,"['Desto', 'schlimmer', '!', 'Schönheit', 'ist', 'Larve', '.']"
17,27,franz,,,,,ER,positiv,11653.0,CATMA_DE26302D-DBFA-45A7-989A-DC254F767C98,7,Emotionen der Freude,positiv,11593.0,Freude,Seinen dringendsten Bedürfnissen hat Madam Müller abgeholfen,"['Seinen', 'dringendsten', 'Bedürfnissen', 'hat', 'Madam', 'Müller', 'abgeholfen']"
18,28,unbekannter,,franz,,,ER,negativ,11796.0,CATMA_B91AF249-05DD-4C2D-A88C-E1A43B4FFC8F,2,Emotionen der Ablehnung,negativ,11788.0,Ärger,Schweig!,"['Schweig', '!']"
19,29,unbekannter,,greis,,,ER,negativ,11822.0,CATMA_9DED077D-666D-44D7-9F56-7DB3D9326F91,5,Emotionen der Ablehnung,negativ,11797.0,Ärger,ich will ihm nichts geben,"['ich', 'will', 'ihm', 'nichts', 'geben']"
20,32,,,franz,,,ER,negativ,12037.0,CATMA_1A627C86-2A0A-4EB0-B497-D2D9520CDE91,3,Emotionen des Leids,negativ,12025.0,Mitleid,"Vergib mir!
","['Vergib', 'mir', '!']"
21,33,franz,,,,,ER,negativ,12271.0,CATMA_A1D4A858-1A76-40B1-AD7A-232EDFDE34E8,33,Emotionen des Leids,negativ,12054.0,Mitleid,"Armer Herr! wie muß Ihnen mitgespielt worden sein, ehe es der Welt gelang, diesen
              fürchterlichen Menschenhaß, diese schauerlichen Zweifel an Tugend und Redlichkeit in
              Ihr Herz zu pflanzen.
","['Armer', 'Herr', '!', 'wie', 'muß', 'Ihnen', 'mitgespielt', 'worden', 'sein', ',', 'ehe', 'es', 'der', 'Welt', 'gelang', ',', 'diesen', 'fürchterlichen', 'Menschenhaß', ',', 'diese', 'schauerlichen', 'Zweifel', 'an', 'Tugend', 'und', 'Redlichkeit', 'in', 'Ihr', 'Herz', 'zu', 'pflanzen', '.']"
22,36,greis,,,Ereignis,,ER,positiv,13850.0,CATMA_51664126-B65C-4F03-B235-9342ADDA65F4,21,Emotionen der Freude,positiv,13730.0,Freude,"O wie wohl das tut, sich so nach sieben langen Wochen einmal wieder von Gottes Sonne
              bescheinen zu lassen!","['O', 'wie', 'wohl', 'das', 'tut', ',', 'sich', 'so', 'nach', 'sieben', 'langen', 'Wochen', 'einmal', 'wieder', 'von', 'Gottes', 'Sonne', 'bescheinen', 'zu', 'lassen', '!']"
23,40,franz,,,Zustand,,ER,positiv,14356.0,CATMA_23EEDD66-A546-42E2-9DA9-742027879EEF,9,Emotionen der Freude,positiv,14312.0,Freude,"Desto besser! Hoffnung ist des Lebens Amme.
","['Desto', 'besser', '!', 'Hoffnung', 'ist', 'des', 'Lebens', 'Amme', '.']"
24,41,unbekannter,,,,,ER,negativ,14416.0,CATMA_DDABBF70-9059-4EEE-A0A3-A826FF3B0AB8,8,Emotionen der Ablehnung,negativ,14370.0,Abscheu,Die größte Betrügerin auf dem weiten Erdboden.,"['Die', 'größte', 'Betrügerin', 'auf', 'dem', 'weiten', 'Erdboden', '.']"
25,42,,,,,,ER,positiv,14551.0,CATMA_AA8E2723-387A-4890-8432-B6E0FDE4AD43,16,Emotionen der Freude,positiv,14491.0,Freude,"Glück zu, Alter! Du bist, wie ich sehe, dem Tode entronnen.
","['Glück', 'zu', ',', 'Alter', '!', 'Du', 'bist', ',', 'wie', 'ich', 'sehe', ',', 'dem', 'Tode', 'entronnen', '.']"
26,43,,,,,,ER,positiv,14680.0,CATMA_5DFE98D9-C4F5-4D47-B946-03BAF343EEF3,23,Emotionen der Freude,positiv,14559.0,Freude,"Für dieses Mal, ja. Gott und die Hülfe jener braven Frau haben mir auf ein paar Jahre
              das Leben gefristet.
","['Für', 'dieses', 'Mal', ',', 'ja', '.', 'Gott', 'und', 'die', 'Hülfe', 'jener', 'braven', 'Frau', 'haben', 'mir', 'auf', 'ein', 'paar', 'Jahre', 'das', 'Leben', 'gefristet', '.']"
27,45,greis,,,,,ER,positiv,14923.0,CATMA_014197E2-9EDD-4782-877E-61ABD32917AE,11,Emotionen der Freude,positiv,14866.0,Freude,"Je nun, es
              gibt ja noch ein anderes Leben!
","['Je', 'nun', ',', 'es', 'gibt', 'ja', 'noch', 'ein', 'anderes', 'Leben', '!']"
28,47,,,,,,ER,positiv,15392.0,CATMA_904C588E-D7BC-4100-B1A4-9A3D6654EABB,50,Emotionen der Freude,positiv,15097.0,Freude,"Bin ich denn so unglücklich? Genieß ich nicht diesen schönen Morgen? Bin ich nicht
              wieder gesund? – Glaubt mir, Herr, ein Geneseter, der zum ersten Male wieder in die
              freie Luft tritt, ist in diesem Augenblick das glücklichste Geschöpf unter der
              Sonne.
","['Bin', 'ich', 'denn', 'so', 'unglücklich', '?', 'Genieß', 'ich', 'nicht', 'diesen', 'schönen', 'Morgen', '?', 'Bin', 'ich', 'nicht', 'wieder', 'gesund', '?', '–', 'Glaubt', 'mir', ',', 'Herr', ',', 'ein', 'Geneseter', ',', 'der', 'zum', 'ersten', 'Male', 'wieder', 'in', 'die', 'freie', 'Luft', 'tritt', ',', 'ist', 'in', 'diesem', 'Augenblick', 'das', 'glücklichste', 'Geschöpf', 'unter', 'der', 'Sonne', '.']"
29,48,,,,,,ER,positiv,16041.0,CATMA_705CFC9D-0348-482E-84A2-58736F92E9D7,38,Emotionen der Freude,positiv,15796.0,Freude,"Als mir vor vierzig Jahren
              mein Vater diese Hütte hinterließ, da war ich ein junger rascher Kerl, nahm ein gutes
              flinkes Weib; Gott segnete meine Wirtschaft reichlich, und mein Ehebette mit fünf
              Kindern.","['Als', 'mir', 'vor', 'vierzig', 'Jahren', 'mein', 'Vater', 'diese', 'Hütte', 'hinterließ', ',', 'da', 'war', 'ich', 'ein', 'junger', 'rascher', 'Kerl', ',', 'nahm', 'ein', 'gutes', 'flinkes', 'Weib', ';', 'Gott', 'segnete', 'meine', 'Wirtschaft', 'reichlich', ',', 'und', 'mein', 'Ehebette', 'mit', 'fünf', 'Kindern', '.']"
30,49,,,,,,ER,negativ,16450.0,CATMA_EC883DB0-0B29-4085-ACB1-AD472AF1B42C,63,Emotionen des Leids,negativ,16078.0,Leid,"Ein paar von meinen Kindern starben; ich
              verschmerzte das; es kam die große Hungersnot; mein Weib half sie mir ehrlich tragen.
              Aber vier Jahre darauf nahm Gott sie zu sich, und auch von meinen fünf Kindern blieb
              mir bald nachher nur ein einziger Sohn. Das war Schlag auf Schlag. Ich konnte mich
              lange nicht erholen. ","['Ein', 'paar', 'von', 'meinen', 'Kindern', 'starben', ';', 'ich', 'verschmerzte', 'das', ';', 'es', 'kam', 'die', 'große', 'Hungersnot', ';', 'mein', 'Weib', 'half', 'sie', 'mir', 'ehrlich', 'tragen', '.', 'Aber', 'vier', 'Jahre', 'darauf', 'nahm', 'Gott', 'sie', 'zu', 'sich', ',', 'und', 'auch', 'von', 'meinen', 'fünf', 'Kindern', 'blieb', 'mir', 'bald', 'nachher', 'nur', 'ein', 'einziger', 'Sohn', '.', 'Das', 'war', 'Schlag', 'auf', 'Schlag', '.', 'Ich', 'konnte', 'mich', 'lange', 'nicht', 'erholen', '.']"
31,50,,,,,,ER,positiv,16590.0,CATMA_03F4EB4A-BF81-49FE-916D-6CDA58CF4B12,16,Emotionen der Freude,positiv,16499.0,Freude,"ch gewann das
              Leben wieder lieb. Mein Sohn wuchs heran und half mir arbeiten.","['ch', 'gewann', 'das', 'Leben', 'wieder', 'lieb', '.', 'Mein', 'Sohn', 'wuchs', 'heran', 'und', 'half', 'mir', 'arbeiten', '.']"
32,51,,,,,,ER,negativ,16796.0,CATMA_DD273FD6-AE6D-40CA-929C-1400FADC6011,35,Emotionen des Leids,negativ,16591.0,Leid,"Nun hat mir der Fürst
              auch diesen einzigen Sohn weggenommen und ihm eine Muskete zu tragen gegeben. Das ist
              freilich hart. Arbeiten kann ich nicht mehr; ich bin alt und schwach.","['Nun', 'hat', 'mir', 'der', 'Fürst', 'auch', 'diesen', 'einzigen', 'Sohn', 'weggenommen', 'und', 'ihm', 'eine', 'Muskete', 'zu', 'tragen', 'gegeben', '.', 'Das', 'ist', 'freilich', 'hart', '.', 'Arbeiten', 'kann', 'ich', 'nicht', 'mehr', ';', 'ich', 'bin', 'alt', 'und', 'schwach', '.']"
33,54,,,,,,ER,positiv,17711.0,CATMA_3DFDACDC-5124-4A60-9692-01FAB977E465,14,Emotionen der Zuneigung,positiv,17638.0,Liebe,"ich hab' auch noch einen
              alten treuen Hund, den ich liebe.
","['ich', 'hab', ""'"", 'auch', 'noch', 'einen', 'alten', 'treuen', 'Hund', ',', 'den', 'ich', 'liebe', '.']"
34,55,franz,,greis,,,ER,positiv,17731.0,CATMA_D95C9E76-8FA7-491F-A752-9AB36F6707B7,3,Emotionen der Freude,positiv,17719.0,Schadenfreude,"Einen Hund?
","['Einen', 'Hund', '?']"
35,56,greis,,,,,ER,negativ,17777.0,CATMA_61A1A27F-D960-4FA7-82C8-8BC7CF55C0DD,13,Emotionen der Ablehnung,negativ,17739.0,Ärger,"Ja, einen Hund. Lach' Er, wie Er will!","['Ja', ',', 'einen', 'Hund', '.', 'Lach', ""'"", 'Er', ',', 'wie', 'Er', 'will', '!']"
36,57,greis,,,,,ER,positiv,17813.0,CATMA_ED4A8AB7-C407-4F40-8F6D-9BDE395083BB,7,Emotionen der Freude,positiv,17778.0,Freude,"Madam Müller, die herzensgute Frau,","['Madam', 'Müller', ',', 'die', 'herzensgute', 'Frau', ',']"
37,58,eulalia,,,,,ER,negativ,17968.0,CATMA_384081C8-84CD-4FAE-9E8B-5ADDA891A7B7_0,10,Emotionen der Ablehnung,negativ,17901.0,Abscheu,"Warum schafft Er den
              garstigen großen Hund nicht ab? ","['Warum', 'schafft', 'Er', 'den', 'garstigen', 'großen', 'Hund', 'nicht', 'ab', '?']"
38,59,eulalia,,,,,ER,negativ,18013.0,CATMA_384081C8-84CD-4FAE-9E8B-5ADDA891A7B7_1,7,Emotionen der Ablehnung,negativ,17985.0,Abscheu,Er hat ja kaum Brot für sich,"['Er', 'hat', 'ja', 'kaum', 'Brot', 'für', 'sich']"
39,60,,,,,,ER,positiv,18119.0,CATMA_1954BFD0-D621-4D7F-BCA3-F890515F4990,20,Emotionen der Zuneigung,positiv,18016.0,Liebe,"Lieber
              Gott! gab ich ihr zur Antwort: wenn ich ihn abschaffe, wer wird mich dann lieben?
","['Lieber', 'Gott', '!', 'gab', 'ich', 'ihr', 'zur', 'Antwort', ':', 'wenn', 'ich', 'ihn', 'abschaffe', ',', 'wer', 'wird', 'mich', 'dann', 'lieben', '?']"
40,61,,,,,,ER,positiv,18595.0,CATMA_C75FB2D7-51A1-48AE-9BAD-038E7A633C36,22,Emotionen der Freude,positiv,18470.0,Freude,"Ach! die gute, englische Seele hat mir so viel gegeben, daß ich dem kommenden Winter
              ruhig entgegensehen darf.
","['Ach', '!', 'die', 'gute', ',', 'englische', 'Seele', 'hat', 'mir', 'so', 'viel', 'gegeben', ',', 'daß', 'ich', 'dem', 'kommenden', 'Winter', 'ruhig', 'entgegensehen', 'darf', '.']"
41,63,,,,,,ER,positiv,19505.0,CATMA_74995378-C5C8-44A8-9E46-BD50E400AC04,23,Emotionen der Freude,positiv,19370.0,Freude,"Amen! – Der sonderbare Mann! Also deswegen mußt' ich das Buch hineintragen? Er wollte
              keinen Zeugen seiner Wohltätigkeit.","['Amen', '!', '–', 'Der', 'sonderbare', 'Mann', '!', 'Also', 'deswegen', 'mußt', ""'"", 'ich', 'das', 'Buch', 'hineintragen', '?', 'Er', 'wollte', 'keinen', 'Zeugen', 'seiner', 'Wohltätigkeit', '.']"
42,64,,,,,,ER,positiv,20287.0,CATMA_E8FFC746-9629-4359-BD39-DF174C09A484,95,Emotionen der Freude,positiv,19740.0,Freude,"Ach! ein
              süßer Gang! – ich gehe meinen Hans loszukaufen. Wie wird der gute Junge sich freuen! –
              Er hat auch ein Mädchen unten im Dorfe, eine brave Dirne. – Welche Freude! welche
              Freude! – Gott, wie gütig bist du! Jahrelange Leiden vermögen die Rückerinnerung  an ehemalige Freuden nicht auszulöschen, aber ein einziger froher
              Augenblick tilgt jahrelange Leiden aus unserm Gedächtnis. – Ich gehe; beschreib' Er
              seinem Herrn meine Freude; das wird ihm lieber sein, als mein Dank.","['Ach', '!', 'ein', 'süßer', 'Gang', '!', '–', 'ich', 'gehe', 'meinen', 'Hans', 'loszukaufen', '.', 'Wie', 'wird', 'der', 'gute', 'Junge', 'sich', 'freuen', '!', '–', 'Er', 'hat', 'auch', 'ein', 'Mädchen', 'unten', 'im', 'Dorfe', ',', 'eine', 'brave', 'Dirne', '.', '–', 'Welche', 'Freude', '!', 'welche', 'Freude', '!', '–', 'Gott', ',', 'wie', 'gütig', 'bist', 'du', '!', 'Jahrelange', 'Leiden', 'vermögen', 'die', 'Rückerinnerung', 'an', 'ehemalige', 'Freuden', 'nicht', 'auszulöschen', ',', 'aber', 'ein', 'einziger', 'froher', 'Augenblick', 'tilgt', 'jahrelange', 'Leiden', 'aus', 'unserm', 'Gedächtnis', '.', '–', 'Ich', 'gehe', ';', 'beschreib', ""'"", 'Er', 'seinem', 'Herrn', 'meine', 'Freude', ';', 'das', 'wird', 'ihm', 'lieber', 'sein', ',', 'als', 'mein', 'Dank', '.']"
43,66,,,,,,ER,positiv,20686.0,CATMA_3F808A9C-6F11-4B82-B8C2-8162DA4D8785_0,9,Emotionen der Freude,positiv,20629.0,Freude,"O wie wird der gute Fidel vor uns
              herspring","['O', 'wie', 'wird', 'der', 'gute', 'Fidel', 'vor', 'uns', 'herspring']"
44,67,,,,,,ER,positiv,20689.0,CATMA_3F808A9C-6F11-4B82-B8C2-8162DA4D8785_1,2,Emotionen der Freude,positiv,20663.0,Freude,              herspringen!,"['herspringen', '!']"
45,69,,,,,,ER,negativ,21478.0,CATMA_AC26AA6E-C943-45F3-AA82-BBD472722468,87,Emotionen des Leids,negativ,20967.0,Leid,"Das ist mir nicht lieb. Ich hatte mich so gewöhnt an die stille Einsamkeit. Ruhe
              wohnt freilich nicht immer in der Brust des Einsamen, denn ach! du nimmst dein
              Gewissen mit in Klöster und Wüsteneien! Aber ich konnte doch weinen, wenn mir der
              Kummer das Herz nagte, und niemand sah mein rotgeweintes Auge, und niemand fragte:
              warum haben Sie geweint? Ich konnte durch Tal und Flur umherschweifen und niemand sah,
              daß mein Gewissen mich jagte.","['Das', 'ist', 'mir', 'nicht', 'lieb', '.', 'Ich', 'hatte', 'mich', 'so', 'gewöhnt', 'an', 'die', 'stille', 'Einsamkeit', '.', 'Ruhe', 'wohnt', 'freilich', 'nicht', 'immer', 'in', 'der', 'Brust', 'des', 'Einsamen', ',', 'denn', 'ach', '!', 'du', 'nimmst', 'dein', 'Gewissen', 'mit', 'in', 'Klöster', 'und', 'Wüsteneien', '!', 'Aber', 'ich', 'konnte', 'doch', 'weinen', ',', 'wenn', 'mir', 'der', 'Kummer', 'das', 'Herz', 'nagte', ',', 'und', 'niemand', 'sah', 'mein', 'rotgeweintes', 'Auge', ',', 'und', 'niemand', 'fragte', ':', 'warum', 'haben', 'Sie', 'geweint', '?', 'Ich', 'konnte', 'durch', 'Tal', 'und', 'Flur', 'umherschweifen', 'und', 'niemand', 'sah', ',', 'daß', 'mein', 'Gewissen', 'mich', 'jagte', '.']"
46,71,,,,,,ER,negativ,22167.0,CATMA_C94CD988-8B80-4515-9D36-3EF4AF433FFF,36,Emotionen des Leids,negativ,21955.0,Leid,"Ach! ich wollte, sie wären in der Stadt geblieben, auf ihren Bällen und
              Clubs, auf ihren Assembleen und Promenaden, und hätten sich da begafft und verleumdet,
              und betrogen und verführt","['Ach', '!', 'ich', 'wollte', ',', 'sie', 'wären', 'in', 'der', 'Stadt', 'geblieben', ',', 'auf', 'ihren', 'Bällen', 'und', 'Clubs', ',', 'auf', 'ihren', 'Assembleen', 'und', 'Promenaden', ',', 'und', 'hätten', 'sich', 'da', 'begafft', 'und', 'verleumdet', ',', 'und', 'betrogen', 'und', 'verführt']"
47,72,,,,,,ER,negativ,22259.0,CATMA_A27BF445-12C7-48A9-8DE3-F508C3A372D3,9,Emotionen des Leids,negativ,22226.0,Leid,ach! das ist mir gar nicht lieb! ,"['ach', '!', 'das', 'ist', 'mir', 'gar', 'nicht', 'lieb', '!']"
48,75,,,,,,ER,negativ,23422.0,CATMA_8A5F4CD0-AE4F-4008-86A9-EF34D032E676,55,Emotionen des Leids,negativ,23101.0,Leid," Oder – ich bebe vor dem Gedanken! – wenn dieses Schloß nun ein
              Tummelplatz von Gesellschaften würde, unter welche das Ohngefähr wohl gar einige
              meiner ehemaligen Bekannten mischte! – ach! wie elend ist man, wenn auch nur zwei
              Augen in der Welt sind, deren Blick man scheuen muß.","['Oder', '–', 'ich', 'bebe', 'vor', 'dem', 'Gedanken', '!', '–', 'wenn', 'dieses', 'Schloß', 'nun', 'ein', 'Tummelplatz', 'von', 'Gesellschaften', 'würde', ',', 'unter', 'welche', 'das', 'Ohngefähr', 'wohl', 'gar', 'einige', 'meiner', 'ehemaligen', 'Bekannten', 'mischte', '!', '–', 'ach', '!', 'wie', 'elend', 'ist', 'man', ',', 'wenn', 'auch', 'nur', 'zwei', 'Augen', 'in', 'der', 'Welt', 'sind', ',', 'deren', 'Blick', 'man', 'scheuen', 'muß', '.']"
49,76,eulalia,,,Zustand,,ER,positiv,23901.0,CATMA_4886469A-DCDB-47BD-BBE0-2E221EEF9140,2,Emotionen der Freude,positiv,23888.0,Freude,"Allerliebst!
","['Allerliebst', '!']"
50,77,,,,,,ER,positiv,23991.0,CATMA_8AA766B4-CC36-47A0-B44C-9F7DD75033B0,21,Emotionen der Freude,positiv,23909.0,Schadenfreude,"Und den Musje Franz, hi! hi! hi! den ließ ich auch mit einer langen Nase abziehn.
","['Und', 'den', 'Musje', 'Franz', ',', 'hi', '!', 'hi', '!', 'hi', '!', 'den', 'ließ', 'ich', 'auch', 'mit', 'einer', 'langen', 'Nase', 'abziehn', '.']"
51,78,,,,Ereignis,,ER,positiv,24351.0,CATMA_7FA053B4-B262-4E24-9319-800AEE8BFBFD,37,Emotionen der Freude,positiv,24151.0,Freude,"Gott sei Dank! – Für sich.
 Bin ich nicht ein Kind? ich freue mich, wie
              ein Mensch, der Hunderttausende schuldig ist, und dem es endlich gelang – einen Taler
              abzubezahlen.
","['Gott', 'sei', 'Dank', '!', '–', 'Für', 'sich', '.', 'Bin', 'ich', 'nicht', 'ein', 'Kind', '?', 'ich', 'freue', 'mich', ',', 'wie', 'ein', 'Mensch', ',', 'der', 'Hunderttausende', 'schuldig', 'ist', ',', 'und', 'dem', 'es', 'endlich', 'gelang', '–', 'einen', 'Taler', 'abzubezahlen', '.']"
52,79,,peter,,,,ER,positiv,24495.0,CATMA_A7D9C8B0-7D85-4784-81D2-78FFDA448FC9,25,Emotionen der Zuneigung,positiv,24359.0,Verehrung,"Er sagte, das alles hätt' er Ihnen zu danken; er  wollte noch vor dem
              Essen selbst heraufkriechen und Ihre Knie umfassen.
","['Er', 'sagte', ',', 'das', 'alles', 'hätt', ""'"", 'er', 'Ihnen', 'zu', 'danken', ';', 'er', 'wollte', 'noch', 'vor', 'dem', 'Essen', 'selbst', 'heraufkriechen', 'und', 'Ihre', 'Knie', 'umfassen', '.']"
53,80,,,,,,ER,positiv,24677.0,CATMA_E9C28E1E-E907-4ADC-ACAC-2B699EA81034,20,Emotionen der Zuneigung,positiv,24568.0,Verehrung,"I herrje! hundert für einen. Wenn Sie mir nur auch erlauben wollen, Sie recht lange
              anzusehen.
","['I', 'herrje', '!', 'hundert', 'für', 'einen', '.', 'Wenn', 'Sie', 'mir', 'nur', 'auch', 'erlauben', 'wollen', ',', 'Sie', 'recht', 'lange', 'anzusehen', '.']"
54,81,eulalia,,peter,,,ER,positiv,24702.0,CATMA_CD206C7A-04C1-41D8-BE4F-32E68F6F43D3,3,Emotionen der Freude,positiv,24687.0,Freude,Herzlich gern. ,"['Herzlich', 'gern', '.']"
55,83,,,,,,ER,positiv,25460.0,CATMA_80E1CE07-D63B-43CB-B9C2-52142A010581,23,Emotionen der Freude,positiv,25332.0,Freude,"Guten Morgen, guten Morgen, meine liebe scharmante Madam Müller; ich freue mich recht
              herzlich, Sie wohl zu sehen.","['Guten', 'Morgen', ',', 'guten', 'Morgen', ',', 'meine', 'liebe', 'scharmante', 'Madam', 'Müller', ';', 'ich', 'freue', 'mich', 'recht', 'herzlich', ',', 'Sie', 'wohl', 'zu', 'sehen', '.']"
56,84,eulalia,impliziter Autor,,,,ER,positiv,25650.0,CATMA_C02B6673-1DF6-448D-A4A9-AC64E651864C,2,Emotionen der Freude,positiv,25640.0,Freude,"lächelnd.
","['lächelnd', '.']"
57,85,,,,,,ER,negativ,26197.0,CATMA_644C8223-82CE-4DBF-9BC7-98FC162BABBE,29,Emotionen des Leids,negativ,26027.0,Leid," aber die Witterung ist mir zu trocken. Ich hatte gestern Briefe aus
              Siebenbürgen; auch da mangelt der liebe Regen. Die allgemeine Klage durch ganz Europa!
","['aber', 'die', 'Witterung', 'ist', 'mir', 'zu', 'trocken', '.', 'Ich', 'hatte', 'gestern', 'Briefe', 'aus', 'Siebenbürgen', ';', 'auch', 'da', 'mangelt', 'der', 'liebe', 'Regen', '.', 'Die', 'allgemeine', 'Klage', 'durch', 'ganz', 'Europa', '!']"
58,86,bittermann,,peter,,,ER,negativ,26419.0,CATMA_478CA0D6-5837-4F8F-A1D2-08A94D3CB28F,4,Emotionen der Ablehnung,negativ,26403.0,Ärger,"Schweig, Tölpel!","['Schweig', ',', 'Tölpel', '!']"
