,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
13,19,,,,,,LS,negativ,6955.0,CATMA_C5C892B3-5D44-423D-BB76-44BD02454051,32,Emotionen der Ablehnung,negativ,6796.0,Ärger,"Ihr fühlet nicht, wie schlecht ein solches Handwerk sei
Wie wenig das dem echten Künstler zieme!
Der saubern Pfuscherei
Ist, merk' ich, schon bei Euch Maxime.
","['Ihr', 'fühlet', 'nicht', ',', 'wie', 'schlecht', 'ein', 'solches', 'Handwerk', 'sei', 'Wie', 'wenig', 'das', 'dem', 'echten', 'Künstler', 'zieme', '!', 'Der', 'saubern', 'Pfuscherei', 'Ist', ',', 'merk', ""'"", 'ich', ',', 'schon', 'bei', 'Euch', 'Maxime', '.']"
14,20,,,,,,LS,negativ,7009.0,CATMA_05DA82A4-6771-4196-8BCD-7850DE14D3C2,7,Emotionen des Leids,negativ,6967.0,Leid,"Ein solcher Vorwurf läßt mich ungekränkt:
","['Ein', 'solcher', 'Vorwurf', 'läßt', 'mich', 'ungekränkt', ':']"
15,21,direktor,,,,,LS,negativ,7316.0,CATMA_53693447-D7D2-4524-8DC2-BEBE382DCEE3,15,Emotionen der Angst,negativ,7237.0,Angst,"Und, was das Allerschlimmste bleibt,
Gar mancher kommt vom Lesen der Journale.
","['Und', ',', 'was', 'das', 'Allerschlimmste', 'bleibt', ',', 'Gar', 'mancher', 'kommt', 'vom', 'Lesen', 'der', 'Journale', '.']"
16,22,,,,,,LS,negativ,8181.0,CATMA_D3D97CFE-FB28-4302-B784-D77C7573D761,30,Emotionen der Ablehnung,negativ,8012.0,Ärger,"Geh hin und such dir einen andern Knecht!
Der Dichter sollte wohl das höchste Recht,
Das Menschenrecht, das ihm Natur vergönnt,
Um deinetwillen freventlich verscherzen!
","['Geh', 'hin', 'und', 'such', 'dir', 'einen', 'andern', 'Knecht', '!', 'Der', 'Dichter', 'sollte', 'wohl', 'das', 'höchste', 'Recht', ',', 'Das', 'Menschenrecht', ',', 'das', 'ihm', 'Natur', 'vergönnt', ',', 'Um', 'deinetwillen', 'freventlich', 'verscherzen', '!']"
17,30,,lustige_person,,,,LS,negativ,10071.0,CATMA_1CF341C3-1CD7-4F53-8912-42B0394CF3BD,11,Emotionen des Leids,negativ,10023.0,Leid,"Wer fertig ist, dem ist nichts recht zu machen;
","['Wer', 'fertig', 'ist', ',', 'dem', 'ist', 'nichts', 'recht', 'zu', 'machen', ';']"
18,31,,lustige_person,,,,LS,positiv,10110.0,CATMA_2053CB83-BE57-4CC6-8D1B-8857C4DE6E35,7,Emotionen der Freude,positiv,10071.0,Freude,"Ein Werdender wird immer dankbar sein.
","['Ein', 'Werdender', 'wird', 'immer', 'dankbar', 'sein', '.']"
19,32,,,,,,LS,positiv,10466.0,CATMA_E7715870-C5A6-4E91-A3BF-AADADC35A53C,69,Emotionen der Freude,positiv,10121.0,Freude,"So gib mir auch die Zeiten wieder,
Da ich noch selbst im Werden war,
Da sich ein Quell gedrängter Lieder
Ununterbrochen neu gebar,
Da Nebel mir die Welt verhüllten,
Die Knospe Wunder noch versprach,
Da ich die tausend Blumen brach,
Die alle Täler reichlich füllten.
Ich hatte nichts und doch genug:
Den Drang nach Wahrheit und die Lust am Trug.
","['So', 'gib', 'mir', 'auch', 'die', 'Zeiten', 'wieder', ',', 'Da', 'ich', 'noch', 'selbst', 'im', 'Werden', 'war', ',', 'Da', 'sich', 'ein', 'Quell', 'gedrängter', 'Lieder', 'Ununterbrochen', 'neu', 'gebar', ',', 'Da', 'Nebel', 'mir', 'die', 'Welt', 'verhüllten', ',', 'Die', 'Knospe', 'Wunder', 'noch', 'versprach', ',', 'Da', 'ich', 'die', 'tausend', 'Blumen', 'brach', ',', 'Die', 'alle', 'Täler', 'reichlich', 'füllten', '.', 'Ich', 'hatte', 'nichts', 'und', 'doch', 'genug', ':', 'Den', 'Drang', 'nach', 'Wahrheit', 'und', 'die', 'Lust', 'am', 'Trug', '.']"
20,34,lustige_person,,,,,LS,positiv,11119.0,CATMA_5D51033D-04DE-42F4-861A-4C4F971317BB,17,Emotionen der Zuneigung,positiv,11042.0,Verehrung,"Das, alte Herrn, ist eure Pflicht,
Und wir verehren euch darum nicht minder.
","['Das', ',', 'alte', 'Herrn', ',', 'ist', 'eure', 'Pflicht', ',', 'Und', 'wir', 'verehren', 'euch', 'darum', 'nicht', 'minder', '.']"
21,35,,,,,,LS,negativ,11354.0,CATMA_73703CDF-949D-4584-959E-32141DA70F2A,23,Emotionen der Ablehnung,negativ,11221.0,Ärger,"Der Worte sind genug gewechselt,
Laßt mich auch endlich Taten sehn!
Indes ihr Komplimente drechselt,
Kann etwas Nützliches geschehn.
","['Der', 'Worte', 'sind', 'genug', 'gewechselt', ',', 'Laßt', 'mich', 'auch', 'endlich', 'Taten', 'sehn', '!', 'Indes', 'ihr', 'Komplimente', 'drechselt', ',', 'Kann', 'etwas', 'Nützliches', 'geschehn', '.']"
22,36,,raphael,,,,LS,positiv,12625.0,CATMA_A6927778-07A6-4651-A3A8-668047FBF3EF,24,Emotionen der Freude,positiv,12495.0,Freude,"Ihr Anblick gibt den Engeln Stärke,
Wenn keiner sie ergründen mag;
Die unbegreiflich hohen Werke
Sind herrlich wie am ersten Tag.
","['Ihr', 'Anblick', 'gibt', 'den', 'Engeln', 'Stärke', ',', 'Wenn', 'keiner', 'sie', 'ergründen', 'mag', ';', 'Die', 'unbegreiflich', 'hohen', 'Werke', 'Sind', 'herrlich', 'wie', 'am', 'ersten', 'Tag', '.']"
23,37,unbekannt,gabriel,,,,LS,positiv,12737.0,CATMA_A2AAA0C0-8AE0-4815-B5CB-CBCE7A804BF0,15,Emotionen der Freude,positiv,12636.0,Freude,"Und schnell und unbegreiflich schnelle
Dreht sich umher der Erde Pracht;
Es wechselt Paradieseshelle
","['Und', 'schnell', 'und', 'unbegreiflich', 'schnelle', 'Dreht', 'sich', 'umher', 'der', 'Erde', 'Pracht', ';', 'Es', 'wechselt', 'Paradieseshelle']"
24,38,unbekannt,gabriel,,,,LS,negativ,12770.0,CATMA_0A2969C0-AB68-4029-91D2-59F534EF0701,6,Emotionen der Angst,negativ,12737.0,Angst,"Mit tiefer, schauervoller Nacht;
","['Mit', 'tiefer', ',', 'schauervoller', 'Nacht', ';']"
25,39,unbekannt,gabriel,,,,LS,negativ,12908.0,CATMA_6C67AC60-17D9-41C6-A41D-C0F4DE8CE9D3,25,Emotionen des Leids,negativ,12770.0,Leid,"Es schäumt das Meer in breiten Flüssen
Am tiefen Grund der Felsen auf,
Und Fels und Meer wird fortgerissen
In ewig schnellem Sphärenlauf.
","['Es', 'schäumt', 'das', 'Meer', 'in', 'breiten', 'Flüssen', 'Am', 'tiefen', 'Grund', 'der', 'Felsen', 'auf', ',', 'Und', 'Fels', 'und', 'Meer', 'wird', 'fortgerissen', 'In', 'ewig', 'schnellem', 'Sphärenlauf', '.']"
26,40,,michael,,,,LS,positiv,13188.0,CATMA_917673C7-04E1-4C63-B198-0E5816CCC1EF,13,Emotionen der Zuneigung,positiv,13123.0,Verehrung,"Doch deine Boten, Herr, verehren
Das sanfte Wandeln deines Tags.
","['Doch', 'deine', 'Boten', ',', 'Herr', ',', 'verehren', 'Das', 'sanfte', 'Wandeln', 'deines', 'Tags', '.']"
27,41,,unbekannt,,,,LS,positiv,13325.0,CATMA_5D5AEEB2-E5A7-4A28-B04B-F8B719DF222B,25,Emotionen der Zuneigung,positiv,13199.0,Verehrung,"Der Anblick gibt den Engeln Stärke,
Da keiner dich ergründen mag,
Und alle deine hohen Werke
Sind herrlich wie am ersten Tag.
","['Der', 'Anblick', 'gibt', 'den', 'Engeln', 'Stärke', ',', 'Da', 'keiner', 'dich', 'ergründen', 'mag', ',', 'Und', 'alle', 'deine', 'hohen', 'Werke', 'Sind', 'herrlich', 'wie', 'am', 'ersten', 'Tag', '.']"
28,42,,,,,,LS,negativ,13776.0,CATMA_08B1D0A7-1A04-44E6-B31C-DE284CA4ECC5,10,Emotionen des Leids,negativ,13732.0,Leid,"Ich sehe nur, wie sich die Menschen plagen.
","['Ich', 'sehe', 'nur', ',', 'wie', 'sich', 'die', 'Menschen', 'plagen', '.']"
29,43,,,,,,LS,negativ,14414.0,CATMA_A042CE2A-A920-4473-8CFB-C43FEED595C7,23,Emotionen der Ablehnung,negativ,14306.0,Ärger,"Hast du mir weiter nichts zu sagen?
Kommst du nur immer anzuklagen?
Ist auf der Erde ewig dir nichts recht?
","['Hast', 'du', 'mir', 'weiter', 'nichts', 'zu', 'sagen', '?', 'Kommst', 'du', 'nur', 'immer', 'anzuklagen', '?', 'Ist', 'auf', 'der', 'Erde', 'ewig', 'dir', 'nichts', 'recht', '?']"
30,45,,mephistopheles,,,,LS,negativ,15005.0,CATMA_4E5101AA-E982-4855-A062-DFECD7F3DC0A,53,Emotionen des Leids,negativ,14733.0,Leid,"Nicht irdisch ist des Toren Trank noch Speise.
Ihn treibt die Gärung in die Ferne,
Er ist sich seiner Tollheit halb bewußt;
Vom Himmel fordert er die schönsten Sterne
Und von der Erde jede höchste Lust,
Und alle Näh' und alle Ferne
Befriedigt nicht die tiefbewegte Brust.
","['Nicht', 'irdisch', 'ist', 'des', 'Toren', 'Trank', 'noch', 'Speise', '.', 'Ihn', 'treibt', 'die', 'Gärung', 'in', 'die', 'Ferne', ',', 'Er', 'ist', 'sich', 'seiner', 'Tollheit', 'halb', 'bewußt', ';', 'Vom', 'Himmel', 'fordert', 'er', 'die', 'schönsten', 'Sterne', 'Und', 'von', 'der', 'Erde', 'jede', 'höchste', 'Lust', ',', 'Und', 'alle', 'Näh', ""'"", 'und', 'alle', 'Ferne', 'Befriedigt', 'nicht', 'die', 'tiefbewegte', 'Brust', '.']"
31,50,mephistopheles,,,,,LS,positiv,16205.0,CATMA_BFDD3867-6D43-46AC-94F2-EB9EB6D95BCD,17,Emotionen der Freude,positiv,16128.0,Schadenfreude,"Staub soll er fressen, und mit Lust,
Wie meine Muhme, die berühmte Schlange.
","['Staub', 'soll', 'er', 'fressen', ',', 'und', 'mit', 'Lust', ',', 'Wie', 'meine', 'Muhme', ',', 'die', 'berühmte', 'Schlange', '.']"
32,56,,faust,,,,LS,negativ,19370.0,CATMA_E9ABFA36-FB1D-4F0E-BB03-1EF5AD4284D2,48,Emotionen des Leids,negativ,19116.0,Leid,"Und fragst du noch, warum dein Herz
Sich bang in deinem Busen klemmt?
Warum ein unerklärter Schmerz
Dir alle Lebensregung hemmt?
Statt der lebendigen Natur,
Da Gott die Menschen schuf hinein,
Umgibt in Rauch und Moder nur
Dich Tiergeripp' und Totenbein.
","['Und', 'fragst', 'du', 'noch', ',', 'warum', 'dein', 'Herz', 'Sich', 'bang', 'in', 'deinem', 'Busen', 'klemmt', '?', 'Warum', 'ein', 'unerklärter', 'Schmerz', 'Dir', 'alle', 'Lebensregung', 'hemmt', '?', 'Statt', 'der', 'lebendigen', 'Natur', ',', 'Da', 'Gott', 'die', 'Menschen', 'schuf', 'hinein', ',', 'Umgibt', 'in', 'Rauch', 'und', 'Moder', 'nur', 'Dich', 'Tiergeripp', ""'"", 'und', 'Totenbein', '.']"
33,57,,,,,,LS,positiv,20504.0,CATMA_3198B9B6-DBD0-4E71-9A6D-07DEFC14D3A6_0,134,Emotionen der Freude,positiv,19844.0,Freude,"Ha! welche Wonne fließt in diesem Blick
Auf einmal mir durch alle meine Sinnen!
Ich fühle junges, heil'ges Lebensglück
Neuglühend mir durch Nerv' und Adern rinnen.
War es ein Gott, der diese Zeichen schrieb,
Die mir das innre Toben stillen,
Das arme Herz mit Freude füllen
Und mit geheimnisvollem Trieb
Die Kräfte der Natur rings um mich her enthüllen?
Bin ich ein Gott? Mir wird so licht!
Ich schau' in diesen reinen Zügen
Die wirkende Natur vor meiner Seele liegen.
Jetzt erst erkenn' ich, was der Weise spricht:
›Die Geisterwelt ist nicht verschlossen;
Dein Sinn ist zu, dein Herz ist tot!
Auf, bade, Schüler, unverdrossen
Die ird'sche Brust im Morgenrot!‹
","['Ha', '!', 'welche', 'Wonne', 'fließt', 'in', 'diesem', 'Blick', 'Auf', 'einmal', 'mir', 'durch', 'alle', 'meine', 'Sinnen', '!', 'Ich', 'fühle', 'junges', ',', ""heil'ges"", 'Lebensglück', 'Neuglühend', 'mir', 'durch', 'Nerv', ""'"", 'und', 'Adern', 'rinnen', '.', 'War', 'es', 'ein', 'Gott', ',', 'der', 'diese', 'Zeichen', 'schrieb', ',', 'Die', 'mir', 'das', 'innre', 'Toben', 'stillen', ',', 'Das', 'arme', 'Herz', 'mit', 'Freude', 'füllen', 'Und', 'mit', 'geheimnisvollem', 'Trieb', 'Die', 'Kräfte', 'der', 'Natur', 'rings', 'um', 'mich', 'her', 'enthüllen', '?', 'Bin', 'ich', 'ein', 'Gott', '?', 'Mir', 'wird', 'so', 'licht', '!', 'Ich', 'schau', ""'"", 'in', 'diesen', 'reinen', 'Zügen', 'Die', 'wirkende', 'Natur', 'vor', 'meiner', 'Seele', 'liegen', '.', 'Jetzt', 'erst', 'erkenn', ""'"", 'ich', ',', 'was', 'der', 'Weise', 'spricht', ':', '›Die', 'Geisterwelt', 'ist', 'nicht', 'verschlossen', ';', 'Dein', 'Sinn', 'ist', 'zu', ',', 'dein', 'Herz', 'ist', 'tot', '!', 'Auf', ',', 'bade', ',', 'Schüler', ',', 'unverdrossen', 'Die', ""ird'sche"", 'Brust', 'im', 'Morgenrot', '!', '‹']"
34,58,,,,,,LS,positiv,20775.0,CATMA_3198B9B6-DBD0-4E71-9A6D-07DEFC14D3A6_1,44,Emotionen der Freude,positiv,20530.0,Freude,"Wie alles sich zum Ganzen webt,
Eins in dem andern wirkt und lebt!
Wie Himmelskräfte auf und nieder steigen
Und sich die goldnen Eimer reichen!
Mit segenduftenden Schwingen
Vom Himmel durch die Erde dringen,
Harmonisch all das All durchklingen!
","['Wie', 'alles', 'sich', 'zum', 'Ganzen', 'webt', ',', 'Eins', 'in', 'dem', 'andern', 'wirkt', 'und', 'lebt', '!', 'Wie', 'Himmelskräfte', 'auf', 'und', 'nieder', 'steigen', 'Und', 'sich', 'die', 'goldnen', 'Eimer', 'reichen', '!', 'Mit', 'segenduftenden', 'Schwingen', 'Vom', 'Himmel', 'durch', 'die', 'Erde', 'dringen', ',', 'Harmonisch', 'all', 'das', 'All', 'durchklingen', '!']"
35,60,faust,,geist,,,LS,negativ,22059.0,CATMA_0BF185A8-2A0F-4009-B7DE-B3D2B54818E3,5,Emotionen der Angst,negativ,22024.0,Angst,"abgewendet.
Schreckliches Gesicht!
","['abgewendet', '.', 'Schreckliches', 'Gesicht', '!']"
36,64,,,,,,LS,positiv,23149.0,CATMA_0CDF3E83-5E4C-49B6-AC2C-F9B9D89918F5_1,18,Emotionen der Zuneigung,positiv,23066.0,Verehrung,"Der du die weite Welt umschweifst,
Geschäftiger Geist, wie nah fühl' ich mich dir!
","['Der', 'du', 'die', 'weite', 'Welt', 'umschweifst', ',', 'Geschäftiger', 'Geist', ',', 'wie', 'nah', 'fühl', ""'"", 'ich', 'mich', 'dir', '!']"
37,66,faust,,wagner,,,LS,negativ,25026.0,CATMA_2050CC4E-A7AA-4089-AAF7-14246897413B,32,Emotionen der Ablehnung,negativ,24853.0,Ärger,"Ja, eure Reden, die so blinkend sind,
In denen ihr der Menschheit Schnitzel kräuselt,
Sind unerquicklich wie der Nebelwind,
Der herbstlich durch die dürren Blätter säuselt!
","['Ja', ',', 'eure', 'Reden', ',', 'die', 'so', 'blinkend', 'sind', ',', 'In', 'denen', 'ihr', 'der', 'Menschheit', 'Schnitzel', 'kräuselt', ',', 'Sind', 'unerquicklich', 'wie', 'der', 'Nebelwind', ',', 'Der', 'herbstlich', 'durch', 'die', 'dürren', 'Blätter', 'säuselt', '!']"
38,68,wagner,,,,,LS,positiv,25696.0,CATMA_CEE9EED0-9277-424C-9372-E32EA182DE2B,37,Emotionen der Freude,positiv,25524.0,Freude,"es ist ein groß Ergetzen,
Sich in den Geist der Zeiten zu versetzen;
Zu schauen, wie vor uns ein weiser Mann gedacht,
Und wie wir's dann zuletzt so herrlich weit gebracht.
","['es', 'ist', 'ein', 'groß', 'Ergetzen', ',', 'Sich', 'in', 'den', 'Geist', 'der', 'Zeiten', 'zu', 'versetzen', ';', 'Zu', 'schauen', ',', 'wie', 'vor', 'uns', 'ein', 'weiser', 'Mann', 'gedacht', ',', 'Und', 'wie', 'wir', ""'s"", 'dann', 'zuletzt', 'so', 'herrlich', 'weit', 'gebracht', '.']"
39,69,faust,,,,,LS,negativ,25967.0,CATMA_069A0318-093F-4989-8545-E70F40D2EEFA,9,Emotionen des Leids,negativ,25928.0,Leid,"Da ist's denn wahrlich oft ein Jammer!
","['Da', 'ist', ""'s"", 'denn', 'wahrlich', 'oft', 'ein', 'Jammer', '!']"
40,70,,,,,,LS,negativ,27294.0,CATMA_AC9493AC-7FF7-4D50-A2D2-F0D048E213FD,32,Emotionen der Angst,negativ,27134.0,Verzweiflung,"Doch ach! für diesmal dank' ich dir,
Dem ärmlichsten von allen Erdensöhnen.
Du rissest mich von der Verzweiflung los,
Die mir die Sinne schon zerstören wollte.
","['Doch', 'ach', '!', 'für', 'diesmal', 'dank', ""'"", 'ich', 'dir', ',', 'Dem', 'ärmlichsten', 'von', 'allen', 'Erdensöhnen', '.', 'Du', 'rissest', 'mich', 'von', 'der', 'Verzweiflung', 'los', ',', 'Die', 'mir', 'die', 'Sinne', 'schon', 'zerstören', 'wollte', '.']"
41,72,,,,,,LS,negativ,28168.0,CATMA_341EEA58-94A8-4C66-A9F5-ADD476FCEF2F,43,Emotionen des Leids,negativ,27956.0,Leid,"Du stießest grausam mich zurücke,
Ins ungewisse Menschenlos.
Wer lehret mich? was soll ich meiden?
Soll ich gehorchen jenem Drang?
Ach! unsre Taten selbst, so gut als unsre Leiden,
Sie hemmen unsres Lebens Gang.
","['Du', 'stießest', 'grausam', 'mich', 'zurücke', ',', 'Ins', 'ungewisse', 'Menschenlos', '.', 'Wer', 'lehret', 'mich', '?', 'was', 'soll', 'ich', 'meiden', '?', 'Soll', 'ich', 'gehorchen', 'jenem', 'Drang', '?', 'Ach', '!', 'unsre', 'Taten', 'selbst', ',', 'so', 'gut', 'als', 'unsre', 'Leiden', ',', 'Sie', 'hemmen', 'unsres', 'Lebens', 'Gang', '.']"
42,77,,,,,,LS,negativ,32547.0,CATMA_8D8FA81F-BEE8-47C0-BAC5-43EB5DF31ACE,45,Emotionen der Angst,negativ,32337.0,Verzweiflung,"Hier ist ein Saft, der eilig trunken macht;
Mit brauner Flut erfüllt er deine Höhle.
Den ich bereitet, den ich wähle,
Der letzte Trunk sei nun, mit ganzer Seele,
Als festlich hoher Gruß, dem Morgen zugebracht!
","['Hier', 'ist', 'ein', 'Saft', ',', 'der', 'eilig', 'trunken', 'macht', ';', 'Mit', 'brauner', 'Flut', 'erfüllt', 'er', 'deine', 'Höhle', '.', 'Den', 'ich', 'bereitet', ',', 'den', 'ich', 'wähle', ',', 'Der', 'letzte', 'Trunk', 'sei', 'nun', ',', 'mit', 'ganzer', 'Seele', ',', 'Als', 'festlich', 'hoher', 'Gruß', ',', 'dem', 'Morgen', 'zugebracht', '!']"
43,78,,chor_der_engel,,,,LS,positiv,32738.0,CATMA_F5409B7E-9C0D-448B-9CEF-40DFD8891FCC,18,Emotionen der Freude,positiv,32627.0,Freude,"Christ ist erstanden!
Freude dem Sterblichen,
Den die verderblichen,
Schleichenden, erblichen
Mängel umwanden.
","['Christ', 'ist', 'erstanden', '!', 'Freude', 'dem', 'Sterblichen', ',', 'Den', 'die', 'verderblichen', ',', 'Schleichenden', ',', 'erblichen', 'Mängel', 'umwanden', '.']"
