,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,20,miller,impliziter Autor,,,,LS,negativ,9551.0,CATMA_384759CA-6009-41E2-8AE4-1621AF2D2765,9,Emotionen der Ablehnung,negativ,9506.0,Ärger,voll Zorn seine Frau vor den Hintern stoßend.,"['voll', 'Zorn', 'seine', 'Frau', 'vor', 'den', 'Hintern', 'stoßend', '.']"
11,21,,,,,,LS,negativ,9558.0,CATMA_38F5E734-75A9-46FA-B392-72924FDBEB84,2,Emotionen der Ablehnung,negativ,9552.0,Ärger,"Weib!
","['Weib', '!']"
12,23,wurm,impliziter Autor,,,,LS,Emotionale Bewegtheit,9862.0,CATMA_06B2D6E4-5FE7-40EF-B9C1-22B8624848AA,16,Emotionale Bewegtheit,Emotionale Bewegtheit,9776.0,Emotionale Bewegtheit,"rückt unruhig im Sessel, kratzt hinter den Ohren und zupft an Manschetten  und Jabot.
","['rückt', 'unruhig', 'im', 'Sessel', ',', 'kratzt', 'hinter', 'den', 'Ohren', 'und', 'zupft', 'an', 'Manschetten', 'und', 'Jabot', '.']"
13,24,wurm,,,,,LS,Emotionale Bewegtheit,9910.0,CATMA_1D4F7A45-272F-4BF0-860C-E3ED20D916FC,13,Emotionale Bewegtheit,Emotionale Bewegtheit,9862.0,Emotionale Bewegtheit,Merken? Nicht doch – O ja – wie meinen sie denn?,"['Merken', '?', 'Nicht', 'doch', '–', 'O', 'ja', '–', 'wie', 'meinen', 'sie', 'denn', '?']"
14,25,,,,,,LS,positiv,9954.0,CATMA_DF6D732A-5FE9-49E2-A65D-824E41ADD8EF_0,10,Emotionen der Zuneigung,positiv,9918.0,Liebe,Nu – nu – ich dächte nur – ich meine,"['Nu', '–', 'nu', '–', 'ich', 'dächte', 'nur', '–', 'ich', 'meine']"
15,26,,,,,,LS,positiv,9989.0,CATMA_DF6D732A-5FE9-49E2-A65D-824E41ADD8EF_1,5,Emotionen der Zuneigung,positiv,9963.0,Liebe," weil eben halt der liebe
","['weil', 'eben', 'halt', 'der', 'liebe']"
16,27,,,,,,LS,positiv,10061.0,CATMA_DF6D732A-5FE9-49E2-A65D-824E41ADD8EF_2,15,Emotionen der Zuneigung,positiv,9965.0,Liebe,"eil eben halt der liebe
              Gott meine Tochter barrdu zur gnädigen Madam will haben –
","['eil', 'eben', 'halt', 'der', 'liebe', 'Gott', 'meine', 'Tochter', 'barrdu', 'zur', 'gnädigen', 'Madam', 'will', 'haben', '–']"
17,30,,,,,,LS,negativ,11576.0,CATMA_87A96CEB-5B6A-432E-9336-A9FEBB73B503,7,Emotionen der Ablehnung,negativ,11549.0,Ärger,"Halt du dein Maul, sag ich ","['Halt', 'du', 'dein', 'Maul', ',', 'sag', 'ich']"
18,32,miller,,,,,LS,negativ,12717.0,CATMA_9218FFCD-89B2-4A93-94B5-C83B915C8662,10,Emotionen der Ablehnung,negativ,12667.0,Ärger,"Willst du Arm und Bein entzwei haben, Wettermaul?
","['Willst', 'du', 'Arm', 'und', 'Bein', 'entzwei', 'haben', ',', 'Wettermaul', '?']"
19,36,millerin,impliziter Autor,,,,LS,negativ,15263.0,CATMA_9A0AE0C9-9689-41A7-A731-D1C93970920C,5,Emotionen der Ablehnung,negativ,15243.0,Abscheu,"spuckt aus, giftig.
","['spuckt', 'aus', ',', 'giftig', '.']"
20,37,millerin,,,,,LS,negativ,15273.0,CATMA_EC3F67A4-9393-4AA6-9C5C-224D4E96F252,3,Emotionen der Ablehnung,negativ,15263.0,Abscheu,Der Hund! ,"['Der', 'Hund', '!']"
21,40,,,,,,LS,negativ,16412.0,CATMA_C99A33D4-0D4D-441C-8D65-8BB27FC8A79C,8,Emotionen des Leids,negativ,16373.0,Leid,"O ich bin eine schwere Sünderin, Vater ","['O', 'ich', 'bin', 'eine', 'schwere', 'Sünderin', ',', 'Vater']"
22,41,,,,,,LS,negativ,16676.0,CATMA_6174EE0F-2904-4F09-A035-64FF12C9D598,13,Emotionen des Leids,negativ,16613.0,Leid,"Ich dachte, meine Luise hätte den Namen in der Kirche gelassen?","['Ich', 'dachte', ',', 'meine', 'Luise', 'hätte', 'den', 'Namen', 'in', 'der', 'Kirche', 'gelassen', '?']"
23,49,,,,,,LS,positiv,18599.0,CATMA_49C33948-35ED-4D71-8D16-2439E576CD88_0,21,Emotionen der Zuneigung,positiv,18470.0,Liebe,"Er wird nicht
              wissen, daß Ferdinand mein ist, mir geschaffen, mir zur Freude vom Vater der
              Liebenden.","['Er', 'wird', 'nicht', 'wissen', ',', 'daß', 'Ferdinand', 'mein', 'ist', ',', 'mir', 'geschaffen', ',', 'mir', 'zur', 'Freude', 'vom', 'Vater', 'der', 'Liebenden', '.']"
24,50,,,,,,LS,positiv,18655.0,CATMA_49C33948-35ED-4D71-8D16-2439E576CD88_1,7,Emotionen der Zuneigung,positiv,18624.0,Liebe,"Als ich ihn das erstemal sah –
","['Als', 'ich', 'ihn', 'das', 'erstemal', 'sah', '–']"
25,51,,,,,,LS,positiv,19336.0,CATMA_49C33948-35ED-4D71-8D16-2439E576CD88_2,115,Emotionen der Zuneigung,positiv,18681.0,Liebe,"und mir das Blut in die Wangen stieg, froher jagten alle
              Pulse, jede Wallung sprach, jeder Atem lispelte: Er ists, – und mein Herz den
              Immermangelnden erkannte, bekräftigte, Er ists, und wie das widerklang durch die ganze
              mitfreuende Welt. Damals – o damals ging in meiner Seele der erste Morgen auf. Tausend
              junge Gefühle schossen aus meinem Herzen, wie die Blumen aus dem Erdreich, wenns
              Frühling wird. Ich sah keine Welt mehr, und doch besinn  ich mich, daß
              sie niemals so schön war. Ich wußte von keinem Gott mehr, und doch hatt ich ihn nie so
              geliebt.
","['und', 'mir', 'das', 'Blut', 'in', 'die', 'Wangen', 'stieg', ',', 'froher', 'jagten', 'alle', 'Pulse', ',', 'jede', 'Wallung', 'sprach', ',', 'jeder', 'Atem', 'lispelte', ':', 'Er', 'ists', ',', '–', 'und', 'mein', 'Herz', 'den', 'Immermangelnden', 'erkannte', ',', 'bekräftigte', ',', 'Er', 'ists', ',', 'und', 'wie', 'das', 'widerklang', 'durch', 'die', 'ganze', 'mitfreuende', 'Welt', '.', 'Damals', '–', 'o', 'damals', 'ging', 'in', 'meiner', 'Seele', 'der', 'erste', 'Morgen', 'auf', '.', 'Tausend', 'junge', 'Gefühle', 'schossen', 'aus', 'meinem', 'Herzen', ',', 'wie', 'die', 'Blumen', 'aus', 'dem', 'Erdreich', ',', 'wenns', 'Frühling', 'wird', '.', 'Ich', 'sah', 'keine', 'Welt', 'mehr', ',', 'und', 'doch', 'besinn', 'ich', 'mich', ',', 'daß', 'sie', 'niemals', 'so', 'schön', 'war', '.', 'Ich', 'wußte', 'von', 'keinem', 'Gott', 'mehr', ',', 'und', 'doch', 'hatt', 'ich', 'ihn', 'nie', 'so', 'geliebt', '.']"
26,54,,,,,,LS,Emotionale Bewegtheit,20510.0,CATMA_2796D5C1-3FCA-46B2-A576-4EA84E27F114,17,Emotionale Bewegtheit,Emotionale Bewegtheit,20438.0,Emotionale Bewegtheit,"Luise! Der Major! Er springt über die Planke. Wo verberg ich mich doch?
","['Luise', '!', 'Der', 'Major', '!', 'Er', 'springt', 'über', 'die', 'Planke', '.', 'Wo', 'verberg', 'ich', 'mich', 'doch', '?']"
27,55,luise,,,,,LS,negativ,20562.0,CATMA_EC113688-4155-4A88-BA5E-E736CD75D54E,6,Emotionen des Leids,negativ,20538.0,Leid,"Bleib Sie doch, Mutter!
","['Bleib', 'Sie', 'doch', ',', 'Mutter', '!']"
28,56,luise,,,,,LS,positiv,21034.0,CATMA_6A1E2F2F-A4C1-43BB-84D1-9D1F1BE0DCF2,15,Emotionen der Zuneigung,positiv,20980.0,Liebe,"Es ist nichts. Nichts. Du bist ja da. Es ist vorüber.
","['Es', 'ist', 'nichts', '.', 'Nichts', '.', 'Du', 'bist', 'ja', 'da', '.', 'Es', 'ist', 'vorüber', '.']"
29,57,,,,,,LS,positiv,21118.0,CATMA_066EAE5F-65AF-42CE-BB96-18813D10D4A3,7,Emotionen der Zuneigung,positiv,21086.0,Liebe,Und liebt mich meine Luise noch?,"['Und', 'liebt', 'mich', 'meine', 'Luise', 'noch', '?']"
30,58,ferdinand,,luise,,,LS,positiv,21174.0,CATMA_E6F9EC25-7EEA-4261-801E-6625EF226E6E,12,Emotionen der Zuneigung,positiv,21119.0,Liebe,"Mein Herz ist das gestrige, ists auch das  deine noch? ","['Mein', 'Herz', 'ist', 'das', 'gestrige', ',', 'ists', 'auch', 'das', 'deine', 'noch', '?']"
31,64,,,,,,LS,positiv,23654.0,CATMA_70E3628A-CA5F-4906-9C6A-E371398E4333,21,Emotionen der Zuneigung,positiv,23535.0,Liebe,"Wer, als die Liebe, kann mir die Flüche versüßen, die
              mir der Landeswucher meines Vaters vermachen wird?
","['Wer', ',', 'als', 'die', 'Liebe', ',', 'kann', 'mir', 'die', 'Flüche', 'versüßen', ',', 'die', 'mir', 'der', 'Landeswucher', 'meines', 'Vaters', 'vermachen', 'wird', '?']"
32,65,,,,,,LS,negativ,23704.0,CATMA_25971FB8-DF5D-4F68-9308-D4925B081D0F,11,Emotionen der Angst,negativ,23662.0,Angst,"O, wie sehr fürcht ich ihn – diesen Vater!","['O', ',', 'wie', 'sehr', 'fürcht', 'ich', 'ihn', '–', 'diesen', 'Vater', '!']"
33,67,,,,,,LS,positiv,24510.0,CATMA_EBF9504B-DDCC-4A77-883F-0A646526E11E_0,112,Emotionen der Zuneigung,positiv,23778.0,Liebe,"aß auch Hindernisse wie
              Gebürge zwischen uns treten, ich will sie für Treppen nehmen und drüber hin in Luisens
              Arme fliegen. Die Stürme des widrigen Schicksals sollen meine Empfindung emporblasen,
                Gefahren
 werden meine Luise nur reizender machen. – Also nichts mehr
              von Furcht, meine Liebe. Ich selbst – ich will über dir wachen wie der Zauberdrach
              über unterirdischem Golde – Mir
 vertraue dich. Du brauchst keinen Engel
              mehr – Ich will mich zwischen dich und das Schicksal werfen – empfangen für dich jede
              Wunde – auffassen für dich jeden Tropfen aus dem Becher der Freude – dir ihn bringen
              in der Schale der Liebe.","['aß', 'auch', 'Hindernisse', 'wie', 'Gebürge', 'zwischen', 'uns', 'treten', ',', 'ich', 'will', 'sie', 'für', 'Treppen', 'nehmen', 'und', 'drüber', 'hin', 'in', 'Luisens', 'Arme', 'fliegen', '.', 'Die', 'Stürme', 'des', 'widrigen', 'Schicksals', 'sollen', 'meine', 'Empfindung', 'emporblasen', ',', 'Gefahren', 'werden', 'meine', 'Luise', 'nur', 'reizender', 'machen', '.', '–', 'Also', 'nichts', 'mehr', 'von', 'Furcht', ',', 'meine', 'Liebe', '.', 'Ich', 'selbst', '–', 'ich', 'will', 'über', 'dir', 'wachen', 'wie', 'der', 'Zauberdrach', 'über', 'unterirdischem', 'Golde', '–', 'Mir', 'vertraue', 'dich', '.', 'Du', 'brauchst', 'keinen', 'Engel', 'mehr', '–', 'Ich', 'will', 'mich', 'zwischen', 'dich', 'und', 'das', 'Schicksal', 'werfen', '–', 'empfangen', 'für', 'dich', 'jede', 'Wunde', '–', 'auffassen', 'für', 'dich', 'jeden', 'Tropfen', 'aus', 'dem', 'Becher', 'der', 'Freude', '–', 'dir', 'ihn', 'bringen', 'in', 'der', 'Schale', 'der', 'Liebe', '.']"
34,68,,,,,,LS,positiv,24788.0,CATMA_EBF9504B-DDCC-4A77-883F-0A646526E11E_1,41,Emotionen der Zuneigung,positiv,24535.0,Liebe," An diesem Arm soll
              meine Luise durchs Leben hüpfen, schöner als er dich von sich ließ, soll der Himmel
              dich wieder haben und mit Verwunderung eingestehn, daß nur die Liebe die letzte Hand
              an die Seelen legte –
","['An', 'diesem', 'Arm', 'soll', 'meine', 'Luise', 'durchs', 'Leben', 'hüpfen', ',', 'schöner', 'als', 'er', 'dich', 'von', 'sich', 'ließ', ',', 'soll', 'der', 'Himmel', 'dich', 'wieder', 'haben', 'und', 'mit', 'Verwunderung', 'eingestehn', ',', 'daß', 'nur', 'die', 'Liebe', 'die', 'letzte', 'Hand', 'an', 'die', 'Seelen', 'legte', '–']"
35,73,praesident,,,,,LS,negativ,31214.0,CATMA_338E10B0-F876-4156-8119-8C83DA967B64,6,Emotionen der Ablehnung,negativ,31189.0,Ärger,"Gut! Diesen Morgen noch.
","['Gut', '!', 'Diesen', 'Morgen', 'noch', '.']"
36,76,hofmarschall,impliziter Autor,,,,LS,positiv,34739.0,CATMA_4B1CACB4-09F2-4E3F-8CBC-46A7FF8223CD_0,2,Emotionen der Freude,positiv,34729.0,Freude,"entzückt.
","['entzückt', '.']"
37,77,hofmarschall,impliziter Autor,,,,LS,positiv,34857.0,CATMA_4B1CACB4-09F2-4E3F-8CBC-46A7FF8223CD_1,2,Emotionen der Freude,positiv,34847.0,Freude,Umarmt ihn,"['Umarmt', 'ihn']"
38,78,hofmarschall,impliziter Autor,,,,LS,positiv,34952.0,CATMA_4B1CACB4-09F2-4E3F-8CBC-46A7FF8223CD_2,3,Emotionen der Freude,positiv,34939.0,Freude,Hüpft hinaus.,"['Hüpft', 'hinaus', '.']"
39,79,,,hofmarschall,,,LS,positiv,34846.0,CATMA_2DEC42EC-E3EE-47B5-8FE9-424B913BD9BD_0,19,Emotionen der Freude,positiv,34739.0,Freude,"O mit tausend Freuden, mein Bester – Was kann mir erwünschter kommen? – Ich fliege
              sogleich –","['O', 'mit', 'tausend', 'Freuden', ',', 'mein', 'Bester', '–', 'Was', 'kann', 'mir', 'erwünschter', 'kommen', '?', '–', 'Ich', 'fliege', 'sogleich', '–']"
40,80,,,hofmarschall,,,LS,positiv,34938.0,CATMA_2DEC42EC-E3EE-47B5-8FE9-424B913BD9BD_1,13,Emotionen der Freude,positiv,34860.0,Freude,"Leben Sie wohl – In dreiviertel Stunden weiß es
              die ganze Stadt.","['Leben', 'Sie', 'wohl', '–', 'In', 'dreiviertel', 'Stunden', 'weiß', 'es', 'die', 'ganze', 'Stadt', '.']"
41,84,praesident,impliziter Autor,,,,LS,negativ,37954.0,CATMA_61407417-F920-47B3-8DA9-3239F0CE9E4D,4,Emotionen der Ablehnung,negativ,37933.0,Ärger,verbeißt seinen Zorn.,"['verbeißt', 'seinen', 'Zorn', '.']"
42,86,,,,,,LS,positiv,38721.0,CATMA_859AE536-1A5D-49D1-9620-8D1083F7906E_0,13,Emotionen der Freude,positiv,38651.0,Freude,"Weil meine Begriffe von Größe und Glück nicht ganz die Ihrigen sind –
","['Weil', 'meine', 'Begriffe', 'von', 'Größe', 'und', 'Glück', 'nicht', 'ganz', 'die', 'Ihrigen', 'sind', '–']"
43,87,,,,,,LS,positiv,39319.0,CATMA_859AE536-1A5D-49D1-9620-8D1083F7906E_1,22,Emotionen der Freude,positiv,39169.0,Freude,"Mein Ideal von Glück zieht sich
              genügsamer in mich selbst zurück. In meinem Herzen
 liegen alle meine
              Wünsche begraben. –
","['Mein', 'Ideal', 'von', 'Glück', 'zieht', 'sich', 'genügsamer', 'in', 'mich', 'selbst', 'zurück', '.', 'In', 'meinem', 'Herzen', 'liegen', 'alle', 'meine', 'Wünsche', 'begraben', '.', '–']"
44,91,ferdinand,,,,,LS,negativ,40237.0,CATMA_AA1B59D2-5606-47F7-AD77-868F56072C51,9,Emotionen der Ablehnung,negativ,40185.0,Abscheu,Welcher Schandsäule im Herzogtum ist sie das nicht! ,"['Welcher', 'Schandsäule', 'im', 'Herzogtum', 'ist', 'sie', 'das', 'nicht', '!']"
45,95,praesident,,,,,LS,negativ,41808.0,CATMA_4E80C97A-F388-418E-B6CC-C550733CC068,12,Emotionen der Ablehnung,negativ,41760.0,Ärger,"Wo in aller Welt bringst du das Maul her, Junge?","['Wo', 'in', 'aller', 'Welt', 'bringst', 'du', 'das', 'Maul', 'her', ',', 'Junge', '?']"
46,97,,,,,,LS,positiv,42687.0,CATMA_A6542F59-A87F-4E06-B281-2AF4A5A44704,43,Emotionen der Freude,positiv,42460.0,Freude,"Brav, lieber Sohn. Jetzt seh ich, daß du ein ganzer
 Kerl bist, und der
              besten Frau im Herzogtum würdig. – Sie soll dir werden – Noch diesen Mittag wirst du
              dich mit der Gräfin von Ostheim verloben.
","['Brav', ',', 'lieber', 'Sohn', '.', 'Jetzt', 'seh', 'ich', ',', 'daß', 'du', 'ein', 'ganzer', 'Kerl', 'bist', ',', 'und', 'der', 'besten', 'Frau', 'im', 'Herzogtum', 'würdig', '.', '–', 'Sie', 'soll', 'dir', 'werden', '–', 'Noch', 'diesen', 'Mittag', 'wirst', 'du', 'dich', 'mit', 'der', 'Gräfin', 'von', 'Ostheim', 'verloben', '.']"
47,98,,,,,,LS,negativ,42772.0,CATMA_D23EB279-5EDC-4E61-A9D9-2AE6BFC189F1,10,Emotionen des Leids,negativ,42718.0,Leid,"Ist diese Stunde bestimmt, mich ganz zu zerschmettern?","['Ist', 'diese', 'Stunde', 'bestimmt', ',', 'mich', 'ganz', 'zu', 'zerschmettern', '?']"
48,102,,impliziter Autor,,,,LS,negativ,43877.0,CATMA_6720F54E-BB93-4022-BCB2-4B830D78303B,13,Emotionen der Angst,negativ,43809.0,Angst,"steht zuerst wie versteinert, dann fährt er auf und will fortrennen.","['steht', 'zuerst', 'wie', 'versteinert', ',', 'dann', 'fährt', 'er', 'auf', 'und', 'will', 'fortrennen', '.']"
49,103,,,,,,LS,negativ,43950.0,CATMA_34F42479-038B-4879-B1B4-209792AA86F7,15,Emotionen der Ablehnung,negativ,43890.0,Ärger,"Wohin? Halt! Ist das der Respekt, den du mir schuldig bist? ","['Wohin', '?', 'Halt', '!', 'Ist', 'das', 'der', 'Respekt', ',', 'den', 'du', 'mir', 'schuldig', 'bist', '?']"
50,104,,,,,,LS,negativ,44301.0,CATMA_83BC91D9-C5A2-4E92-862C-8884D4E4EAF8,59,Emotionen der Ablehnung,negativ,43990.0,Ärger," Du bist bei der Lady gemeldet. Der Fürst hat mein Wort. Stadt und
              Hof wissen es richtig. – Wenn du mich zum Lügner machst, Junge – vor dem Fürsten – der
              Lady – der Stadt – dem Hof mich zum Lügner machst – Höre, Junge – oder wenn ich
                hinter gewisse Historien
 komme! ","['Du', 'bist', 'bei', 'der', 'Lady', 'gemeldet', '.', 'Der', 'Fürst', 'hat', 'mein', 'Wort', '.', 'Stadt', 'und', 'Hof', 'wissen', 'es', 'richtig', '.', '–', 'Wenn', 'du', 'mich', 'zum', 'Lügner', 'machst', ',', 'Junge', '–', 'vor', 'dem', 'Fürsten', '–', 'der', 'Lady', '–', 'der', 'Stadt', '–', 'dem', 'Hof', 'mich', 'zum', 'Lügner', 'machst', '–', 'Höre', ',', 'Junge', '–', 'oder', 'wenn', 'ich', 'hinter', 'gewisse', 'Historien', 'komme', '!']"
51,107,,,,,,LS,negativ,45061.0,CATMA_0B5CAE81-1165-48DA-BD7C-608225853C18,100,Emotionen der Ablehnung,negativ,44520.0,Ärger,"Und wenn
 es was ist – und wenn ich die Spur finden sollte, woher diese
              Widersetzlichkeit stammt? – – Ha, Junge! der bloße Verdacht schon bringt mich zum
              Rasen. Geh den Augenblick. Die Wachparade fängt an. Du wirst bei der Lady sein, sobald
              die Parole gegeben ist – Wenn ich auftrete, zittert ein Herzogtum. Laß doch sehen, ob
              mich ein Starrkopf von Sohn meistert. Er geht und kommt noch einmal
                wieder.
 Junge, ich sage dir, du wirst dort sein, oder fliehe meinen Zorn.","['Und', 'wenn', 'es', 'was', 'ist', '–', 'und', 'wenn', 'ich', 'die', 'Spur', 'finden', 'sollte', ',', 'woher', 'diese', 'Widersetzlichkeit', 'stammt', '?', '–', '–', 'Ha', ',', 'Junge', '!', 'der', 'bloße', 'Verdacht', 'schon', 'bringt', 'mich', 'zum', 'Rasen', '.', 'Geh', 'den', 'Augenblick', '.', 'Die', 'Wachparade', 'fängt', 'an', '.', 'Du', 'wirst', 'bei', 'der', 'Lady', 'sein', ',', 'sobald', 'die', 'Parole', 'gegeben', 'ist', '–', 'Wenn', 'ich', 'auftrete', ',', 'zittert', 'ein', 'Herzogtum', '.', 'Laß', 'doch', 'sehen', ',', 'ob', 'mich', 'ein', 'Starrkopf', 'von', 'Sohn', 'meistert', '.', 'Er', 'geht', 'und', 'kommt', 'noch', 'einmal', 'wieder', '.', 'Junge', ',', 'ich', 'sage', 'dir', ',', 'du', 'wirst', 'dort', 'sein', ',', 'oder', 'fliehe', 'meinen', 'Zorn', '.']"
52,109,,,,,,LS,Emotionale Bewegtheit,46501.0,CATMA_8579515E-1E9C-49AC-BFF7-E15BD1CB6752,81,Emotionale Bewegtheit,Emotionale Bewegtheit,46066.0,Emotionale Bewegtheit,"Ich weiß nicht, wie ich mich heute finde, Sophie – Ich bin noch nie so gewesen – Also
              du sahst ihn gar nicht? – Freilich wohl – Es wird ihm nicht eilen – Wie ein Verbrechen
              liegt es auf meiner Brust – Geh, Sophie – Man soll mir den wildesten Renner
              herausführen, der im Marstall ist. Ich muß ins Freie – Menschen sehen und blauen
              Himmel, und mich leichter reiten ums Herz herum.
","['Ich', 'weiß', 'nicht', ',', 'wie', 'ich', 'mich', 'heute', 'finde', ',', 'Sophie', '–', 'Ich', 'bin', 'noch', 'nie', 'so', 'gewesen', '–', 'Also', 'du', 'sahst', 'ihn', 'gar', 'nicht', '?', '–', 'Freilich', 'wohl', '–', 'Es', 'wird', 'ihm', 'nicht', 'eilen', '–', 'Wie', 'ein', 'Verbrechen', 'liegt', 'es', 'auf', 'meiner', 'Brust', '–', 'Geh', ',', 'Sophie', '–', 'Man', 'soll', 'mir', 'den', 'wildesten', 'Renner', 'herausführen', ',', 'der', 'im', 'Marstall', 'ist', '.', 'Ich', 'muß', 'ins', 'Freie', '–', 'Menschen', 'sehen', 'und', 'blauen', 'Himmel', ',', 'und', 'mich', 'leichter', 'reiten', 'ums', 'Herz', 'herum', '.']"
