,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
15,980,burgundia,amandus,amandus,,,,CE,positiv,4664.0,CATMA_2B4EAA69-F871-4623-907D-FF25B54591C8,7,Emotionen der Zuneigung,positiv,4619.0,Liebe,welcher im Gemüthe Lust und Gegen-Liebe spürt,"['welcher', 'im', 'Gemüthe', 'Lust', 'und', 'Gegen-Liebe', 'spürt']"
16,982,,,amandus,,,,CE,positiv,4734.0,CATMA_0A136A72-ED02-4BE2-8904-8A2FED786AD8,10,Emotionen der Zuneigung,positiv,4684.0,Liebe,wen des Himmels Gütte Zu der Kunst in Lieben führt,"['wen', 'des', 'Himmels', 'Gütte', 'Zu', 'der', 'Kunst', 'in', 'Lieben', 'führt']"
17,985,amandus,,burgundia,,,,CE,positiv,5023.0,CATMA_7669C3A3-E1C1-4505-8916-D087F5C6D71D,5,Emotionen der Zuneigung,positiv,4998.0,Liebe,"Was dieser Kuß bekennt /
","['Was', 'dieser', 'Kuß', 'bekennt', '/']"
18,986,burgundia,,amandus,,,,CE,positiv,5059.0,CATMA_95FE4BDF-6298-462E-A693-871D568FEC91,5,Emotionen der Zuneigung,positiv,5034.0,Liebe,"Das sagt mein Gegen-Kuß.
","['Das', 'sagt', 'mein', 'Gegen-Kuß', '.']"
19,988,amandus,"['amandus', 'burgundia']",burgundia,,,,CE,positiv,5131.0,CATMA_FD18B059-4A94-4A51-94E0-83E6A2B48A58,10,Emotionen der Zuneigung,positiv,5079.0,Liebe,"Daß unsre Flamme brennt / Und künfftig brennen muß.
","['Daß', 'unsre', 'Flamme', 'brennt', '/', 'Und', 'künfftig', 'brennen', 'muß', '.']"
20,990,schäfer,,,Ereignis,,,CE,positiv,5273.0,CATMA_7A2585D9-4BC8-49D4-90AB-8AFBEC54ACE6,8,Emotionen der Freude,positiv,5231.0,Freude,Wie machet der Seegen die Sorgen zu nichte,"['Wie', 'machet', 'der', 'Seegen', 'die', 'Sorgen', 'zu', 'nichte']"
21,993,,,,Zustand,,,CE,positiv,5372.0,CATMA_30330807-2383-4EE5-852C-0C9DE98D2A5D,8,Emotionen der Freude,positiv,5330.0,Freude,"So werden sie beyde dem Glücke vertraut /
","['So', 'werden', 'sie', 'beyde', 'dem', 'Glücke', 'vertraut', '/']"
22,996,,,,,,,CE,positiv,5640.0,CATMA_7CD5A690-BD20-40BE-B757-871BFC430BE6,13,Emotionen der Freude,positiv,5571.0,Freude,"Nun viel Glücks zum Bauer-Sachen / Tantzt ihr Bauern wenn ihr wollt.
","['Nun', 'viel', 'Glücks', 'zum', 'Bauer-Sachen', '/', 'Tantzt', 'ihr', 'Bauern', 'wenn', 'ihr', 'wollt', '.']"
23,997,römer,,,,,,CE,positiv,5838.0,CATMA_34ED1369-D3DA-4CB3-B846-E7F3F2CD7BA0,4,Emotionen der Freude,positiv,5816.0,Freude,"Die Bürger bekleiben.
","['Die', 'Bürger', 'bekleiben', '.']"
24,998,schäfer,,,,,,CE,positiv,5868.0,CATMA_1C873841-9E65-49D0-9360-ACA37345BE5A,4,Emotionen der Freude,positiv,5847.0,Freude,"Die Schafe gelingen.
","['Die', 'Schafe', 'gelingen', '.']"
25,999,bauern,,,,,,CE,positiv,5896.0,CATMA_F6B9C6C7-1258-4155-8CCA-9CB1170D81EE,3,Emotionen der Freude,positiv,5876.0,Freude,Die Saaten bekommen ,"['Die', 'Saaten', 'bekommen']"
26,1000,"['bauern', 'römer', 'schäfer']",,,,,,CE,positiv,5932.0,CATMA_890252E8-AA83-41EE-B9B9-9368617CD448,5,Emotionen der Freude,positiv,5910.0,Freude,"So lernen wir singen.
","['So', 'lernen', 'wir', 'singen', '.']"
27,1004,,invidia,,,,,CE,positiv,6978.0,CATMA_02261E13-D65B-4724-8708-620812681CB5,11,Emotionen der Freude,positiv,6926.0,Freude,Seht ihr nicht jenes Paar / soll das vergnüget seyn?,"['Seht', 'ihr', 'nicht', 'jenes', 'Paar', '/', 'soll', 'das', 'vergnüget', 'seyn', '?']"
28,1007,,,,,,,CE,negativ,8275.0,CATMA_F5E515BB-41A7-4B13-839F-7174DFCD8B11,49,Emotionen des Leids,negativ,8006.0,Leid,Ich heisse die Liebe / doch welche mich kennen / Die müssen mehrentheils in meiner Gluth verbrennen. Ich locke die Hertzen Mit Liebligkeit an; Doch gehn sie mit Schmertzen Die tödtliche Bahn. Wer meinen Lachen traut / Der hat sich leicht ein Hauß von Thränen auffgebaut,"['Ich', 'heisse', 'die', 'Liebe', '/', 'doch', 'welche', 'mich', 'kennen', '/', 'Die', 'müssen', 'mehrentheils', 'in', 'meiner', 'Gluth', 'verbrennen', '.', 'Ich', 'locke', 'die', 'Hertzen', 'Mit', 'Liebligkeit', 'an', ';', 'Doch', 'gehn', 'sie', 'mit', 'Schmertzen', 'Die', 'tödtliche', 'Bahn', '.', 'Wer', 'meinen', 'Lachen', 'traut', '/', 'Der', 'hat', 'sich', 'leicht', 'ein', 'Hauß', 'von', 'Thränen', 'auffgebaut']"
29,1008,,mars,mars,,,,CE,negativ,9588.0,CATMA_9CC633EB-1718-4FBD-99D8-768B092444F7,26,Emotionen des Leids,negativ,9460.0,Leid,"Doch gehn sie mit Schmertzen Die blutige Bahn. Wer meinen Feuer traut / Der hat sich leicht ein Hauß von Rauch und Wind gebaut.
","['Doch', 'gehn', 'sie', 'mit', 'Schmertzen', 'Die', 'blutige', 'Bahn', '.', 'Wer', 'meinen', 'Feuer', 'traut', '/', 'Der', 'hat', 'sich', 'leicht', 'ein', 'Hauß', 'von', 'Rauch', 'und', 'Wind', 'gebaut', '.']"
30,1012,,römer,burgundia,,,,CE,positiv,12529.0,CATMA_2178F6E0-05A2-472C-8A2D-3241085D56DA,7,Emotionen der Zuneigung,positiv,12491.0,Liebe,So lebet Amandus noch ferner im Lieben,"['So', 'lebet', 'Amandus', 'noch', 'ferner', 'im', 'Lieben']"
31,1013,,römer,,,,,CE,positiv,12627.0,CATMA_6ADD8A17-46DA-4228-A827-58172AFBAFD3,6,Emotionen der Freude,positiv,12592.0,Freude,Burgundien blühet in lustiger Zeit.,"['Burgundien', 'blühet', 'in', 'lustiger', 'Zeit', '.']"
32,1014,,,,Zustand,,,CE,positiv,12681.0,CATMA_E195619D-D5BE-40D9-BC6B-8A4E43ED69F5,9,Emotionen der Freude,positiv,12637.0,Freude,"Wir kosten den Seegen und trotzen den Neid.
","['Wir', 'kosten', 'den', 'Seegen', 'und', 'trotzen', 'den', 'Neid', '.']"
33,1015,,,,,,,CE,positiv,12730.0,CATMA_5B16DB9C-5011-49AB-83F9-B8417914501D,7,Emotionen der Freude,positiv,12689.0,Freude,"So werden die Bauern ingleichen erfreut.
","['So', 'werden', 'die', 'Bauern', 'ingleichen', 'erfreut', '.']"
34,1018,,,,,,,CE,positiv,12955.0,CATMA_55915CEF-B70B-4063-9E78-B668BAFCC552,13,Emotionen der Freude,positiv,12886.0,Freude,"Nun viel Glücks zum Bauer-Sachen / Tantzt ihr Bauern wenn ihr wollt.
","['Nun', 'viel', 'Glücks', 'zum', 'Bauer-Sachen', '/', 'Tantzt', 'ihr', 'Bauern', 'wenn', 'ihr', 'wollt', '.']"
35,1019,römer,,,,,,CE,positiv,13153.0,CATMA_6C0E0037-78AC-4052-94E5-4AE1A81A15CC,3,Emotionen der Freude,positiv,13132.0,Freude,Die Bürger bekleiben ,"['Die', 'Bürger', 'bekleiben']"
36,1020,schäfer,,,,,,CE,positiv,13183.0,CATMA_02547E28-CD90-4973-B698-664E141F2E0B,3,Emotionen der Freude,positiv,13164.0,Freude,Die Schafe gelingen,"['Die', 'Schafe', 'gelingen']"
37,1021,bauern,,,,,,CE,positiv,13214.0,CATMA_898777B1-37C3-4542-9BF5-3B39519F8449,3,Emotionen der Freude,positiv,13194.0,Freude,Die Staaten bekommen,"['Die', 'Staaten', 'bekommen']"
38,1022,"['bauern', 'römer', 'schäfer']",,,Zustand,,,CE,positiv,13250.0,CATMA_224D5AF8-9608-4979-801A-CBD3189D486D,5,Emotionen der Freude,positiv,13228.0,Freude,"So lernen wir singen.
","['So', 'lernen', 'wir', 'singen', '.']"
39,1028,,amandus,,,,,CE,negativ,14177.0,CATMA_E35CDB6C-142D-4565-830F-8D03D4FB994D,5,Emotionen des Leids,negativ,14152.0,Leid,"Wer ist allhier betrübt?
","['Wer', 'ist', 'allhier', 'betrübt', '?']"
40,1030,,amandus,amandus,,,,CE,positiv,14256.0,CATMA_2D1D5BDE-D500-4578-A60F-4FB19A9F6B8E,5,Emotionen der Zuneigung,positiv,14227.0,Liebe,Ein Kind das glücklich liebt ,"['Ein', 'Kind', 'das', 'glücklich', 'liebt']"
41,1034,burgundia,,,,,,CE,negativ,14566.0,CATMA_767DBC59-762E-48A4-A99C-EF8662937A68,3,Emotionen des Leids,negativ,14550.0,Leid,Ja wohl betrogen,"['Ja', 'wohl', 'betrogen']"
42,1036,,,,,,,CE,negativ,14788.0,CATMA_EFEEBA2F-32F6-42D6-98E4-914FDF11DE6B,16,Emotionen des Leids,negativ,14709.0,Leid,So hab ich diß verdient / daß man sich meiner Treue Nicht mehr versichern kan? ,"['So', 'hab', 'ich', 'diß', 'verdient', '/', 'daß', 'man', 'sich', 'meiner', 'Treue', 'Nicht', 'mehr', 'versichern', 'kan', '?']"
43,1037,"['amandus', 'burgundia']",fatum,"['amandus', 'burgundia']",,,,CE,positiv,15997.0,CATMA_F01A5457-71A9-4BF0-85FF-2195A78F465B,7,Emotionen der Zuneigung,positiv,15952.0,Liebe, Die Liebe soll ferner viel Früchte gewinnen ,"['Die', 'Liebe', 'soll', 'ferner', 'viel', 'Früchte', 'gewinnen']"
44,1038,,,,,,,CE,positiv,16141.0,CATMA_54B304FA-FD07-46BC-A83B-E6A0FACA6724,10,Emotionen der Freude,positiv,16095.0,Freude,"Der Himmel ist willig / wir folgen der Güte /
","['Der', 'Himmel', 'ist', 'willig', '/', 'wir', 'folgen', 'der', 'Güte', '/']"
45,1039,unpersönlich,schäfer,,,,,CE,positiv,16192.0,CATMA_9D21C8E7-9F08-444B-8B75-D8CBE14BD4EE,7,Emotionen der Freude,positiv,16150.0,Freude,Und mercken auff Erden ein frolich Geblüte,"['Und', 'mercken', 'auff', 'Erden', 'ein', 'frolich', 'Geblüte']"
46,1044,,,,,,,CE,positiv,16421.0,CATMA_8E59C13F-5202-447B-A5B8-E037F69834ED,15,Emotionen der Freude,positiv,16353.0,Freude,"Last uns wünschen / last uns lachen / Denn der Himmel ist uns hold.
","['Last', 'uns', 'wünschen', '/', 'last', 'uns', 'lachen', '/', 'Denn', 'der', 'Himmel', 'ist', 'uns', 'hold', '.']"
47,1045,,,,,,,CE,positiv,16493.0,CATMA_8D1A40BD-A89B-409A-8797-D1D8F310D42B,12,Emotionen der Freude,positiv,16430.0,Freude,"Last uns schlaffen oder wachen / Unser Schatz ist lauter Gold.
","['Last', 'uns', 'schlaffen', 'oder', 'wachen', '/', 'Unser', 'Schatz', 'ist', 'lauter', 'Gold', '.']"
48,1046,,,,Zustand,,,CE,positiv,16569.0,CATMA_4E084883-D7BD-4663-8503-5363B2A5A044,14,Emotionen der Freude,positiv,16501.0,Freude,"Und ihr Bauern greifft zum Sachen / Tantzt im Felde wenn ihr wollt.
","['Und', 'ihr', 'Bauern', 'greifft', 'zum', 'Sachen', '/', 'Tantzt', 'im', 'Felde', 'wenn', 'ihr', 'wollt', '.']"
49,1047,römer,,,,,,CE,positiv,16765.0,CATMA_05434B56-9B5A-4B08-9F64-D24B63265FC2,3,Emotionen der Freude,positiv,16744.0,Freude,Die Bürger bekleiben ,"['Die', 'Bürger', 'bekleiben']"
50,1048,schäfer,,,,,,CE,positiv,16797.0,CATMA_09CAAADB-A0EA-4AF2-A4DA-52FBCB3874C7,3,Emotionen der Freude,positiv,16776.0,Freude,Die Schaffe gelingen ,"['Die', 'Schaffe', 'gelingen']"
51,1049,bauern,,,,,,CE,positiv,16826.0,CATMA_5A327F2A-7C2B-4811-9D04-3654C85D7A4F,3,Emotionen der Freude,positiv,16807.0,Freude,Die Saaten bekommen,"['Die', 'Saaten', 'bekommen']"
52,1050,,,,Zustand,,,CE,positiv,16862.0,CATMA_FCC486EB-9098-4B78-B124-8FBF81093C4B,5,Emotionen der Freude,positiv,16840.0,Freude,"So lernen wir singen.
","['So', 'lernen', 'wir', 'singen', '.']"
53,1051,,,,,,,CE,negativ,17530.0,CATMA_8BF21ADE-3224-4F5B-88EB-329EC5D9836F,23,Emotionen der Ablehnung,negativ,17428.0,Ärger,Ihr Herren redt wie ihr wolt / wie mir hinte von euch träumte / so wäret ihr nicht so böse wie itzund.,"['Ihr', 'Herren', 'redt', 'wie', 'ihr', 'wolt', '/', 'wie', 'mir', 'hinte', 'von', 'euch', 'träumte', '/', 'so', 'wäret', 'ihr', 'nicht', 'so', 'böse', 'wie', 'itzund', '.']"
54,1052,,,,,,,CE,Emotionale Bewegtheit,17734.0,CATMA_AD293E8C-9CA1-4DF5-A611-EB988493A950,14,Emotionale Bewegtheit,Emotionale Bewegtheit,17661.0,Emotionale Bewegtheit,"Was ich mein Lebtage nicht vergessen kan / davon will ich doch erzehlen.
","['Was', 'ich', 'mein', 'Lebtage', 'nicht', 'vergessen', 'kan', '/', 'davon', 'will', 'ich', 'doch', 'erzehlen', '.']"
55,1053,,,,,,,CE,positiv,18670.0,CATMA_ABB26459-1640-437B-98E4-1B1979906A2E,36,Emotionen der Freude,positiv,18496.0,Freude,"Da seht ihrs / daß arme Leute auch was befehlen können / will mich der Fürste nicht zu Gaste bitten / so laß ich mirs träumen / und setze mich wieder seinen Willen am Tisch.
","['Da', 'seht', 'ihrs', '/', 'daß', 'arme', 'Leute', 'auch', 'was', 'befehlen', 'können', '/', 'will', 'mich', 'der', 'Fürste', 'nicht', 'zu', 'Gaste', 'bitten', '/', 'so', 'laß', 'ich', 'mirs', 'träumen', '/', 'und', 'setze', 'mich', 'wieder', 'seinen', 'Willen', 'am', 'Tisch', '.']"
56,1054,,,,Ereignis,,,CE,positiv,18920.0,CATMA_2EA9D513-9574-43BD-A9B3-7A1A8C11BA22,22,Emotionen der Freude,positiv,18809.0,Freude,"Es ist gut / wenn ich einmahl ein Schelmstücke werde gethan haben / so will ich mir wieder was träumen lassen.
","['Es', 'ist', 'gut', '/', 'wenn', 'ich', 'einmahl', 'ein', 'Schelmstücke', 'werde', 'gethan', 'haben', '/', 'so', 'will', 'ich', 'mir', 'wieder', 'was', 'träumen', 'lassen', '.']"
57,1055,philippus,,,,,,CE,Emotionale Bewegtheit,19331.0,CATMA_36E5A361-446C-4DC9-8280-19ECF09D5669,25,Emotionale Bewegtheit,Emotionale Bewegtheit,19210.0,Emotionale Bewegtheit,"Das war ein hartes Wort / ein Fürste muß dem Bauer gehorsam seyn / wenn er sich im Schlaffe will von ihm träumen lassen.
","['Das', 'war', 'ein', 'hartes', 'Wort', '/', 'ein', 'Fürste', 'muß', 'dem', 'Bauer', 'gehorsam', 'seyn', '/', 'wenn', 'er', 'sich', 'im', 'Schlaffe', 'will', 'von', 'ihm', 'träumen', 'lassen', '.']"
58,1056,,philippus,,Ereignis,,,CE,positiv,19549.0,CATMA_73CF3539-F154-4FD3-BD14-4ECED8A18FDA,13,Emotionen der Freude,positiv,19487.0,Freude,"Doch kan er sich vergnügen / als wenn er nicht betrogen wäre.
","['Doch', 'kan', 'er', 'sich', 'vergnügen', '/', 'als', 'wenn', 'er', 'nicht', 'betrogen', 'wäre', '.']"
59,1058,philippus,,,,,,CE,positiv,20200.0,CATMA_F928589B-013D-4331-8673-EE8A3785F99D,10,Emotionen der Freude,positiv,20152.0,Schadenfreude,Wer Traume meiden will / der meide nur den Wein ,"['Wer', 'Traume', 'meiden', 'will', '/', 'der', 'meide', 'nur', 'den', 'Wein']"
60,1059,egmund,,mierten,,,,CE,positiv,20262.0,CATMA_1AB14C74-FD57-4EC8-84CE-CD43A0D130B7,9,Emotionen der Freude,positiv,20210.0,Schadenfreude,"Und lasse seinen Schlaff nicht allzu sichtbar seyn.
","['Und', 'lasse', 'seinen', 'Schlaff', 'nicht', 'allzu', 'sichtbar', 'seyn', '.']"
61,1060,robert,,mierten,,,,CE,positiv,20299.0,CATMA_E0689847-D136-416A-886D-73548F8F1FBB,5,Emotionen der Freude,positiv,20270.0,Schadenfreude,Der Trunck bezwingt den Kopff,"['Der', 'Trunck', 'bezwingt', 'den', 'Kopff']"
62,1061,wilhelm,,mierten,,,,CE,positiv,20342.0,CATMA_84253F8E-B670-49D1-B570-A90640C24449,6,Emotionen der Freude,positiv,20311.0,Schadenfreude,"Der Schlaff den gantzen Geist.
","['Der', 'Schlaff', 'den', 'gantzen', 'Geist', '.']"
63,1062,heinrich,,,,,,CE,positiv,20405.0,CATMA_5A1BDB4F-2727-4A43-B34C-6F5D18B9E5D1,12,Emotionen der Freude,positiv,20352.0,Schadenfreude,Man thut nicht was man will / Ja was ein ander heist ,"['Man', 'thut', 'nicht', 'was', 'man', 'will', '/', 'Ja', 'was', 'ein', 'ander', 'heist']"
64,1063,,,,,,,CE,negativ,22193.0,CATMA_489DC4B2-D6E4-4BE9-8939-53B632A1D898,20,Emotionen der Ablehnung,negativ,22080.0,Ärger,"Aber die Nachtigallen die ich heute habe singen hören / die mochte ich nahe bey meinem quartier nicht wündschen.
","['Aber', 'die', 'Nachtigallen', 'die', 'ich', 'heute', 'habe', 'singen', 'hören', '/', 'die', 'mochte', 'ich', 'nahe', 'bey', 'meinem', 'quartier', 'nicht', 'wündschen', '.']"
65,1064,,,,,,,CE,negativ,22337.0,CATMA_7414BB24-F670-49FF-A89E-7DE6CD2198DE,23,Emotionen des Leids,negativ,22204.0,Leid,Ich habe das allemahl am meisten beklaget / daß ein Gastwirth meines gleichen die Leute ohne Unterscheid bey ihren Willen lassen muß.,"['Ich', 'habe', 'das', 'allemahl', 'am', 'meisten', 'beklaget', '/', 'daß', 'ein', 'Gastwirth', 'meines', 'gleichen', 'die', 'Leute', 'ohne', 'Unterscheid', 'bey', 'ihren', 'Willen', 'lassen', 'muß', '.']"
66,1065,,,,,,,CE,negativ,22833.0,CATMA_5DFDE10A-E363-4459-A4AF-51365893BEB6,27,Emotionen der Ablehnung,negativ,22697.0,Ärger,"Nun das wäre gnung von Schreyen geredt / ich weiß doch wohl / daß mir die Ohren drey Vierthel Jahr nach einander davon weh thun werden.
","['Nun', 'das', 'wäre', 'gnung', 'von', 'Schreyen', 'geredt', '/', 'ich', 'weiß', 'doch', 'wohl', '/', 'daß', 'mir', 'die', 'Ohren', 'drey', 'Vierthel', 'Jahr', 'nach', 'einander', 'davon', 'weh', 'thun', 'werden', '.']"
67,1066,ebbe,,,,,,CE,negativ,24557.0,CATMA_8C8751B2-F3AA-4B33-81C4-312BC8A28A0E,38,Emotionen der Ablehnung,negativ,24372.0,Ärger,"Was haben wir nun davon / daß wir zwey Stunden in der Stadt rum lauffen? und wenn wir nichts werden gefunden haben / so wirds heissen / gieb zwey Groschel daß du zur Pforte naus kanst.
","['Was', 'haben', 'wir', 'nun', 'davon', '/', 'daß', 'wir', 'zwey', 'Stunden', 'in', 'der', 'Stadt', 'rum', 'lauffen', '?', 'und', 'wenn', 'wir', 'nichts', 'werden', 'gefunden', 'haben', '/', 'so', 'wirds', 'heissen', '/', 'gieb', 'zwey', 'Groschel', 'daß', 'du', 'zur', 'Pforte', 'naus', 'kanst', '.']"
68,1067,puse,,,,,,CE,negativ,24717.0,CATMA_2C52A7F7-B71D-48DE-B418-F7603B77D889,28,Emotionen der Ablehnung,negativ,24564.0,Ärger,"Der Hencker hat die Sauff-Hauser in der Stadt gemacht / wenn der Weitze einmahl was giebt / so gehts in den Schand-Hausern auf einmahl durch die Gurgel.
","['Der', 'Hencker', 'hat', 'die', 'Sauff-Hauser', 'in', 'der', 'Stadt', 'gemacht', '/', 'wenn', 'der', 'Weitze', 'einmahl', 'was', 'giebt', '/', 'so', 'gehts', 'in', 'den', 'Schand-Hausern', 'auf', 'einmahl', 'durch', 'die', 'Gurgel', '.']"
69,1070,,,,,,,CE,negativ,25466.0,CATMA_4921CD8C-EACA-451B-8CB3-61F02D567DEA,27,Emotionen der Ablehnung,negativ,25322.0,Ärger,"Wo ich mich stosse / so darff mir mein Mann hinte nicht nahe kommen / sonst wird meine Hand und sein Kopff schrecklich mit einander Barstutzen.
","['Wo', 'ich', 'mich', 'stosse', '/', 'so', 'darff', 'mir', 'mein', 'Mann', 'hinte', 'nicht', 'nahe', 'kommen', '/', 'sonst', 'wird', 'meine', 'Hand', 'und', 'sein', 'Kopff', 'schrecklich', 'mit', 'einander', 'Barstutzen', '.']"
70,1071,puse,,,,,,CE,negativ,25608.0,CATMA_882EF660-310D-4DA2-A1C2-C3510E6847DE,27,Emotionen der Ablehnung,negativ,25473.0,Ärger,"O was wolt ihr machen / wo die Narren voll seyn / so verstehen sie keine vExiRERey / sie dencken flugs / sie sollen wieder zuschlagen.
","['O', 'was', 'wolt', 'ihr', 'machen', '/', 'wo', 'die', 'Narren', 'voll', 'seyn', '/', 'so', 'verstehen', 'sie', 'keine', 'vExiRERey', '/', 'sie', 'dencken', 'flugs', '/', 'sie', 'sollen', 'wieder', 'zuschlagen', '.']"
71,1072,lars,,ebbe,,,,CE,negativ,26808.0,CATMA_23FFAFB9-D04A-45D3-8E2B-74B4237E4B0A,18,Emotionen der Ablehnung,negativ,26726.0,Ärger,"Ey was hudeln wir uns um deinen guten Abend / ein andermahl komm / wenns Tag ist.
","['Ey', 'was', 'hudeln', 'wir', 'uns', 'um', 'deinen', 'guten', 'Abend', '/', 'ein', 'andermahl', 'komm', '/', 'wenns', 'Tag', 'ist', '.']"
72,1073,lars,,ebbe,,,,CE,negativ,26958.0,CATMA_97C64077-D4BB-4852-B90A-C7EF63308C70,19,Emotionen der Ablehnung,negativ,26858.0,Ärger,"Seyd doch gebeten und bleibt draussen / die Gaste die wir gerne sehen / die müssen zeitlich kommen.
","['Seyd', 'doch', 'gebeten', 'und', 'bleibt', 'draussen', '/', 'die', 'Gaste', 'die', 'wir', 'gerne', 'sehen', '/', 'die', 'müssen', 'zeitlich', 'kommen', '.']"
73,1074,,,,,,,CE,negativ,27105.0,CATMA_23832D71-40C9-4834-96A5-ABF263F92A44,15,Emotionen der Ablehnung,negativ,27029.0,Ärger,"Ich habe wohl eine Kunst davor / daß dir das Klopffen soll verboten werden.
","['Ich', 'habe', 'wohl', 'eine', 'Kunst', 'davor', '/', 'daß', 'dir', 'das', 'Klopffen', 'soll', 'verboten', 'werden', '.']"
