,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,430,franziska (Franziska),,,,,VH,positiv,171273.0,CATMA_F8724E87-5180-44B1-A204-E36370935D9D,6,Emotionen der Freude,positiv,171251.0,Schadenfreude,"Nun mag sie es haben!
","['Nun', 'mag', 'sie', 'es', 'haben', '!']"
11,431,paul_werner (Paul Werner),,,Zustand,,VH,positiv,171409.0,CATMA_C72046AA-46D4-4298-A1F5-4D711E6B626F_0,9,Emotionen der Freude,positiv,171375.0,Freude,"Hier bin ich schon, Herr Major! –
","['Hier', 'bin', 'ich', 'schon', ',', 'Herr', 'Major', '!', '–']"
12,432,paul_werner (Paul Werner),,,Zustand,,VH,positiv,171506.0,CATMA_C72046AA-46D4-4298-A1F5-4D711E6B626F_1,7,Emotionen der Freude,positiv,171473.0,Freude,"Hier ist Geld! tausend Pistolen!
","['Hier', 'ist', 'Geld', '!', 'tausend', 'Pistolen', '!']"
13,438,paul_werner (Paul Werner),,,,,VH,negativ,172121.0,CATMA_112ABED9-5597-4BE1-B275-B857482D35DE_0,10,Emotionen der Ablehnung,negativ,172076.0,Ärger,"Herr Major! Ärgerlich.
 ich bin ein Mensch –
","['Herr', 'Major', '!', 'Ärgerlich', '.', 'ich', 'bin', 'ein', 'Mensch', '–']"
14,439,paul_werner (Paul Werner),,,,,VH,negativ,172189.0,CATMA_112ABED9-5597-4BE1-B275-B857482D35DE_1,7,Emotionen der Ablehnung,negativ,172160.0,Ärger,"WERNER.
Der auch Galle hat –
","['WERNER', '.', 'Der', 'auch', 'Galle', 'hat', '–']"
15,440,von_tellheim (Major von Tellheim),,,Zustand,,VH,negativ,172159.0,CATMA_3BB3BD5D-2034-4198-91C5-71D78D6398A0_0,6,Emotionen der Ablehnung,negativ,172136.0,Ärger,"Da bist du was Rechts!
","['Da', 'bist', 'du', 'was', 'Rechts', '!']"
16,442,,,,,,VH,negativ,172289.0,CATMA_C1DDB9CB-97D6-4A8D-BAB4-6FA9A9CA71D6,8,Emotionen der Ablehnung,negativ,172259.0,Ärger,"Ich bitte Sie, Herr Major, –

","['Ich', 'bitte', 'Sie', ',', 'Herr', 'Major', ',', '–']"
17,443,,,,,,VH,negativ,172367.0,CATMA_FC9AB4CF-8FFB-4D0C-B9EB-1B23E339FCD6,14,Emotionen der Ablehnung,negativ,172303.0,Ärger,"Wie vielmal soll ich dir es sagen? Ich brauche dein Geld nicht!
","['Wie', 'vielmal', 'soll', 'ich', 'dir', 'es', 'sagen', '?', 'Ich', 'brauche', 'dein', 'Geld', 'nicht', '!']"
18,444,paul_werner (Paul Werner),,von_tellheim (Major von Tellheim),,,VH,negativ,172494.0,CATMA_25A33320-AD19-47D4-944B-B482FFF0A187,24,Emotionen der Ablehnung,negativ,172383.0,Ärger,"Nun so brauch es, wer da will! Indem er ihm den Beutel vor die Füße wirft, und
                bei Seite geht.
","['Nun', 'so', 'brauch', 'es', ',', 'wer', 'da', 'will', '!', 'Indem', 'er', 'ihm', 'den', 'Beutel', 'vor', 'die', 'Füße', 'wirft', ',', 'und', 'bei', 'Seite', 'geht', '.']"
19,446,paul_werner (Paul Werner),,,Zustand,,VH,negativ,172800.0,CATMA_84DFCD84-6603-42C2-81F3-8B2FF463EB2A,6,Emotionen der Ablehnung,negativ,172779.0,Ärger,"mürrisch.
Geh Sie! –
","['mürrisch', '.', 'Geh', 'Sie', '!', '–']"
20,447,franziska (Franziska),,"['paul_werner (Paul Werner)', 'von_tellheim (Major von Tellheim)']",,,VH,negativ,172841.0,CATMA_68EC0193-AB2A-48C3-8D41-B5AC5038B4C6,8,Emotionen des Leids,negativ,172812.0,Leid,"Hu! was sind das für Männer!
","['Hu', '!', 'was', 'sind', 'das', 'für', 'Männer', '!']"
21,453,von_tellheim (Major von Tellheim),,,,,VH,negativ,173969.0,CATMA_B2946E49-078E-4D50-A801-968498BDA809,57,Emotionen der Ablehnung,negativ,173675.0,Ärger,"Wer? wer kömmt? Ihr Oheim, Fräulein? dieser grausame Oheim? Lassen Sie ihn nur
              kommen; lassen Sie ihn nur kommen! – Fürchten Sie nichts! Er soll Sie mit keinem
              Blicke beleidigen dürfen! Er hat es mit mir zu tun. – Zwar verdienen Sie es um mich
              nicht –
","['Wer', '?', 'wer', 'kömmt', '?', 'Ihr', 'Oheim', ',', 'Fräulein', '?', 'dieser', 'grausame', 'Oheim', '?', 'Lassen', 'Sie', 'ihn', 'nur', 'kommen', ';', 'lassen', 'Sie', 'ihn', 'nur', 'kommen', '!', '–', 'Fürchten', 'Sie', 'nichts', '!', 'Er', 'soll', 'Sie', 'mit', 'keinem', 'Blicke', 'beleidigen', 'dürfen', '!', 'Er', 'hat', 'es', 'mit', 'mir', 'zu', 'tun', '.', '–', 'Zwar', 'verdienen', 'Sie', 'es', 'um', 'mich', 'nicht', '–']"
22,455,,,,,,VH,Emotionale Bewegtheit,174048.0,CATMA_DFD36A20-963C-455D-A535-BBB57B5D8E55,12,Emotionale Bewegtheit,Emotionale Bewegtheit,173984.0,Emotionale Bewegtheit,"Geschwind umarmen Sie mich, Tellheim, und vergessen Sie alles –
","['Geschwind', 'umarmen', 'Sie', 'mich', ',', 'Tellheim', ',', 'und', 'vergessen', 'Sie', 'alles', '–']"
23,460,von_tellheim (Major von Tellheim),,,Objekt,,VH,Emotionale Bewegtheit,174816.0,CATMA_5F45DBE3-AE7B-4D7E-905E-A9BD9721D564,9,Emotionale Bewegtheit,Emotionale Bewegtheit,174780.0,Emotionale Bewegtheit,"Erdichtet? Aber der Ring? der Ring?
","['Erdichtet', '?', 'Aber', 'der', 'Ring', '?', 'der', 'Ring', '?']"
24,463,,,,Objekt,,VH,Emotionale Bewegtheit,175323.0,CATMA_E2CF253A-6D7A-4135-8343-9A4B93EA98CE,10,Emotionale Bewegtheit,Emotionale Bewegtheit,175291.0,Emotionale Bewegtheit,"Gott! was seh ich? was hör ich?
","['Gott', '!', 'was', 'seh', 'ich', '?', 'was', 'hör', 'ich', '?']"
25,467,,,,Zustand,,VH,positiv,175949.0,CATMA_17AE0D11-196A-4EEC-9FBA-4B0B9FB6CBEE,10,Emotionen der Freude,positiv,175896.0,Freude,"O Komödiantinnen, ich hätte euch doch kennen sollen!
","['O', 'Komödiantinnen', ',', 'ich', 'hätte', 'euch', 'doch', 'kennen', 'sollen', '!']"
26,470,,,,,,VH,positiv,176644.0,CATMA_369F0E8F-EF6A-4D43-8F35-546E8B05EF16,11,Emotionen der Freude,positiv,176600.0,Freude,"die ihm entgegen springt.
Ah, mein Vater! –
","['die', 'ihm', 'entgegen', 'springt', '.', 'Ah', ',', 'mein', 'Vater', '!', '–']"
27,471,,,,,,VH,positiv,176694.0,CATMA_A63804A5-442E-4695-94C0-8A75FD565023,10,Emotionen der Freude,positiv,176655.0,Freude,"Da bin ich, liebe Minna! Sie umarmend.
","['Da', 'bin', 'ich', ',', 'liebe', 'Minna', '!', 'Sie', 'umarmend', '.']"
28,472,das_fraeulein (Minna von Barnhelm),,,,,VH,positiv,176905.0,CATMA_A6D3845A-E268-4821-90B1-C2FC9F278458_0,8,Emotionen der Freude,positiv,176880.0,Freude,"Raten Sie, wer es ist? –
","['Raten', 'Sie', ',', 'wer', 'es', 'ist', '?', '–']"
29,473,das_fraeulein (Minna von Barnhelm),,,,,VH,positiv,177040.0,CATMA_A6D3845A-E268-4821-90B1-C2FC9F278458_1,17,Emotionen der Freude,positiv,176957.0,Freude,"Wer sonst, als er? – Kommen Sie, Tellheim! Ihn dem Grafen
              zuführend.
","['Wer', 'sonst', ',', 'als', 'er', '?', '–', 'Kommen', 'Sie', ',', 'Tellheim', '!', 'Ihn', 'dem', 'Grafen', 'zuführend', '.']"
30,474,,,,,,VH,positiv,176942.0,CATMA_C36107CA-5C02-4F48-9E21-79A5472205EF_0,5,Emotionen der Freude,positiv,176916.0,Freude,"Doch nicht dein Tellheim?
","['Doch', 'nicht', 'dein', 'Tellheim', '?']"
31,477,,,von_tellheim (Major von Tellheim),,,VH,positiv,177441.0,CATMA_326B4532-EA3A-450E-9F62-97AADB92F20A,16,Emotionen der Zuneigung,positiv,177379.0,Liebe,"Das wissen Sie, mein Vater! – Und ist sie blind, meine Liebe?
","['Das', 'wissen', 'Sie', ',', 'mein', 'Vater', '!', '–', 'Und', 'ist', 'sie', 'blind', ',', 'meine', 'Liebe', '?']"
32,478,,der_graf (Graf von Bruchsall),von_tellheim (Major von Tellheim),,,VH,positiv,177493.0,CATMA_B075A332-1D7A-459F-B546-73D436949DBD,10,Emotionen der Zuneigung,positiv,177452.0,Liebe,"Nein, Minna; deine Liebe ist nicht blind;","['Nein', ',', 'Minna', ';', 'deine', 'Liebe', 'ist', 'nicht', 'blind', ';']"
33,479,von_tellheim (Major von Tellheim),,,,,VH,positiv,177571.0,CATMA_73C16ED3-531C-46DB-8EDB-2AD341872072,7,Emotionen der Freude,positiv,177541.0,Freude,"sich ihm in die Arme werfend.
","['sich', 'ihm', 'in', 'die', 'Arme', 'werfend', '.']"
34,480,,,,,,VH,positiv,177748.0,CATMA_38124887-6656-4E4D-B4F2-AA7AA38E6C4A_0,24,Emotionen der Zuneigung,positiv,177634.0,Freundschaft,"So recht, mein Sohn! Ich höre es; wenn dein Mund nicht plaudern kann, so kann dein
              Herz doch reden. ","['So', 'recht', ',', 'mein', 'Sohn', '!', 'Ich', 'höre', 'es', ';', 'wenn', 'dein', 'Mund', 'nicht', 'plaudern', 'kann', ',', 'so', 'kann', 'dein', 'Herz', 'doch', 'reden', '.']"
35,482,das_fraeulein (Minna von Barnhelm),,,Zustand,,VH,positiv,178353.0,CATMA_53199106-3B9A-4405-ADD0-467FDEC4C979,5,Emotionen der Freude,positiv,178331.0,Freude,"Kommen Sie, Tellheim!
","['Kommen', 'Sie', ',', 'Tellheim', '!']"
36,483,,,,,,VH,positiv,179166.0,CATMA_78B9B6BB-BD41-4664-B790-4D212E1A5CDD,16,Emotionen der Freude,positiv,179095.0,Freude,"auf einmal wieder in seiner guten Laune.
Morgen, Herr Major, morgen. –
","['auf', 'einmal', 'wieder', 'in', 'seiner', 'guten', 'Laune', '.', 'Morgen', ',', 'Herr', 'Major', ',', 'morgen', '.', '–']"
37,484,,von_tellheim (Major von Tellheim),,,,VH,negativ,179427.0,CATMA_819D4E60-1DDC-4556-B054-28ABC8513391,10,Emotionen der Ablehnung,negativ,179385.0,Ärger,"– Ich habe dich vorhin erzürnt, Werner, –
","['–', 'Ich', 'habe', 'dich', 'vorhin', 'erzürnt', ',', 'Werner', ',', '–']"
38,486,,,,,,VH,positiv,180215.0,CATMA_DE07D89E-DBF1-4F4F-B808-BA7FC81DA07D,36,Emotionen der Zuneigung,positiv,180019.0,Liebe,"Ja gewiß, es ist
 ein gar zu guter Mann! – So einer kömmt mir nicht
              wieder vor. – Es muß heraus! Schüchtern und verschämt sich Wernern
                nähernd.
 Herr Wachtmeister! –
","['Ja', 'gewiß', ',', 'es', 'ist', 'ein', 'gar', 'zu', 'guter', 'Mann', '!', '–', 'So', 'einer', 'kömmt', 'mir', 'nicht', 'wieder', 'vor', '.', '–', 'Es', 'muß', 'heraus', '!', 'Schüchtern', 'und', 'verschämt', 'sich', 'Wernern', 'nähernd', '.', 'Herr', 'Wachtmeister', '!', '–']"
39,487,,,,"['Ereignis', 'Zustand']",,VH,Emotionale Bewegtheit,180249.0,CATMA_CABF2C62-5CE0-4719-822F-219AD6E9C328,6,Emotionale Bewegtheit,Emotionale Bewegtheit,180223.0,Emotionale Bewegtheit,der sich die Augen wischt.,"['der', 'sich', 'die', 'Augen', 'wischt', '.']"
40,488,,,,,,VH,positiv,180288.0,CATMA_6A6B7593-FCCC-4DC7-B23D-0D5703730117_0,3,Emotionen der Zuneigung,positiv,180268.0,Liebe,"Herr Wachtmeister –
","['Herr', 'Wachtmeister', '–']"
41,489,,,,,,VH,positiv,180390.0,CATMA_6A6B7593-FCCC-4DC7-B23D-0D5703730117_1,10,Emotionen der Zuneigung,positiv,180346.0,Liebe,"Seh Er mich einmal an, Herr Wachtmeister. –
","['Seh', 'Er', 'mich', 'einmal', 'an', ',', 'Herr', 'Wachtmeister', '.', '–']"
42,490,,,,,,VH,positiv,180503.0,CATMA_6A6B7593-FCCC-4DC7-B23D-0D5703730117_2,7,Emotionen der Zuneigung,positiv,180479.0,Liebe,"So seh Er mich doch an!
","['So', 'seh', 'Er', 'mich', 'doch', 'an', '!']"
43,491,,,,,,VH,positiv,180709.0,CATMA_6A6B7593-FCCC-4DC7-B23D-0D5703730117_3,10,Emotionen der Zuneigung,positiv,180649.0,Liebe,"Herr Wachtmeister – – braucht Er keine Frau Wachtmeisterin?
","['Herr', 'Wachtmeister', '–', '–', 'braucht', 'Er', 'keine', 'Frau', 'Wachtmeisterin', '?']"
44,492,,,,,,VH,positiv,180782.0,CATMA_6A6B7593-FCCC-4DC7-B23D-0D5703730117_4,3,Emotionen der Zuneigung,positiv,180767.0,Liebe,"Mein völliger!
","['Mein', 'völliger', '!']"
45,493,,,,,,VH,positiv,180855.0,CATMA_6A6B7593-FCCC-4DC7-B23D-0D5703730117_5,4,Emotionen der Zuneigung,positiv,180840.0,Liebe,"Wohin Er will!
","['Wohin', 'Er', 'will', '!']"
46,494,,,,,,VH,positiv,180581.0,CATMA_C500DCC9-F5C8-461A-BB9D-616FA8AFC509,13,Emotionen der Zuneigung,positiv,180512.0,Liebe,"Ich fürchte, ich habe Sie schon zu viel angesehen, Frauenzimmerchen! ","['Ich', 'fürchte', ',', 'ich', 'habe', 'Sie', 'schon', 'zu', 'viel', 'angesehen', ',', 'Frauenzimmerchen', '!']"
47,495,,,,,,VH,positiv,181022.0,CATMA_5AF98529-9F88-4BB0-8CC9-A9EBD7367C85,33,Emotionen der Freude,positiv,180864.0,Freude,"Gewiß? – Holla! Herr Major! nicht groß getan! Nun habe ich wenigstens ein eben so
              gutes Mädchen, und einen eben so redlichen Freund, als Sie! – ","['Gewiß', '?', '–', 'Holla', '!', 'Herr', 'Major', '!', 'nicht', 'groß', 'getan', '!', 'Nun', 'habe', 'ich', 'wenigstens', 'ein', 'eben', 'so', 'gutes', 'Mädchen', ',', 'und', 'einen', 'eben', 'so', 'redlichen', 'Freund', ',', 'als', 'Sie', '!', '–']"
48,497,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),die_dame (Eine Dame in Trauer),,gemischt,VH,Emotionale Bewegtheit,13886.0,CATMA_2285397F-18FB-4255-8C9D-43EDA7ED8A4D,10,Emotionale Bewegtheit,gemischt,13831.0,Emotionale Bewegtheit,"Um des Himmels willen, gnädige Frau! welche Veränderung","['Um', 'des', 'Himmels', 'willen', ',', 'gnädige', 'Frau', '!', 'welche', 'Veränderung']"
49,498,die_dame (Eine Dame in Trauer),die_dame (Eine Dame in Trauer),,Ereignis,,VH,negativ,14012.0,CATMA_656BF1C8-7BAD-4B86-9E71-3F3E3E831831,19,Emotionen des Leids,negativ,13901.0,Leid,"Ich stehe von dem Krankenbette auf, auf das mich der Schmerz über den Verlust meines
              Mannes warf.","['Ich', 'stehe', 'von', 'dem', 'Krankenbette', 'auf', ',', 'auf', 'das', 'mich', 'der', 'Schmerz', 'über', 'den', 'Verlust', 'meines', 'Mannes', 'warf', '.']"
50,499,freundin,die_dame (Eine Dame in Trauer),unbekannt,,,VH,negativ,14167.0,CATMA_17742731-7635-40D1-851C-C2624E16E533,5,Emotionen des Leids,negativ,14132.0,Leid,eben auch nicht glückliche Freundin,"['eben', 'auch', 'nicht', 'glückliche', 'Freundin']"
51,502,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),die_dame (Eine Dame in Trauer),,,VH,negativ,14554.0,CATMA_FD1088D6-3A11-42AA-89FA-4E91A21CD961,13,Emotionen des Leids,negativ,14495.0,Mitleid,"Ich beklage Sie, gnädige Frau! Worin kann ich Ihnen dienen?","['Ich', 'beklage', 'Sie', ',', 'gnädige', 'Frau', '!', 'Worin', 'kann', 'ich', 'Ihnen', 'dienen', '?']"
52,503,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),gemahl,,,VH,positiv,14669.0,CATMA_D7FB93F6-79CE-41C4-9008-0FCA58D707BC,23,Emotionen der Zuneigung,positiv,14555.0,Freundschaft,"Sie wissen, Ihr Gemahl
              war mein Freund; mein Freund, sage ich; ich war immer karg mit diesem Titel.
","['Sie', 'wissen', ',', 'Ihr', 'Gemahl', 'war', 'mein', 'Freund', ';', 'mein', 'Freund', ',', 'sage', 'ich', ';', 'ich', 'war', 'immer', 'karg', 'mit', 'diesem', 'Titel', '.']"
53,504,gemahl,die_dame (Eine Dame in Trauer),von_tellheim (Major von Tellheim),,,VH,positiv,15045.0,CATMA_461F073B-B12C-4619-BBEA-FC822120325C,58,Emotionen der Zuneigung,positiv,14680.0,Freundschaft,"Wer weiß es besser, als ich, wie wert Sie seiner Freundschaft waren, wie wert er der
              Ihrigen war? Sie würden sein letzter Gedanke, Ihr Name der letzte Ton seiner
              sterbenden Lippen gewesen sein, hätte nicht die stärkere Natur dieses traurige
              Vorrecht für seinen unglücklichen Sohn, für seine unglückliche Gattin gefordert –
","['Wer', 'weiß', 'es', 'besser', ',', 'als', 'ich', ',', 'wie', 'wert', 'Sie', 'seiner', 'Freundschaft', 'waren', ',', 'wie', 'wert', 'er', 'der', 'Ihrigen', 'war', '?', 'Sie', 'würden', 'sein', 'letzter', 'Gedanke', ',', 'Ihr', 'Name', 'der', 'letzte', 'Ton', 'seiner', 'sterbenden', 'Lippen', 'gewesen', 'sein', ',', 'hätte', 'nicht', 'die', 'stärkere', 'Natur', 'dieses', 'traurige', 'Vorrecht', 'für', 'seinen', 'unglücklichen', 'Sohn', ',', 'für', 'seine', 'unglückliche', 'Gattin', 'gefordert', '–']"
54,506,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),die_dame (Eine Dame in Trauer),,,VH,negativ,15083.0,CATMA_2CDBB8F6-4DFB-48C5-9051-FE4C61439A8D,6,Emotionen der Ablehnung,negativ,15060.0,Ärger,"Hören Sie auf, Madame! ","['Hören', 'Sie', 'auf', ',', 'Madame', '!']"
55,507,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),,Ereignis,,VH,negativ,15117.0,CATMA_20C68459-5904-4B3E-BDD6-8104F623312D,7,Emotionen des Leids,negativ,15083.0,Leid,Weinen wollte ich mit Ihnen gern; ,"['Weinen', 'wollte', 'ich', 'mit', 'Ihnen', 'gern', ';']"
56,508,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),,,,VH,negativ,15164.0,CATMA_A775909D-80CE-478A-9276-2CBBC90C79AA,7,Emotionen des Leids,negativ,15117.0,Leid,"aber ich habe heute keine
              Tränen.","['aber', 'ich', 'habe', 'heute', 'keine', 'Tränen', '.']"
57,511,von_tellheim (Major von Tellheim),,"['die_dame (Eine Dame in Trauer)', 'gemahl']",,gemischt,VH,Emotionale Bewegtheit,15467.0,CATMA_DE5E44BD-7363-4BFA-BF14-FF97A3836F7D,14,Emotionale Bewegtheit,gemischt,15395.0,Emotionale Bewegtheit,"Wenn ich Ihnen zu dienen im Stande
              bin, wenn ich es bin –
","['Wenn', 'ich', 'Ihnen', 'zu', 'dienen', 'im', 'Stande', 'bin', ',', 'wenn', 'ich', 'es', 'bin', '–']"
58,512,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),,Ereignis,gemischt,VH,Emotionale Bewegtheit,15856.0,CATMA_23376F9E-79E1-42ED-A762-D3A3E0F77DDF,9,Emotionale Bewegtheit,gemischt,15819.0,Emotionale Bewegtheit,"Wie, gnädige Frau? darum kommen Sie?
","['Wie', ',', 'gnädige', 'Frau', '?', 'darum', 'kommen', 'Sie', '?']"
59,513,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),die_dame (Eine Dame in Trauer),,,VH,negativ,15949.0,CATMA_ED5F64F5-8AB9-4FD8-A77F-28548FDC19A3,5,Emotionen des Leids,negativ,15930.0,Mitleid,"Nicht doch, Madame!","['Nicht', 'doch', ',', 'Madame', '!']"
60,514,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),gemahl,,,VH,positiv,15998.0,CATMA_0E0EC118-06E4-4A93-9FD8-2F61C31FC75D,9,Emotionen der Zuneigung,positiv,15950.0,Freundschaft,Marloff mir schuldig? das kann schwerlich sein. ,"['Marloff', 'mir', 'schuldig', '?', 'das', 'kann', 'schwerlich', 'sein', '.']"
61,517,die_dame (Eine Dame in Trauer),die_dame (Eine Dame in Trauer),unglücklicher_sohn,,,VH,positiv,17900.0,CATMA_06D84CA6-51F5-45A3-834A-CDB2438DF9B4,17,Emotionen der Zuneigung,positiv,17808.0,Liebe,"daß eine Mutter
              mehr für ihren Sohn tut, als sie für ihr eigen Leben tun würde","['daß', 'eine', 'Mutter', 'mehr', 'für', 'ihren', 'Sohn', 'tut', ',', 'als', 'sie', 'für', 'ihr', 'eigen', 'Leben', 'tun', 'würde']"
62,518,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),die_dame (Eine Dame in Trauer),,,VH,positiv,17979.0,CATMA_D0F8BF7E-E3B4-41C2-B682-D99E26704053,12,Emotionen der Freude,positiv,17928.0,Freude,"Gehen Sie, Madame, gehen Sie! Reisen Sie glücklich!","['Gehen', 'Sie', ',', 'Madame', ',', 'gehen', 'Sie', '!', 'Reisen', 'Sie', 'glücklich', '!']"
63,519,,,,,positiv,VH,Emotionale Bewegtheit,18506.0,CATMA_8E48BC96-426C-4A40-A0CB-49B8FBA26540,11,Emotionale Bewegtheit,positiv,18463.0,Emotionale Bewegtheit,O! mein Herr – Aber ich schweige lieber. – ,"['O', '!', 'mein', 'Herr', '–', 'Aber', 'ich', 'schweige', 'lieber', '.', '–']"
64,522,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),die_dame (Eine Dame in Trauer),,,VH,negativ,18726.0,CATMA_7FBE0040-552E-4DF2-B194-19DB7BFFB782,2,Emotionen des Leids,negativ,18720.0,Mitleid,"Armes,","['Armes', ',']"
65,526,just (Just),just (Just),,Ereignis,,VH,negativ,19104.0,CATMA_D0763F5B-F3EC-4070-BC44-F49BDE3CD26F,7,Emotionen des Leids,negativ,19072.0,Leid,"indem er sich die Augen wischt.
","['indem', 'er', 'sich', 'die', 'Augen', 'wischt', '.']"
66,527,just (Just),von_tellheim (Major von Tellheim),,,,VH,negativ,19140.0,CATMA_4B5430BC-96F9-4DAE-B043-7B610E684EBA,4,Emotionen des Leids,negativ,19123.0,Leid,"Du hast geweint?
","['Du', 'hast', 'geweint', '?']"
67,528,von_tellheim (Major von Tellheim),just (Just),just (Just),,,VH,negativ,19341.0,CATMA_C341AE3C-1367-4EB2-9F54-6E3B166A1978,9,Emotionen des Leids,negativ,19297.0,Mitleid,"Haben Sie Barmherzigkeit mit mir, mein Herr.","['Haben', 'Sie', 'Barmherzigkeit', 'mit', 'mir', ',', 'mein', 'Herr', '.']"
