,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
27,44,,,,,,LS,positiv,12356.0,CATMA_CFB5F02C-A9CE-4908-BD8E-7B4EA79C8FFA,65,Emotionen der Zuneigung,positiv,11977.0,Liebe,"Sie liebt den
              Herrn Damis und weiß es nicht, daß sie ihn liebt. Ihr ganzes Bezeigen versichert mich,
              daß der prächtige Gedanke, den sie von der Freiheit mit sich herumträgt, nichts als
              eine Frucht der Liebe sei. Sie liebt; aber die verdrüßliche Gestalt, die sie sich
              vielleicht von der Ehe gemacht hat, umnebelt ihre Liebe.","['Sie', 'liebt', 'den', 'Herrn', 'Damis', 'und', 'weiß', 'es', 'nicht', ',', 'daß', 'sie', 'ihn', 'liebt', '.', 'Ihr', 'ganzes', 'Bezeigen', 'versichert', 'mich', ',', 'daß', 'der', 'prächtige', 'Gedanke', ',', 'den', 'sie', 'von', 'der', 'Freiheit', 'mit', 'sich', 'herumträgt', ',', 'nichts', 'als', 'eine', 'Frucht', 'der', 'Liebe', 'sei', '.', 'Sie', 'liebt', ';', 'aber', 'die', 'verdrüßliche', 'Gestalt', ',', 'die', 'sie', 'sich', 'vielleicht', 'von', 'der', 'Ehe', 'gemacht', 'hat', ',', 'umnebelt', 'ihre', 'Liebe', '.']"
28,45,siegmund,,,,,LS,positiv,12582.0,CATMA_77978CFC-4445-43A4-B079-BD200DD40448,14,Emotionen der Zuneigung,positiv,12487.0,Freundschaft,"Herr Damis verdient
              Julchen, und sie wird eine recht liebenswürdige Frau werden.
","['Herr', 'Damis', 'verdient', 'Julchen', ',', 'und', 'sie', 'wird', 'eine', 'recht', 'liebenswürdige', 'Frau', 'werden', '.']"
29,46,,lottchen,,,,LS,negativ,12730.0,CATMA_82F601C9-F4F8-42EA-AD34-5DAD7DE544B7,10,Emotionen des Leids,negativ,12685.0,Leid,"Sie sehen sehr traurig aus, mein Herr Damis.
","['Sie', 'sehen', 'sehr', 'traurig', 'aus', ',', 'mein', 'Herr', 'Damis', '.']"
30,49,julchen,lottchen,damis,,,LS,positiv,13275.0,CATMA_E805DD1F-CC70-435B-9EC0-554D165C8EA3,5,Emotionen der Zuneigung,positiv,13252.0,Liebe,Es ist nichts als Liebe,"['Es', 'ist', 'nichts', 'als', 'Liebe']"
31,52,,,,Ereignis,,LS,positiv,14751.0,CATMA_EE3AD099-CF5C-40D4-AC81-CAA197D0412D,7,Emotionen der Freude,positiv,14696.0,Freude,"Wie glücklich wollte ich mich
              schätzen!

","['Wie', 'glücklich', 'wollte', 'ich', 'mich', 'schätzen', '!']"
32,55,,,,,,LS,negativ,15165.0,CATMA_F0CD335D-26AD-4251-BF6B-584541813F16,8,Emotionen der Ablehnung,negativ,15125.0,Abscheu,"Diese Rolle wird mir sehr sauer werden.
","['Diese', 'Rolle', 'wird', 'mir', 'sehr', 'sauer', 'werden', '.']"
33,56,,julchen,,,,LS,positiv,15623.0,CATMA_6F96B598-EA81-4A72-9286-2C941F72FFEF,22,Emotionen der Zuneigung,positiv,15507.0,Liebe,"Ach nein, meine Schwester. Aber wo ihr und Herr Siegmund seid, da wird gewiß von der
              Liebe gesprochen.","['Ach', 'nein', ',', 'meine', 'Schwester', '.', 'Aber', 'wo', 'ihr', 'und', 'Herr', 'Siegmund', 'seid', ',', 'da', 'wird', 'gewiß', 'von', 'der', 'Liebe', 'gesprochen', '.']"
34,57,,,,,,LS,positiv,15568.0,CATMA_ABBA26A5-A2FF-4503-BF02-CCB43877D948_0,9,Emotionen der Zuneigung,positiv,15523.0,Liebe,Schwester. Aber wo ihr und Herr Siegmund seid,"['Schwester', '.', 'Aber', 'wo', 'ihr', 'und', 'Herr', 'Siegmund', 'seid']"
35,58,,,,,,LS,positiv,15792.0,CATMA_ABBA26A5-A2FF-4503-BF02-CCB43877D948_1,13,Emotionen der Zuneigung,positiv,15722.0,Liebe,Warum rechnest du denn nur mich und Herr Siegmunden zu den Verliebten?,"['Warum', 'rechnest', 'du', 'denn', 'nur', 'mich', 'und', 'Herr', 'Siegmunden', 'zu', 'den', 'Verliebten', '?']"
36,59,,lottchen,,,,LS,positiv,15791.0,CATMA_A5D146EE-7564-467D-B832-0B7F2F97E292_0,7,Emotionen der Zuneigung,positiv,15749.0,Liebe,mich und Herr Siegmunden zu den Verliebten,"['mich', 'und', 'Herr', 'Siegmunden', 'zu', 'den', 'Verliebten']"
37,60,,lottchen,,,,LS,positiv,15886.0,CATMA_A5D146EE-7564-467D-B832-0B7F2F97E292_1,17,Emotionen der Zuneigung,positiv,15793.0,Liebe,"Was hat dir
              denn Herr Damis getan, daß du ihm diese Ehre nicht auch erweisest?
","['Was', 'hat', 'dir', 'denn', 'Herr', 'Damis', 'getan', ',', 'daß', 'du', 'ihm', 'diese', 'Ehre', 'nicht', 'auch', 'erweisest', '?']"
38,61,,,,,,LS,positiv,16097.0,CATMA_88E87F90-3A20-414F-84BD-9A3ACCDDE1EF,17,Emotionen der Zuneigung,positiv,16010.0,Verehrung,"Und er ist viel zu billig, als daß er mir sein Wort nicht halten
              sollte.
","['Und', 'er', 'ist', 'viel', 'zu', 'billig', ',', 'als', 'daß', 'er', 'mir', 'sein', 'Wort', 'nicht', 'halten', 'sollte', '.']"
39,66,unpersönlich,julchen,,,,LS,negativ,17955.0,CATMA_A3E6FE01-6136-4E9E-A23D-90F8179B58BB,5,Emotionen des Leids,negativ,17915.0,Leid,"und die Liebe das
              traurige","['und', 'die', 'Liebe', 'das', 'traurige']"
40,67,,,,,,LS,negativ,18446.0,CATMA_905E9BFE-3A58-4D98-96D9-804DF9FC432E,27,Emotionen der Ablehnung,negativ,18295.0,Abscheu,"Sie könnten es vielleicht für einen Eigensinn, oder ich weiß selbst nicht für was für
              ein Anzeichen halten, daß ich die Liebe so fliehe. ","['Sie', 'könnten', 'es', 'vielleicht', 'für', 'einen', 'Eigensinn', ',', 'oder', 'ich', 'weiß', 'selbst', 'nicht', 'für', 'was', 'für', 'ein', 'Anzeichen', 'halten', ',', 'daß', 'ich', 'die', 'Liebe', 'so', 'fliehe', '.']"
41,68,,,,,,LS,positiv,18535.0,CATMA_2E4A409F-9DB7-4A54-84EF-DABE346F0414,16,Emotionen der Zuneigung,positiv,18457.0,Liebe,"Ich sage es Ihnen, es
              gehört zu meiner Ruhe, ohne Liebe zu sein.","['Ich', 'sage', 'es', 'Ihnen', ',', 'es', 'gehört', 'zu', 'meiner', 'Ruhe', ',', 'ohne', 'Liebe', 'zu', 'sein', '.']"
42,69,julchen,,,,,LS,negativ,18627.0,CATMA_89E6E2C4-48D7-42A1-A06F-0BE2F2C79191,8,Emotionen des Leids,negativ,18572.0,Leid,"Muß man
              denn diese traurige Plage fühlen?","['Muß', 'man', 'denn', 'diese', 'traurige', 'Plage', 'fühlen', '?']"
43,77,,,,,,LS,positiv,21847.0,CATMA_30FD6FAF-0C8D-4137-8BD8-F2C9E01DA06C,5,Emotionen der Zuneigung,positiv,21820.0,Liebe,Damis sieht sie zärtlich an,"['Damis', 'sieht', 'sie', 'zärtlich', 'an']"
44,79,,,,,,LS,negativ,22466.0,CATMA_B056B223-AA0B-4F35-AB9F-D7E8690D2DDC,8,Emotionen der Ablehnung,negativ,22428.0,Abscheu,Sie mögen mich nun noch so sehr hassen,"['Sie', 'mögen', 'mich', 'nun', 'noch', 'so', 'sehr', 'hassen']"
45,80,,,,,,LS,negativ,22679.0,CATMA_4DB32943-B310-48AC-98D6-A7691DA4113B,13,Emotionen der Ablehnung,negativ,22626.0,Abscheu,"Hassen? Wenn habe ich denn gesagt, daß ich Sie hasse?","['Hassen', '?', 'Wenn', 'habe', 'ich', 'denn', 'gesagt', ',', 'daß', 'ich', 'Sie', 'hasse', '?']"
46,81,,,,,,LS,Emotionale Bewegtheit,22937.0,CATMA_C6D57EB0-3993-443D-96A0-2761F3377D88,8,Emotionale Bewegtheit,Emotionale Bewegtheit,22872.0,Emotionale Bewegtheit,"Ich werde aber nicht aus meiner
              Gelassenheit kommen","['Ich', 'werde', 'aber', 'nicht', 'aus', 'meiner', 'Gelassenheit', 'kommen']"
47,82,,,julchen,,,LS,positiv,23185.0,CATMA_FCE593FE-3EF6-4702-833C-1FE401A44DA7,11,Emotionen der Zuneigung,positiv,23136.0,Verehrung,"Es ist die Sprache der Ehrerbietung.
Er geht ab.
","['Es', 'ist', 'die', 'Sprache', 'der', 'Ehrerbietung', '.', 'Er', 'geht', 'ab', '.']"
48,84,,,,,,LS,Emotionale Bewegtheit,23727.0,CATMA_34608892-2A8E-4579-A428-5CAA24C620B2_1,11,Emotionale Bewegtheit,Emotionale Bewegtheit,23663.0,Emotionale Bewegtheit,"Wenn ich nur meine
            Laute hier hätte, ich wollte ...
","['Wenn', 'ich', 'nur', 'meine', 'Laute', 'hier', 'hätte', ',', 'ich', 'wollte', '...']"
49,86,,,,,,LS,negativ,23976.0,CATMA_0F90EB10-85F0-4B3C-AD17-4DFE9554A7FA,41,Emotionen des Leids,negativ,23773.0,Mitleid,"Ich will sie gleich holen, wenn du es haben willst. Aber, mein Kind, was hast du mit
              dir allein zu reden? Es ist ja sonst deine Art nicht, daß du mit der Einsamkeit
              sprichst?
","['Ich', 'will', 'sie', 'gleich', 'holen', ',', 'wenn', 'du', 'es', 'haben', 'willst', '.', 'Aber', ',', 'mein', 'Kind', ',', 'was', 'hast', 'du', 'mit', 'dir', 'allein', 'zu', 'reden', '?', 'Es', 'ist', 'ja', 'sonst', 'deine', 'Art', 'nicht', ',', 'daß', 'du', 'mit', 'der', 'Einsamkeit', 'sprichst', '?']"
50,87,,,,,,LS,negativ,24104.0,CATMA_C214E593-D63E-4573-9D35-C5B441AC81C5_0,21,Emotionen der Ablehnung,negativ,23986.0,Ärger,"Wenn hätte ich denn mit mir allein geredet? Ich weiß nicht, daß ich heute allen so
              verdächtig vorkomme.
","['Wenn', 'hätte', 'ich', 'denn', 'mit', 'mir', 'allein', 'geredet', '?', 'Ich', 'weiß', 'nicht', ',', 'daß', 'ich', 'heute', 'allen', 'so', 'verdächtig', 'vorkomme', '.']"
51,88,,,,,,LS,negativ,24449.0,CATMA_C214E593-D63E-4573-9D35-C5B441AC81C5_1,11,Emotionen der Ablehnung,negativ,24394.0,Ärger,"Ihr müßt euch alle beredt haben, mir zu widersprechen.
","['Ihr', 'müßt', 'euch', 'alle', 'beredt', 'haben', ',', 'mir', 'zu', 'widersprechen', '.']"
52,89,,,,,,LS,negativ,24955.0,CATMA_C214E593-D63E-4573-9D35-C5B441AC81C5_2,29,Emotionen der Ablehnung,negativ,24810.0,Ärger,"Schwester, ich glaube, Ihr kommt, um Rechenschaft von  mir zu fordern.
              Ihr hört es ja, daß ich mich nicht zur Liebe zwingen lasse.
","['Schwester', ',', 'ich', 'glaube', ',', 'Ihr', 'kommt', ',', 'um', 'Rechenschaft', 'von', 'mir', 'zu', 'fordern', '.', 'Ihr', 'hört', 'es', 'ja', ',', 'daß', 'ich', 'mich', 'nicht', 'zur', 'Liebe', 'zwingen', 'lasse', '.']"
53,90,,,,,,LS,negativ,25302.0,CATMA_C214E593-D63E-4573-9D35-C5B441AC81C5_3,41,Emotionen der Ablehnung,negativ,25082.0,Ärger,"Was das für ein weiser Spruch ist! Wenn er dir zuwider ist ... Muß man denn einander
              hassen, wenn man nicht lieben will? Ich habe ja noch nicht gefragt, ob dir dein Herr
              Siegmund zuwider ist.
","['Was', 'das', 'für', 'ein', 'weiser', 'Spruch', 'ist', '!', 'Wenn', 'er', 'dir', 'zuwider', 'ist', '...', 'Muß', 'man', 'denn', 'einander', 'hassen', ',', 'wenn', 'man', 'nicht', 'lieben', 'will', '?', 'Ich', 'habe', 'ja', 'noch', 'nicht', 'gefragt', ',', 'ob', 'dir', 'dein', 'Herr', 'Siegmund', 'zuwider', 'ist', '.']"
54,93,,,,,,LS,negativ,28016.0,CATMA_C214E593-D63E-4573-9D35-C5B441AC81C5_6,31,Emotionen der Ablehnung,negativ,27860.0,Ärger,"Ich bitte dich, liebe Schwester, laß mich allein. Ich bin verdrießlich, recht sehr
              verdrießlich, und ich werde es nur mehr, je mehr ich rede.
","['Ich', 'bitte', 'dich', ',', 'liebe', 'Schwester', ',', 'laß', 'mich', 'allein', '.', 'Ich', 'bin', 'verdrießlich', ',', 'recht', 'sehr', 'verdrießlich', ',', 'und', 'ich', 'werde', 'es', 'nur', 'mehr', ',', 'je', 'mehr', 'ich', 'rede', '.']"
