,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,19,,,,,,LS,Emotionale Bewegtheit,8069.0,CATMA_49440F83-6678-4ABE-91B8-178721E96163,56,Emotionale Bewegtheit,Emotionale Bewegtheit,7766.0,Emotionale Bewegtheit,"Ich
              habe ihr gesaget, daß ich sie hier erwarte, und ich wundere mich, daß sie nicht schon
              hier ist. Gott! schütze Luciens Tugend wider ihr eigenes Herz und laß mich dereinst,
              wenn ich sterbe, sie noch tugendhaft in meine Arme schließen! Sie kömmt, Robert. Ach!
","['Ich', 'habe', 'ihr', 'gesaget', ',', 'daß', 'ich', 'sie', 'hier', 'erwarte', ',', 'und', 'ich', 'wundere', 'mich', ',', 'daß', 'sie', 'nicht', 'schon', 'hier', 'ist', '.', 'Gott', '!', 'schütze', 'Luciens', 'Tugend', 'wider', 'ihr', 'eigenes', 'Herz', 'und', 'laß', 'mich', 'dereinst', ',', 'wenn', 'ich', 'sterbe', ',', 'sie', 'noch', 'tugendhaft', 'in', 'meine', 'Arme', 'schließen', '!', 'Sie', 'kömmt', ',', 'Robert', '.', 'Ach', '!']"
11,20,robert,,willhelm,,,LS,positiv,8303.0,CATMA_FE540F3D-2F87-46D8-AEF9-8AF7532BC6D0,14,Emotionen der Zuneigung,positiv,8219.0,Verehrung,"Der Himmel segne deine und Luciens Tugend und lasse deinen Argwohn vergeblich sein!
","['Der', 'Himmel', 'segne', 'deine', 'und', 'Luciens', 'Tugend', 'und', 'lasse', 'deinen', 'Argwohn', 'vergeblich', 'sein', '!']"
12,21,,,,,,LS,negativ,8593.0,CATMA_171920ED-3EA2-4781-8FBA-5ACD3FBE18E1,31,Emotionen des Leids,negativ,8396.0,Mitleid,"War es nicht eine Träne, meine Lucie, die ich Sie diesen Augenblick von Ihren Wangen
              abtrocknen sah? Verbergen Sie das Geheimnis dieser Träne vor Ihrem Southwell
              nicht.
","['War', 'es', 'nicht', 'eine', 'Träne', ',', 'meine', 'Lucie', ',', 'die', 'ich', 'Sie', 'diesen', 'Augenblick', 'von', 'Ihren', 'Wangen', 'abtrocknen', 'sah', '?', 'Verbergen', 'Sie', 'das', 'Geheimnis', 'dieser', 'Träne', 'vor', 'Ihrem', 'Southwell', 'nicht', '.']"
13,26,,,,,,LS,negativ,9925.0,CATMA_F343DF98-86B3-4708-85CD-CED786F75114,21,Emotionen des Leids,negativ,9789.0,Leid,"Sie töten mein Herz durch Ihre Gütigkeit. Verschwenden Sie solche nicht länger. Sie
              verschwenden sie an einer Unwürdigen.
","['Sie', 'töten', 'mein', 'Herz', 'durch', 'Ihre', 'Gütigkeit', '.', 'Verschwenden', 'Sie', 'solche', 'nicht', 'länger', '.', 'Sie', 'verschwenden', 'sie', 'an', 'einer', 'Unwürdigen', '.']"
14,30,,,,,,LS,negativ,11689.0,CATMA_FF170FA4-4C96-46E2-B5E1-6DC9DB66377F,64,Emotionen des Leids,negativ,11312.0,Leid,"Aber ich weiß, Ihr gütiges
              Herz verzeihet mir, wenn es den Quell dieser Traurigkeit wissen wird. Was kann er
              anders sein, wenn Sie mir verzeihen sollen, als das Verlangen, meine Eltern zu kennen.
              Sie haben mir zwar oft gesaget, daß Sie dieselben nicht wissen; haben Sie wenigstens
              nicht einige Mutmaßungen, wer sie waren?","['Aber', 'ich', 'weiß', ',', 'Ihr', 'gütiges', 'Herz', 'verzeihet', 'mir', ',', 'wenn', 'es', 'den', 'Quell', 'dieser', 'Traurigkeit', 'wissen', 'wird', '.', 'Was', 'kann', 'er', 'anders', 'sein', ',', 'wenn', 'Sie', 'mir', 'verzeihen', 'sollen', ',', 'als', 'das', 'Verlangen', ',', 'meine', 'Eltern', 'zu', 'kennen', '.', 'Sie', 'haben', 'mir', 'zwar', 'oft', 'gesaget', ',', 'daß', 'Sie', 'dieselben', 'nicht', 'wissen', ';', 'haben', 'Sie', 'wenigstens', 'nicht', 'einige', 'Mutmaßungen', ',', 'wer', 'sie', 'waren', '?']"
15,32,,,,,,LS,negativ,12661.0,CATMA_1D760A60-1767-4846-B92C-EE3582A139D5,21,Emotionen des Leids,negativ,12546.0,Leid,"Doch vielleicht seufze ich nach ihnen, da sie nicht mehr sind, und ich
              ihr Angesicht nie sehen werde.","['Doch', 'vielleicht', 'seufze', 'ich', 'nach', 'ihnen', ',', 'da', 'sie', 'nicht', 'mehr', 'sind', ',', 'und', 'ich', 'ihr', 'Angesicht', 'nie', 'sehen', 'werde', '.']"
16,33,,lucie,,,,LS,negativ,12708.0,CATMA_74E5D43B-9457-47A3-8599-1DA3177E386F,7,Emotionen des Leids,negativ,12662.0,Leid,"Sie weinen, menschenfreundlicher Sir Willhelm.","['Sie', 'weinen', ',', 'menschenfreundlicher', 'Sir', 'Willhelm', '.']"
17,35,,,,,,LS,negativ,13135.0,CATMA_C762B4FC-CB75-4FBF-8FA7-0F4345AFA77A_0,22,Emotionen des Leids,negativ,12973.0,Leid,"Was kann ich Unglückliche wohl
              fühlen, wenn ich seine Liebkosungen sehe, ohne ebendiese Liebkosungen meinem Vater
              erweisen zu dürfen? ","['Was', 'kann', 'ich', 'Unglückliche', 'wohl', 'fühlen', ',', 'wenn', 'ich', 'seine', 'Liebkosungen', 'sehe', ',', 'ohne', 'ebendiese', 'Liebkosungen', 'meinem', 'Vater', 'erweisen', 'zu', 'dürfen', '?']"
18,36,,,,,,LS,negativ,13647.0,CATMA_C762B4FC-CB75-4FBF-8FA7-0F4345AFA77A_1,40,Emotionen des Leids,negativ,13393.0,Leid,"Können
              Sie mir diese einzige Bitte abschlagen? Verdiene ich vielleicht nicht, diese Eltern zu
              wissen? Oder waren ihre Laster die Ursache, aus der sie mir den Schmerz ersparen
              wollen, mich ihre Tochter zu nennen?
","['Können', 'Sie', 'mir', 'diese', 'einzige', 'Bitte', 'abschlagen', '?', 'Verdiene', 'ich', 'vielleicht', 'nicht', ',', 'diese', 'Eltern', 'zu', 'wissen', '?', 'Oder', 'waren', 'ihre', 'Laster', 'die', 'Ursache', ',', 'aus', 'der', 'sie', 'mir', 'den', 'Schmerz', 'ersparen', 'wollen', ',', 'mich', 'ihre', 'Tochter', 'zu', 'nennen', '?']"
19,37,,,,,,LS,negativ,14395.0,CATMA_D24E17AB-669A-444B-AFC2-4F842FD7F2E1,130,Emotionen des Leids,negativ,13658.0,Leid,"Lucie, Lucie, was für einen Sturm haben Sie auf meine Seele getan! Mein Herz hat bei
              jedem Ihrer Worte blutige Tränen geweinet. Warum quälen Sie mich, Ihnen eine Sache zu
              entdecken, die ich Ihnen nicht entdecken kann. Ich habe Ihnen oft gesaget, daß sie mir
              selbst fremd sind, daß ich Sie weggesetzet auf einem meiner Güter gefunden habe, aber
              daß ich vermute, daß Sie von gutem Stande sind. Umarmen Sie mich, meine Lucie; sehen
              Sie mich unterdessen als Ihren Vater an. Wollen Sie nicht meine Tochter sein? Sagen
              Sie mir, wie ich noch zärtlicher gegen Sie sein kann, als ich schon bin, und selbst
              mein Leben soll Ihre Wünsche befriedigen.
","['Lucie', ',', 'Lucie', ',', 'was', 'für', 'einen', 'Sturm', 'haben', 'Sie', 'auf', 'meine', 'Seele', 'getan', '!', 'Mein', 'Herz', 'hat', 'bei', 'jedem', 'Ihrer', 'Worte', 'blutige', 'Tränen', 'geweinet', '.', 'Warum', 'quälen', 'Sie', 'mich', ',', 'Ihnen', 'eine', 'Sache', 'zu', 'entdecken', ',', 'die', 'ich', 'Ihnen', 'nicht', 'entdecken', 'kann', '.', 'Ich', 'habe', 'Ihnen', 'oft', 'gesaget', ',', 'daß', 'sie', 'mir', 'selbst', 'fremd', 'sind', ',', 'daß', 'ich', 'Sie', 'weggesetzet', 'auf', 'einem', 'meiner', 'Güter', 'gefunden', 'habe', ',', 'aber', 'daß', 'ich', 'vermute', ',', 'daß', 'Sie', 'von', 'gutem', 'Stande', 'sind', '.', 'Umarmen', 'Sie', 'mich', ',', 'meine', 'Lucie', ';', 'sehen', 'Sie', 'mich', 'unterdessen', 'als', 'Ihren', 'Vater', 'an', '.', 'Wollen', 'Sie', 'nicht', 'meine', 'Tochter', 'sein', '?', 'Sagen', 'Sie', 'mir', ',', 'wie', 'ich', 'noch', 'zärtlicher', 'gegen', 'Sie', 'sein', 'kann', ',', 'als', 'ich', 'schon', 'bin', ',', 'und', 'selbst', 'mein', 'Leben', 'soll', 'Ihre', 'Wünsche', 'befriedigen', '.']"
20,39,,,,,,LS,positiv,14955.0,CATMA_606B6429-7E72-495E-84EE-C5EC4611A97D,23,Emotionen der Zuneigung,positiv,14814.0,Verehrung,"Ich lobe Ihre Tugend, mit der Sie Ihre eigne Schwachheiten verdammen. War dieser
              Gedanke nicht das Werk eines kleinen Stolzes? ","['Ich', 'lobe', 'Ihre', 'Tugend', ',', 'mit', 'der', 'Sie', 'Ihre', 'eigne', 'Schwachheiten', 'verdammen', '.', 'War', 'dieser', 'Gedanke', 'nicht', 'das', 'Werk', 'eines', 'kleinen', 'Stolzes', '?']"
21,41,,,,,,LS,positiv,15731.0,CATMA_28060E9B-0A40-4241-B524-CBAC6A8C2079,17,Emotionen der Zuneigung,positiv,15649.0,Verehrung,"Sie können mich nie beleidigen, wenn Sie sich auf eine so edle Art selbst tadeln.
","['Sie', 'können', 'mich', 'nie', 'beleidigen', ',', 'wenn', 'Sie', 'sich', 'auf', 'eine', 'so', 'edle', 'Art', 'selbst', 'tadeln', '.']"
22,44,,,,,,LS,negativ,16689.0,CATMA_79D4CD06-6904-45DB-A558-3ED790D9E209,15,Emotionen der Angst,negativ,16609.0,Angst,"Was fehlt
              Ihnen? Sie werden blaß. Gott! wie erschrecken Sie mich.
","['Was', 'fehlt', 'Ihnen', '?', 'Sie', 'werden', 'blaß', '.', 'Gott', '!', 'wie', 'erschrecken', 'Sie', 'mich', '.']"
23,46,,betty,,,,LS,negativ,17685.0,CATMA_2FEF4D90-687C-4C21-957D-9B0C45B205CC,35,Emotionen des Leids,negativ,17473.0,Leid,"Ihr Freund, Herr Betterton, hat vor einer Stunde das Unglück gehabt, einen
              gefährlichen Fall mit dem Pferde zu tun. Er verlangt Sie noch diesen Augenblick vor
              seinem Ende zu sprechen.
","['Ihr', 'Freund', ',', 'Herr', 'Betterton', ',', 'hat', 'vor', 'einer', 'Stunde', 'das', 'Unglück', 'gehabt', ',', 'einen', 'gefährlichen', 'Fall', 'mit', 'dem', 'Pferde', 'zu', 'tun', '.', 'Er', 'verlangt', 'Sie', 'noch', 'diesen', 'Augenblick', 'vor', 'seinem', 'Ende', 'zu', 'sprechen', '.']"
24,47,,willhelm,,,,LS,positiv,17778.0,CATMA_DADB353A-090E-4225-BD80-EFDD58FC2314,4,Emotionen der Zuneigung,positiv,17757.0,Liebe,Er liebte Sie ehemals,"['Er', 'liebte', 'Sie', 'ehemals']"
25,50,,,,,,LS,negativ,18292.0,CATMA_9AFC8593-054A-4823-BAB8-A1356BE23997,12,Emotionen des Leids,negativ,18222.0,Leid,"Unseliger Southwell, dein Unglück ist in seinem ganzen Umfange gewiß.
","['Unseliger', 'Southwell', ',', 'dein', 'Unglück', 'ist', 'in', 'seinem', 'ganzen', 'Umfange', 'gewiß', '.']"
26,51,,,,,,LS,negativ,18496.0,CATMA_EF4F6421-A5A4-425A-909D-0A85C5C2AD61,30,Emotionen des Leids,negativ,18335.0,Leid,"Unterstütze mich, Betty. Alle meine Kräfte sind erschöpft – O Tugend! Tugend, wie
              schrecklich rächst du dich an mir, die ich dich beleidiget habe!
","['Unterstütze', 'mich', ',', 'Betty', '.', 'Alle', 'meine', 'Kräfte', 'sind', 'erschöpft', '–', 'O', 'Tugend', '!', 'Tugend', ',', 'wie', 'schrecklich', 'rächst', 'du', 'dich', 'an', 'mir', ',', 'die', 'ich', 'dich', 'beleidiget', 'habe', '!']"
27,54,,betty,,,,LS,positiv,19658.0,CATMA_0AA2C30C-69BD-400C-9316-D843A9E1E084,35,Emotionen der Freude,positiv,19409.0,Freude,"Wie glücklich würden Sie sein, wenn Sie einige elende
              Grundsätze, die Ihnen eine abgeschmackte Auferziehung eingepräget hat, ausrotten
              könnten! Was für lächerliche Begriffe verstehen Sie unter der Aufopferung Ihrer Ehre!
","['Wie', 'glücklich', 'würden', 'Sie', 'sein', ',', 'wenn', 'Sie', 'einige', 'elende', 'Grundsätze', ',', 'die', 'Ihnen', 'eine', 'abgeschmackte', 'Auferziehung', 'eingepräget', 'hat', ',', 'ausrotten', 'könnten', '!', 'Was', 'für', 'lächerliche', 'Begriffe', 'verstehen', 'Sie', 'unter', 'der', 'Aufopferung', 'Ihrer', 'Ehre', '!']"
28,59,,lucie,,,,LS,positiv,21644.0,CATMA_E1610CF4-1770-482D-9FAE-0645A294105E,32,Emotionen der Zuneigung,positiv,21430.0,Liebe,"Wie schwach ist eine Liebe, welche nicht von der Hochachtung
              unterstützet wird! Und welche Liebe kann von der Hochachtung unterstützet werden,
              welche nicht auf die Tugend gegründet ist?
","['Wie', 'schwach', 'ist', 'eine', 'Liebe', ',', 'welche', 'nicht', 'von', 'der', 'Hochachtung', 'unterstützet', 'wird', '!', 'Und', 'welche', 'Liebe', 'kann', 'von', 'der', 'Hochachtung', 'unterstützet', 'werden', ',', 'welche', 'nicht', 'auf', 'die', 'Tugend', 'gegründet', 'ist', '?']"
29,62,,,,,,LS,negativ,24012.0,CATMA_B9A258E9-B6EA-4ADE-B601-0FDFCA54436C,22,Emotionen des Leids,negativ,23887.0,Leid,"beiseite, indem er eine Bewegung machet, als ob er zurückgehen wollte.
Welch feindseliges Schicksal läßt mich Lucien finden!
","['beiseite', ',', 'indem', 'er', 'eine', 'Bewegung', 'machet', ',', 'als', 'ob', 'er', 'zurückgehen', 'wollte', '.', 'Welch', 'feindseliges', 'Schicksal', 'läßt', 'mich', 'Lucien', 'finden', '!']"
30,63,,lucie,,,,LS,positiv,24395.0,CATMA_B9ABC8D9-4E37-44D7-8172-A2B5458074A3,21,Emotionen der Zuneigung,positiv,24258.0,Liebe,"Verdienet sie
              diejenige, die Sie mehr als ihre eigene Seele, ja wahrhaftig mehr als ihre eigene
              Seele liebt.
","['Verdienet', 'sie', 'diejenige', ',', 'die', 'Sie', 'mehr', 'als', 'ihre', 'eigene', 'Seele', ',', 'ja', 'wahrhaftig', 'mehr', 'als', 'ihre', 'eigene', 'Seele', 'liebt', '.']"
31,64,,,,,,LS,negativ,24524.0,CATMA_DDBC13B7-15AB-4323-8911-B4D12C986F74,21,Emotionen des Leids,negativ,24402.0,Leid,"Diese unzeitigen Klagen, die ich seit einiger Zeit höre, wie sehr haben sie nicht
              schon mein Herz gekränkt!
","['Diese', 'unzeitigen', 'Klagen', ',', 'die', 'ich', 'seit', 'einiger', 'Zeit', 'höre', ',', 'wie', 'sehr', 'haben', 'sie', 'nicht', 'schon', 'mein', 'Herz', 'gekränkt', '!']"
32,65,lucie,,,,,LS,negativ,24581.0,CATMA_4EA8390B-78B8-46D2-9A38-1D2EEC9A8180,10,Emotionen des Leids,negativ,24532.0,Leid,"Wohl nicht so sehr als Ihr Kaltsinn das meinige.
","['Wohl', 'nicht', 'so', 'sehr', 'als', 'Ihr', 'Kaltsinn', 'das', 'meinige', '.']"
33,66,karl,,,,,LS,Emotionale Bewegtheit,24606.0,CATMA_F1AA29B2-6EA9-4BB6-9A9C-73A1078F92DD,4,Emotionale Bewegtheit,Emotionale Bewegtheit,24588.0,Emotionale Bewegtheit,"Kaltsinn! Lucie –
","['Kaltsinn', '!', 'Lucie', '–']"
34,68,,,,,,LS,negativ,25879.0,CATMA_AE608AF1-1D42-4055-82E6-B17B6EB4F281,40,Emotionen des Leids,negativ,25635.0,Leid,"Ich sehe, Sie
              wissen den unglücklichen Vorschlag, den mir mein Vater von einer Verbindung getan hat.
              Lesen Sie die Qual, die ich dabei empfinde, aus meinem Gesichte, mein Herz kann sie
              nicht ausdrücken.","['Ich', 'sehe', ',', 'Sie', 'wissen', 'den', 'unglücklichen', 'Vorschlag', ',', 'den', 'mir', 'mein', 'Vater', 'von', 'einer', 'Verbindung', 'getan', 'hat', '.', 'Lesen', 'Sie', 'die', 'Qual', ',', 'die', 'ich', 'dabei', 'empfinde', ',', 'aus', 'meinem', 'Gesichte', ',', 'mein', 'Herz', 'kann', 'sie', 'nicht', 'ausdrücken', '.']"
35,69,,karl,,,,LS,positiv,26205.0,CATMA_783985EA-4A67-4954-8CC9-0BF414C90EEB,19,Emotionen der Freude,positiv,26095.0,Freude,"Wie glücklich werden wir dann sein, wenn es
              möglich ist, daß wir noch glücklicher werden können!","['Wie', 'glücklich', 'werden', 'wir', 'dann', 'sein', ',', 'wenn', 'es', 'möglich', 'ist', ',', 'daß', 'wir', 'noch', 'glücklicher', 'werden', 'können', '!']"
36,71,,,,,,LS,negativ,27117.0,CATMA_662BFEC9-FF81-4948-B979-22BB5E6893E6_1,10,Emotionen der Angst,negativ,27075.0,Angst,"Antworten Sie mir auf das, was ich frage.
","['Antworten', 'Sie', 'mir', 'auf', 'das', ',', 'was', 'ich', 'frage', '.']"
37,72,,,,,,LS,negativ,27224.0,CATMA_662BFEC9-FF81-4948-B979-22BB5E6893E6_2,7,Emotionen der Angst,negativ,27188.0,Angst,"Keine Ausflüchte! Anworten Sie mir.
","['Keine', 'Ausflüchte', '!', 'Anworten', 'Sie', 'mir', '.']"
38,73,,,,,,LS,negativ,27282.0,CATMA_662BFEC9-FF81-4948-B979-22BB5E6893E6_3,8,Emotionen der Angst,negativ,27251.0,Angst,"Reden Sie, was würden Sie tun?
","['Reden', 'Sie', ',', 'was', 'würden', 'Sie', 'tun', '?']"
39,74,,,,,,LS,negativ,27354.0,CATMA_36069135-1898-4910-B5E5-AC76F19636AB,12,Emotionen des Leids,negativ,27289.0,Leid,"Elend sein, wenn Sie allein mich nicht glücklich machen wollten.
","['Elend', 'sein', ',', 'wenn', 'Sie', 'allein', 'mich', 'nicht', 'glücklich', 'machen', 'wollten', '.']"
40,76,,,,,,LS,positiv,28304.0,CATMA_45206721-DF46-49F6-903D-A17D003136D8,53,Emotionen der Freude,positiv,27944.0,Freude,"Eine vertrauliche Einsamkeit würde uns vor dem scharfsichtigsten Auge der Welt
              verbergen. Hier würden wir einander mehr als eine ganze Welt selbst sein, und Karl
              Southwell würde sich nur in den einzigen wenigen Minuten glücklich sehen, wenn seine
              Lucie einen ganzen Strom von Freuden über seine Seele ausgießen würde.
","['Eine', 'vertrauliche', 'Einsamkeit', 'würde', 'uns', 'vor', 'dem', 'scharfsichtigsten', 'Auge', 'der', 'Welt', 'verbergen', '.', 'Hier', 'würden', 'wir', 'einander', 'mehr', 'als', 'eine', 'ganze', 'Welt', 'selbst', 'sein', ',', 'und', 'Karl', 'Southwell', 'würde', 'sich', 'nur', 'in', 'den', 'einzigen', 'wenigen', 'Minuten', 'glücklich', 'sehen', ',', 'wenn', 'seine', 'Lucie', 'einen', 'ganzen', 'Strom', 'von', 'Freuden', 'über', 'seine', 'Seele', 'ausgießen', 'würde', '.']"
