,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,11,,,,Ereignis,,ER,positiv,3598.0,CATMA_F5BE68F4-7F6D-4D20-9276-D105052AD3A5,27,Emotionen der Freude,positiv,3460.0,Freude,"lachend.
O herzlich gern! Mir wäre aber mit solchen Geschenken wenig gedient, die der, der sie
              gibt, noch selber nicht hat.
","['lachend', '.', 'O', 'herzlich', 'gern', '!', 'Mir', 'wäre', 'aber', 'mit', 'solchen', 'Geschenken', 'wenig', 'gedient', ',', 'die', 'der', ',', 'der', 'sie', 'gibt', ',', 'noch', 'selber', 'nicht', 'hat', '.']"
11,12,fraeulein_amalie,,,,,ER,Emotionale Bewegtheit,3732.0,CATMA_C08D4FBF-6D3C-4AE4-8E70-5F12BC27247A,21,Emotionale Bewegtheit,Emotionale Bewegtheit,3617.0,Emotionale Bewegtheit,"elber nicht hat? Wie? ist sie nicht unsrer Mutter Schwester? und sind wir nicht ihre
              nächsten Erben?
","['elber', 'nicht', 'hat', '?', 'Wie', '?', 'ist', 'sie', 'nicht', 'unsrer', 'Mutter', 'Schwester', '?', 'und', 'sind', 'wir', 'nicht', 'ihre', 'nächsten', 'Erben', '?']"
12,13,fraeulein_karoline,,,,,ER,negativ,4261.0,CATMA_48F883EA-1492-47B6-9C2C-DB9AF5CBFDF1,20,Emotionen der Ablehnung,negativ,4147.0,Abscheu," als daß sie es jungen, leichtsinnigen Leuten gibt, die ihr Glück selbst in
              der Welt suchen sollen.
","['als', 'daß', 'sie', 'es', 'jungen', ',', 'leichtsinnigen', 'Leuten', 'gibt', ',', 'die', 'ihr', 'Glück', 'selbst', 'in', 'der', 'Welt', 'suchen', 'sollen', '.']"
13,16,fraeulein_karoline,,,,,ER,positiv,4888.0,CATMA_120D06F4-CC9D-446E-B632-2691A9FBEF00,15,Emotionen der Freude,positiv,4818.0,Freude,"lächelnd.
Nein, das können wir nicht werden: denn wir sind Fräuleins.
","['lächelnd', '.', 'Nein', ',', 'das', 'können', 'wir', 'nicht', 'werden', ':', 'denn', 'wir', 'sind', 'Fräuleins', '.']"
14,18,,,,,,ER,negativ,5338.0,CATMA_07661CA9-9A02-42AB-A597-8D9F713CB3E5_0,12,Emotionen des Leids,negativ,5280.0,Leid,"Ich weiß, wie ich von Freiern und Werbern gequälet werde!
","['Ich', 'weiß', ',', 'wie', 'ich', 'von', 'Freiern', 'und', 'Werbern', 'gequälet', 'werde', '!']"
15,19,,,,,,ER,negativ,5409.0,CATMA_07661CA9-9A02-42AB-A597-8D9F713CB3E5_1,14,Emotionen des Leids,negativ,5354.0,Leid,"Sie seufzt.
 Ich sehe aber keine, der es auch so geht?
","['Sie', 'seufzt', '.', 'Ich', 'sehe', 'aber', 'keine', ',', 'der', 'es', 'auch', 'so', 'geht', '?']"
16,20,,,,,,ER,positiv,5538.0,CATMA_AF3B7DEC-E47E-4B71-8701-048D2D3884B6,22,Emotionen der Freude,positiv,5429.0,Freude,"Ja, das glaube ich wohl! Denn wer dich nur einmal ansieht, der ist gleich dein
              Freier. Sie lach","['Ja', ',', 'das', 'glaube', 'ich', 'wohl', '!', 'Denn', 'wer', 'dich', 'nur', 'einmal', 'ansieht', ',', 'der', 'ist', 'gleich', 'dein', 'Freier', '.', 'Sie', 'lach']"
17,21,fraeulein_amalie,,fraeulein_karoline,,,ER,negativ,5577.0,CATMA_85BF5E72-9C9C-48B1-9895-CFDDAA8586EE,6,Emotionen der Ablehnung,negativ,5560.0,Ärger,"Ja, ja, lache nur","['Ja', ',', 'ja', ',', 'lache', 'nur']"
18,22,,,,,,ER,positiv,5638.0,CATMA_23B5A5B4-5744-4369-8074-0881DBFD9367,10,Emotionen der Freude,positiv,5579.0,Freude,"der Berghauptmann hat mich nur noch gestern grüßen lassen.
","['der', 'Berghauptmann', 'hat', 'mich', 'nur', 'noch', 'gestern', 'grüßen', 'lassen', '.']"
19,23,fraeulein_karoline,,,Ereignis,,ER,Emotionale Bewegtheit,5706.0,CATMA_4835CF2B-D85F-4866-8CC4-FB10709C2277,9,Emotionale Bewegtheit,Emotionale Bewegtheit,5658.0,Emotionale Bewegtheit,"Der Berghauptmann von Quarzdorf? und durch wen?
","['Der', 'Berghauptmann', 'von', 'Quarzdorf', '?', 'und', 'durch', 'wen', '?']"
20,24,fraeulein_karoline,,,,,ER,Emotionale Bewegtheit,5911.0,CATMA_B70C1843-B9B9-4876-B6E2-4E64318274E0,14,Emotionale Bewegtheit,Emotionale Bewegtheit,5841.0,Emotionale Bewegtheit,"Wie? untersteht sich denn die alte Hexe, solche Gewerbe zu bestellen?
","['Wie', '?', 'untersteht', 'sich', 'denn', 'die', 'alte', 'Hexe', ',', 'solche', 'Gewerbe', 'zu', 'bestellen', '?']"
21,25,fraeulein_karoline,,,,,ER,Emotionale Bewegtheit,6091.0,CATMA_00DCB241-E40F-491F-A693-A4EC1E511B54,7,Emotionale Bewegtheit,Emotionale Bewegtheit,6062.0,Emotionale Bewegtheit,Wie kannst du das aber sagen?,"['Wie', 'kannst', 'du', 'das', 'aber', 'sagen', '?']"
22,26,fraeulein_amalie,,,,,ER,negativ,6335.0,CATMA_70943E2D-C7B6-40B3-93B0-13194FC195EC,16,Emotionen der Ablehnung,negativ,6250.0,Ärger,"Höhnisch.
 Hätte er dir's nur gesagt: so
              würdest du es ihm wohl glauben","['Höhnisch', '.', 'Hätte', 'er', 'dir', ""'s"", 'nur', 'gesagt', ':', 'so', 'würdest', 'du', 'es', 'ihm', 'wohl', 'glauben']"
23,27,,,fraeulein_amalie,,,ER,negativ,6777.0,CATMA_0A5D8A62-A61F-4143-A4F8-B867FB572243,22,Emotionen der Ablehnung,negativ,6651.0,Ärger,"Zum mindesten glaubte ich ihm nicht eher, daß er bloß meinetwegen herkäme, als bis er
              alle Tage wieder hier wäre","['Zum', 'mindesten', 'glaubte', 'ich', 'ihm', 'nicht', 'eher', ',', 'daß', 'er', 'bloß', 'meinetwegen', 'herkäme', ',', 'als', 'bis', 'er', 'alle', 'Tage', 'wieder', 'hier', 'wäre']"
24,28,fraeulein_karoline,,fraeulein_amalie,,,ER,positiv,6947.0,CATMA_414728EF-7165-4564-9C4E-0782CC77E7DE,25,Emotionen der Freude,positiv,6778.0,Schadenfreude," Der Berghauptmann aber war den Tag in seinem Leben zum
              erstenmal hier und ist auch seit der Zeit in zween Monaten nicht wieder
              hergekommen.
","['Der', 'Berghauptmann', 'aber', 'war', 'den', 'Tag', 'in', 'seinem', 'Leben', 'zum', 'erstenmal', 'hier', 'und', 'ist', 'auch', 'seit', 'der', 'Zeit', 'in', 'zween', 'Monaten', 'nicht', 'wieder', 'hergekommen', '.']"
25,30,,,,,,ER,negativ,7428.0,CATMA_F81DDFC5-0186-4100-9258-54B3A39D1B45,38,Emotionen der Ablehnung,negativ,7207.0,Ärger,"fällt ihr ins Wort.
Ich bitte sehr, mein gnädiges Fräulein, belieben Sie Ihre Morale für sich zu
              behalten. Es schickt sich nicht gar zu gut, daß die jüngern Schwestern den ältern
              vorpredigen.

","['fällt', 'ihr', 'ins', 'Wort', '.', 'Ich', 'bitte', 'sehr', ',', 'mein', 'gnädiges', 'Fräulein', ',', 'belieben', 'Sie', 'Ihre', 'Morale', 'für', 'sich', 'zu', 'behalten', '.', 'Es', 'schickt', 'sich', 'nicht', 'gar', 'zu', 'gut', ',', 'daß', 'die', 'jüngern', 'Schwestern', 'den', 'ältern', 'vorpredigen', '.']"
26,31,,,fraeulein_amalie,,,ER,positiv,7489.0,CATMA_4CDD2DCC-7F15-42AE-B0D7-CCA01A883457,11,Emotionen der Freude,positiv,7447.0,Freude,"achend.
Nun, nun! Ich bin schon wieder gut","['achend', '.', 'Nun', ',', 'nun', '!', 'Ich', 'bin', 'schon', 'wieder', 'gut']"
27,32,,,,,,ER,negativ,7840.0,CATMA_7D69A871-1E6C-4533-8122-815DED8D3872,24,Emotionen des Leids,negativ,7709.0,Leid,"Ja, wenn ich nur erst wüßte, wieviel die Oberstin mir vermachen will: so würden sie
              sich schon noch häufiger melden.
","['Ja', ',', 'wenn', 'ich', 'nur', 'erst', 'wüßte', ',', 'wieviel', 'die', 'Oberstin', 'mir', 'vermachen', 'will', ':', 'so', 'würden', 'sie', 'sich', 'schon', 'noch', 'häufiger', 'melden', '.']"
28,33,fraeulein_karoline,,,,,ER,Emotionale Bewegtheit,8000.0,CATMA_449E87D7-03E0-4172-AE82-F41CE295E822,26,Emotionale Bewegtheit,Emotionale Bewegtheit,7860.0,Emotionale Bewegtheit,"Sollen sich ihrer noch mehr melden? Hilf Himmel! wo willst du zuletzt mit allen
              Freiern hin? Einen kannst du doch nur nehmen?
","['Sollen', 'sich', 'ihrer', 'noch', 'mehr', 'melden', '?', 'Hilf', 'Himmel', '!', 'wo', 'willst', 'du', 'zuletzt', 'mit', 'allen', 'Freiern', 'hin', '?', 'Einen', 'kannst', 'du', 'doch', 'nur', 'nehmen', '?']"
29,34,fraeulein_karoline,,,,,ER,positiv,8321.0,CATMA_83CB7326-972D-4B3E-89D6-C7AFFCA79562,11,Emotionen der Freude,positiv,8269.0,Freude,"lächelnd.
Frage du nur die Kammerfrau, die wird ...
","['lächelnd', '.', 'Frage', 'du', 'nur', 'die', 'Kammerfrau', ',', 'die', 'wird', '...']"
30,35,fraeulein_amalie,,,,,ER,negativ,8368.0,CATMA_47A57708-9AC4-4D0F-93A1-D8FBD9E0BD6E,7,Emotionen der Ablehnung,negativ,8338.0,Ärger,"droht ihr.
Schweige, Karoline!","['droht', 'ihr', '.', 'Schweige', ',', 'Karoline', '!']"
31,36,,,,,,ER,negativ,8597.0,CATMA_20C5AFDB-59AF-4E9E-95EA-2D324ED477B3,14,Emotionen der Angst,negativ,8535.0,Angst,"erschrickt heftig.
Was sagst du, Karoline? Ich bin des Todes!
","['erschrickt', 'heftig', '.', 'Was', 'sagst', 'du', ',', 'Karoline', '?', 'Ich', 'bin', 'des', 'Todes', '!']"
32,37,fraeulein_karoline,,,,,ER,Emotionale Bewegtheit,8926.0,CATMA_DC274BF2-EA41-49F3-A6F0-C5F37155E98C,52,Emotionale Bewegtheit,Emotionale Bewegtheit,8616.0,Emotionale Bewegtheit,"verwundernd.
Ist es auch möglich, daß ein leerer Dunst, eine bloße Hoffnung das menschliche Herz
              so sehr einnehmen kann, daß man denkt, es entgehe einem ein wirklich besessenes Gut;
              wenn ein bloßes Hirngespinst, das man sich in den Kopf gesetzet hat, zuschanden
              geht?
","['verwundernd', '.', 'Ist', 'es', 'auch', 'möglich', ',', 'daß', 'ein', 'leerer', 'Dunst', ',', 'eine', 'bloße', 'Hoffnung', 'das', 'menschliche', 'Herz', 'so', 'sehr', 'einnehmen', 'kann', ',', 'daß', 'man', 'denkt', ',', 'es', 'entgehe', 'einem', 'ein', 'wirklich', 'besessenes', 'Gut', ';', 'wenn', 'ein', 'bloßes', 'Hirngespinst', ',', 'das', 'man', 'sich', 'in', 'den', 'Kopf', 'gesetzet', 'hat', ',', 'zuschanden', 'geht', '?']"
33,38,fraeulein_amalie,,,Ereignis,,ER,negativ,8965.0,CATMA_A0E8A940-2B55-48CF-AE76-857D76AF2E71,5,Emotionen der Ablehnung,negativ,8944.0,Ärger,"Ei was, Hirngespinst!","['Ei', 'was', ',', 'Hirngespinst', '!']"
34,44,,,fraeulein_karoline,,,ER,negativ,10568.0,CATMA_52E594B1-C6C0-40DC-8121-39BBC53811F2,10,Emotionen der Ablehnung,negativ,10517.0,Ärger,"spöttisch.
Die Morale habe ich schon lange gewußt!
","['spöttisch', '.', 'Die', 'Morale', 'habe', 'ich', 'schon', 'lange', 'gewußt', '!']"
35,47,fraeulein_amalie,,,,,ER,negativ,11079.0,CATMA_088639FE-A232-443A-B473-4443485A50C1,9,Emotionen der Ablehnung,negativ,11031.0,Ärger,"spöttisch.
Haben Sie ausgeredet, mein Fräulein?
","['spöttisch', '.', 'Haben', 'Sie', 'ausgeredet', ',', 'mein', 'Fräulein', '?']"
36,51,,fraeulein_amalie,,,,ER,negativ,13319.0,CATMA_167E43CA-EACC-480D-98BD-57DF3A6D5545,8,Emotionen der Ablehnung,negativ,13281.0,Ärger,"Sie wird dir's aber gewiß übelnehmen?
","['Sie', 'wird', 'dir', ""'s"", 'aber', 'gewiß', 'übelnehmen', '?']"
37,52,,,,,,ER,positiv,14707.0,CATMA_DB81DE61-984B-4538-890A-57C037B0F92A,41,Emotionen der Freude,positiv,14497.0,Freude,"lacht.
O ja! Ich werde meiner Muhme sagen, daß sie recht gut geschlafen hat. Daß ihre Natur
              so frisch ist, als ich sie mir selbst wünschte. Und daß sie uns noch alle überleben
              wird.
","['lacht', '.', 'O', 'ja', '!', 'Ich', 'werde', 'meiner', 'Muhme', 'sagen', ',', 'daß', 'sie', 'recht', 'gut', 'geschlafen', 'hat', '.', 'Daß', 'ihre', 'Natur', 'so', 'frisch', 'ist', ',', 'als', 'ich', 'sie', 'mir', 'selbst', 'wünschte', '.', 'Und', 'daß', 'sie', 'uns', 'noch', 'alle', 'überleben', 'wird', '.']"
38,53,fraeulein_amalie,,,,,ER,negativ,14769.0,CATMA_8FCD42F8-79F9-4078-A752-CEB52F848E21,11,Emotionen der Ablehnung,negativ,14724.0,Ärger,"drohend.
Je, du Unglücksvogel! was sagst du?
","['drohend', '.', 'Je', ',', 'du', 'Unglücksvogel', '!', 'was', 'sagst', 'du', '?']"
39,54,fraeulein_karoline,,,,,ER,positiv,14821.0,CATMA_6B79DA23-5014-46CE-95B7-D8BAA0E25078,9,Emotionen der Freude,positiv,14789.0,Freude,"achend.
Ja, und dich am ersten.
","['achend', '.', 'Ja', ',', 'und', 'dich', 'am', 'ersten', '.']"
40,56,,,,,,ER,positiv,15015.0,CATMA_37F8164E-A0D1-4307-A385-4CC96EE56BAF,30,Emotionen der Freude,positiv,14876.0,Schadenfreude,"Ja, dich! dich! Hernach erbe ich deine Gerade und alles! Oh! was werde ich da nicht
              für Freier kriegen! Klopft in die Hände.
","['Ja', ',', 'dich', '!', 'dich', '!', 'Hernach', 'erbe', 'ich', 'deine', 'Gerade', 'und', 'alles', '!', 'Oh', '!', 'was', 'werde', 'ich', 'da', 'nicht', 'für', 'Freier', 'kriegen', '!', 'Klopft', 'in', 'die', 'Hände', '.']"
41,57,fraeulein_amalie,,,,,ER,negativ,15103.0,CATMA_8F743771-10D3-421E-B465-9687DD1942C2,13,Emotionen der Ablehnung,negativ,15033.0,Ärger,"schlägt sie mit dem Schnupftuche auf die Achsel.
Du gottloser Schalk?
","['schlägt', 'sie', 'mit', 'dem', 'Schnupftuche', 'auf', 'die', 'Achsel', '.', 'Du', 'gottloser', 'Schalk', '?']"
42,58,,,,,,ER,negativ,16045.0,CATMA_6D07040D-85BA-4BFC-A549-95F19334C87C,34,Emotionen der Angst,negativ,15870.0,Angst,"ängstlich.
Das ist es eben, Herr Doktor, wovor mir grauet! Sie müssen es durchaus so weit nicht
              kommen lassen, daß sie sich heute für gesünder hält als gestern.
","['ängstlich', '.', 'Das', 'ist', 'es', 'eben', ',', 'Herr', 'Doktor', ',', 'wovor', 'mir', 'grauet', '!', 'Sie', 'müssen', 'es', 'durchaus', 'so', 'weit', 'nicht', 'kommen', 'lassen', ',', 'daß', 'sie', 'sich', 'heute', 'für', 'gesünder', 'hält', 'als', 'gestern', '.']"
43,59,dr_hippokras,,frau_von_tiefenborn,,,ER,negativ,16198.0,CATMA_8EA957D6-04A0-4FD0-9A1E-187DC058A76F,20,Emotionen der Angst,negativ,16061.0,Angst,"Ei! man kann auch solchen wenigen guten Augenblicken nicht trauen; solche
                Intervalla
 sind noch keine völlige Besserung.
","['Ei', '!', 'man', 'kann', 'auch', 'solchen', 'wenigen', 'guten', 'Augenblicken', 'nicht', 'trauen', ';', 'solche', 'Intervalla', 'sind', 'noch', 'keine', 'völlige', 'Besserung', '.']"
44,60,fraeulein_amalie,,,,,ER,positiv,16335.0,CATMA_01E867DC-717B-4113-BE28-8C84E43AB778,22,Emotionen der Freude,positiv,16216.0,Freude,"So recht, mein lieber Herr Doktor! machen Sie's nur immer ein bißchen gefährlicher,
              als es wirklich ist.
","['So', 'recht', ',', 'mein', 'lieber', 'Herr', 'Doktor', '!', 'machen', 'Sie', ""'s"", 'nur', 'immer', 'ein', 'bißchen', 'gefährlicher', ',', 'als', 'es', 'wirklich', 'ist', '.']"
45,61,fraeulein_amalie,,,,,ER,positiv,16601.0,CATMA_8B90E882-681C-4E1F-97C6-1B9D503DB72D,14,Emotionen der Zuneigung,positiv,16526.0,Liebe,"schmeichelnd.
Ach, allerliebstes Schwesterchen! du wirst ja das nicht tun.
","['schmeichelnd', '.', 'Ach', ',', 'allerliebstes', 'Schwesterchen', '!', 'du', 'wirst', 'ja', 'das', 'nicht', 'tun', '.']"
46,63,fraeulein_amalie,,,,,ER,positiv,16748.0,CATMA_05A282EC-6784-459B-9E22-2C73A5BD227E,11,Emotionen der Zuneigung,positiv,16689.0,Liebe,"schmeichelnd.
Liebstes Karolinchen! bedenke, was du sagst!
","['schmeichelnd', '.', 'Liebstes', 'Karolinchen', '!', 'bedenke', ',', 'was', 'du', 'sagst', '!']"
47,64,fraeulein_amalie,,,,,ER,negativ,16859.0,CATMA_2A4F6EF7-82BF-48DD-8FAF-5A27AED06DA3,11,Emotionen der Ablehnung,negativ,16820.0,Ärger,"hält ihr den Mund zu.
Nein doch! nein!
","['hält', 'ihr', 'den', 'Mund', 'zu', '.', 'Nein', 'doch', '!', 'nein', '!']"
48,65,fraeulein_karoline,,,,,ER,positiv,16992.0,CATMA_6111CEC1-D2F9-47FC-B59F-8642A99388F9,18,Emotionen der Zuneigung,positiv,16879.0,Liebe,"Und könnte nicht besser tun, als daß sie heute spazierenführe und das lumpne
              Testament sein ließe.
","['Und', 'könnte', 'nicht', 'besser', 'tun', ',', 'als', 'daß', 'sie', 'heute', 'spazierenführe', 'und', 'das', 'lumpne', 'Testament', 'sein', 'ließe', '.']"
49,66,fraeulein_amalie,,,,,ER,negativ,17117.0,CATMA_4805FA01-CDCB-47AF-B715-9ABB665FFFA2,22,Emotionen der Angst,negativ,17009.0,Angst,"schlägt die Hände zusammen.
Ach, liebster Herr Doktor! Spazierenfahren! da wäre ja die arme Frau des Todes!
","['schlägt', 'die', 'Hände', 'zusammen', '.', 'Ach', ',', 'liebster', 'Herr', 'Doktor', '!', 'Spazierenfahren', '!', 'da', 'wäre', 'ja', 'die', 'arme', 'Frau', 'des', 'Todes', '!']"
50,67,fraeulein_karoline,,,,,ER,positiv,17244.0,CATMA_F4D9E343-790F-4D21-8E2F-2B6E1E720A7E,10,Emotionen der Freude,positiv,17200.0,Freude,"Es ist ja das schönste Wetter von der Welt.
","['Es', 'ist', 'ja', 'das', 'schönste', 'Wetter', 'von', 'der', 'Welt', '.']"
51,68,dr_hippokras,,fraeulein_amalie,,,ER,positiv,17389.0,CATMA_0682E9AA-6467-4353-8B91-F0B3AFEAF148_0,7,Emotionen der Zuneigung,positiv,17348.0,Verehrung,"macht einen Reverenz.
Gehorsamer Diener.
","['macht', 'einen', 'Reverenz', '.', 'Gehorsamer', 'Diener', '.']"
52,69,dr_hippokras,,fraeulein_amalie,,,ER,positiv,17622.0,CATMA_0682E9AA-6467-4353-8B91-F0B3AFEAF148_1,7,Emotionen der Zuneigung,positiv,17581.0,Verehrung,"macht einen Reverenz.
Gehorsamer Diener.
","['macht', 'einen', 'Reverenz', '.', 'Gehorsamer', 'Diener', '.']"
53,70,,,,,,ER,positiv,17452.0,CATMA_F49AB6EE-8DBC-40A8-BBD6-1BEC5CE56214,11,Emotionen der Freude,positiv,17406.0,Schadenfreude,"zu Karolinen.
Da siehst du, daß ich recht habe","['zu', 'Karolinen', '.', 'Da', 'siehst', 'du', ',', 'daß', 'ich', 'recht', 'habe']"
54,72,fraeulein_karoline,,fraeulein_amalie,,,ER,negativ,17833.0,CATMA_3E2DECBF-0E22-4CED-AC06-155CCB2EADA6,7,Emotionen der Ablehnung,negativ,17804.0,Abscheu,"lächelnd.
Oh! nichts minder!
","['lächelnd', '.', 'Oh', '!', 'nichts', 'minder', '!']"
55,73,fraeulein_karoline,,,Ereignis,,ER,positiv,18554.0,CATMA_136EFBC7-D7DD-467D-A685-385BABF64A5F,5,Emotionen der Freude,positiv,18534.0,Freude,"lächelnd.
Recht so!
","['lächelnd', '.', 'Recht', 'so', '!']"
56,74,fraeulein_amalie,,,,,ER,negativ,18634.0,CATMA_62D7E5BA-956E-4769-A069-124B7E2767DF,13,Emotionen der Ablehnung,negativ,18572.0,Abscheu,"Wer sie daran zu hindern suchte, der wäre ihr ärgster Feind.

","['Wer', 'sie', 'daran', 'zu', 'hindern', 'suchte', ',', 'der', 'wäre', 'ihr', 'ärgster', 'Feind', '.']"
57,75,fraeulein_karoline,,,Ereignis,,ER,positiv,18674.0,CATMA_AA81C3B3-C631-474D-BD69-9CAE589B5828,5,Emotionen der Freude,positiv,18652.0,Freude,"lachend.
Meiner auch!
","['lachend', '.', 'Meiner', 'auch', '!']"
58,76,fraeulein_amalie,,,,,ER,negativ,18718.0,CATMA_DD50926C-F34B-408B-8C29-8E7A619AD244,6,Emotionen der Ablehnung,negativ,18692.0,Abscheu,Das müßte ein Barbar sein!,"['Das', 'müßte', 'ein', 'Barbar', 'sein', '!']"
59,77,fraeulein_karoline,,,Ereignis,,ER,positiv,18779.0,CATMA_5648A8FA-ECED-4090-9F16-7ED95CB939AC,11,Emotionen der Freude,positiv,18738.0,Freude,"lachend.
O ja! ein Husar und ein Pandur.
","['lachend', '.', 'O', 'ja', '!', 'ein', 'Husar', 'und', 'ein', 'Pandur', '.']"
60,78,,,,,,ER,positiv,18989.0,CATMA_2D1426A4-EE04-4A90-BC0B-AD3EB42D760A,21,Emotionen der Zuneigung,positiv,18855.0,Verehrung,"Untertäniger Knecht, gnädige Frau, ich wünsche, daß Euer Gnaden sich heute etwas
              leidlicher befinden mögen als gestern.
","['Untertäniger', 'Knecht', ',', 'gnädige', 'Frau', ',', 'ich', 'wünsche', ',', 'daß', 'Euer', 'Gnaden', 'sich', 'heute', 'etwas', 'leidlicher', 'befinden', 'mögen', 'als', 'gestern', '.']"
61,79,,,,,,ER,negativ,19229.0,CATMA_261E9075-1064-4C9F-A298-5BBBC2AAD9A4,43,Emotionen des Leids,negativ,19011.0,Leid,"Ach! was wollte ich doch, Herr Doktor! ich habe eine rechte elende Nacht gehabt.
Sie geht matt zum Lehnstuhle und setzt sich, der Doktor setzt sich neben ihr,
              greift ihr an den Puls und sitzt tiefsinnig.
","['Ach', '!', 'was', 'wollte', 'ich', 'doch', ',', 'Herr', 'Doktor', '!', 'ich', 'habe', 'eine', 'rechte', 'elende', 'Nacht', 'gehabt', '.', 'Sie', 'geht', 'matt', 'zum', 'Lehnstuhle', 'und', 'setzt', 'sich', ',', 'der', 'Doktor', 'setzt', 'sich', 'neben', 'ihr', ',', 'greift', 'ihr', 'an', 'den', 'Puls', 'und', 'sitzt', 'tiefsinnig', '.']"
62,80,frau_von_tiefenborn,,,,,ER,negativ,19300.0,CATMA_E0492B3F-5332-4177-8DD9-768487C35C01,11,Emotionen der Angst,negativ,19251.0,Angst,"Nicht wahr? mein Puls ist ganz matt und unruhig?
","['Nicht', 'wahr', '?', 'mein', 'Puls', 'ist', 'ganz', 'matt', 'und', 'unruhig', '?']"
