,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
19,1117,1117,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,Prado war nur dein Abgeordneter.,96,128,character_speech,5,3,,SERAPHINE,#seraphine,343.0,FEMALE,no_annotation,comedy,,1775.0,no_annotation,no_annotation
20,1118,1118,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"So sucht man einen, der im hitzigen Fieber liegt, zurechtzubringen.",0,67,character_speech,5,3,,STREPHON.,#strephon,344.0,MALE,suffering,comedy,,1775.0,negative,emotions of suffering and empathy
21,1119,1119,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"Nein, kennen Sie Ihr Glück ganz, redlicher Strephon.",0,52,character_speech,5,3,,PRADO.,#don_prado,345.0,MALE,no_annotation,comedy,,1775.0,no_annotation,no_annotation
22,1120,1120,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"Ich bin zu stolz, Ihnen ein Herz
              zu entziehen, das Ihnen mit so vielem Recht gehört.",53,151,character_speech,5,3,,PRADO.,#don_prado,345.0,MALE,no_annotation,comedy,,1775.0,no_annotation,no_annotation
23,1121,1121,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"Vielmehr will ich dem Wink des
              Himmels folgen, der mich zum Mittel hat brauchen wollen, zwei so standhafte Herzen auf
              ewig mit einander zu vereinigen.",152,330,character_speech,5,3,,PRADO.,#don_prado,345.0,MALE,love,comedy,,1775.0,positive,emotions of affection
24,1122,1122,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"Sie heiraten Seraphinen in meinem Namen, und ich will
              Ihr beiderseitiger Beschützer sein.",331,434,character_speech,5,3,,PRADO.,#don_prado,345.0,MALE,no_annotation,comedy,,1775.0,no_annotation,no_annotation
25,1123,1123,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"Die Wollust einer großen Tat wiegt die Wollust  eines großen Genusses auf, und es wird noch die Frage sein, wer von uns am
              meisten zu beneiden ist.",435,596,character_speech,5,3,,PRADO.,#don_prado,345.0,MALE,joy,comedy,,1775.0,positive,emotions of pleasure
26,1124,1124,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"Kommen Sie in den Garten, der Morgen bricht an, er soll
              unsere gemeinschaftlichen Freudentränen sehen, und derweile Sie beide, Hand an Hand,
              die letzten Töne der einschlafenden Nachtigall genießen, will ich Ihnen den Plan
              unserer künftigen Lebensart erzählen, der unter uns dreien ein ewiges Geheimnis
              bleiben soll.",597,968,character_speech,5,3,,PRADO.,#don_prado,345.0,MALE,joy,comedy,,1775.0,positive,emotions of pleasure
27,1125,1125,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,faßt ihn an die Hand und sieht ihm fest in die Augen.,0,53,stage_direction,5,3,speech_part,,#strephon,346.0,MALE,being moved,comedy,,1775.0,being moved,being moved
28,1126,1126,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"So ist es denn möglich, Prado?",0,30,character_speech,5,3,,STREPHON,#strephon,346.0,MALE,no_annotation,comedy,,1775.0,no_annotation,no_annotation
29,1127,1127,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,–,31,32,character_speech,5,3,,STREPHON,#strephon,346.0,MALE,no_annotation,comedy,,1775.0,no_annotation,no_annotation
30,1128,1128,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"umarmt ihn schluchsend, ohne ein Wort zu antworten.",0,51,stage_direction,5,3,speech_part,,#don_prado,347.0,MALE,joy,comedy,,1775.0,positive,emotions of pleasure
31,1129,1129,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,windet sich los aus seinen Armen; indem er ihm die Knie umschlingt.,0,67,stage_direction,5,3,speech_part,,#strephon,348.0,MALE,no_annotation,comedy,,1775.0,no_annotation,no_annotation
32,1130,1130,GerDracor/lenz-die-freunde-machen-den-philosophen.xml,"O welche Wollust ist es, einen Menschen anzubeten!",0,50,character_speech,5,3,,STREPHON,#strephon,348.0,MALE,joy,comedy,,1775.0,positive,emotions of pleasure
0,4566,4566,GerDracor/tieck-prinz-zerbino.xml,Der Jäger tritt als Epilog unter Verbeugungen auf.,0,50,stage_direction,8,0,pre_scene,,,,,no_annotation,comedy,,,no_annotation,no_annotation
0,1359,1359,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Mägera als Graf Gansbiegel, Leander als Kammerdiener, Hanswurst als Heyduck, Angela
            und Colombina kommen von der Mauer des mittern Thurms hervor.",0,157,stage_direction,3,11,pre_speech,,,,,no_annotation,comedy,,,no_annotation,no_annotation
1,1360,1360,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Nun hab ich dich, mein Schatz!",0,45,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,joy,comedy,,,positive,emotions of pleasure
2,1361,1361,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"an jenen Ort gebracht,
              Den ich mir Lebenslang zur Residenz gemacht;
              Hier siehest du mein Schloß im ganzen Umfang liegen,
              Wo ich dich, schönstes Kind!",46,237,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,love,comedy,,,positive,emotions of affection
3,1362,1362,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"mit zärtlichstem Vergnügen
              Als Braut umarmen werd, hier ist der theure Ort!",238,327,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,love,comedy,,,positive,emotions of affection
4,1363,1363,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Dein künftger Aufenthalt, allwo du mir das Wort,
              Das du mir erst zuvor hast ohne Zwang gegeben,
              Nunmehr erfüllen wirst, als Frau mit mir zu leben.",342,516,character_speech,3,11,,MÄGERA.,#maegera,573.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
5,1364,1364,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Mägera.,0,10,stage_direction,3,11,speech_part,,#angela,574.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
6,1365,1365,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Wie?",0,19,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
7,1366,1366,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,– scherzen sie Herr Graf?,20,45,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
8,1367,1367,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"in gegenwärt'gem Wald,
              Ist, wie mein Vater spricht, der Hexen Aufenthalt;
              Mein Aug betrügt mich nicht, hier sind die alten Steine
              Von dem zerstöhrten Schloß, wo nichts als Todtenbeine
              Verlebter Krieger sind, die wilder Feinde Macht
              Vor hundert Jahren schon erbärmlich umgebracht.",46,395,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
9,1368,1368,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Ich kenne ja den Rest von dem zerfallnen Schlosse
              Das nichts als Schlangenbrut in dem gestürzten Schooße
              Zu unserm Grauen hegt, was sollen doch wohl wir
              An diesem wüsten Ort?",410,626,character_speech,3,11,,ANGELA,#angela,574.0,FEMALE,despair,comedy,,,negative,emotions of anxiety
10,1369,1369,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Ich wohne ja allhier!",0,36,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
11,1370,1370,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Entsetze dich, mein Schatz!",51,78,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,fear,comedy,,,negative,emotions of anxiety
12,1371,1371,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"nicht über diese Sachen,
              Gefällt der Ort dir nicht?",79,144,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
13,1372,1372,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,ich kann ihn schöner machen.,145,173,character_speech,3,11,,MÄGERA.,#maegera,575.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
14,1373,1373,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Hanswurst.,0,13,stage_direction,3,11,speech_part,,#colombina,576.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
15,1374,1374,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Was Plunder, Herr Heyduck!",0,41,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,anger,comedy,,,negative,emotions of rejection
16,1375,1375,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"was führen sie mich denn
              In dieses Zauberschloß?",42,104,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,being moved,comedy,,,being moved,being moved
17,1376,1376,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"das kann ich nicht verstehn;
              Wir werden doch nicht hier vielleicht die Hochzeit machen?",105,206,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,being moved,comedy,,,being moved,being moved
18,1377,1377,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Dieß wären wohl für mich ganz ungewohnte Sachen,
              Wo ist das Landgut denn?",221,308,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
19,1378,1378,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,wo ist denn wohl die Pracht?,309,337,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
20,1379,1379,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Von ihrem grossen Herrn, wie sie mir vorgemacht?",352,400,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
21,1380,1380,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Ich seh es ganz gewiß, sie haben mich betrogen",415,461,character_speech,3,11,,COLOMBINA,#colombina,576.0,FEMALE,suffering,comedy,,,negative,emotions of suffering and empathy
22,1381,1381,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Colombine.,0,13,stage_direction,3,11,speech_part,,#hanswurst,577.0,MALE,no_annotation,comedy,,,no_annotation,no_annotation
23,1382,1382,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Das ist, nach neuster Art gelehrt geredt, erlogen,
              Gedulten sie sich nur, mein Schatz!",0,115,character_speech,3,11,,HANSWURST,#hanswurst,577.0,MALE,anger,comedy,,,negative,emotions of rejection
24,1383,1383,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"in kurtzer Zeit
              Verliehren sie gewiß des Irrthums Dunkelheit,
              Denn mein Herr Graf und ich seynd treu für die Getreuen,
              Und für die Falschen falsch.",116,305,character_speech,3,11,,HANSWURST,#hanswurst,577.0,MALE,no_annotation,comedy,,,no_annotation,no_annotation
25,1384,1384,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Man hört in dem Schloß ein Geschrey.,0,36,stage_direction,3,11,speech_part,,#hanswurst,577.0,MALE,no_annotation,comedy,,,no_annotation,no_annotation
26,1385,1385,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Colombine.,0,13,stage_direction,3,11,speech_part,,#angela,578.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
27,1386,1386,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              O weh!",0,21,character_speech,3,11,,ANGELA,#angela,578.0,FEMALE,suffering,comedy,,,negative,emotions of suffering and empathy
28,1387,1387,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,was hör ich schreyen?,22,43,character_speech,3,11,,ANGELA,#angela,578.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
29,1388,1388,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Dieß, Colombine!",58,74,character_speech,3,11,,ANGELA,#angela,578.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
30,1389,1389,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"war ja meines Vaters Stimm,
              Die so erbärmlich schrie?",75,142,character_speech,3,11,,ANGELA,#angela,578.0,FEMALE,suffering,comedy,,,negative,emotions of suffering and empathy
31,1390,1390,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Angela.,0,10,stage_direction,3,11,speech_part,,#colombina,579.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
32,1391,1391,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Mich dünkt es so.,0,17,character_speech,3,11,,COLOMBINA,#colombina,579.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
33,1392,1392,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Angela.,0,10,stage_direction,3,11,speech_part,,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
34,1393,1393,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Vernimm!",0,23,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
35,1394,1394,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Der Zweifel soll anjetzt im Augenblick verschwinden,
              Mein Schatz!",38,117,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,joy,comedy,,,positive,emotions of pleasure
36,1395,1395,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"wir eilen uns nunmehro zu verbinden,",118,154,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
37,1396,1396,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Sie macht mit dem Stab Zeichen in die Luft.,0,43,stage_direction,3,11,speech_part,,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
38,1397,1397,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Entsetze dich vor nichts, was du anjetzt wirst sehn,
              Dein Vater schrie zwar erst, doch ihm ist nichts geschehn,
              Er muß mir nur zum Schertz bey unsrer Hochzeit dienen;
              Komm, schönste Angela!",0,246,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
39,1398,1398,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"in den Pallast, worinnen
              Ich alle Anstalt schon zur hochzeitlichen Pracht,
              Für ein so würdig Kind auf theureste gemacht.",247,395,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
40,1399,1399,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Entflieh du wilder Ort!,411,434,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,abhorrence,comedy,,,negative,emotions of rejection
41,1400,1400,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,entweicht ihr öden Steine!,435,461,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,abhorrence,comedy,,,negative,emotions of rejection
42,1401,1401,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Du aber Hochzeitsaal für meine Braut, erscheine.",476,524,character_speech,3,11,,MÄGERA,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
43,1402,1402,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Sogleich verschwinden die Thürme samt der Mauer, und verwandelt sich das ganze
              Theater in einen prächtigen Saal; rückwärts sieht man einen Orgester aufgerichtet,
              allwo der Schulmeister, Richter und die Bauern als Musici angekleidet sitzen, und
              musiciren.",0,296,stage_direction,3,11,speech_part,,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
44,1403,1403,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Odoardo und Anselmo hangen einer rechts, der andere linker Hand, und Riepel
              in der Mitte, in der Luft auf einer Wolkenmaschine, als Hangleichter, wo sie an jedem
              Arm und an jedem Fuß, auch auf dem Kopf ein Licht haben, das Orgester spielt einen
              Menuet, und Mägera mit Angela, Hanswurst mit Colombine tanzen.",297,646,stage_direction,3,11,speech_part,,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
45,1404,1404,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Nach Endigung des
              Menuets.",647,687,stage_direction,3,11,speech_part,,#maegera,580.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
46,1405,1405,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Mägera.,0,10,stage_direction,3,11,speech_part,,#angela,581.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
47,1406,1406,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Nun steht es anderst aus; mein werthester Gemahl!",0,64,character_speech,3,11,,ANGELA,#angela,581.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
48,1407,1407,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Was fühl ich nicht für Lust, in diesem Freudensaal.",79,130,character_speech,3,11,,ANGELA,#angela,581.0,FEMALE,joy,comedy,,,positive,emotions of pleasure
49,1408,1408,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Angela.,0,10,stage_direction,3,11,speech_part,,#maegera,582.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
50,1409,1409,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Bemühe dich nicht mehr, mich als Gemahl zu nennen,
              Der Irrthum flieht von dir,",0,107,character_speech,3,11,,MÄGERA,#maegera,582.0,FEMALE,abhorrence,comedy,,,negative,emotions of rejection
51,1410,1410,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Sie berührt die Angela mit dem Stab.,0,36,stage_direction,3,11,speech_part,,#maegera,582.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
52,1411,1411,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              du lernest mich nun kennen!",0,42,character_speech,3,11,,MÄGERA,#maegera,582.0,FEMALE,joy,comedy,,,positive,emotions of pleasure
53,1412,1412,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Ich bin nicht dein Gemahl, noch Graf, wie ich dir schien,
              Ich bin Mägera selbst!",57,151,character_speech,3,11,,MÄGERA,#maegera,582.0,FEMALE,being moved,comedy,,,being moved,being moved
54,1413,1413,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,ich bin die Zauberin!,152,173,character_speech,3,11,,MÄGERA,#maegera,582.0,FEMALE,being moved,comedy,,,being moved,being moved
55,1414,1414,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Die sich zuletzt an dir auf solche Art gerochen,
              Weil du so unverschämt die Pflicht der Treu gebrochen;
              Leander!",188,328,character_speech,3,11,,MÄGERA,#maegera,582.0,FEMALE,abhorrence,comedy,,,negative,emotions of rejection
56,1415,1415,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"welcher dich aufs zärtlichste verehrt,
              Der von dem Vater dich zu feiner Frau begehrt,
              Ja, welche da dich ihm dein Vater abgeschlagen,
              Das Leben sich sogar zu nehmen wollte wagen,
              Leander ward von mir von seinem Tod geschützt;
              Und durch die Zauberey im Lieben unterstützt;
              Ich nahm mich seiner an, ich kam, ihm beyzustehen,
              Doch wolt ich auch die Groß von seiner Liebe sehen,
              Ich fand ihn stets getreu, nun suchte weiters ich
              Auch deiner Treue Stärk, doch wie betrog ich mich,
              Kaum hast du mich noch recht als Grafen angesehen,
              So war es auch bereits um deine Treu geschehen;
               Leander kam sogleich in die Vergessenheit,
              Und mir ward ungesäumt dein falsches Herz geweiht,
              Ja, du erkühntest dich sogar mir vorzusagen:
              Der Liebe Fesseln hätt dein Herz noch nie getragen;
              Dein treuer Liebster sah dein Wanken selbst mit an,
              Wofür er dich anjetzt nach Recht bestraffen kann.",329,1435,character_speech,3,11,,MÄGERA,#maegera,582.0,FEMALE,love,comedy,,,positive,emotions of affection
57,1416,1416,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Angela.,0,10,stage_direction,3,11,speech_part,,#leander,583.0,MALE,no_annotation,comedy,,,no_annotation,no_annotation
58,1417,1417,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"
              Ja falsche Angela!",0,33,character_speech,3,11,,LEANDER,#leander,583.0,MALE,joy,comedy,,,positive,emotions of pleasure
59,1418,1418,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,sind dieß die Zärtlichkeiten?,34,63,character_speech,3,11,,LEANDER,#leander,583.0,MALE,love,comedy,,,positive,emotions of affection
60,1419,1419,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Die Pflichten, Treu und Schwur, die wir uns sonsten weihten?",78,138,character_speech,3,11,,LEANDER,#leander,583.0,MALE,no_annotation,comedy,,,no_annotation,no_annotation
61,1420,1420,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Belohnest du so schlecht ein dir getreues Herz?,153,200,character_speech,3,11,,LEANDER,#leander,583.0,MALE,compassion,comedy,,,negative,emotions of suffering and empathy
62,1421,1421,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Ist alle meine Müh für dich dir leichter Scherz?,215,263,character_speech,3,11,,LEANDER,#leander,583.0,MALE,anger,comedy,,,negative,emotions of rejection
63,1422,1422,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Treulose!,278,287,character_speech,3,11,,LEANDER,#leander,583.0,MALE,anger,comedy,,,negative,emotions of rejection
64,1423,1423,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"wolt ich nicht um dich sogar das Leben,
              Die Freyheit, meine Ruh, mein Wohl und alles geben?",288,393,character_speech,3,11,,LEANDER,#leander,583.0,MALE,love,comedy,,,positive,emotions of affection
65,1424,1424,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,"Und du verschenkst dein Herz, und denkest nichts an mich!",408,465,character_speech,3,11,,LEANDER,#leander,583.0,MALE,love,comedy,,,positive,emotions of affection
66,1425,1425,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Leander.,0,11,stage_direction,3,11,speech_part,,#angela,584.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
67,1426,1426,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Leander – höre doch –,0,21,character_speech,3,11,,ANGELA,#angela,584.0,FEMALE,no_annotation,comedy,,,no_annotation,no_annotation
68,1427,1427,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,zu Angela.,0,10,stage_direction,3,11,speech_part,,#leander,585.0,MALE,no_annotation,comedy,,,no_annotation,no_annotation
69,1428,1428,GerDracor/hafner-maegera-die-foerchterliche-hexe.xml,Undankbare!,0,11,character_speech,3,11,,LEANDER,#leander,585.0,MALE,anger,comedy,,,negative,emotions of rejection
