,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,22,,ulfo,,,,ER,negativ,14773.0,CATMA_E06FF125-0AB8-4A88-BB3D-A93A11260119,12,Emotionen des Leids,negativ,14725.0,Leid,"Geh nur, und bitte du bey ihm für mein Vergehn;
","['Geh', 'nur', ',', 'und', 'bitte', 'du', 'bey', 'ihm', 'für', 'mein', 'Vergehn', ';']"
11,23,,ulfo,,,,ER,negativ,14829.0,CATMA_53C65499-FAEB-443B-9B98-D2C758510FAE,12,Emotionen des Leids,negativ,14773.0,Leid,"Du sollst es bald gehäufft, und ihn selbst bittend sehn.","['Du', 'sollst', 'es', 'bald', 'gehäufft', ',', 'und', 'ihn', 'selbst', 'bittend', 'sehn', '.']"
12,24,,,,,,ER,positiv,15024.0,CATMA_ECA74CDE-ECDA-4F45-BD45-4CF1B678D3A0,11,Emotionen der Zuneigung,positiv,14977.0,Verehrung,"Mich nenne denn die Welt, den Sieger des Canut.","['Mich', 'nenne', 'denn', 'die', 'Welt', ',', 'den', 'Sieger', 'des', 'Canut', '.']"
13,25,,gunilde,,,,ER,negativ,15177.0,CATMA_4F8E19CD-6EAF-42C5-817D-EA669CD2CD0F,9,Emotionen des Leids,negativ,15130.0,Leid,"Des Ulfo Wiederkehr hat ihm das Herz genommen.
","['Des', 'Ulfo', 'Wiederkehr', 'hat', 'ihm', 'das', 'Herz', 'genommen', '.']"
14,26,gunilde,,,,,ER,positiv,15277.0,CATMA_28BD8B29-4B4A-4220-A096-9B71CB46FEC8,20,Emotionen der Zuneigung,positiv,15177.0,Verehrung,"Canut ist immer noch der Held voll Gütigkeit,
Der nur aus Zwange zürnt, aus Neigung stets verzeiht.
","['Canut', 'ist', 'immer', 'noch', 'der', 'Held', 'voll', 'Gütigkeit', ',', 'Der', 'nur', 'aus', 'Zwange', 'zürnt', ',', 'aus', 'Neigung', 'stets', 'verzeiht', '.']"
15,27,,godewin,,,,ER,positiv,15378.0,CATMA_E7B369CE-4726-450C-9258-28F0FF979D24,22,Emotionen der Zuneigung,positiv,15277.0,Liebe,"Er wird von seiner Huld dich itzt versichern lassen,
Und zeigen, wie bereit er sey, dich zu umfassen.","['Er', 'wird', 'von', 'seiner', 'Huld', 'dich', 'itzt', 'versichern', 'lassen', ',', 'Und', 'zeigen', ',', 'wie', 'bereit', 'er', 'sey', ',', 'dich', 'zu', 'umfassen', '.']"
16,28,,,canut,,,ER,negativ,15488.0,CATMA_CD5305AD-BD05-446A-9710-F3F4E65E08D2,17,Emotionen des Leids,negativ,15391.0,Leid,"Ach! wär ich wiederum in Wäldern tief versteckt,
Vom Mangel unterdrückt und von Gefahr erschreckt","['Ach', '!', 'wär', 'ich', 'wiederum', 'in', 'Wäldern', 'tief', 'versteckt', ',', 'Vom', 'Mangel', 'unterdrückt', 'und', 'von', 'Gefahr', 'erschreckt']"
17,30,gunilde,,,,,ER,Emotionale Bewegtheit,15799.0,CATMA_246A2FB1-F987-4DCB-ACD5-AEB03CC202B1,13,Emotionale Bewegtheit,Emotionale Bewegtheit,15745.0,Emotionale Bewegtheit,"Die Gnade beut sich an, und er will sie nicht nehmen?
","['Die', 'Gnade', 'beut', 'sich', 'an', ',', 'und', 'er', 'will', 'sie', 'nicht', 'nehmen', '?']"
18,31,,godewin,ulfo,,,ER,negativ,16168.0,CATMA_BEC87360-7B51-4630-B942-26DA306F7479,9,Emotionen der Ablehnung,negativ,16121.0,Abscheu,"Verachtet vom Canut und selbst sein König war;
","['Verachtet', 'vom', 'Canut', 'und', 'selbst', 'sein', 'König', 'war', ';']"
19,32,,gunilde,,,,ER,negativ,16374.0,CATMA_01C38280-E095-4188-BC29-BEED27F11909,44,Emotionen des Leids,negativ,16168.0,Leid,"Wo ihn kein andrer Feind als Frost und Mangel drükte,
Da war es Zeit zu sehn, ob Flehn sich für ihn schickte;
Da stund ihm noch die Wahl von seinem Schicksal frey,
Ob Elend reitzender als der Gehorsam sey.
","['Wo', 'ihn', 'kein', 'andrer', 'Feind', 'als', 'Frost', 'und', 'Mangel', 'drükte', ',', 'Da', 'war', 'es', 'Zeit', 'zu', 'sehn', ',', 'ob', 'Flehn', 'sich', 'für', 'ihn', 'schickte', ';', 'Da', 'stund', 'ihm', 'noch', 'die', 'Wahl', 'von', 'seinem', 'Schicksal', 'frey', ',', 'Ob', 'Elend', 'reitzender', 'als', 'der', 'Gehorsam', 'sey', '.']"
20,33,,,,,,ER,negativ,17102.0,CATMA_B94C0D53-D65F-49BD-B138-C1F667A869EA,110,Emotionen des Leids,negativ,16558.0,Leid,"Ach! nichts als dieser Stolz hat ihn hieher gebracht.
Indeß daß ich geglaubt, er höre mein Verlangen,
Gunilde, so hat mich der Falsche hintergangen.
Du weißt, wie oft ich ihm mit Thränen zugesetzt,
Wie ich ihm vorgestellt, daß er die Pflicht verletzt.
Wie deutlich zeigt ich ihm des Stolzes Folgerungen,
Dadurch er statt des Ruhms nur Schand und Noth errungen,
Sein wüster Aufenthalt, sein Heer, daß ihn verließ,
Bezeugten, daß ich ihm nichts als die Wahrheit wies,
Ich rieth ihm, wiederum zu seiner Pflicht zu kehren.
Wievielmal bath ich ihn! ","['Ach', '!', 'nichts', 'als', 'dieser', 'Stolz', 'hat', 'ihn', 'hieher', 'gebracht', '.', 'Indeß', 'daß', 'ich', 'geglaubt', ',', 'er', 'höre', 'mein', 'Verlangen', ',', 'Gunilde', ',', 'so', 'hat', 'mich', 'der', 'Falsche', 'hintergangen', '.', 'Du', 'weißt', ',', 'wie', 'oft', 'ich', 'ihm', 'mit', 'Thränen', 'zugesetzt', ',', 'Wie', 'ich', 'ihm', 'vorgestellt', ',', 'daß', 'er', 'die', 'Pflicht', 'verletzt', '.', 'Wie', 'deutlich', 'zeigt', 'ich', 'ihm', 'des', 'Stolzes', 'Folgerungen', ',', 'Dadurch', 'er', 'statt', 'des', 'Ruhms', 'nur', 'Schand', 'und', 'Noth', 'errungen', ',', 'Sein', 'wüster', 'Aufenthalt', ',', 'sein', 'Heer', ',', 'daß', 'ihn', 'verließ', ',', 'Bezeugten', ',', 'daß', 'ich', 'ihm', 'nichts', 'als', 'die', 'Wahrheit', 'wies', ',', 'Ich', 'rieth', 'ihm', ',', 'wiederum', 'zu', 'seiner', 'Pflicht', 'zu', 'kehren', '.', 'Wievielmal', 'bath', 'ich', 'ihn', '!']"
21,39,gunilde,,,,,ER,positiv,17952.0,CATMA_0C8CFF1E-1571-44DF-8845-C85F867BA268,9,Emotionen der Zuneigung,positiv,17903.0,Verehrung,"Das heiligste Gesetz ist stets des Königs Leben.
","['Das', 'heiligste', 'Gesetz', 'ist', 'stets', 'des', 'Königs', 'Leben', '.']"
22,40,,,,,,ER,positiv,18206.0,CATMA_0B1470C0-B857-4C25-BD4B-2B326A734E55,21,Emotionen der Zuneigung,positiv,18108.0,Liebe,"Es mußte Godewin, der erst mein Herz besessen,
Von mir vergessen seyn; Ich hab ihn auch vergessen.","['Es', 'mußte', 'Godewin', ',', 'der', 'erst', 'mein', 'Herz', 'besessen', ',', 'Von', 'mir', 'vergessen', 'seyn', ';', 'Ich', 'hab', 'ihn', 'auch', 'vergessen', '.']"
23,41,,,,,,ER,positiv,18406.0,CATMA_6FBE2785-84BB-4D88-8591-7290FFCEB429,41,Emotionen der Zuneigung,positiv,18207.0,Liebe,"Mein Ehgemahl zu seyn ward Ulfo werthgeschätzt;
Drum hab ich meine Ruh, ja mich ihm nachgesetzt.
Es war des Königs Wink, den Ulfo mir entdecket;
Ich ehrte diesen Wink: Drum hab ich ihn vollstrecket.
","['Mein', 'Ehgemahl', 'zu', 'seyn', 'ward', 'Ulfo', 'werthgeschätzt', ';', 'Drum', 'hab', 'ich', 'meine', 'Ruh', ',', 'ja', 'mich', 'ihm', 'nachgesetzt', '.', 'Es', 'war', 'des', 'Königs', 'Wink', ',', 'den', 'Ulfo', 'mir', 'entdecket', ';', 'Ich', 'ehrte', 'diesen', 'Wink', ':', 'Drum', 'hab', 'ich', 'ihn', 'vollstrecket', '.']"
24,46,estrithe,gunilde,,,,ER,positiv,19668.0,CATMA_F15B31BE-29B2-484D-8970-E80D65493141,17,Emotionen der Zuneigung,positiv,19570.0,Liebe,"daß die Zärtlichkeit, die deine Brust entzündet,
In Ulfons Herzen doch nicht gleiche Regung findet","['daß', 'die', 'Zärtlichkeit', ',', 'die', 'deine', 'Brust', 'entzündet', ',', 'In', 'Ulfons', 'Herzen', 'doch', 'nicht', 'gleiche', 'Regung', 'findet']"
25,47,ulfo,estrithe,canut,,,ER,negativ,19778.0,CATMA_6AAAB966-574C-436E-8656-D01D4DE1A148,8,Emotionen der Ablehnung,negativ,19736.0,Ärger,"Eh seine Raserey sich aller Welt erklärt.
","['Eh', 'seine', 'Raserey', 'sich', 'aller', 'Welt', 'erklärt', '.']"
26,48,,,,,,ER,Emotionale Bewegtheit,20206.0,CATMA_DF4C0401-0DB4-4DB6-9D6A-9F8BB992487E,17,Emotionale Bewegtheit,Emotionale Bewegtheit,20131.0,Emotionale Bewegtheit," Wer kömmt hier? Godewin!
O Himmel! soll ich wohl ihn sprechen oder fliehn?","['Wer', 'kömmt', 'hier', '?', 'Godewin', '!', 'O', 'Himmel', '!', 'soll', 'ich', 'wohl', 'ihn', 'sprechen', 'oder', 'fliehn', '?']"
27,53,,godewin,,,,ER,positiv,20836.0,CATMA_E7DAD1A7-6975-4646-A75B-D8DFF69AD11B,11,Emotionen der Zuneigung,positiv,20789.0,Liebe,"Auch Ulfo, da du ihm dein ganzes Herz geweyht,
","['Auch', 'Ulfo', ',', 'da', 'du', 'ihm', 'dein', 'ganzes', 'Herz', 'geweyht', ',']"
28,56,,,,,,ER,negativ,21418.0,CATMA_DC73FB0A-F291-462C-B204-20CA50245160,43,Emotionen des Leids,negativ,21218.0,Leid,"Doch da er, was geschehn, so großmuthsvoll vergißt,
Weiß ich, daß meine Pflicht es zu erwähnen ist.
Darf ich ie sein Geboth zu brechen mich erkühnen,
So ists, um seine Huld durch Bitten zu verdienen.
","['Doch', 'da', 'er', ',', 'was', 'geschehn', ',', 'so', 'großmuthsvoll', 'vergißt', ',', 'Weiß', 'ich', ',', 'daß', 'meine', 'Pflicht', 'es', 'zu', 'erwähnen', 'ist', '.', 'Darf', 'ich', 'ie', 'sein', 'Geboth', 'zu', 'brechen', 'mich', 'erkühnen', ',', 'So', 'ists', ',', 'um', 'seine', 'Huld', 'durch', 'Bitten', 'zu', 'verdienen', '.']"
29,57,,,,,,ER,positiv,21473.0,CATMA_FAA49CB7-E8BD-4B5B-B8D1-34387CF0C225_0,11,Emotionen der Zuneigung,positiv,21418.0,Liebe,"Hätt ich dem Ulfo gleich mein Herz auch nicht geweyht,
","['Hätt', 'ich', 'dem', 'Ulfo', 'gleich', 'mein', 'Herz', 'auch', 'nicht', 'geweyht', ',']"
30,58,,,,,,ER,positiv,21624.0,CATMA_FAA49CB7-E8BD-4B5B-B8D1-34387CF0C225_1,9,Emotionen der Zuneigung,positiv,21575.0,Liebe,"Darf Ulfo noch vielmehr auf gleiche Güte hoffen.
","['Darf', 'Ulfo', 'noch', 'vielmehr', 'auf', 'gleiche', 'Güte', 'hoffen', '.']"
31,59,,,,,,ER,positiv,21575.0,CATMA_51B3EB00-3609-4CA0-952B-B40603A8BD81,9,Emotionen der Zuneigung,positiv,21530.0,Liebe,"Da ich dich, Godewin, begnadigt angetroffen.
","['Da', 'ich', 'dich', ',', 'Godewin', ',', 'begnadigt', 'angetroffen', '.']"
32,64,,,,,,ER,positiv,21837.0,CATMA_E9531241-38B4-452C-9E7B-893B36C0A587_4,4,Emotionen der Zuneigung,positiv,21821.0,Liebe,dir meine Liebe.,"['dir', 'meine', 'Liebe', '.']"
33,65,,,,,,ER,positiv,21838.0,CATMA_E9531241-38B4-452C-9E7B-893B36C0A587_5,3,Emotionen der Zuneigung,positiv,21824.0,Liebe," meine Liebe.
","['meine', 'Liebe', '.']"
34,68,,,,,,ER,positiv,22154.0,CATMA_9845E1F2-AA47-4664-9A45-117ED67E243C_1,51,Emotionen der Zuneigung,positiv,21886.0,Verehrung,"Die erste steht noch fest, und nichts hat sie verletzt.
Mein Ehrgeitz treibt mich nicht aus des Gehorsams Schranken,
Kein unbiegsamer Stolz bekrönt mich in Gedanken.
Canut, der meine Treu stets zu erkennen schien,
Hat oft mir Gunst erzeigt, doch niemals mir verziehn.
","['Die', 'erste', 'steht', 'noch', 'fest', ',', 'und', 'nichts', 'hat', 'sie', 'verletzt', '.', 'Mein', 'Ehrgeitz', 'treibt', 'mich', 'nicht', 'aus', 'des', 'Gehorsams', 'Schranken', ',', 'Kein', 'unbiegsamer', 'Stolz', 'bekrönt', 'mich', 'in', 'Gedanken', '.', 'Canut', ',', 'der', 'meine', 'Treu', 'stets', 'zu', 'erkennen', 'schien', ',', 'Hat', 'oft', 'mir', 'Gunst', 'erzeigt', ',', 'doch', 'niemals', 'mir', 'verziehn', '.']"
35,69,,godewin,,,,ER,positiv,21884.0,CATMA_752E40B0-AA50-44E0-B072-F14000093799,8,Emotionen der Zuneigung,positiv,21838.0,Liebe,Die letzte hast du selbst dem Ulfo nachgesetzt,"['Die', 'letzte', 'hast', 'du', 'selbst', 'dem', 'Ulfo', 'nachgesetzt']"
36,74,,,,,,ER,negativ,23020.0,CATMA_344E6450-F79B-4650-A2A2-D982503D57E4,11,Emotionen der Ablehnung,negativ,22964.0,Abscheu,"Die Schmach rührt nicht von mir, du selbst entehrest dic","['Die', 'Schmach', 'rührt', 'nicht', 'von', 'mir', ',', 'du', 'selbst', 'entehrest', 'dic']"
37,78,,,,,,ER,positiv,23435.0,CATMA_ACCFB7C7-AF8F-46CA-9F16-2629775CC562,6,Emotionen der Zuneigung,positiv,23405.0,Verehrung," soll ich dich noch verehren.
","['soll', 'ich', 'dich', 'noch', 'verehren', '.']"
38,85,,,,,,ER,negativ,25136.0,CATMA_0CB2D63D-066C-4BD8-A8A6-D7D9ED1D81CA,10,Emotionen des Leids,negativ,25084.0,Leid,"Soll ich beschuldigt seyn, und kein Gehör erlangen?
","['Soll', 'ich', 'beschuldigt', 'seyn', ',', 'und', 'kein', 'Gehör', 'erlangen', '?']"
39,87,,,,,,ER,negativ,25330.0,CATMA_479608BF-76A5-41C7-AF65-A89F087805AA,10,Emotionen des Leids,negativ,25281.0,Leid,"O Himmel! mußte mir noch diese Schmach geschehn!
","['O', 'Himmel', '!', 'mußte', 'mir', 'noch', 'diese', 'Schmach', 'geschehn', '!']"
40,88,,,,,,ER,positiv,25443.0,CATMA_B21F1888-7EFE-429C-ACAB-654AD63A39B7_0,12,Emotionen der Zuneigung,positiv,25389.0,Liebe,"So glaubst du, daß in ihr die Zärtlichkeit sich rühre?","['So', 'glaubst', 'du', ',', 'daß', 'in', 'ihr', 'die', 'Zärtlichkeit', 'sich', 'rühre', '?']"
41,89,,,,,,ER,positiv,25594.0,CATMA_B21F1888-7EFE-429C-ACAB-654AD63A39B7_1,10,Emotionen der Zuneigung,positiv,25543.0,Liebe,"Sie selbst mir noch geneigt und noch Estrithe sey.
","['Sie', 'selbst', 'mir', 'noch', 'geneigt', 'und', 'noch', 'Estrithe', 'sey', '.']"
42,90,,,,,,ER,positiv,25650.0,CATMA_B21F1888-7EFE-429C-ACAB-654AD63A39B7_2,12,Emotionen der Zuneigung,positiv,25595.0,Liebe,"hr Herz war nicht gemacht, den Bruder stets zu hassen;
","['hr', 'Herz', 'war', 'nicht', 'gemacht', ',', 'den', 'Bruder', 'stets', 'zu', 'hassen', ';']"
43,91,,godewin,,,,ER,positiv,25824.0,CATMA_1A2794B0-F979-498D-8EB7-6BD1841A66A0,9,Emotionen der Zuneigung,positiv,25783.0,Liebe,"Herr, für dich ist sie voll Zärtlichkeit.","['Herr', ',', 'für', 'dich', 'ist', 'sie', 'voll', 'Zärtlichkeit', '.']"
44,94,,,,,,ER,negativ,26256.0,CATMA_DD015810-6188-44D1-8DDC-F549A0910269,45,Emotionen des Leids,negativ,26045.0,Leid,"Hat sie, nachdem sie sich von dir auf stets entzweyet,
Was sie nicht ändern kann, nicht wenigstens gereuet?
Und hat ihr nicht ihr Herz, das sich zur Tugend neigt,
Ihr Unrecht gegen dich, wie gegen mich gezeigt.
","['Hat', 'sie', ',', 'nachdem', 'sie', 'sich', 'von', 'dir', 'auf', 'stets', 'entzweyet', ',', 'Was', 'sie', 'nicht', 'ändern', 'kann', ',', 'nicht', 'wenigstens', 'gereuet', '?', 'Und', 'hat', 'ihr', 'nicht', 'ihr', 'Herz', ',', 'das', 'sich', 'zur', 'Tugend', 'neigt', ',', 'Ihr', 'Unrecht', 'gegen', 'dich', ',', 'wie', 'gegen', 'mich', 'gezeigt', '.']"
45,96,,,,,,ER,positiv,26539.0,CATMA_A9A6C857-CAA3-4D61-8481-9E9A4FCD764E,5,Emotionen der Zuneigung,positiv,26518.0,Liebe," wie du mich liebst.
","['wie', 'du', 'mich', 'liebst', '.']"
46,97,,,,,,ER,positiv,26665.0,CATMA_0E9BD415-192D-445B-9569-99545CB6C55D,26,Emotionen der Zuneigung,positiv,26548.0,Liebe,"Die Liebe, die du rühmst, braucht dich nicht zu beschämen,
Die geh ich dir nicht erst, nichts konnte dir sie nehmen.
","['Die', 'Liebe', ',', 'die', 'du', 'rühmst', ',', 'braucht', 'dich', 'nicht', 'zu', 'beschämen', ',', 'Die', 'geh', 'ich', 'dir', 'nicht', 'erst', ',', 'nichts', 'konnte', 'dir', 'sie', 'nehmen', '.']"
47,98,,estrithe,estrithe,,,ER,negativ,26731.0,CATMA_80D3DD9F-EE48-4D1C-8EED-826F29A8128F,10,Emotionen der Ablehnung,negativ,26677.0,Ärger,"So sehr dich meine Flucht mit Recht erzürnen kann ...
","['So', 'sehr', 'dich', 'meine', 'Flucht', 'mit', 'Recht', 'erzürnen', 'kann', '...']"
48,99,,,estrithe,,,ER,negativ,26765.0,CATMA_5093F984-BE31-4AB1-A223-ED92A1750622,5,Emotionen der Ablehnung,negativ,26739.0,Ärger,Sie hat mich nicht erzürnt,"['Sie', 'hat', 'mich', 'nicht', 'erzürnt']"
49,100,,,estrithe,,,ER,negativ,26790.0,CATMA_AC2B9D2E-263B-43C6-8C5A-536E40B0EE10,5,Emotionen des Leids,negativ,26767.0,Leid,"sie hat mir wehgethan.
","['sie', 'hat', 'mir', 'wehgethan', '.']"
50,101,,,,,,ER,negativ,27112.0,CATMA_FD3D447C-E31D-44FE-AC01-98225081FC72_0,67,Emotionen des Leids,negativ,26801.0,Leid,"So sehr auch mein Vergehn mich zu verklagen scheinet,
So glaub, ich hab es mehr, als du wohl denkst, beweinet.
Erlaube, daß ich dir den Grund verhehlen darf,
Warum ich aus dem Glück mich in dieß Unglück warf,
Ob Lieb, ob Raserey, ob Ehrsucht mich bewogen,
Daß ich mich deiner Gunst und meiner Pflicht entzogen.
","['So', 'sehr', 'auch', 'mein', 'Vergehn', 'mich', 'zu', 'verklagen', 'scheinet', ',', 'So', 'glaub', ',', 'ich', 'hab', 'es', 'mehr', ',', 'als', 'du', 'wohl', 'denkst', ',', 'beweinet', '.', 'Erlaube', ',', 'daß', 'ich', 'dir', 'den', 'Grund', 'verhehlen', 'darf', ',', 'Warum', 'ich', 'aus', 'dem', 'Glück', 'mich', 'in', 'dieß', 'Unglück', 'warf', ',', 'Ob', 'Lieb', ',', 'ob', 'Raserey', ',', 'ob', 'Ehrsucht', 'mich', 'bewogen', ',', 'Daß', 'ich', 'mich', 'deiner', 'Gunst', 'und', 'meiner', 'Pflicht', 'entzogen', '.']"
51,102,,,,,,ER,negativ,27729.0,CATMA_FD3D447C-E31D-44FE-AC01-98225081FC72_1,56,Emotionen des Leids,negativ,27470.0,Leid,"ch bin es itzt allein, die um Vergebung bittet.
Du brauchest keinem sonst als mir nur zu verzeihn:
Sonst niemand hat gefehlt, und alle Schuld ist mein.
Mein war des Ulfo Flucht, von mir kam sein Empören,
Ich führte Krieg zur See, ich stand bey seinen Heeren.
","['ch', 'bin', 'es', 'itzt', 'allein', ',', 'die', 'um', 'Vergebung', 'bittet', '.', 'Du', 'brauchest', 'keinem', 'sonst', 'als', 'mir', 'nur', 'zu', 'verzeihn', ':', 'Sonst', 'niemand', 'hat', 'gefehlt', ',', 'und', 'alle', 'Schuld', 'ist', 'mein', '.', 'Mein', 'war', 'des', 'Ulfo', 'Flucht', ',', 'von', 'mir', 'kam', 'sein', 'Empören', ',', 'Ich', 'führte', 'Krieg', 'zur', 'See', ',', 'ich', 'stand', 'bey', 'seinen', 'Heeren', '.']"
