,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
11,21,wachtmeister,,,,,ER,positiv,9910.0,CATMA_1B054AD1-0A53-4E1A-A756-D5B84C239922,22,Emotionen der Freude,positiv,9804.0,Freude,"Meinst du, man hab uns ohne Grund
Heute die doppelte Löhnung gegeben,
Nur daß wir flott und lustig leben?
","['Meinst', 'du', ',', 'man', 'hab', 'uns', 'ohne', 'Grund', 'Heute', 'die', 'doppelte', 'Löhnung', 'gegeben', ',', 'Nur', 'daß', 'wir', 'flott', 'und', 'lustig', 'leben', '?']"
12,23,trompeter,,,,,ER,negativ,10816.0,CATMA_FBCEFB12-05AA-4168-B4A1-18F35C243EC5,17,Emotionen der Ablehnung,negativ,10742.0,Ärger,"Wieder so ein Spürhund, gebt nur acht,
Der die Jagd auf den Herzog macht.
","['Wieder', 'so', 'ein', 'Spürhund', ',', 'gebt', 'nur', 'acht', ',', 'Der', 'die', 'Jagd', 'auf', 'den', 'Herzog', 'macht', '.']"
13,24,,wachtmeister,,,,ER,negativ,10914.0,CATMA_49AEE11E-A7BC-40DC-94BE-DB8778609955,15,Emotionen der Angst,negativ,10832.0,Angst,"Merkst du wohl? sie trauen uns nicht,
Fürchten des Friedländers heimlich Gesicht.
","['Merkst', 'du', 'wohl', '?', 'sie', 'trauen', 'uns', 'nicht', ',', 'Fürchten', 'des', 'Friedländers', 'heimlich', 'Gesicht', '.']"
14,25,unbekannt,wachtmeister,,,,ER,negativ,10980.0,CATMA_8843C769-384C-4FCF-949F-ACF0A0DDB90C,12,Emotionen der Angst,negativ,10914.0,Angst,"Er ist ihnen zu hoch gestiegen,
Möchten ihn gern herunterkriegen.
","['Er', 'ist', 'ihnen', 'zu', 'hoch', 'gestiegen', ',', 'Möchten', 'ihn', 'gern', 'herunterkriegen', '.']"
15,26,,,,,,ER,positiv,11326.0,CATMA_AB3330F3-B0A9-4590-A2D1-D136E7B9EE22,49,Emotionen der Zuneigung,positiv,11079.0,Verehrung,"Unser Regiment und die andern vier,
Die da Terschka anführt, des Herzogs Schwager,
Das resoluteste Korps im Lager,
Sind ihm ergeben und gewogen,
Hat er uns selbst doch herangezogen.
Alle Hauptleute setzt er ein,
Sind alle mit Leib und Leben sein.
","['Unser', 'Regiment', 'und', 'die', 'andern', 'vier', ',', 'Die', 'da', 'Terschka', 'anführt', ',', 'des', 'Herzogs', 'Schwager', ',', 'Das', 'resoluteste', 'Korps', 'im', 'Lager', ',', 'Sind', 'ihm', 'ergeben', 'und', 'gewogen', ',', 'Hat', 'er', 'uns', 'selbst', 'doch', 'herangezogen', '.', 'Alle', 'Hauptleute', 'setzt', 'er', 'ein', ',', 'Sind', 'alle', 'mit', 'Leib', 'und', 'Leben', 'sein', '.']"
16,27,,,,,,ER,negativ,11591.0,CATMA_93FD5E33-FEE8-4F83-8DDA-768A102EAEE6,11,Emotionen der Ablehnung,negativ,11547.0,Abscheu,"Nix, nix! du willst mich betrügen, Schütz.

","['Nix', ',', 'nix', '!', 'du', 'willst', 'mich', 'betrügen', ',', 'Schütz', '.']"
17,28,kroat,,,,,ER,positiv,11849.0,CATMA_15A33D96-2253-4B5E-8587-6EFB7D113B0E,18,Emotionen der Zuneigung,positiv,11769.0,Verehrung,"'s ist aber von Perlen und edelm Granat.
Schau, wie das flinkert in der Sonnen!
","[""'s"", 'ist', 'aber', 'von', 'Perlen', 'und', 'edelm', 'Granat', '.', 'Schau', ',', 'wie', 'das', 'flinkert', 'in', 'der', 'Sonnen', '!']"
18,29,,,,,,ER,positiv,12125.0,CATMA_25D7B88C-48E7-441D-BC40-3DB590FD35B9,5,Emotionen der Freude,positiv,12096.0,Freude,"Deine Mütze mir wohlgefällt.
","['Deine', 'Mütze', 'mir', 'wohlgefällt', '.']"
19,30,konstabler,,,,,ER,negativ,12606.0,CATMA_5C683A07-A565-4091-A548-F42AA03A24AA,12,Emotionen des Leids,negativ,12541.0,Leid,"Aber ein Eilbot ist angekommen,
Meldet, Regenspurg sei genommen.
","['Aber', 'ein', 'Eilbot', 'ist', 'angekommen', ',', 'Meldet', ',', 'Regenspurg', 'sei', 'genommen', '.']"
20,31,trompeter,,,,,ER,negativ,12653.0,CATMA_6132658B-A582-45C1-86B6-E52D94B66021,8,Emotionen des Leids,negativ,12619.0,Leid,"Ei, da werden wir bald aufsitzen.
","['Ei', ',', 'da', 'werden', 'wir', 'bald', 'aufsitzen', '.']"
21,33,erster_jaeger,,,,,ER,positiv,13008.0,CATMA_D2944305-BBA9-4FED-887B-299EBA8D5CE6,10,Emotionen der Freude,positiv,12963.0,Freude,"Sieh! sieh! Da treffen wir lustige Kompanie.
","['Sieh', '!', 'sieh', '!', 'Da', 'treffen', 'wir', 'lustige', 'Kompanie', '.']"
22,34,marketenderin,,,,,ER,positiv,13269.0,CATMA_00F62675-6AE8-458F-AC90-3A8E0D130A18,12,Emotionen der Zuneigung,positiv,13216.0,Verehrung,"kommt und bringt Wein.
Glück zur Ankunft, ihr Herrn!
","['kommt', 'und', 'bringt', 'Wein', '.', 'Glück', 'zur', 'Ankunft', ',', 'ihr', 'Herrn', '!']"
23,35,erster_jaeger,,,,,ER,Emotionale Bewegtheit,13337.0,CATMA_7F310A70-1F7C-47B8-9AD4-D91E99DF6866,13,Emotionale Bewegtheit,Emotionale Bewegtheit,13284.0,Emotionale Bewegtheit,"Was? der Blitz!
Das ist ja die Gustel aus Blasewitz.
","['Was', '?', 'der', 'Blitz', '!', 'Das', 'ist', 'ja', 'die', 'Gustel', 'aus', 'Blasewitz', '.']"
24,36,marketenderin,,,,,ER,Emotionale Bewegtheit,13535.0,CATMA_0C8C97C3-38BF-4087-94BC-D4328E2B17F7,35,Emotionale Bewegtheit,Emotionale Bewegtheit,13354.0,Emotionale Bewegtheit,"I freilich! Und Er ist wohl gar, Mußjö,
Der lange Peter aus Itzehö?
Der seines Vaters goldene Füchse
Mit unserm Regiment hat durchgebracht
Zu Glücksstadt in einer lustigen Nacht. –
","['I', 'freilich', '!', 'Und', 'Er', 'ist', 'wohl', 'gar', ',', 'Mußjö', ',', 'Der', 'lange', 'Peter', 'aus', 'Itzehö', '?', 'Der', 'seines', 'Vaters', 'goldene', 'Füchse', 'Mit', 'unserm', 'Regiment', 'hat', 'durchgebracht', 'Zu', 'Glücksstadt', 'in', 'einer', 'lustigen', 'Nacht', '.', '–']"
25,37,marketenderin,,erster_jaeger,,,ER,positiv,13644.0,CATMA_A301E0ED-1C27-4DA7-963E-2120AD7A6609,8,Emotionen der Freude,positiv,13613.0,Freude,"Ei! da sind wir alte Bekannte!
","['Ei', '!', 'da', 'sind', 'wir', 'alte', 'Bekannte', '!']"
26,38,erster_jaeger,,marketenderin,,,ER,positiv,13700.0,CATMA_D9156D48-7C91-4963-8220-76A71D19E3D1,8,Emotionen der Freude,positiv,13659.0,Freude,Und treffen uns hier im böhmischen Lande.,"['Und', 'treffen', 'uns', 'hier', 'im', 'böhmischen', 'Lande', '.']"
27,39,erster_jaeger,,marketenderin,,,ER,positiv,14399.0,CATMA_EA903A17-E876-4640-BFD1-14FB23FF5D42,7,Emotionen der Freude,positiv,14360.0,Freude,"Und das dort ist mein Marketenderzelt,
","['Und', 'das', 'dort', 'ist', 'mein', 'Marketenderzelt', ',']"
28,41,erster_jaeger,,,,,ER,positiv,15132.0,CATMA_7963FCED-3EAF-46ED-95F5-7648436A05A1,9,Emotionen der Freude,positiv,15086.0,Freude,"Ei, wer ist denn das kleine Schelmengesichte?
","['Ei', ',', 'wer', 'ist', 'denn', 'das', 'kleine', 'Schelmengesichte', '?']"
29,42,zweiter_jaeger,,,,,ER,positiv,15331.0,CATMA_9713DCC1-9D09-4252-BEC4-18493543563E,13,Emotionen der Freude,positiv,15272.0,Freude,"das Mädchen haltend.
Bleib Sie bei uns doch, artiges Kind.
","['das', 'Mädchen', 'haltend', '.', 'Bleib', 'Sie', 'bei', 'uns', 'doch', ',', 'artiges', 'Kind', '.']"
30,44,,erster_jaeger,,,,ER,positiv,15956.0,CATMA_230767DD-FA6F-4135-8BC5-7F6214BE206C,5,Emotionen der Freude,positiv,15936.0,Freude,Ihr sitzt hier warm.,"['Ihr', 'sitzt', 'hier', 'warm', '.']"
31,45,,,,,,ER,negativ,16017.0,CATMA_72287301-28C4-4B7B-B6F5-A37560E69829,12,Emotionen des Leids,negativ,15957.0,Leid,"Wir, in Feindes Land,
Mußten derweil uns schlecht bequemen.
","['Wir', ',', 'in', 'Feindes', 'Land', ',', 'Mußten', 'derweil', 'uns', 'schlecht', 'bequemen', '.']"
32,46,trompeter,,,,,ER,positiv,16077.0,CATMA_75825BE6-AC97-423C-A5B8-C18278A4BC6D,10,Emotionen der Zuneigung,positiv,16030.0,Verehrung,"Man sollts euch nicht ansehn, ihr seid galant.
","['Man', 'sollts', 'euch', 'nicht', 'ansehn', ',', 'ihr', 'seid', 'galant', '.']"
33,47,unbekannt,wachtmeister,,,,ER,negativ,16177.0,CATMA_3B65D5CF-D88A-4118-BA47-8F9829E4B056,18,Emotionen der Ablehnung,negativ,16092.0,Abscheu,"Ja, ja, im Saalkreis und auch in Meißen
Hört man euch Herrn nicht besonders preisen.
","['Ja', ',', 'ja', ',', 'im', 'Saalkreis', 'und', 'auch', 'in', 'Meißen', 'Hört', 'man', 'euch', 'Herrn', 'nicht', 'besonders', 'preisen', '.']"
34,49,zweiter_jaeger,,,,,ER,negativ,16300.0,CATMA_A3B769D2-3364-466C-9E6E-E6DEBB02B59A,13,Emotionen der Ablehnung,negativ,16236.0,Abscheu,"Der Kroat es ganz anders trieb,
Uns nur die Nachles übrigblieb.
","['Der', 'Kroat', 'es', 'ganz', 'anders', 'trieb', ',', 'Uns', 'nur', 'die', 'Nachles', 'übrigblieb', '.']"
35,50,trompeter,,,,,ER,negativ,16536.0,CATMA_A98052BF-F777-49EE-A2B8-4630DA0B3160,47,Emotionen der Ablehnung,negativ,16313.0,Ärger,"Ihr habt da einen saubern Spitzen
Am Kragen, und wie euch die Hosen sitzen!
Die feine Wäsche, der Federhut!
Was das alles für Wirkung tut!
Daß doch den Burschen das Glück soll scheinen,
Und so was kommt nie an unsereinen!

","['Ihr', 'habt', 'da', 'einen', 'saubern', 'Spitzen', 'Am', 'Kragen', ',', 'und', 'wie', 'euch', 'die', 'Hosen', 'sitzen', '!', 'Die', 'feine', 'Wäsche', ',', 'der', 'Federhut', '!', 'Was', 'das', 'alles', 'für', 'Wirkung', 'tut', '!', 'Daß', 'doch', 'den', 'Burschen', 'das', 'Glück', 'soll', 'scheinen', ',', 'Und', 'so', 'was', 'kommt', 'nie', 'an', 'unsereinen', '!']"
36,51,"['erster_jaeger', 'zweiter_jaeger']",wachtmeister,,,,ER,positiv,16629.0,CATMA_1C91B8C5-7977-445C-906C-19ECA113162E,14,Emotionen der Zuneigung,positiv,16551.0,Verehrung,"Dafür sind wir des Friedländers Regiment,
Man muß uns ehren und respektieren.
","['Dafür', 'sind', 'wir', 'des', 'Friedländers', 'Regiment', ',', 'Man', 'muß', 'uns', 'ehren', 'und', 'respektieren', '.']"
37,52,,,,,,ER,negativ,16914.0,CATMA_F85F4421-8F97-496A-BE1D-A75431531730,25,Emotionen der Ablehnung,negativ,16791.0,Ärger,"Ihr seid wohl von einer besondern Rasse?
Der ganze Unterschied ist in den Röcken,
Und ich ganz gern mag in meinem stecken.
","['Ihr', 'seid', 'wohl', 'von', 'einer', 'besondern', 'Rasse', '?', 'Der', 'ganze', 'Unterschied', 'ist', 'in', 'den', 'Röcken', ',', 'Und', 'ich', 'ganz', 'gern', 'mag', 'in', 'meinem', 'stecken', '.']"
38,56,wachtmeister,,"['erster_jaeger', 'zweiter_jaeger']",,,ER,negativ,18277.0,CATMA_8A074C0B-1108-4531-A802-4EE00DD26C48_1,36,Emotionen der Ablehnung,negativ,18119.0,Abscheu,"Nun da sieht mans! Der Saus und Braus
Macht denn der den Soldaten aus?
Das Tempo macht ihn, der Sinn und Schick,
Der Begriff, die Bedeutung, der feine Blick.
","['Nun', 'da', 'sieht', 'mans', '!', 'Der', 'Saus', 'und', 'Braus', 'Macht', 'denn', 'der', 'den', 'Soldaten', 'aus', '?', 'Das', 'Tempo', 'macht', 'ihn', ',', 'der', 'Sinn', 'und', 'Schick', ',', 'Der', 'Begriff', ',', 'die', 'Bedeutung', ',', 'der', 'feine', 'Blick', '.']"
39,58,,,,,,ER,positiv,18979.0,CATMA_23DD9C09-B678-4415-92DF-0C9190448064,89,Emotionen der Freude,positiv,18527.0,Freude,"Flott will ich leben und müßig gehn,
Alle Tage was Neues sehn,
Mich dem Augenblick frisch vertrauen,
Nicht zurück, auch nicht vorwärts schauen –
Drum hab ich meine Haut dem Kaiser verhandelt,
Daß keine Sorg mich mehr anwandelt.
Führt mich ins Feuer frisch hinein,
Über den reißenden, tiefen Rhein,
Der dritte Mann soll verloren sein;
Werde mich nicht lang sperren und zieren. –
Sonst muß man mich aber, ich bitte sehr,
Mit nichts weiter inkommodieren.
","['Flott', 'will', 'ich', 'leben', 'und', 'müßig', 'gehn', ',', 'Alle', 'Tage', 'was', 'Neues', 'sehn', ',', 'Mich', 'dem', 'Augenblick', 'frisch', 'vertrauen', ',', 'Nicht', 'zurück', ',', 'auch', 'nicht', 'vorwärts', 'schauen', '–', 'Drum', 'hab', 'ich', 'meine', 'Haut', 'dem', 'Kaiser', 'verhandelt', ',', 'Daß', 'keine', 'Sorg', 'mich', 'mehr', 'anwandelt', '.', 'Führt', 'mich', 'ins', 'Feuer', 'frisch', 'hinein', ',', 'Über', 'den', 'reißenden', ',', 'tiefen', 'Rhein', ',', 'Der', 'dritte', 'Mann', 'soll', 'verloren', 'sein', ';', 'Werde', 'mich', 'nicht', 'lang', 'sperren', 'und', 'zieren', '.', '–', 'Sonst', 'muß', 'man', 'mich', 'aber', ',', 'ich', 'bitte', 'sehr', ',', 'Mit', 'nichts', 'weiter', 'inkommodieren', '.']"
40,59,wachtmeister,,erster_jaeger,,,ER,negativ,19075.0,CATMA_3F5415F4-BD0C-4355-949E-55FDD89860C8,9,Emotionen der Ablehnung,negativ,19035.0,Abscheu,"Das ließ sich unter dem Wams da finden.
","['Das', 'ließ', 'sich', 'unter', 'dem', 'Wams', 'da', 'finden', '.']"
41,60,,,,,,ER,negativ,19581.0,CATMA_D65FFA03-B43F-4659-9C29-45FF87583C64,25,Emotionen des Leids,negativ,19463.0,Leid,"Dirnen, die ließ er gar nicht passieren,
Mußten sie gleich zur Kirche führen.
Da lief ich, konnts nicht ertragen mehr.","['Dirnen', ',', 'die', 'ließ', 'er', 'gar', 'nicht', 'passieren', ',', 'Mußten', 'sie', 'gleich', 'zur', 'Kirche', 'führen', '.', 'Da', 'lief', 'ich', ',', 'konnts', 'nicht', 'ertragen', 'mehr', '.']"
42,61,erster_jaeger,,,,,ER,positiv,20077.0,CATMA_A2B3041A-5FC6-49CC-81DE-C298EF6C57D5,71,Emotionen der Freude,positiv,19733.0,Freude,"Ja, das war schon ein ander Ding!
Alles da lustiger, loser ging,
Soff und Spiel und Mädels die Menge!
Wahrhaftig, der Spaß war nicht gering,
Denn der Tilly verstand sich aufs Kommandieren.
 Dem eigenen Körper war er strenge;
Dem Soldaten ließ er vieles passieren,
Und gings nur nicht aus seiner Kassen,
Sein Spruch war: leben und leben lassen.
","['Ja', ',', 'das', 'war', 'schon', 'ein', 'ander', 'Ding', '!', 'Alles', 'da', 'lustiger', ',', 'loser', 'ging', ',', 'Soff', 'und', 'Spiel', 'und', 'Mädels', 'die', 'Menge', '!', 'Wahrhaftig', ',', 'der', 'Spaß', 'war', 'nicht', 'gering', ',', 'Denn', 'der', 'Tilly', 'verstand', 'sich', 'aufs', 'Kommandieren', '.', 'Dem', 'eigenen', 'Körper', 'war', 'er', 'strenge', ';', 'Dem', 'Soldaten', 'ließ', 'er', 'vieles', 'passieren', ',', 'Und', 'gings', 'nur', 'nicht', 'aus', 'seiner', 'Kassen', ',', 'Sein', 'Spruch', 'war', ':', 'leben', 'und', 'leben', 'lassen', '.']"
43,62,unbekannt,erster_jaeger,,,,ER,negativ,20357.0,CATMA_C0104490-55A4-4634-97BF-78FF6F56D69D,57,Emotionen der Ablehnung,negativ,20077.0,Abscheu,"Aber das Glück blieb ihm nicht stet, –
Seit der Leipziger Fatalität
Wollt es eben nirgends mehr flecken,
Alles bei uns geriet ins Stecken;
Wo wir erschienen und pochten an,
Ward nicht gegrüßt noch aufgetan.
Wir mußten uns drücken von Ort zu Ort,
Der alte Respekt war eben fort. –
","['Aber', 'das', 'Glück', 'blieb', 'ihm', 'nicht', 'stet', ',', '–', 'Seit', 'der', 'Leipziger', 'Fatalität', 'Wollt', 'es', 'eben', 'nirgends', 'mehr', 'flecken', ',', 'Alles', 'bei', 'uns', 'geriet', 'ins', 'Stecken', ';', 'Wo', 'wir', 'erschienen', 'und', 'pochten', 'an', ',', 'Ward', 'nicht', 'gegrüßt', 'noch', 'aufgetan', '.', 'Wir', 'mußten', 'uns', 'drücken', 'von', 'Ort', 'zu', 'Ort', ',', 'Der', 'alte', 'Respekt', 'war', 'eben', 'fort', '.', '–']"
