,Unnamed: 0,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
10,10,der_verwalter,,,,,LS,negativ,3726.0,CATMA_6E87B08B-DC76-4332-B003-156B4D0A05C6_4,9,Emotionen der Ablehnung,negativ,3687.0,Ärger,"Nicht mehr. Sie hängen alle im Stalle.
","['Nicht', 'mehr', '.', 'Sie', 'hängen', 'alle', 'im', 'Stalle', '.']"
11,11,lisette,,,,,LS,negativ,3343.0,CATMA_46C171F9-FFA6-49A2-B655-2147BD85A0D0,13,Emotionen der Ablehnung,negativ,3297.0,Ärger,"Nur? und nicht mit Rosenblättern? Ha! ha! ha!
","['Nur', '?', 'und', 'nicht', 'mit', 'Rosenblättern', '?', 'Ha', '!', 'ha', '!', 'ha', '!']"
12,13,,,,,,LS,negativ,5372.0,CATMA_610B032F-5FE6-4F87-B9D5-AA58C54251CF,11,Emotionen des Leids,negativ,5302.0,Mitleid,"Gewiß, ich betaure unser Fräulein vom Grunde
              der Seele.
","['Gewiß', ',', 'ich', 'betaure', 'unser', 'Fräulein', 'vom', 'Grunde', 'der', 'Seele', '.']"
13,14,,der_verwalter,,,,LS,positiv,5503.0,CATMA_DDDDB16F-89C1-4F78-8901-A7A0ADD6EED4,5,Emotionen der Zuneigung,positiv,5465.0,Liebe,"er liebt
              seine Tochter; ","['er', 'liebt', 'seine', 'Tochter', ';']"
14,16,,lisette,,,,LS,positiv,5878.0,CATMA_23298A78-9078-4CCE-A440-216915AB646A,20,Emotionen der Zuneigung,positiv,5777.0,Freundschaft,"Seit einigen Tagen, da er mit ihm auf der Jagd herumläuft, ist er ihm so
              ziemlich hold.","['Seit', 'einigen', 'Tagen', ',', 'da', 'er', 'mit', 'ihm', 'auf', 'der', 'Jagd', 'herumläuft', ',', 'ist', 'er', 'ihm', 'so', 'ziemlich', 'hold', '.']"
15,17,,,,,,LS,positiv,6621.0,CATMA_FEB422BC-787A-4C87-966A-6F3BD80A1C42,27,Emotionen der Zuneigung,positiv,6453.0,Verehrung,"so bald es erlaubt
              seyn wird – mich wieder um das unschätzbare Vergnügen ihrer Gesellschaft bestreben.
                Er küßt ihr die Hand, und geht ab.
","['so', 'bald', 'es', 'erlaubt', 'seyn', 'wird', '–', 'mich', 'wieder', 'um', 'das', 'unschätzbare', 'Vergnügen', 'ihrer', 'Gesellschaft', 'bestreben', '.', 'Er', 'küßt', 'ihr', 'die', 'Hand', ',', 'und', 'geht', 'ab', '.']"
16,20,,,,,,LS,negativ,8556.0,CATMA_E59B9686-188E-48DF-8139-5C8C785C119D,72,Emotionen der Ablehnung,negativ,8141.0,Abscheu,"Ein Cavalier, der seit vier Monaten, da er von Paris zurückkam, das größte Aufsehen
              in der Hauptstadt macht; der in allen Arten von Galanterie den Ton angibt; der seit
              Kurzem bey allen Männern andere Schuhschnallen, und bey allen Weibern andere Chignons
              einführte; ein Mensch, der alles kann, und weiß; und der, wie ich höre, so gar
              französische Verse macht.
","['Ein', 'Cavalier', ',', 'der', 'seit', 'vier', 'Monaten', ',', 'da', 'er', 'von', 'Paris', 'zurückkam', ',', 'das', 'größte', 'Aufsehen', 'in', 'der', 'Hauptstadt', 'macht', ';', 'der', 'in', 'allen', 'Arten', 'von', 'Galanterie', 'den', 'Ton', 'angibt', ';', 'der', 'seit', 'Kurzem', 'bey', 'allen', 'Männern', 'andere', 'Schuhschnallen', ',', 'und', 'bey', 'allen', 'Weibern', 'andere', 'Chignons', 'einführte', ';', 'ein', 'Mensch', ',', 'der', 'alles', 'kann', ',', 'und', 'weiß', ';', 'und', 'der', ',', 'wie', 'ich', 'höre', ',', 'so', 'gar', 'französische', 'Verse', 'macht', '.']"
17,21,,der_verwalter,,,,LS,positiv,9240.0,CATMA_BB36235B-501D-46A3-9B23-62FE1B14DA2B,17,Emotionen der Zuneigung,positiv,9111.0,Verehrung,"Euer hochfreyherrlichen Gnaden Art zu leben, wird endlich die längst
              verdiente Bewunderung eines Kenners erhalten.
","['Euer', 'hochfreyherrlichen', 'Gnaden', 'Art', 'zu', 'leben', ',', 'wird', 'endlich', 'die', 'längst', 'verdiente', 'Bewunderung', 'eines', 'Kenners', 'erhalten', '.']"
18,22,der_verwalter,,,,,LS,Emotionale Bewegtheit,10229.0,CATMA_03351C65-7FEE-4980-A4F8-FFD9CAE2B055_0,3,Emotionale Bewegtheit,Emotionale Bewegtheit,10223.0,Emotionale Bewegtheit,O ja! ,"['O', 'ja', '!']"
19,23,der_verwalter,,,,,LS,Emotionale Bewegtheit,10419.0,CATMA_03351C65-7FEE-4980-A4F8-FFD9CAE2B055_1,2,Emotionale Bewegtheit,Emotionale Bewegtheit,10410.0,Emotionale Bewegtheit,Element! ,"['Element', '!']"
20,24,,,,,,LS,positiv,11096.0,CATMA_0B58ED08-5AB5-49DB-A133-09B7FC23E0E2,15,Emotionen der Freude,positiv,10999.0,Freude,"sie hätten mich zum Tanzen gebracht, wenn
              mich nicht meine Geburt abgehalten hätte.","['sie', 'hätten', 'mich', 'zum', 'Tanzen', 'gebracht', ',', 'wenn', 'mich', 'nicht', 'meine', 'Geburt', 'abgehalten', 'hätte', '.']"
21,25,der_verwalter,,,,,LS,positiv,11325.0,CATMA_76FC64B9-D83E-49E2-B83A-DCE021BB2FC2,7,Emotionen der Freude,positiv,11281.0,Freude,"Das wird ein vortreffliches Concert werden!
","['Das', 'wird', 'ein', 'vortreffliches', 'Concert', 'werden', '!']"
22,26,,,,,,LS,positiv,11487.0,CATMA_835F4FA0-7D56-4BE1-993B-6844BD39E9FB_0,20,Emotionen der Freude,positiv,11400.0,Freude,"Nun Leonore! du glückliches Mädchen! komm her, laß dich betrachten – Gut! – recht  gut.","['Nun', 'Leonore', '!', 'du', 'glückliches', 'Mädchen', '!', 'komm', 'her', ',', 'laß', 'dich', 'betrachten', '–', 'Gut', '!', '–', 'recht', 'gut', '.']"
23,27,,,,,,LS,positiv,11620.0,CATMA_835F4FA0-7D56-4BE1-993B-6844BD39E9FB_1,23,Emotionen der Freude,positiv,11488.0,Freude,"Das sieht anders aus, als dein erster Anzug. Wenn ich nicht
              nachgesehen hätte, das wär ein lächerlicher Putz gewesen! ","['Das', 'sieht', 'anders', 'aus', ',', 'als', 'dein', 'erster', 'Anzug', '.', 'Wenn', 'ich', 'nicht', 'nachgesehen', 'hätte', ',', 'das', 'wär', 'ein', 'lächerlicher', 'Putz', 'gewesen', '!']"
24,28,,,,,,LS,negativ,11869.0,CATMA_E6BE1590-3830-40B3-9ABC-7BB05A4DBB65,15,Emotionen der Angst,negativ,11780.0,Angst,"und ich fürchte die Kritik des Grafen
              von Blumenkranz, wie den bösen Feind.","['und', 'ich', 'fürchte', 'die', 'Kritik', 'des', 'Grafen', 'von', 'Blumenkranz', ',', 'wie', 'den', 'bösen', 'Feind', '.']"
25,32,,die_baroninn,,,,LS,positiv,14561.0,CATMA_C9C65C57-F933-470F-95FF-C4E2857D086B,6,Emotionen der Zuneigung,positiv,14527.0,Liebe,Der Hauptmann achtet sie gar nicht,"['Der', 'Hauptmann', 'achtet', 'sie', 'gar', 'nicht']"
26,33,,,,,,LS,positiv,14636.0,CATMA_EE30680F-6CD6-4F2A-9354-3C0711FF489F,14,Emotionen der Zuneigung,positiv,14563.0,Liebe,"ich
              merke nur zu wohl, daß er sich um Meine Gunst bestrebt.","['ich', 'merke', 'nur', 'zu', 'wohl', ',', 'daß', 'er', 'sich', 'um', 'Meine', 'Gunst', 'bestrebt', '.']"
27,35,,lisette,der_hauptmann,,,LS,positiv,15172.0,CATMA_F74A7A02-1B89-47BA-8787-C522DAF147B5,10,Emotionen der Zuneigung,positiv,15113.0,Verehrung,"Man lobt auch seine Verdienste, seinen Charakter ungemein.
","['Man', 'lobt', 'auch', 'seine', 'Verdienste', ',', 'seinen', 'Charakter', 'ungemein', '.']"
28,37,,,,Ereignis,,LS,negativ,16610.0,CATMA_4E1FCC11-DF11-4DC7-97E7-84E399A09E48_1,7,Emotionen der Angst,negativ,16580.0,Angst,"Mir fängt an bange zu werden.
","['Mir', 'fängt', 'an', 'bange', 'zu', 'werden', '.']"
29,40,,,,,,LS,negativ,16731.0,CATMA_2E1DFFEB-6E50-40E0-B62F-A038088432A8_1,18,Emotionen der Ablehnung,negativ,16625.0,Ärger,"Leonore! du sprichst heute so dumm, wie es kein Mensch von meiner Tochter vermuthen
              sollte.
","['Leonore', '!', 'du', 'sprichst', 'heute', 'so', 'dumm', ',', 'wie', 'es', 'kein', 'Mensch', 'von', 'meiner', 'Tochter', 'vermuthen', 'sollte', '.']"
30,41,,,,,,LS,negativ,16900.0,CATMA_2E1DFFEB-6E50-40E0-B62F-A038088432A8_2,7,Emotionen der Ablehnung,negativ,16865.0,Ärger,"Welcher Unordnung? – heraus damit!
","['Welcher', 'Unordnung', '?', '–', 'heraus', 'damit', '!']"
31,43,,,,,,LS,negativ,17468.0,CATMA_2E1DFFEB-6E50-40E0-B62F-A038088432A8_4,18,Emotionen der Ablehnung,negativ,17364.0,Ärger,"Du mußt? – freylich mußt du – Seitwärts.
 wahrhaftig, da stecken
              Geheimnisse verborgen. – ","['Du', 'mußt', '?', '–', 'freylich', 'mußt', 'du', '–', 'Seitwärts', '.', 'wahrhaftig', ',', 'da', 'stecken', 'Geheimnisse', 'verborgen', '.', '–']"
32,44,,,,,,LS,negativ,17743.0,CATMA_2E1DFFEB-6E50-40E0-B62F-A038088432A8_5,19,Emotionen der Ablehnung,negativ,17642.0,Ärger,"Wen denn sonst? Kennest du jemanden, der dir anständiger wäre? – Keine Umstände!
              rede!
","['Wen', 'denn', 'sonst', '?', 'Kennest', 'du', 'jemanden', ',', 'der', 'dir', 'anständiger', 'wäre', '?', '–', 'Keine', 'Umstände', '!', 'rede', '!']"
33,45,,,,,,LS,negativ,16850.0,CATMA_1C497B6F-F7A5-4477-A51B-B94D8F6083F4_0,17,Emotionen des Leids,negativ,16741.0,Leid,"Ich weiß nicht gnädige Mama – diese Dummheit – sie ist vielleicht eine Folge der
              Unordnung ...
","['Ich', 'weiß', 'nicht', 'gnädige', 'Mama', '–', 'diese', 'Dummheit', '–', 'sie', 'ist', 'vielleicht', 'eine', 'Folge', 'der', 'Unordnung', '...']"
34,48,,,,,,LS,negativ,17627.0,CATMA_1C497B6F-F7A5-4477-A51B-B94D8F6083F4_3,4,Emotionen des Leids,negativ,17609.0,Leid,"Ich zweifle sehr.
","['Ich', 'zweifle', 'sehr', '.']"
35,50,,,,,,LS,positiv,18058.0,CATMA_D9A87627-14DF-476E-ADE2-810B0CAE3E58,21,Emotionen der Zuneigung,positiv,17943.0,Liebe,"So muß ich also sagen, daß mir der Herr – Major von Rheinberg weit besser gefällt als
              Graf Reitbahn.
","['So', 'muß', 'ich', 'also', 'sagen', ',', 'daß', 'mir', 'der', 'Herr', '–', 'Major', 'von', 'Rheinberg', 'weit', 'besser', 'gefällt', 'als', 'Graf', 'Reitbahn', '.']"
36,52,die_baroninn,,,,,LS,negativ,18410.0,CATMA_B0AA37BB-47BB-4A81-BCF7-79EB6AC2D4D7_1,13,Emotionen der Ablehnung,negativ,18346.0,Abscheu,"Ein süßer Coridon, ein empfindsamer Narr ist er; nichts anders. ","['Ein', 'süßer', 'Coridon', ',', 'ein', 'empfindsamer', 'Narr', 'ist', 'er', ';', 'nichts', 'anders', '.']"
37,53,leonore,,,,,LS,positiv,18331.0,CATMA_8D306A86-F015-44EB-B79E-48E00836F10B,14,Emotionen der Zuneigung,positiv,18231.0,Liebe,"nach dem Ausspruche meines unerfahrnen Herzens, ist er ein sehr
              liebenswürdiger Mann.
","['nach', 'dem', 'Ausspruche', 'meines', 'unerfahrnen', 'Herzens', ',', 'ist', 'er', 'ein', 'sehr', 'liebenswürdiger', 'Mann', '.']"
38,54,,,,,,LS,negativ,18783.0,CATMA_B9A213B8-CB56-4A83-8D7A-6D300B827495,21,Emotionen des Leids,negativ,18670.0,Mitleid,"O ihr Mädchen! wie sehr solltet ihr dem Himmel danken,
              wann er euch kluge und sorgsame Mütter gibt!","['O', 'ihr', 'Mädchen', '!', 'wie', 'sehr', 'solltet', 'ihr', 'dem', 'Himmel', 'danken', ',', 'wann', 'er', 'euch', 'kluge', 'und', 'sorgsame', 'Mütter', 'gibt', '!']"
39,56,,,,,,LS,negativ,20263.0,CATMA_F7AAA6BC-C376-4612-8171-16180BA353CF_1,5,Emotionen der Angst,negativ,20239.0,Verzweiflung,"Auch Das ist unmöglich.
","['Auch', 'Das', 'ist', 'unmöglich', '.']"
40,59,,,,,,LS,negativ,20909.0,CATMA_F7AAA6BC-C376-4612-8171-16180BA353CF_4,3,Emotionen der Angst,negativ,20892.0,Verzweiflung,"Schweig Lisette!
","['Schweig', 'Lisette', '!']"
41,63,,,,,,LS,negativ,20882.0,CATMA_F73DA917-BE1E-4ECD-9D5F-9769C1CBC4AF,24,Emotionen der Ablehnung,negativ,20751.0,Ärger,"Ich könnte mich aber über ihre Ältern zu tod' ärgern: wahrhaftig, sie verdienen
              nicht, eine solche Tochter zu haben!
","['Ich', 'könnte', 'mich', 'aber', 'über', 'ihre', 'Ältern', 'zu', 'tod', ""'"", 'ärgern', ':', 'wahrhaftig', ',', 'sie', 'verdienen', 'nicht', ',', 'eine', 'solche', 'Tochter', 'zu', 'haben', '!']"
42,65,,,,,,LS,positiv,21691.0,CATMA_55687530-69FE-461D-B157-78EE7A01EBEA,24,Emotionen der Freude,positiv,21556.0,Freude,"Ha schönstes Fräulein! endlich glückt es mir, Sie ohne die Mama anzutreffen. Ich hab
              Ihnen die besten Dinge zu erzählen.
","['Ha', 'schönstes', 'Fräulein', '!', 'endlich', 'glückt', 'es', 'mir', ',', 'Sie', 'ohne', 'die', 'Mama', 'anzutreffen', '.', 'Ich', 'hab', 'Ihnen', 'die', 'besten', 'Dinge', 'zu', 'erzählen', '.']"
43,66,,,,,,LS,negativ,21756.0,CATMA_20AA2700-2951-44AD-A01C-F8F3521E340C,10,Emotionen des Leids,negativ,21701.0,Leid,"Ich Ihnen die schlimmsten, mein lieber Herr Hauptmann.
","['Ich', 'Ihnen', 'die', 'schlimmsten', ',', 'mein', 'lieber', 'Herr', 'Hauptmann', '.']"
44,67,leonore,,,Ereignis,,LS,positiv,22033.0,CATMA_924FE1C8-A030-4CA9-A670-F738D64D0A97,6,Emotionen der Freude,positiv,22002.0,Freude,"mein Herz zitterte vor Freude.
","['mein', 'Herz', 'zitterte', 'vor', 'Freude', '.']"
45,68,,,,,,LS,positiv,22194.0,CATMA_D07601BB-8CA4-401B-A398-C981E9C1D0CB,21,Emotionen der Zuneigung,positiv,22074.0,Freundschaft,"Ich hab ihren Papa noch nie so freundlich mit dem Major
              sprechen hören. Sein ganzes Herz stand ihm offen.
","['Ich', 'hab', 'ihren', 'Papa', 'noch', 'nie', 'so', 'freundlich', 'mit', 'dem', 'Major', 'sprechen', 'hören', '.', 'Sein', 'ganzes', 'Herz', 'stand', 'ihm', 'offen', '.']"
46,69,,,,,,LS,positiv,23147.0,CATMA_A52337C3-A0DF-4BFD-8514-02B01AAA6364,131,Emotionen der Freude,positiv,22340.0,Freude,"Der Major hatte ihrem Papa gestern erzählet, daß die Windhunde angekommen seyn, die
              er sich aus Ungarn verschrieb; und daß diese Hunde, laut Versicherung des ungarischen
              Cavaliers, der sie ihm schickte, die besten in diesem Königreiche waren. Ihr Vater kam
              vor Freuden außer sich, und gestand, er könnte den heutigen Morgen kaum erwarten, um
              diese vortrefflichen Hunde zu probieren. Er ging von diesem Augenblicke dem Major
              nicht mehr von der Seite. Es ist nicht zu zählen, von wie viel Kuppeln ungarischer
              Windhunde er uns ganze Lebensbeschreibungen machte. O, sagt' ich ihm, die Hunde des
              Majors übertreffen noch Alle, die Sie jemals gesehen haben können. Der ganze Papa ward
              Leben und Freude.","['Der', 'Major', 'hatte', 'ihrem', 'Papa', 'gestern', 'erzählet', ',', 'daß', 'die', 'Windhunde', 'angekommen', 'seyn', ',', 'die', 'er', 'sich', 'aus', 'Ungarn', 'verschrieb', ';', 'und', 'daß', 'diese', 'Hunde', ',', 'laut', 'Versicherung', 'des', 'ungarischen', 'Cavaliers', ',', 'der', 'sie', 'ihm', 'schickte', ',', 'die', 'besten', 'in', 'diesem', 'Königreiche', 'waren', '.', 'Ihr', 'Vater', 'kam', 'vor', 'Freuden', 'außer', 'sich', ',', 'und', 'gestand', ',', 'er', 'könnte', 'den', 'heutigen', 'Morgen', 'kaum', 'erwarten', ',', 'um', 'diese', 'vortrefflichen', 'Hunde', 'zu', 'probieren', '.', 'Er', 'ging', 'von', 'diesem', 'Augenblicke', 'dem', 'Major', 'nicht', 'mehr', 'von', 'der', 'Seite', '.', 'Es', 'ist', 'nicht', 'zu', 'zählen', ',', 'von', 'wie', 'viel', 'Kuppeln', 'ungarischer', 'Windhunde', 'er', 'uns', 'ganze', 'Lebensbeschreibungen', 'machte', '.', 'O', ',', 'sagt', ""'"", 'ich', 'ihm', ',', 'die', 'Hunde', 'des', 'Majors', 'übertreffen', 'noch', 'Alle', ',', 'die', 'Sie', 'jemals', 'gesehen', 'haben', 'können', '.', 'Der', 'ganze', 'Papa', 'ward', 'Leben', 'und', 'Freude', '.']"
47,70,leonore,,,,,LS,Emotionale Bewegtheit,23804.0,CATMA_D6A30A01-E805-4060-8FE5-F1EB54A9DFE5_0,9,Emotionale Bewegtheit,Emotionale Bewegtheit,23767.0,Emotionale Bewegtheit,"O Himmel! und was sprach mein Vater?
","['O', 'Himmel', '!', 'und', 'was', 'sprach', 'mein', 'Vater', '?']"
48,72,leonore,,,,,LS,Emotionale Bewegtheit,24248.0,CATMA_D6A30A01-E805-4060-8FE5-F1EB54A9DFE5_2,9,Emotionale Bewegtheit,Emotionale Bewegtheit,24195.0,Emotionale Bewegtheit,"Und was antworteten Sie auf diese gefährliche Frage?
","['Und', 'was', 'antworteten', 'Sie', 'auf', 'diese', 'gefährliche', 'Frage', '?']"
49,75,leonore,,,,,LS,Emotionale Bewegtheit,24796.0,CATMA_D6A30A01-E805-4060-8FE5-F1EB54A9DFE5_5,16,Emotionale Bewegtheit,Emotionale Bewegtheit,24734.0,Emotionale Bewegtheit,"Um alles in der Welt, nur nicht, so lange Wir bey Ihnen sind!
","['Um', 'alles', 'in', 'der', 'Welt', ',', 'nur', 'nicht', ',', 'so', 'lange', 'Wir', 'bey', 'Ihnen', 'sind', '!']"
50,77,,der_hauptmann,,,,LS,positiv,23913.0,CATMA_11440B8F-A2C7-48DF-B2DC-8BA09129A878,17,Emotionen der Freude,positiv,23816.0,Freude,"Er erfreute sich, daß ein Mann, wie der Major, seine Tochter liebenswürdig
              findet.
","['Er', 'erfreute', 'sich', ',', 'daß', 'ein', 'Mann', ',', 'wie', 'der', 'Major', ',', 'seine', 'Tochter', 'liebenswürdig', 'findet', '.']"
51,78,,,,,,LS,positiv,24362.0,CATMA_A5DEDF37-7317-4E20-A6E1-04FCD1622514,22,Emotionen der Zuneigung,positiv,24260.0,Liebe,"Ich sagt' ihm gerade heraus, daß Sie in den Major eben so verliebt sind, als Er in
              Sie?
","['Ich', 'sagt', ""'"", 'ihm', 'gerade', 'heraus', ',', 'daß', 'Sie', 'in', 'den', 'Major', 'eben', 'so', 'verliebt', 'sind', ',', 'als', 'Er', 'in', 'Sie', '?']"
52,79,,der_hauptmann,,,,LS,positiv,25599.0,CATMA_4104DE7B-E529-4BA3-A67B-BBB4D12820D7,27,Emotionen der Zuneigung,positiv,25414.0,Verehrung,"Sie können keinen liebenswürdigern Gemahl unter der Sonne finden,
              als den braven Major, so wie Er keine liebenswürdigere Gemahlinn, als seine liebe
              Leonore.
","['Sie', 'können', 'keinen', 'liebenswürdigern', 'Gemahl', 'unter', 'der', 'Sonne', 'finden', ',', 'als', 'den', 'braven', 'Major', ',', 'so', 'wie', 'Er', 'keine', 'liebenswürdigere', 'Gemahlinn', ',', 'als', 'seine', 'liebe', 'Leonore', '.']"
53,81,,,,,,LS,positiv,27665.0,CATMA_9EF04369-8443-4BB4-B4BE-88772F6B97C1_0,21,Emotionen der Freude,positiv,27556.0,Freude,"Glück auf mein Schatz! Glück auf! Glaubtest du nicht, ich käme gar nicht zum Essen
              nach Hause?
","['Glück', 'auf', 'mein', 'Schatz', '!', 'Glück', 'auf', '!', 'Glaubtest', 'du', 'nicht', ',', 'ich', 'käme', 'gar', 'nicht', 'zum', 'Essen', 'nach', 'Hause', '?']"
54,82,,,,,,LS,positiv,27860.0,CATMA_9EF04369-8443-4BB4-B4BE-88772F6B97C1_1,16,Emotionen der Freude,positiv,27782.0,Freude,"Es wäre kein Wunder. Eine bessere Jagd hab ich in meinem Leben nicht gemacht.
","['Es', 'wäre', 'kein', 'Wunder', '.', 'Eine', 'bessere', 'Jagd', 'hab', 'ich', 'in', 'meinem', 'Leben', 'nicht', 'gemacht', '.']"
