,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
12,12,Kasperl/Perinet_Baarfuss_korr.csv,für eure Unterhaltung.,35,57,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,2.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
13,13,Kasperl/Perinet_Baarfuss_korr.csv,Lange genug sind wir schon Kopfhänger gewesen.,58,104,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,2.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
14,14,Kasperl/Perinet_Baarfuss_korr.csv,"
       Unser Gang ist jetzt gar nichts Neues mehr, seitdem die modernen Genies auf der Oberwelt auch auf dem Kopf gehen.",0,121,character_speech,1,1,,"
       Haraxdax.
      ",#haraxdax,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
15,15,Kasperl/Perinet_Baarfuss_korr.csv,"Das wird Zickzack wissen, der immer den Neuwieder auf die Oberwelt bringt.",122,196,character_speech,1,1,,"
       Haraxdax.
      ",#haraxdax,3.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
16,16,Kasperl/Perinet_Baarfuss_korr.csv,"
       Erhabner Vizlipuzli!",0,28,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,4.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
17,17,Kasperl/Perinet_Baarfuss_korr.csv,die Menschen sind seit geraumer Zeit wirklich etwas teufelmässiger als sonst geworden.,29,115,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,4.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
18,18,Kasperl/Perinet_Baarfuss_korr.csv,"
       Sie sollen nur so fortfahren, und unser Reich wird bald komplett!",0,73,character_speech,1,1,,"
       Tschiriwiriwi.
      ",#tschiriwiriwi,5.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
19,19,Kasperl/Perinet_Baarfuss_korr.csv,"
       (Zickzack lacht laut)",0,29,stage_direction,1,1,speech_part,,#tschiriwiriwi,5.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
20,20,Kasperl/Perinet_Baarfuss_korr.csv,"
       Warum lachst du, Zickzack?",0,34,character_speech,1,1,,"
       Haraxdax.
      ",#haraxdax,6.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
21,21,Kasperl/Perinet_Baarfuss_korr.csv,"
       Weil ich da so eben einen Pack Zeitungen nach der Oberwelt bringe, wo die Wahrheit und Lüge mit einander gegenfüsseln.",0,126,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,7.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
22,22,Kasperl/Perinet_Baarfuss_korr.csv,"
       Ha, ha, ha!",0,19,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,8.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
23,23,Kasperl/Perinet_Baarfuss_korr.csv,"
        (sich den Bauch haltend)",0,33,stage_direction,1,1,inner_speech,,#vizlipuzli,8.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
24,24,Kasperl/Perinet_Baarfuss_korr.csv,"
       Wer lügt wohl jetzt am meisten von dem Menschentrosse?",0,62,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,8.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
25,25,Kasperl/Perinet_Baarfuss_korr.csv,"
       Es thut einem die Wahl weh – aber doch behaupten noch immer Zeitungsschreiber, Friseurs und Barbierer die Oberhand.",0,123,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,9.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
26,26,Kasperl/Perinet_Baarfuss_korr.csv,"Ha, ha, ha!",124,135,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
27,27,Kasperl/Perinet_Baarfuss_korr.csv,mächtiger Vizlipuzli!,136,157,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,9.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
28,28,Kasperl/Perinet_Baarfuss_korr.csv,"ich war so eben an einem Tage auf der Oberwelt, wo das Fest der Lügen fast allgemein gefeyert ward.",158,257,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,9.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
29,29,Kasperl/Perinet_Baarfuss_korr.csv,"
       Das Fest der Lügen?",0,27,character_speech,1,1,,"
       Alle.
      ",#vizlipuzli #zickzack #tschiriwiriwi #haraxdax,10.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
30,30,Kasperl/Perinet_Baarfuss_korr.csv,"
       Ja: es war der Neujahrstag.",0,35,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
31,31,Kasperl/Perinet_Baarfuss_korr.csv,– Herr!,36,43,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
32,32,Kasperl/Perinet_Baarfuss_korr.csv,da log eines das andere an.,44,71,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
33,33,Kasperl/Perinet_Baarfuss_korr.csv,"Da sah ich, daß unser Reich auch auf Erden herrscht.",72,124,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,11.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
34,34,Kasperl/Perinet_Baarfuss_korr.csv,"Selbst die Gegenfüßler küßten sich, und da könnt ihr denken, wie konträr die Umarmungen waren.",125,219,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,11.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
35,35,Kasperl/Perinet_Baarfuss_korr.csv,"– Mancher wünschte dem andern ewiges Leben, der schon jede Minute zur Vorrückung auf seinen Tod zählte.",220,323,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
36,36,Kasperl/Perinet_Baarfuss_korr.csv,"– Sie haben sogar eine Zeit, wo sie sich absichtlich verstellen, und eine Larve auf die andere legen – das nennen sie Fasching.",324,451,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,11.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
37,37,Kasperl/Perinet_Baarfuss_korr.csv,"
       Was ist denn das?",0,25,character_speech,1,1,,"
       Haraxdax. Tschiriwiriwi.
      ",#haraxdax #tschiriwiriwi,12.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
38,38,Kasperl/Perinet_Baarfuss_korr.csv,"
       Da seckiren sie einander um’s Geld.",0,43,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,13.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
39,39,Kasperl/Perinet_Baarfuss_korr.csv,"
       (lachen)",0,16,stage_direction,1,1,speech_part,,#vizlipuzli #zickzack #tschiriwiriwi #haraxdax,14.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
40,40,Kasperl/Perinet_Baarfuss_korr.csv,"
       Um’s Geld?",0,18,character_speech,1,1,,"
       Alle.
      ",#vizlipuzli #zickzack #tschiriwiriwi #haraxdax,14.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
41,41,Kasperl/Perinet_Baarfuss_korr.csv,"
       Ja wohl, Vizlipuzli!",0,28,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
42,42,Kasperl/Perinet_Baarfuss_korr.csv,"– Sie verkleiden um diese Zeit ihren Körper, wie um das Neujahr die Seele, und bezahlen noch das Vergnügen, zu verkennen, und verkannt zu seyn.",29,172,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
43,43,Kasperl/Perinet_Baarfuss_korr.csv,"– Ich kenne einen lustigen Bruder auf der Oberwelt, der sich mit dem Spasse um sein ganzes Vermögen brachte, und nun mit der Barbierschüssel in der Hand sein tägliches Brod oder vielmehr seinen täglichen Bart suchen muß – und doch ist der lustig und vergnügt, und sucht nun dort und da wieder zu betrügen, weil er selbst so oft betrogen ward.",173,515,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,15.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
44,44,Kasperl/Perinet_Baarfuss_korr.csv,"
       Brav!",0,13,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,16.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
45,45,Kasperl/Perinet_Baarfuss_korr.csv,Ein Mann für uns.,14,31,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,16.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
46,46,Kasperl/Perinet_Baarfuss_korr.csv,Wie nennt sich der lustige Kauz?,32,64,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,16.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
47,47,Kasperl/Perinet_Baarfuss_korr.csv,"
       Augustin, der Barbier nun schlechtweg, sonst aber der Baron Baarfuß genannt.",0,84,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,17.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
48,48,Kasperl/Perinet_Baarfuss_korr.csv,"Der Kerl ist so voll Schnacken und Schnurren, Vizlipuzli, daß du dich krank lachen müßtest.",85,176,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,17.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
49,49,Kasperl/Perinet_Baarfuss_korr.csv,"
       So bring ihn zu uns – wir lassen uns zum Spaß barbieren.",0,64,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,18.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
50,50,Kasperl/Perinet_Baarfuss_korr.csv,"
       Das glaub’ der Teufel!",0,30,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,19.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
51,51,Kasperl/Perinet_Baarfuss_korr.csv,– Aber der Kerl ist fein: er geht nicht in die Schlinge – doch euch zu Lieb will ich es versuchen.,31,129,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,19.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
52,52,Kasperl/Perinet_Baarfuss_korr.csv,Ihr habt doch noch Mädchen und Geld zum Locken?,130,177,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,19.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
53,53,Kasperl/Perinet_Baarfuss_korr.csv,"
       Mehr als die Oberwelt: du weißt ja, daß das meiste Geld unter und in der Erde, und die schönsten Mädeln im Dunkeln wohnen.",0,130,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,20.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
54,54,Kasperl/Perinet_Baarfuss_korr.csv,– Probir es wieder einmahl mit einem sogenannten Wechselthaler.,131,194,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,20.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
55,55,Kasperl/Perinet_Baarfuss_korr.csv,"
       Bring ihn zu uns!",0,25,character_speech,1,1,,"
       Alle.
      ",#vizlipuzli #zickzack #tschiriwiriwi #haraxdax,21.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
56,56,Kasperl/Perinet_Baarfuss_korr.csv,"
       (greift in das Feuer)",0,29,stage_direction,1,1,speech_part,,#vizlipuzli,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
57,57,Kasperl/Perinet_Baarfuss_korr.csv,"
       Hier ist ein Thaler, brennheiß aus der Pfanne.",0,54,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,22.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
58,58,Kasperl/Perinet_Baarfuss_korr.csv,– Tummle dich also!,55,74,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
59,59,Kasperl/Perinet_Baarfuss_korr.csv,"
       Dein Befehl ist mir heilig.",0,35,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,23.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
60,60,Kasperl/Perinet_Baarfuss_korr.csv,Als was soll ich mich verkleiden?,36,69,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,23.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
61,61,Kasperl/Perinet_Baarfuss_korr.csv,"
       Geh in unserer gewöhnlichen Tracht als Jäger.",0,53,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
62,62,Kasperl/Perinet_Baarfuss_korr.csv,"Wenn du ihn auf einer Lüge ertappst, so ist er unser.",54,107,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,24.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
63,63,Kasperl/Perinet_Baarfuss_korr.csv,"
       (Zickzack verändert sich in einen Jäger.",0,48,stage_direction,1,1,speech_part,,#vizlipuzli,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
64,64,Kasperl/Perinet_Baarfuss_korr.csv,Man bringt ihm Flinte und Jagdmesser.),49,87,stage_direction,1,1,speech_part,,#vizlipuzli,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
65,65,Kasperl/Perinet_Baarfuss_korr.csv,"
       Dein Wink ist mir Befehl.",0,33,character_speech,1,1,,"
       Zickzack.
      ",#zickzack,25.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
66,66,Kasperl/Perinet_Baarfuss_korr.csv,"
       Glück auf, und bring uns den Narren!",0,44,character_speech,1,1,,"
       Alle.
      ",#vizlipuzli #zickzack #tschiriwiriwi #haraxdax,26.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
67,67,Kasperl/Perinet_Baarfuss_korr.csv,"
       Mein Kompliment an die Oberwelt.",0,40,character_speech,1,1,,"
       Vizlipuzli.
      ",#vizlipuzli,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
68,68,Kasperl/Perinet_Baarfuss_korr.csv,"
       (Er versinkt mit seinem Thron.",0,38,stage_direction,1,1,speech_part,,#vizlipuzli,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
69,69,Kasperl/Perinet_Baarfuss_korr.csv,– Donner.,39,48,stage_direction,1,1,speech_part,,#vizlipuzli,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
70,70,Kasperl/Perinet_Baarfuss_korr.csv,– Die andern gehen ab.),49,72,stage_direction,1,1,speech_part,,#vizlipuzli,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
71,71,Kasperl/Perinet_Baarfuss_korr.csv,"
      (Veränderung in Wald.)",0,29,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
72,72,Kasperl/Perinet_Baarfuss_korr.csv,"
      Zickzack bleibt in der Jagd-Uniform stehen.",0,50,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
73,73,Kasperl/Perinet_Baarfuss_korr.csv,"
       Verwünschtes und doch so sehr gesuchtes Metall!",0,55,character_speech,1,2,,"
       Zickzack.
      ",#zickzack,28.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
74,74,Kasperl/Perinet_Baarfuss_korr.csv,"
        (indem er den Thaler zwischen den Fingern hebt und zeigt)",0,66,stage_direction,1,2,inner_speech,,#zickzack,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
75,75,Kasperl/Perinet_Baarfuss_korr.csv,"
       Selten wirst du zum Guten verwendet!",0,44,character_speech,1,2,,"
       Zickzack.
      ",#zickzack,28.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
76,76,Kasperl/Perinet_Baarfuss_korr.csv,"– Ha, er kommt!",45,60,character_speech,1,2,,"
       Zickzack.
      ",#zickzack,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
77,77,Kasperl/Perinet_Baarfuss_korr.csv,– Seine Stunde schlägt!,61,84,character_speech,1,2,,"
       Zickzack.
      ",#zickzack,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
78,78,Kasperl/Perinet_Baarfuss_korr.csv,"
       (ab.)",0,13,stage_direction,1,2,speech_part,,#zickzack,28.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
79,79,Kasperl/Perinet_Baarfuss_korr.csv,"
      Augustin im schlechten komischen Barbieranzuge mit allen dazu erforderlichen Instrumenten,kommt aus der entgegengesetzten Szene.",0,135,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
80,80,Kasperl/Perinet_Baarfuss_korr.csv,"
      Arie.",0,12,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
81,81,Kasperl/Perinet_Baarfuss_korr.csv,"
       
        Ich bin der Bader Augustin,
       
       
        Und komm’ erst vom Arrest:
       
       
        Ich bin schon sechzehn Wochen d’rin,
       
       
        Als Baron Baarfuß g’west.",0,206,character_speech,1,3,,"
       Augustin.
      ",#augustin,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
82,82,Kasperl/Perinet_Baarfuss_korr.csv,"
       
        Jetzt bin ich frey, daß Gott erbarm,
       
       
        Und trag’ die Schüssel unter’m Arm:
       
       
        Doch hab’ ich noch nichts profitirt,
       
       
        Die halbe Welt ist schon barbirt.",0,232,character_speech,1,3,,"
       Augustin.
      ",#augustin,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
83,83,Kasperl/Perinet_Baarfuss_korr.csv,Was mach’ ich als Barbierg’sell?,257,289,character_speech,1,3,,"
       Augustin.
      ",#augustin,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
84,84,Kasperl/Perinet_Baarfuss_korr.csv,"Wär’ lieber noch Baron;
       
       
        Wenn’s länger dau’rt, bey meiner Seel!",314,400,character_speech,1,3,,"
       Augustin.
      ",#augustin,29.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
85,85,Kasperl/Perinet_Baarfuss_korr.csv,So lauf ich gar davon.,425,447,character_speech,1,3,,"
       Augustin.
      ",#augustin,29.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
86,86,Kasperl/Perinet_Baarfuss_korr.csv,"
       
        Geh’ ich zur Aderlaß in’s Haus,
       
       
        Kommt ein Negoziant heraus:
       
       
        Da komm’ ich meistens schon zu spat,
       
       
        Weil der schon Aderlassen hat.",0,216,character_speech,1,3,,"
       Augustin.
      ",#augustin,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
87,87,Kasperl/Perinet_Baarfuss_korr.csv,"
       (ab.)",0,13,stage_direction,1,3,speech_part,,#augustin,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
88,88,Kasperl/Perinet_Baarfuss_korr.csv,"
      Zickzack allein.",0,23,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
89,89,Kasperl/Perinet_Baarfuss_korr.csv,"
       Nun ist er, wie ich ihn haben wollte, und wird bey dieser Zeit einen gefundenen Thaler nicht verschmähen.",0,113,character_speech,1,4,,"
       Zickzack.
      ",#zickzack,30.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
90,90,Kasperl/Perinet_Baarfuss_korr.csv,"
       (er wirft ihn hin, und verbirgt sich)",0,45,stage_direction,1,4,speech_part,,#zickzack,30.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
91,91,Kasperl/Perinet_Baarfuss_korr.csv,"
       (kommt wieder)",0,22,stage_direction,1,4,speech_part,,#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
92,92,Kasperl/Perinet_Baarfuss_korr.csv,"
       Auf dieser Seite ist nichts zu holen, da sind die Häuser selber balbirt.",0,80,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
93,93,Kasperl/Perinet_Baarfuss_korr.csv,"– Jetzt steh’ ich frisch: ein Schüssel hab’ ich wohl, aber nichts drinn.",81,153,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
94,94,Kasperl/Perinet_Baarfuss_korr.csv,– Ach!,154,160,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
95,95,Kasperl/Perinet_Baarfuss_korr.csv,"wer Schulden hat, und nicht zahlen kann, der thut am besten, wann er durchgeht: so hab’ ich einmahl in einem verbothenen Buch gelesen.",161,295,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
96,96,Kasperl/Perinet_Baarfuss_korr.csv,– Könnt’ ich nur geschwind wo einen Schatz graben – aber die Leut lassen einander selbst nichts in der Haut.,296,404,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
97,97,Kasperl/Perinet_Baarfuss_korr.csv,– Ach liebe Luisel!,405,424,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
98,98,Kasperl/Perinet_Baarfuss_korr.csv,"hätt’ ich nur’s Windmachen besser g’lernt, so hätt’ mir dein alter Papa noch mehr g’liehen, und der Baron Baarfuß hätt’ nicht dürfen in’s Loch spazieren.",425,578,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
99,99,Kasperl/Perinet_Baarfuss_korr.csv,Wenn nur die Frauenzimmer gar keinen Vater hätten!,579,629,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
100,100,Kasperl/Perinet_Baarfuss_korr.csv,"– Wann ich an mein Hunger denk’, so möcht’ mir der Magen herausfallen.",630,700,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
101,101,Kasperl/Perinet_Baarfuss_korr.csv,"– Einen Sack hab’ ich schon sammt den Brodbröseln aufgekiefelt, und ein lebendiges Eichkatzel bey Putz und Stingel g’fressen.",701,826,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
102,102,Kasperl/Perinet_Baarfuss_korr.csv,"– Ach, wo sind die Zeiten, wo ich 16 Stückel Bachfisch auf einmal verzehrt hab?",827,906,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
103,103,Kasperl/Perinet_Baarfuss_korr.csv,"– Wann’s nur ein Bissel warm wurde, daß mir die gebratenen Vögel in’s Maul fliegen!",907,990,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
104,104,Kasperl/Perinet_Baarfuss_korr.csv,"
        (er sieht die Thaler)",0,30,stage_direction,1,4,inner_speech,,#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
105,105,Kasperl/Perinet_Baarfuss_korr.csv,"
       Was ist das?",0,20,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
106,106,Kasperl/Perinet_Baarfuss_korr.csv,– Seh ich recht?,21,37,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
107,107,Kasperl/Perinet_Baarfuss_korr.csv,"– O cosa rara, ein Thaler!",38,64,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
108,108,Kasperl/Perinet_Baarfuss_korr.csv,"vielleicht wachsen da die Thaler auf den Bäumen,",65,113,character_speech,1,4,,"
       Augustin.
      ",#augustin,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
