,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
37,37,Kasperl/Eberl_Perueken.csv,"
       Schon recht, damit der gestrenge Herr aber sieht, daß ich meinen freyen Willen habe, so will ich jetzt, daß ihr mir 50 Prügel gebt, habt ihr mich verstanden?",0,165,character_speech,1,1,,"
       KASPAR.
      ",#kaspar,18.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
38,38,Kasperl/Eberl_Perueken.csv,"
       Laßt ihn frey, er fühle seine Ohnmacht, und Thorheit.",0,61,character_speech,1,1,,"
       SULTAN.
      ",#sultan,19.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
39,39,Kasperl/Eberl_Perueken.csv,"
       Nun hab ichs nicht gesagt, daß es nur auf mich ankömmt, ob ich die Prügel kriegen will oder nicht.",0,106,character_speech,1,1,,"
       KASPAR.
      ",#kaspar,20.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
40,40,Kasperl/Eberl_Perueken.csv,"
       Du bist, und bleibst ein Narr.",0,38,character_speech,1,1,,"
       SULTAN.
      ",#sultan,21.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
41,41,Kasperl/Eberl_Perueken.csv,"
        (sich dem Sultan nahend)",0,33,stage_direction,1,1,inner_speech,,#mufti,22.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
42,42,Kasperl/Eberl_Perueken.csv,"
       Herr die Grundsätze dieses Mannes sind gefährlich, für mich, für das Volk, für das Reich.",0,97,character_speech,1,1,,"
       MUFTI.
      ",#mufti,22.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
43,43,Kasperl/Eberl_Perueken.csv,"
       Was ist aber zu thun, das Volk hat ihn selbst erwählt.",0,62,character_speech,1,1,,"
       SULTAN.
      ",#sultan,23.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
44,44,Kasperl/Eberl_Perueken.csv,"
       Das Volk werde ich schon anders belehren, es verehrt mein Ansehen.",0,74,character_speech,1,1,,"
       MUFTI.
      ",#mufti,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
45,45,Kasperl/Eberl_Perueken.csv,"Daher wäre meine Rath, ihr schicket dem Vezier die Schnur zu küssen, indessen will ich an das Volk eine Anrede halten.",75,193,character_speech,1,1,,"
       MUFTI.
      ",#mufti,24.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
46,46,Kasperl/Eberl_Perueken.csv,"
       Das ist das klügste; so ist der Narr mit einem überzeugt.",0,65,character_speech,1,1,,"
       SULTAN.
      ",#sultan,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
47,47,Kasperl/Eberl_Perueken.csv,"Ihr habt recht, ich bedaure",66,93,character_speech,1,1,,"
       SULTAN.
      ",#sultan,25.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
48,48,Kasperl/Eberl_Perueken.csv,"
       ihn zwar, ich fühle aber, daß das Schicksal ihm den Tod durch mich bestimmt hat – ich muß gehorchen.",0,108,character_speech,1,1,,"
       SULTAN.
      ",#sultan,25.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
49,49,Kasperl/Eberl_Perueken.csv,Vezier!,109,116,character_speech,1,1,,"
       SULTAN.
      ",#sultan,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
50,50,Kasperl/Eberl_Perueken.csv,– ihr erwartet hier meine Befehle.,117,151,character_speech,1,1,,"
       SULTAN.
      ",#sultan,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
51,51,Kasperl/Eberl_Perueken.csv,(ab mit dem Gefolge.),152,173,character_speech,1,1,,"
       SULTAN.
      ",#sultan,25.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
52,52,Kasperl/Eberl_Perueken.csv,"
      (Kaspar allein.)",0,23,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
53,53,Kasperl/Eberl_Perueken.csv,"
       Hehe!",0,13,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
54,54,Kasperl/Eberl_Perueken.csv,"die Herrn mögen sich den Kopf zerbrechen wie sie können – ich thu, was ich will – ists denn nicht haarklar, daß ich eine Sache thun kann, und kanns bleiben lassen.",14,177,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
55,55,Kasperl/Eberl_Perueken.csv,"– Ich kann gehn – ich kann stehn, essen und trinken.",178,230,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
56,56,Kasperl/Eberl_Perueken.csv,"– Wer hat meine Mutter dazu gezwungen, daß sie vor meiner Geburt 3 warme Krapfen gegessen, und hernach darauf gestorben ist?",231,355,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
57,57,Kasperl/Eberl_Perueken.csv,– Sie hats selbst gewollt.,356,382,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
58,58,Kasperl/Eberl_Perueken.csv,"– Wer hat meinen Vater dazu gezwungen, daß er die Mißtbuttengretel geheyrathet hatte – kein Mensch er hats selbst gewollt.",383,505,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
59,59,Kasperl/Eberl_Perueken.csv,"– Ich hab mich freywillig in die schöne Nannerl von Salzburg verliebt, bin freywillig mit ihr durchgegangen – freywillig hab ichs sitzen lassen – freywillig bin ich Salami-Kramer geworden – freywillig aufs Meer gegangen – freywillig – holla!",506,747,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
60,60,Kasperl/Eberl_Perueken.csv,– da find ich den ersten,748,772,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
61,61,Kasperl/Eberl_Perueken.csv,"
       Bock – nein freywillig hab ich mich doch nicht von die Seeräuber fangen lassen!",0,87,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
62,62,Kasperl/Eberl_Perueken.csv,"– aber das ist auch das einzige, was ich nicht freywillig gethan habe, – denn wie mich der Sultan zum Großvezier machte, da war kein Mensch der geschwinder ja sagte, als ich, und also seh ichs klar, daß der Mensch einen freyen Willen hat.",88,326,character_speech,1,2,,"
       KASPAR.
      ",#kaspar,26.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
63,63,Kasperl/Eberl_Perueken.csv,"
      Der Defterdar mit 2 Hauptleuten, einen Aga der auf einer silbernen Tasse eine rothe Schnur trägt, 6 Janitscharen mit bloßen Säbeln, ein Iman.",0,148,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
64,64,Kasperl/Eberl_Perueken.csv,"
       Ha!",0,11,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
65,65,Kasperl/Eberl_Perueken.csv,ha!,12,15,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,27.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
66,66,Kasperl/Eberl_Perueken.csv,da giebts was neues!,16,36,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,27.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
67,67,Kasperl/Eberl_Perueken.csv,"
       Der Sohn des grossen Propheten des Sultans Herrlichkeit geben dir hiemit seine Gnade zu erkennen, und erlauben dir mit Ehrfurcht die rothe Schnur zu küssen.",0,164,character_speech,1,3,,"
       DEFTERDAR.
      ",#defterdar,28.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
68,68,Kasperl/Eberl_Perueken.csv,"
        (macht lächerliche Verbeugungen)",0,41,stage_direction,1,3,inner_speech,,#kaspar,29.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
69,69,Kasperl/Eberl_Perueken.csv,"
       Jetzt da steh ich, wie der Butter in der Sonne, und weiß nicht, was ich sagen soll; – das ist gewiß wieder eine neue Ceremonie – das Glück ist recht närrisch gegen mich – sagt – der Sohn des",0,198,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,29.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
70,70,Kasperl/Eberl_Perueken.csv,"
       grossen Propheten – des Sultans Herrlichkeit, – daß ich mit Freuden seine Befehle vollziehe",0,99,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,29.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
71,71,Kasperl/Eberl_Perueken.csv,"
       Heil dir grosser Mann – dein wartet des Paradieses Herrlichkeit.",0,72,character_speech,1,3,,"
       DEFTERDAR.
      ",#defterdar,30.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
72,72,Kasperl/Eberl_Perueken.csv,"
       (Defterdar geht mit die 6 Janitscharen ab, die 2 Hauptleute und der Iman bleiben zurücke.)",0,98,stage_direction,1,3,speech_part,,#defterdar,30.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
73,73,Kasperl/Eberl_Perueken.csv,"
       1.Hauptmann.",0,20,character_speech,1,3,,"
       DEFTERDAR.
      ",#defterdar,30.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
74,74,Kasperl/Eberl_Perueken.csv,Verzeihe Herr!,21,35,character_speech,1,3,,"
       DEFTERDAR.
      ",#defterdar,30.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
75,75,Kasperl/Eberl_Perueken.csv,daß wir unsere Schuldigkeit erfüllen müssen – allein des Sultans Befehle.,36,109,character_speech,1,3,,"
       DEFTERDAR.
      ",#defterdar,30.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
76,76,Kasperl/Eberl_Perueken.csv,"
       Ist schon recht – ich weiß, daß ihr gar eine Menge Ceremonien habt – und jedes Amt hat seine Kleinigkeit – will mich daher gerne unterrichten lassen, sagt mir nur, was ich hübsch thun soll.",0,197,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
77,77,Kasperl/Eberl_Perueken.csv,"
       2.Hauptmann.",0,20,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,31.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
78,78,Kasperl/Eberl_Perueken.csv,"Du kniest nieder, küssest die Schnur – legst sie um den Hals – und für das übrige laß du uns sorgen – wir werden dich so gut, und geschwinde wie möglich bedienen.",21,183,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,31.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
79,79,Kasperl/Eberl_Perueken.csv,"
       Das ist doch mein Seel eine Kinderey – also niederknien soll ich – nun da knie ich –",0,92,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,32.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
80,80,Kasperl/Eberl_Perueken.csv,"
        (kniet)",0,16,stage_direction,1,3,inner_speech,,#kaspar,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
81,81,Kasperl/Eberl_Perueken.csv,"
       jetzt weiter –",0,22,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
82,82,Kasperl/Eberl_Perueken.csv,"
       1.Hauptmann.",0,20,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
83,83,Kasperl/Eberl_Perueken.csv,(reicht ihm die Schnur) Hier küsse das grosse Ehrenzeichen.,21,80,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,32.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
84,84,Kasperl/Eberl_Perueken.csv,"
       Nun, und weiter.",0,24,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,33.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
85,85,Kasperl/Eberl_Perueken.csv,"
       2.Hauptmann.",0,20,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,33.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
86,86,Kasperl/Eberl_Perueken.csv,Jetzt leg sie dir um den Hals –,21,52,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,33.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
87,87,Kasperl/Eberl_Perueken.csv,"
       Und weiter?",0,19,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
88,88,Kasperl/Eberl_Perueken.csv,–,20,21,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,34.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
89,89,Kasperl/Eberl_Perueken.csv,"
       Halt!",0,13,character_speech,1,3,,"
       IMAN.
      ",#iman,35.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
90,90,Kasperl/Eberl_Perueken.csv,noch hab ich vorher ein Wort zu reden.,14,52,character_speech,1,3,,"
       IMAN.
      ",#iman,35.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
91,91,Kasperl/Eberl_Perueken.csv,"
       Der Herr auch?",0,22,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
92,92,Kasperl/Eberl_Perueken.csv,Nu red der Herr nur zu.,23,46,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,36.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
93,93,Kasperl/Eberl_Perueken.csv,"
        (macht lächerliche Verbeugungen, die Kaspar alle lächerlich erwiedert.)",0,80,stage_direction,1,3,inner_speech,,#iman,37.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
94,94,Kasperl/Eberl_Perueken.csv,"
       Herr!",0,13,character_speech,1,3,,"
       IMAN.
      ",#iman,37.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
95,95,Kasperl/Eberl_Perueken.csv,den das Schicksal bestimmt durch den ruhmwürdigsten Tod über die Schwelle des Paradieses zu treten.,14,113,character_speech,1,3,,"
       IMAN.
      ",#iman,37.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
96,96,Kasperl/Eberl_Perueken.csv,Erlaube dem getreuen Diener des grossen Propheten dir auf diese lange Reise einen stärkenden Trost mitzugeben.,114,224,character_speech,1,3,,"
       IMAN.
      ",#iman,37.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
97,97,Kasperl/Eberl_Perueken.csv,"
        (erschreckend)",0,23,stage_direction,1,3,inner_speech,,#kaspar,38.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
98,98,Kasperl/Eberl_Perueken.csv,"
       Wie?",0,12,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
99,99,Kasperl/Eberl_Perueken.csv,– was?,13,19,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
100,100,Kasperl/Eberl_Perueken.csv,– auf die lange Reise – auf was denn für eine Reise –,20,73,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,38.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
101,101,Kasperl/Eberl_Perueken.csv,"
       Nu, ins Paradies.",0,25,character_speech,1,3,,"
       IMAN.
      ",#iman,39.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
102,102,Kasperl/Eberl_Perueken.csv,"
       Ins Paradies?",0,21,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
103,103,Kasperl/Eberl_Perueken.csv,– wo ist denn das?,22,40,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,40.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
104,104,Kasperl/Eberl_Perueken.csv,"
       Die Gegend weiß ich selbst nicht recht – aber so wie es der Prophet angiebt, ist es 376,895 eine Viertel Meil durch die Luft.",0,133,character_speech,1,3,,"
       IMAN.
      ",#iman,41.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
105,105,Kasperl/Eberl_Perueken.csv,"
       Und dahin soll ich reisen?",0,34,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,42.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
106,106,Kasperl/Eberl_Perueken.csv,"
       Der Prophet winkt dir schon.",0,36,character_speech,1,3,,"
       IMAN.
      ",#iman,43.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
107,107,Kasperl/Eberl_Perueken.csv,"
       Mir?",0,12,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,44.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
108,108,Kasperl/Eberl_Perueken.csv,– wo denn?,13,23,character_speech,1,3,,"
       KASPAR.
      ",#kaspar,44.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
109,109,Kasperl/Eberl_Perueken.csv,"
       (sieht sich komisch um)",0,31,stage_direction,1,3,speech_part,,#kaspar,44.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
110,110,Kasperl/Eberl_Perueken.csv,"
       Deinen ungeweichten Augen ist er unsichtbar nur die Schicksale die dich umgeben, können dir seine Winke zu erkennen geben – nur ich sein geheiligter Diener kann sie dir verkünden!",0,187,character_speech,1,3,,"
       IMAN.
      ",#iman,45.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
