,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
15,CATMA_2698A7C6-1CCA-4FF3-86C2-B4A5837C0B44,CATMA_156CA390-7D27-466D-807E-1A81477952E6,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Freude,Freude,mich ,1,1945,1950,CE,FEMALE
16,CATMA_963076B1-DAFA-4F9B-8A0C-F07F7C0C35D6,CATMA_156CA390-7D27-466D-807E-1A81477952E6,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"n dem günstigen
              Schicksale meiner Schwester",6,1951,2008,CE,Nicht-Charakter
17,CATMA_20285CC7-250A-4588-8416-0D4FC09B27DF_0,CATMA_F576E549-09AC-4820-AA59-DDEBCF39BFA2,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Kind,1,2095,2099,CE,FEMALE
18,CATMA_F576E549-09AC-4820-AA59-DDEBCF39BFA2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,cleon,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Kind, wenn das alles dein Ernst ist: so verdienst du zehn Männer. Du redst fast so
              klug als dein Bruder und hast doch nicht studiert.
",29,2095,2243,CE,MALE
19,CATMA_57E5AE16-2F0C-4191-8FCE-287116E7EB74_0,CATMA_7429D99B-9F29-47BA-B50A-9238B48601F9,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mich ,1,2264,2269,CE,FEMALE
20,CATMA_BD969B9C-10F5-409C-86D5-29F9EAAFA271,CATMA_7429D99B-9F29-47BA-B50A-9238B48601F9,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"das
              Lob eines Vaters",4,2336,2370,CE,Nicht-Charakter
21,CATMA_9101ED82-E66C-457E-89CD-EFC008212004,CATMA_39A1C966-11DB-47C7-A0B4-F754BBBB1A62,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Du ,1,2455,2458,CE,FEMALE
22,CATMA_39A1C966-11DB-47C7-A0B4-F754BBBB1A62,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,cleon,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Du hast ein Herz, dessen sich die Tugend
              selbst nicht schämen dürfte.",14,2455,2538,CE,MALE
23,CATMA_30B81CBD-3ACD-420D-AE90-5479558E611D_0,CATMA_2E37A33A-BB71-45F8-8827-502D2B20CD90,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,2596,2600,CE,FEMALE
24,CATMA_ABEC901C-3EA0-4E39-B077-3F490E76DB0F,CATMA_2E37A33A-BB71-45F8-8827-502D2B20CD90,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"Ein Lobspruch, den ich mir wegen meiner Größe
              nicht zueignen kann",12,2602,2681,CE,Nicht-Charakter
25,CATMA_A416B85D-94D4-4E0E-A754-01D51041B3FB,CATMA_DB609371-2438-4DCB-B9EA-92E560898ED1,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lottchen,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Mich ,1,3386,3391,CE,FEMALE
26,CATMA_576BD88E-1AC3-4250-AA53-89BCD5DB1A34,CATMA_DB609371-2438-4DCB-B9EA-92E560898ED1,Explizites_Target:_Charakter,target,Charakter,explicit,damis,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Herr Damis,2,3399,3409,CE,MALE
27,CATMA_FAAFD0C4-C4FC-4A52-9E61-BF42209C8A2C,CATMA_DB609371-2438-4DCB-B9EA-92E560898ED1,Explizite_Source:_Experiencer,source,Experiencer,explicit,julchen,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Julchen ,1,3414,3422,CE,FEMALE
28,CATMA_AA5F265A-34B0-4777-9758-4FE4768D1CCA,CATMA_A89DAB9F-165C-4E66-B2B9-CABFD768FE7C,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,3441,3445,CE,FEMALE
29,CATMA_E3DC16D6-B497-4C91-B1D0-780B13F0B89C,CATMA_A89DAB9F-165C-4E66-B2B9-CABFD768FE7C,Explizites_Target:_Charakter,target,Charakter,explicit,damis,single,positiv,positiv,Emotionen der Zuneigung,Liebe,er ,1,3456,3459,CE,MALE
30,CATMA_A89DAB9F-165C-4E66-B2B9-CABFD768FE7C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,julchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Und ich hoffe, daß er ihren
              kleinen Eigensinn leicht in eine beständige Liebe verwandeln kann",16,3437,3544,CE,FEMALE
31,CATMA_8A37B649-E55A-4B88-8E23-612E901FFE62_0,CATMA_C240E082-3744-4FE3-A758-BB55BF802719,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,negativ,negativ,Emotionen des Leids,Mitleid,Arme Tochter,2,4324,4336,CE,FEMALE
32,CATMA_C240E082-3744-4FE3-A758-BB55BF802719,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,cleon,single,negativ,negativ,Emotionen des Leids,Mitleid,"Arme Tochter! es mag dir
              wohl weh tun, daß deine Schwester so reich heiratet. Je nun, du bist freilich nicht
              die Schönste; aber der Himmel wird dich schon versorgen. Betrübe dich nicht.",39,4324,4537,CE,MALE
33,CATMA_2FC2BBF9-9752-4C4B-873E-AEE190F2A40F_0,CATMA_319B23BF-FBC9-48DD-9E12-A2B1FE543F96_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,es ,1,4338,4341,CE,Nicht-Charakter
34,CATMA_90C87198-6BA2-4371-9ED5-3BC819F768FE_0,CATMA_319B23BF-FBC9-48DD-9E12-A2B1FE543F96_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,negativ,negativ,Emotionen des Leids,Leid,"dir
",1,4345,4349,CE,FEMALE
35,CATMA_319B23BF-FBC9-48DD-9E12-A2B1FE543F96_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,cleon,single,negativ,negativ,Emotionen des Leids,Leid,"es mag dir
              wohl weh tun, daß deine Schwester so reich heiratet",13,4338,4414,CE,MALE
36,CATMA_90C87198-6BA2-4371-9ED5-3BC819F768FE_1,CATMA_319B23BF-FBC9-48DD-9E12-A2B1FE543F96_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,negativ,negativ,Emotionen des Leids,Leid,dich ,1,4526,4531,CE,FEMALE
37,CATMA_319B23BF-FBC9-48DD-9E12-A2B1FE543F96_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,cleon,single,negativ,negativ,Emotionen des Leids,Leid,Betrübe dich nicht,3,4518,4536,CE,MALE
38,CATMA_EC7E5763-2277-4A0B-BDA8-6F1BA6A23C48,CATMA_5E092426-4EA4-4D57-81E3-E0DC27B57DE9,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,4570,4574,CE,FEMALE
39,CATMA_143B5CD9-CA5D-491E-A4B7-3AA36FAEE324,CATMA_5E092426-4EA4-4D57-81E3-E0DC27B57DE9,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"weil Sie mein Herz für so niedrig
              halten, daß es meiner Schwester ihr Glück nicht gönnen sollte",18,4601,4710,CE,Nicht-Charakter
40,CATMA_C87BDDB8-81DA-43CD-8955-011251CA375A_0,CATMA_3E7F6575-B698-4E7C-93C9-EC8E40BDEBDC_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,cleon,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,5033,5037,CE,MALE
41,CATMA_7E409773-5271-48CC-9AB2-D103CA06EB3D_0,CATMA_3E7F6575-B698-4E7C-93C9-EC8E40BDEBDC_0,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,dich ,1,5061,5066,CE,FEMALE
42,CATMA_7E409773-5271-48CC-9AB2-D103CA06EB3D_1,CATMA_3E7F6575-B698-4E7C-93C9-EC8E40BDEBDC_1,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Du ,1,5252,5255,CE,FEMALE
43,CATMA_472290E3-5578-4311-BA5B-FB46C05442F4_0,CATMA_766E6184-663F-4EA2-97D6-D6D4F83FD08B_0,Explizites_Target:_Charakter,target,Charakter,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Herr Siegmund,2,5615,5628,CE,MALE
44,CATMA_6FB98CA5-E13B-4CB6-9278-2795EEC41886_0,CATMA_766E6184-663F-4EA2-97D6-D6D4F83FD08B_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,5633,5637,CE,FEMALE
45,CATMA_472290E3-5578-4311-BA5B-FB46C05442F4_2,CATMA_766E6184-663F-4EA2-97D6-D6D4F83FD08B_1,Explizites_Target:_Charakter,target,Charakter,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Er ,1,5894,5897,CE,MALE
46,CATMA_6FB98CA5-E13B-4CB6-9278-2795EEC41886_2,CATMA_766E6184-663F-4EA2-97D6-D6D4F83FD08B_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,5978,5982,CE,FEMALE
47,CATMA_134AA282-505C-47CB-87DB-82AC27E6B780_0,CATMA_2452AE34-FEA4-4E56-942C-3FD0699EB1E2,Explizite_Source:_Experiencer,source,Experiencer,explicit,siegmund,single,positiv,positiv,Emotionen der Freude,Freude,ihm ,1,6495,6499,CE,MALE
48,CATMA_1666E8CB-7E04-4BD4-A01F-EFBC65945239,CATMA_2452AE34-FEA4-4E56-942C-3FD0699EB1E2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,Julchens Glücke ,2,6597,6613,CE,Nicht-Charakter
49,CATMA_2452AE34-FEA4-4E56-942C-3FD0699EB1E2,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lottchen,single,positiv,positiv,Emotionen der Freude,Freude,"Ich kann ihm und mir keine größere Freude machen. Er wird gewiß kommen
              und den größten Anteil an Julchens Glücke nehmen.",23,6486,6620,CE,FEMALE
50,CATMA_20307699-D9A9-49EC-B3DB-B6365F833A9F,CATMA_925CFDB2-EDF5-41CF-8A85-D56FDB186D01,Explizites_Target:_Charakter,target,Charakter,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Er,1,6621,6623,CE,MALE
51,CATMA_925CFDB2-EDF5-41CF-8A85-D56FDB186D01,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Er hat das redlichste und
              zärtlichste Herz.",8,6621,6678,CE,FEMALE
52,CATMA_77276FCD-66BE-4EFC-BE20-DCDFCFBA40BD,CATMA_DD6C309F-1487-4CA1-945E-85DB9E5866A8,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,du ,1,6747,6750,CE,FEMALE
53,CATMA_21892084-226D-4807-9E1B-EA7A2878D349,CATMA_DD6C309F-1487-4CA1-945E-85DB9E5866A8,Explizites_Target:_Charakter,target,Charakter,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihn ,1,6750,6754,CE,MALE
54,CATMA_DD6C309F-1487-4CA1-945E-85DB9E5866A8,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,cleon,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Also hast du ihn recht herzlich lieb,7,6737,6773,CE,MALE
55,CATMA_BBA917D4-3AFB-4DEF-91CD-5249D8A1699C_0,CATMA_BEDE22DF-A174-406E-8B7F-9505D5064F58,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,6815,6819,CE,FEMALE
56,CATMA_CCACD257-67E4-4C38-940B-02054489D540_0,CATMA_BEDE22DF-A174-406E-8B7F-9505D5064F58,Explizites_Target:_Charakter,target,Charakter,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihn ,1,6842,6846,CE,MALE
57,CATMA_DBCBB7BB-60BC-422D-9B66-D6AACBD113DC_0,CATMA_CBABD9A2-0E70-4663-A809-838FB2A7651A,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,s,1,7011,7012,CE,Nicht-Charakter
58,CATMA_2274070E-5FC5-4AC2-90B7-EECE391054F3,CATMA_CBABD9A2-0E70-4663-A809-838FB2A7651A,Explizite_Source:_Experiencer,source,Experiencer,explicit,cleon,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich ,1,7028,7032,CE,MALE
59,CATMA_06966CCE-BDAE-4E7E-9A11-CEB1475176F7,CATMA_48C40E6A-9093-466A-9DA1-DFC759E94DF1,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,du ,1,7056,7059,CE,FEMALE
60,CATMA_48C40E6A-9093-466A-9DA1-DFC759E94DF1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,cleon,single,positiv,positiv,Emotionen der Zuneigung,Liebe,daß du so verliebt wärest.,6,7052,7078,CE,MALE
61,CATMA_48C40E6A-9093-466A-9DA1-DFC759E94DF1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,daß du so verliebt wärest.,6,7052,7078,CE,MALE
62,CATMA_A15E4F48-833F-436F-95FF-222F41D3D4FA_0,CATMA_72C6912F-AC17-4108-8862-E488B06C3957,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,7260,7264,CE,FEMALE
63,CATMA_1D55E095-2793-4268-95B0-0A761927E6AA_0,CATMA_72C6912F-AC17-4108-8862-E488B06C3957,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,7260,7264,CE,FEMALE
64,CATMA_67578E0C-AC70-45C4-8010-3CC11CD00154_0,CATMA_72C6912F-AC17-4108-8862-E488B06C3957,Explizite_Source:_Experiencer,source,Experiencer,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Herr
              Siegmund",2,7264,7291,CE,MALE
65,CATMA_72C6912F-AC17-4108-8862-E488B06C3957,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ich würde unruhig sein, wenn ich nicht so zärtlich
              liebte, denn dies ist es alles, wodurch ich die Zuneigung belohnen kann, die mir Herr
              Siegmund vor so vielen andern Frauenzimmern geschenkt hat. Bedenken Sie nur, ich bin
              nicht schön, nicht reich, ich habe sonst keine Vorzüge als meine Unschuld, und er
              liebt mich doch so vollkommen, als wenn ich die liebenswürdigste Person von der Welt
              wäre.",77,7118,7582,CE,FEMALE
66,CATMA_72C6912F-AC17-4108-8862-E488B06C3957,,Gemeintes_Target:_Charakter,target,Charakter,implicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ich würde unruhig sein, wenn ich nicht so zärtlich
              liebte, denn dies ist es alles, wodurch ich die Zuneigung belohnen kann, die mir Herr
              Siegmund vor so vielen andern Frauenzimmern geschenkt hat. Bedenken Sie nur, ich bin
              nicht schön, nicht reich, ich habe sonst keine Vorzüge als meine Unschuld, und er
              liebt mich doch so vollkommen, als wenn ich die liebenswürdigste Person von der Welt
              wäre.",77,7118,7582,CE,MALE
67,CATMA_A15E4F48-833F-436F-95FF-222F41D3D4FA_0,CATMA_716CC0DE-9669-463F-85B4-83E14FC8480E_1,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,7260,7264,CE,FEMALE
68,CATMA_1D55E095-2793-4268-95B0-0A761927E6AA_0,CATMA_716CC0DE-9669-463F-85B4-83E14FC8480E_1,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,7260,7264,CE,FEMALE
69,CATMA_67578E0C-AC70-45C4-8010-3CC11CD00154_0,CATMA_716CC0DE-9669-463F-85B4-83E14FC8480E_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Herr
              Siegmund",2,7264,7291,CE,MALE
70,CATMA_A15E4F48-833F-436F-95FF-222F41D3D4FA_1,CATMA_716CC0DE-9669-463F-85B4-83E14FC8480E_2,Explizites_Target:_Charakter,target,Charakter,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,7484,7489,CE,FEMALE
71,CATMA_1D55E095-2793-4268-95B0-0A761927E6AA_1,CATMA_716CC0DE-9669-463F-85B4-83E14FC8480E_2,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,7484,7489,CE,FEMALE
72,CATMA_67578E0C-AC70-45C4-8010-3CC11CD00154_1,CATMA_716CC0DE-9669-463F-85B4-83E14FC8480E_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"er
",1,7461,7464,CE,MALE
73,CATMA_E34BFAD9-7576-4A48-8D2C-69A2DC353C90,CATMA_BC1E1D3D-45A6-4249-8C5C-6A8AB78B6A50,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,du ,1,7628,7631,CE,FEMALE
74,CATMA_FDC60809-8380-4610-B5BC-8D13AA4F2BF5,CATMA_BC1E1D3D-45A6-4249-8C5C-6A8AB78B6A50,Explizites_Target:_Charakter,target,Charakter,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihn ,1,7631,7635,CE,MALE
75,CATMA_BC1E1D3D-45A6-4249-8C5C-6A8AB78B6A50,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,cleon,single,positiv,positiv,Emotionen der Zuneigung,Liebe,daß du ihn so ausnehmend liebst,6,7624,7655,CE,MALE
76,CATMA_DA2B13A1-C176-42E5-BD09-34643BD054B5_0,CATMA_265C913F-524E-4894-A5E0-E030026BC270,Explizites_Target:_Charakter,target,Charakter,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Er ,1,7714,7717,CE,MALE
77,CATMA_DE2F4B76-5AFF-466C-AA11-2BB8800D7FAC,CATMA_265C913F-524E-4894-A5E0-E030026BC270,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mir ,1,7800,7804,CE,FEMALE
78,CATMA_5DEB4E25-9ADD-4E44-8876-B8AB71B5C313,CATMA_A0E09B12-E0C3-4593-8B3F-7B665B1209B3,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,Du wirst diesen Wunsch bald erfüllt sehen,7,7954,7995,CE,Nicht-Charakter
79,CATMA_A0E09B12-E0C3-4593-8B3F-7B665B1209B3,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,cleon,single,positiv,positiv,Emotionen der Freude,Freude,"Du wirst diesen Wunsch bald erfüllt sehen. Siehe dich um, mein liebes Lottchen.",16,7954,8033,CE,MALE
80,CATMA_6FD18C5B-458A-4630-A1BE-9ACB3D9353A4,CATMA_0DA1C273-923F-43C3-9927-237A112DDC5C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Sie haben mich reden hören,5,8095,8121,CE,Nicht-Charakter
81,CATMA_D4E94AB0-5AE2-474E-8CFB-486D204D98BB,CATMA_0DA1C273-923F-43C3-9927-237A112DDC5C,Explizite_Source:_Experiencer,source,Experiencer,explicit,lottchen,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mich ,1,8105,8110,CE,FEMALE
82,CATMA_CE9B4F6D-D9B9-4070-B240-3691570E74FE,CATMA_5B048231-5A1D-47B8-A3C2-6B43FC266D2A,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"Ich habe in meinem Leben nichts
              Vorteilhafters für mich gehört",10,8174,8250,CE,Nicht-Charakter
83,CATMA_98857838-BD20-4F80-BEAA-A169DE19D860_0,CATMA_5B048231-5A1D-47B8-A3C2-6B43FC266D2A,Explizite_Source:_Experiencer,source,Experiencer,explicit,siegmund,single,positiv,positiv,Emotionen der Freude,Freude,Ich ,1,8174,8178,CE,MALE
84,CATMA_B12D6F48-38C7-4EF8-B08E-DB438E0D6D06,CATMA_5FAF4A4E-8549-411F-B2AE-43A942DD2B35,Explizite_Source:_Experiencer,source,Experiencer,explicit,siegmund,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,8292,8296,CE,MALE
85,CATMA_5FAF4A4E-8549-411F-B2AE-43A942DD2B35,,Gemeintes_Target:_Charakter,target,Charakter,implicit,lottchen,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"und ich weiß meine
              Verwegenheit mit nichts als mit meiner Liebe zu entschuldigen",13,8288,8382,CE,FEMALE
