,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
10,CATMA_636306E8-2412-410B-B5F1-E990862721E4,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Von der Parteien Gunst und Haß verwirrt
Schwankt sein Charakterbild in der Geschichte",13,5158,5243,CE,impliziter Autor
11,CATMA_636306E8-2412-410B-B5F1-E990862721E4,,Gemeintes_Target:_Charakter,target,Charakter,implicit,unbekannt,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Von der Parteien Gunst und Haß verwirrt
Schwankt sein Charakterbild in der Geschichte",13,5158,5243,CE,UNKNOWN
12,CATMA_8782FCFC-D47F-45F8-AE0E-59467C0A5396,CATMA_C6D8C515-CCA5-4EE1-B3CB-1ADC6270ADFE,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,der Parteien,2,5162,5174,CE,unpersönlich
13,CATMA_C6D8C515-CCA5-4EE1-B3CB-1ADC6270ADFE,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Von der Parteien Gunst und Haß verwirrt
Schwankt sein Charakterbild in der Geschichte",13,5158,5243,CE,impliziter Autor
14,CATMA_C6D8C515-CCA5-4EE1-B3CB-1ADC6270ADFE,,Gemeintes_Target:_Charakter,target,Charakter,implicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Von der Parteien Gunst und Haß verwirrt
Schwankt sein Charakterbild in der Geschichte",13,5158,5243,CE,UNKNOWN
15,CATMA_FAF96F08-6AF4-4DCA-82F0-F97A9811AB50_0,CATMA_6FA9228F-75C1-435C-963C-9509B3F99DF7,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,negativ,negativ,Emotionen der Angst,Angst,dem Soldatenhaufen,2,7570,7588,CE,unpersönlich
16,CATMA_6FA9228F-75C1-435C-963C-9509B3F99DF7,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bauerknabe,single,negativ,negativ,Emotionen der Angst,Angst,"Vater, es wird nicht gut ablaufen,
Bleiben wir von dem Soldatenhaufen.
Sind Euch gar trotzige Kameraden;
Wenn sie uns nur nichts am Leibe schaden.",29,7519,7665,CE,MALE
17,CATMA_4D52CCC5-55E6-477B-81FB-DE8A55D0CF7C_0,CATMA_58B73919-080F-4319-A6E9-6F774D317F5E,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"lockere, leichte Gesellen",4,8116,8141,CE,unpersönlich
18,CATMA_58B73919-080F-4319-A6E9-6F774D317F5E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bauer,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Sind dir gar lockere, leichte Gesellen.
Lassen sich gerne schön tun und loben,
So wie gewonnen, so ists zerstoben.
Nehmen sie uns das Unsre in Scheffeln,
Müssen wirs wieder bekommen in Löffeln;
Schlagen sie grob mit dem Schwerte drein,
So sind wir pfiffig und treibens fein.

Im Zelt wird gesungen und gejubelt.
Wie sie juchzen – daß Gott erbarm!
Alles das geht von des Bauern Felle.
Schon acht Monate legt sich der Schwarm
Uns in die Betten und in die Ställe,
Weit herum ist in der ganzen Aue
Keine Feder mehr, keine Klaue,
 Daß wir für Hunger und Elend schier
Nagen müssen die eignen Knochen.
Wars doch nicht ärger und krauser hier,
Als der Sachs noch im Lande tät pochen.
Und die nennen sich Kaiserliche!
",144,8103,8811,CE,MALE
19,CATMA_EC27B5C9-C312-4479-9A8E-177B4EA7D703,CATMA_5AF9126B-1731-4CCB-B262-FC665BB45A3D,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen des Leids,Leid,wir ,1,8633,8637,CE,unpersönlich
20,CATMA_5AF9126B-1731-4CCB-B262-FC665BB45A3D,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,bauer,single,negativ,negativ,Emotionen des Leids,Leid,"Daß wir für Hunger und Elend schier
Nagen müssen die eignen Knochen.
",13,8629,8698,CE,MALE
21,CATMA_5AF9126B-1731-4CCB-B262-FC665BB45A3D,,Gemeintes_Target:_Charakter,target,Charakter,implicit,unpersönlich,single,negativ,negativ,Emotionen des Leids,Leid,"Daß wir für Hunger und Elend schier
Nagen müssen die eignen Knochen.
",13,8629,8698,CE,unpersönlich
22,CATMA_CD38B483-DD63-465F-AC94-3410F5A51846_0,CATMA_5EF35D71-1391-4B93-B2E2-A90CCB911F6E,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Einheimische,1,8921,8933,CE,unpersönlich
23,CATMA_8AA602C8-187F-4BA1-A32A-19E60EC0ACFF_0,CATMA_09BAF1A3-167D-4BD5-B80B-E1198DC59E4A,Explizite_Source:_Experiencer,source,Experiencer,explicit,bauer,single,positiv,positiv,Emotionen der Freude,Freude,ich ,1,9183,9187,CE,MALE
24,CATMA_B51D73D4-660E-49E0-B0FC-0C75EB0E55FF_0,CATMA_09BAF1A3-167D-4BD5-B80B-E1198DC59E4A,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Freude,drei scharfe Schützen,3,9191,9212,CE,unpersönlich
25,CATMA_1ED16213-B5C5-426F-A5B8-55C6EAD261F4_0,CATMA_C14294EF-066D-4848-9715-ACBB5F0249E7,Explizites_Target:_Charakter,target,Charakter,explicit,bauer,single,negativ,negativ,Emotionen der Ablehnung,Ärger,der Bauer,2,9491,9500,CE,MALE
26,CATMA_C14294EF-066D-4848-9715-ACBB5F0249E7,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,trompeter,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Was will der Bauer da? Fort, Halunk!
",10,9482,9519,CE,MALE
27,CATMA_05F57C5A-B838-49A5-9733-213D3FE00514,CATMA_0FE809C8-C29C-423E-91A8-5704D4E63972,Explizites_Target:_Charakter,target,Charakter,explicit,bauer,group,negativ,negativ,Emotionen der Ablehnung,Ärger,das ,1,9624,9628,CE,MALE
28,CATMA_05F57C5A-B838-49A5-9733-213D3FE00514,CATMA_0FE809C8-C29C-423E-91A8-5704D4E63972,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,group,negativ,negativ,Emotionen der Ablehnung,Ärger,das ,1,9624,9628,CE,unpersönlich
29,CATMA_0FE809C8-C29C-423E-91A8-5704D4E63972,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,trompeter,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Ei, das muß immer saufen und fressen.
",9,9620,9658,CE,MALE
30,CATMA_914443D3-CDB8-4186-BE44-BECA7A35CDC4_0,CATMA_6BAC6F29-E9FA-4F0B-96A4-7D78AB4B72CD,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Freude,Die ,1,10102,10106,CE,unpersönlich
31,CATMA_C94F1E9E-FD74-4994-B27A-D8D49B46B96B,CATMA_6BAC6F29-E9FA-4F0B-96A4-7D78AB4B72CD,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,gutem Schluck und guten Brocken,5,10142,10173,CE,Nicht-Charakter
32,CATMA_6BAC6F29-E9FA-4F0B-96A4-7D78AB4B72CD,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,wachtmeister,single,positiv,positiv,Emotionen der Freude,Freude,"Die sollen wir gleich an uns locken
Mit gutem Schluck und guten Brocken,
Damit sie sich gleich zufrieden finden,
Und fester sich mit uns verbinden.
",28,10102,10250,CE,MALE
33,CATMA_63BBE818-2FF1-4639-A81B-4C9102CEFAC8,CATMA_340A8F5E-6A5C-4322-A56E-E7F80BFAB316,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,es ist wieder was im Werke,6,10267,10293,CE,Nicht-Charakter
34,CATMA_340A8F5E-6A5C-4322-A56E-E7F80BFAB316,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,trompeter,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Ja, es ist wieder was im Werke!
",9,10263,10295,CE,MALE
35,CATMA_0DA7F52F-B78E-4609-9963-B4870C4E1A19,CATMA_965A9779-AA41-40E8-8CD3-D6809FEBF82B,Explizite_Source:_Experiencer,source,Experiencer,explicit,trompeter,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich ,1,10390,10394,CE,MALE
36,CATMA_965A9779-AA41-40E8-8CD3-D6809FEBF82B,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Es ist gar nicht geheuer, wie ich merke.
",10,10360,10401,CE,Nicht-Charakter
37,CATMA_F0A19D84-8946-4188-920F-4D8994F44C05,CATMA_9B1A35BB-A7AB-40F6-8366-A3C84FBE5C7B,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen der Angst,Angst,sie ,1,10848,10852,CE,unpersönlich
38,CATMA_D53044FB-FF23-4244-B55D-B98D4800CBBF,CATMA_9B1A35BB-A7AB-40F6-8366-A3C84FBE5C7B,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,negativ,negativ,Emotionen der Angst,Angst,des Friedländers,2,10879,10895,CE,UNKNOWN
39,CATMA_9B1A35BB-A7AB-40F6-8366-A3C84FBE5C7B,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,wachtmeister,single,negativ,negativ,Emotionen der Angst,Angst,"sie trauen uns nicht,
Fürchten des Friedländers heimlich Gesicht.
",11,10848,10914,CE,MALE
40,CATMA_67B542EE-A031-463C-8317-1F583BF4A368,CATMA_1CA90CB3-DF30-4888-8BAA-1674372F35FA,Explizites_Target:_Charakter,target,Charakter,explicit,kroat,single,positiv,positiv,Emotionen der Freude,Schadenfreude,den Kroaten ,2,12000,12012,CE,MALE
41,CATMA_EF0174E9-34AE-4807-851D-7F43A1881A8A,CATMA_1CA90CB3-DF30-4888-8BAA-1674372F35FA,Explizite_Source:_Experiencer,source,Experiencer,explicit,trompeter,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ich ,1,12047,12051,CE,MALE
42,CATMA_4B22A8A3-4305-4E3F-AEBB-B0AD2E113833,CATMA_97B8F6D7-5FA0-4E93-AB00-2127E102B32E,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,Deine Mütze,2,12096,12107,CE,Nicht-Charakter
43,CATMA_816AA388-4ABA-4D51-B26B-39F4CB6DF402,CATMA_97B8F6D7-5FA0-4E93-AB00-2127E102B32E,Explizite_Source:_Experiencer,source,Experiencer,explicit,kroat,single,positiv,positiv,Emotionen der Freude,Freude,mir ,1,12108,12112,CE,MALE
44,CATMA_FBF91A85-658B-4DF2-BB22-193C5208B13B,CATMA_1CE7E50F-3D3C-4B4F-BD18-5319D8B26F53,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,Wir tauschen hier,3,12160,12177,CE,Nicht-Charakter
45,CATMA_1CE7E50F-3D3C-4B4F-BD18-5319D8B26F53,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,erster_scharfschuetz,single,positiv,positiv,Emotionen der Freude,Freude,"Wir tauschen hier! Die Herrn sind Zeugen!
",9,12160,12202,CE,MALE
46,CATMA_9605F598-9662-4C01-A2B3-102B29293EB0_0,CATMA_27252614-4EAB-4EF8-971A-DF4C07038075,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,negativ,negativ,Emotionen der Ablehnung,Ärger,dem Bayer,2,12681,12690,CE,unpersönlich
47,CATMA_27252614-4EAB-4EF8-971A-DF4C07038075,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,wachtmeister,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Wohl gar! Um dem Bayer sein Land zu schützen?
Der dem Fürsten so unfreund ist?
",18,12668,12747,CE,MALE
48,CATMA_B116EC50-1BB9-4F43-A883-E3EE31A98CF0,CATMA_DBE85380-C00A-48B0-8139-5EE65407BB64,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Das ist ja die Gustel aus Blasewitz,7,13300,13335,CE,Nicht-Charakter
49,CATMA_DBE85380-C00A-48B0-8139-5EE65407BB64,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,erster_jaeger,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Was? der Blitz!
Das ist ja die Gustel aus Blasewitz.",13,13284,13336,CE,MALE
50,CATMA_FC5D25E5-6C0F-40EB-BAD0-AFCBD5FE6ED9_0,CATMA_ABAFE760-4373-4E28-8651-50DEF36F04D2,Explizites_Target:_Charakter,target,Charakter,explicit,erster_jaeger,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Er ,1,13370,13373,CE,MALE
51,CATMA_ABAFE760-4373-4E28-8651-50DEF36F04D2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,marketenderin,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"I freilich! Und Er ist wohl gar, Mußjö,
Der lange Peter aus Itzehö?
",17,13354,13422,CE,FEMALE
52,CATMA_259D5166-B3B5-4DD9-B153-F6BB98011EC2_0,CATMA_AC8DAFCC-2D58-474D-B1B6-7924CC6BE84B,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Der Spitzbub,2,14547,14559,CE,UNKNOWN
53,CATMA_F882E3BD-6F0B-410D-A54F-162373D7942A_0,CATMA_AC8DAFCC-2D58-474D-B1B6-7924CC6BE84B,Explizite_Source:_Experiencer,source,Experiencer,explicit,marketenderin,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mich ,1,14569,14574,CE,FEMALE
54,CATMA_9A741CDB-E8E7-45E2-8AE0-0DEAAD1B5CA1,CATMA_40D3AE23-EB02-4D41-947D-8BA3D9FDF0B1,Explizites_Target:_Charakter,target,Charakter,explicit,aufwaerterin,single,positiv,positiv,Emotionen der Zuneigung,Lust,Das Mädchen,2,15414,15425,CE,FEMALE
55,CATMA_40D3AE23-EB02-4D41-947D-8BA3D9FDF0B1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,erster_jaeger,single,positiv,positiv,Emotionen der Zuneigung,Lust,"Das Mädchen ist kein übler Bissen! –
",8,15414,15451,CE,MALE
56,CATMA_CF622DDB-4215-4C3B-8F12-17EA75CFE485_0,CATMA_2C974889-0A22-4667-9A2A-8D1D3EF1CB4C,Explizites_Target:_Charakter,target,Charakter,explicit,marketenderin,single,positiv,positiv,Emotionen der Zuneigung,Lust,die Muhme,2,15455,15464,CE,FEMALE
57,CATMA_C0A147E5-9079-4D17-A441-28E3BBA264E8_0,CATMA_2C974889-0A22-4667-9A2A-8D1D3EF1CB4C,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Zuneigung,Lust,die Herrn vom Regiment,4,15490,15512,CE,unpersönlich
58,CATMA_2C974889-0A22-4667-9A2A-8D1D3EF1CB4C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,erster_jaeger,single,positiv,positiv,Emotionen der Zuneigung,Lust,"Und die Muhme! beim Element!
Was haben die Herrn vom Regiment
 Sich um das niedliche Lärvchen gerissen! –",21,15451,15556,CE,MALE
59,CATMA_2C974889-0A22-4667-9A2A-8D1D3EF1CB4C,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,erster_jaeger,single,positiv,positiv,Emotionen der Zuneigung,Lust,"Und die Muhme! beim Element!
Was haben die Herrn vom Regiment
 Sich um das niedliche Lärvchen gerissen! –",21,15451,15556,CE,MALE
60,CATMA_0A5B6235-2CB5-4778-9645-C2E6125E180F_0,CATMA_A4E24BB1-6067-428A-B12B-D4DD3F9DC1B0,Explizite_Source:_Experiencer,source,Experiencer,explicit,erster_jaeger,group,negativ,negativ,Emotionen des Leids,Leid,Wir,1,15957,15960,CE,MALE
61,CATMA_0A5B6235-2CB5-4778-9645-C2E6125E180F_0,CATMA_A4E24BB1-6067-428A-B12B-D4DD3F9DC1B0,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,group,negativ,negativ,Emotionen des Leids,Leid,Wir,1,15957,15960,CE,unpersönlich
62,CATMA_A4E24BB1-6067-428A-B12B-D4DD3F9DC1B0,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,"Wir, in Feindes Land,
Mußten derweil uns schlecht bequemen.",12,15957,16016,CE,Nicht-Charakter
63,CATMA_0A90404E-75BE-460F-B069-6A1BB9C7A4B1,CATMA_2B10D044-BE01-43CA-91E3-7DED4EEB8F17,Explizite_Source:_Experiencer,source,Experiencer,explicit,erster_jaeger,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mir ,1,16199,16203,CE,MALE
64,CATMA_2B10D044-BE01-43CA-91E3-7DED4EEB8F17,,Gemeintes_Target:_Charakter,target,Charakter,implicit,wachtmeister,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Seid mir doch still. Was will das heißen?
",10,16194,16236,CE,MALE
65,CATMA_FCD6D3AC-A7CA-4CB0-8C5E-2939B46DD6DA_0,CATMA_3F70BE50-C9FC-46F3-B12B-F3A2CBCCBAF5,Explizites_Target:_Charakter,target,Charakter,explicit,trompeter,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,wir ,1,16562,16566,CE,MALE
66,CATMA_FCD6D3AC-A7CA-4CB0-8C5E-2939B46DD6DA_0,CATMA_3F70BE50-C9FC-46F3-B12B-F3A2CBCCBAF5,Explizites_Target:_Charakter,target,Charakter,explicit,wachtmeister,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,wir ,1,16562,16566,CE,MALE
67,CATMA_1DDCFD25-596F-493A-90AA-1CE4E90ED329,CATMA_3F70BE50-C9FC-46F3-B12B-F3A2CBCCBAF5,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Man ,1,16593,16597,CE,unpersönlich
68,CATMA_3F70BE50-C9FC-46F3-B12B-F3A2CBCCBAF5,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,wachtmeister,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Dafür sind wir des Friedländers Regiment,
Man muß uns ehren und respektieren.
",14,16551,16629,CE,MALE
69,CATMA_634C53A4-C9E8-4FFA-AD43-1958B9177FBB,CATMA_6E135BB3-9457-45D0-8DED-3D1560616AF3,Explizites_Target:_Charakter,target,Charakter,explicit,trompeter,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Ihr ,1,16791,16795,CE,MALE
70,CATMA_634C53A4-C9E8-4FFA-AD43-1958B9177FBB,CATMA_6E135BB3-9457-45D0-8DED-3D1560616AF3,Explizites_Target:_Charakter,target,Charakter,explicit,wachtmeister,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Ihr ,1,16791,16795,CE,MALE
71,CATMA_B5E23994-9E4F-416A-9401-FCDA17AA5092,CATMA_6E135BB3-9457-45D0-8DED-3D1560616AF3,Explizite_Source:_Experiencer,source,Experiencer,explicit,erster_jaeger,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich ,1,16877,16881,CE,MALE
72,CATMA_D1F37883-389C-4918-B0EE-FD1C329AF278_0,CATMA_DAB127E8-D036-4750-A565-63D7A6E6D108,Explizites_Target:_Charakter,target,Charakter,explicit,erster_jaeger,single,negativ,negativ,Emotionen des Leids,Mitleid,Herr Jäger,2,16930,16940,CE,MALE
73,CATMA_AB320793-79AB-4723-90B0-C3FDA92C991C,CATMA_DAB127E8-D036-4750-A565-63D7A6E6D108,Explizite_Source:_Experiencer,source,Experiencer,explicit,wachtmeister,single,negativ,negativ,Emotionen des Leids,Mitleid,ich ,1,16942,16946,CE,MALE
74,CATMA_20F2CBFE-C181-40D0-A611-2CDAA1EA186D,CATMA_ADD9ACC2-4618-46C6-9FA2-A2C92B6FB7FC,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,des Feldherrn Person,3,17063,17083,CE,UNKNOWN
75,CATMA_ADD9ACC2-4618-46C6-9FA2-A2C92B6FB7FC,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,wachtmeister,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Der feine Griff und der rechte Ton,
Das lernt sich nur um des Feldherrn Person.
",17,17005,17085,CE,MALE
76,CATMA_ECE40DA8-CF9B-4353-B223-59A37BEFAC3A_0,CATMA_6003F4D3-361A-4E4F-BA90-E0A8BD288D0D,Explizites_Target:_Charakter,target,Charakter,explicit,trompeter,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Euch ,1,17111,17116,CE,MALE
77,CATMA_ECE40DA8-CF9B-4353-B223-59A37BEFAC3A_0,CATMA_6003F4D3-361A-4E4F-BA90-E0A8BD288D0D,Explizites_Target:_Charakter,target,Charakter,explicit,wachtmeister,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Euch ,1,17111,17116,CE,MALE
78,CATMA_23CBAD0D-05A8-4ADC-8094-0F87512BB8E2,CATMA_6003F4D3-361A-4E4F-BA90-E0A8BD288D0D,Explizite_Source:_Experiencer,source,Experiencer,explicit,erster_jaeger,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich ,1,17227,17231,CE,MALE
79,CATMA_0CAE77DC-22A1-437E-BBF8-A0F082B0087B,CATMA_D704A85E-3B87-43D1-92EE-340884EFAE64,Explizite_Source:_Experiencer,source,Experiencer,explicit,erster_jaeger,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich ,1,17227,17231,CE,MALE
80,CATMA_D704A85E-3B87-43D1-92EE-340884EFAE64,,Gemeintes_Target:_Charakter,target,Charakter,implicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Aber sein Schenie, ich meine sein Geist,
",9,17208,17249,CE,UNKNOWN
81,CATMA_E10A3F5E-26E2-40F4-B880-250799CE8E30_0,CATMA_9608DB9B-E3EA-4C21-883F-5044E2EC2187,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,uns ,1,17328,17332,CE,unpersönlich
82,CATMA_52BC1719-A36A-4F8B-9BB1-09D05353172A,CATMA_9608DB9B-E3EA-4C21-883F-5044E2EC2187,Explizite_Source:_Experiencer,source,Experiencer,explicit,zweiter_jaeger,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich ,1,17894,17898,CE,MALE
