,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
17,CATMA_16B98DAD-31E9-4106-B26A-63E821552517_0,CATMA_2FDABD1E-A4EF-49C7-8215-309C14D08BBA,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,arsetes,single,negativ,negativ,Emotionen der Angst,Verzweiflung,mir ,1,3116,3120,LSch,MALE
18,CATMA_E6776D13-9D48-4E60-94E4-A42455150ADE,CATMA_2FDABD1E-A4EF-49C7-8215-309C14D08BBA,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Verzweiflung,was vor Gespenster peinigen eure Geister,6,3126,3166,LSch,Nicht-Charakter
19,CATMA_1484A2F2-640F-4F31-B997-5C403DB55E99,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,doris,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Ach stille hier von!
",5,3518,3539,LSch,FEMALE
20,CATMA_1484A2F2-640F-4F31-B997-5C403DB55E99,,Gemeintes_Target:_Charakter,target,Charakter,implicit,arsetes,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Ach stille hier von!
",5,3518,3539,LSch,MALE
21,CATMA_AA201AFA-6BBB-4240-A2D4-0958FF27B650_0,CATMA_641D46F9-CBD5-4E82-AD64-164C2AF4D0C5,Explizite_Source:_Experiencer,source,Experiencer,explicit,doris,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Ich ,1,3712,3716,LSch,FEMALE
22,CATMA_B14EDAE5-7060-4FD1-B902-4A2FE7CC948B,CATMA_641D46F9-CBD5-4E82-AD64-164C2AF4D0C5,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Verzweiflung,die unglückselige Ursache,3,3799,3824,LSch,Nicht-Charakter
23,CATMA_35959E6C-49EF-438C-962C-4780A3C1DEDF_0,CATMA_97B5EEAB-A497-4653-AAE7-3C21D8911C8D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,"Waß vor einen Fehler habe ich armer Golo in meiner Jugend begangen, indem ich mich weit von meinen Vaterlandt in Dienstbarkeit gebracht habe. Ach meines großen Elends! Ich bin am hoff, leÿde täglich Straffe, und weiß nicht warum",43,4536,4764,LSch,Nicht-Charakter
24,CATMA_7813FF9F-516E-4312-87B0-2A18EF3D35C3_0,CATMA_97B5EEAB-A497-4653-AAE7-3C21D8911C8D,Explizite_Source:_Experiencer,source,Experiencer,explicit,golo,single,negativ,negativ,Emotionen des Leids,Leid,ich armer Golo,3,4562,4576,LSch,MALE
25,CATMA_F7E82031-5393-4E1D-8D8F-02998A7BB960_0,CATMA_5D7C1821-AC58-4CB1-8325-C0D8A75F75E4,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Golo,1,5799,5803,LSch,MALE
26,CATMA_4A725D61-1563-4B56-BFD6-2A6A3A185013,CATMA_5D7C1821-AC58-4CB1-8325-C0D8A75F75E4,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich arme Dirce,3,5865,5880,LSch,FEMALE
27,CATMA_0EA22551-78A6-4B2D-865E-576A9B905DBA,CATMA_01E6DD59-6484-474D-AB93-7815542C2D05,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,dadurch machst du mich arme Dirce krank,7,5847,5886,LSch,Nicht-Charakter
28,CATMA_57BF67CE-922A-4BDD-9514-D93947F6AE21,CATMA_01E6DD59-6484-474D-AB93-7815542C2D05,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,negativ,negativ,Emotionen des Leids,Leid,mich arme Dirce,3,5865,5880,LSch,FEMALE
29,CATMA_2BF26738-873F-4977-A5B7-DEBE6B5DB536,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,golo,single,negativ,negativ,Emotionen des Leids,Mitleid,"hast aber kein mittleiden, mit meiner so schrecklichen Marter.
",11,5914,5977,LSch,MALE
30,CATMA_2BF26738-873F-4977-A5B7-DEBE6B5DB536,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,dirce,single,negativ,negativ,Emotionen des Leids,Mitleid,"hast aber kein mittleiden, mit meiner so schrecklichen Marter.
",11,5914,5977,LSch,FEMALE
31,CATMA_2BF26738-873F-4977-A5B7-DEBE6B5DB536,,Gemeintes_Target:_Charakter,target,Charakter,implicit,dirce,single,negativ,negativ,Emotionen des Leids,Mitleid,"hast aber kein mittleiden, mit meiner so schrecklichen Marter.
",11,5914,5977,LSch,FEMALE
32,CATMA_30119511-CFC5-40FA-861D-F6F9F0CE864C_0,CATMA_BEA5F5C7-B8EA-4C53-945E-82DEA9422C66,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Dirce,1,5984,5989,LSch,FEMALE
33,CATMA_47E36DEC-D24B-4B55-AF2C-F1CA7E3CB8EE,CATMA_BEA5F5C7-B8EA-4C53-945E-82DEA9422C66,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,golo,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,5999,6004,LSch,MALE
34,CATMA_678D011A-D95D-4808-8CDD-B8FB088222CE,CATMA_BEA5F5C7-B8EA-4C53-945E-82DEA9422C66,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,5999,6004,LSch,MALE
35,CATMA_885290B0-CE18-4C32-A766-C0213D149274_0,CATMA_AB782A4D-2A93-489A-9646-CBEA4E07D638,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Dirce,1,5984,5989,LSch,FEMALE
36,CATMA_C1BCFBB0-F307-4A3F-A67B-DEA96BDF79DE_0,CATMA_AB782A4D-2A93-489A-9646-CBEA4E07D638,Explizite_Source:_Experiencer,source,Experiencer,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich ,1,5999,6004,LSch,MALE
37,CATMA_3CC009B8-1540-478B-BC5D-DC2C9E344E79,CATMA_C9A35629-D824-4320-BCC6-AD7CDF34AB37,Explizite_Source:_Experiencer,source,Experiencer,explicit,golo,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,6234,6238,LSch,MALE
38,CATMA_C9A35629-D824-4320-BCC6-AD7CDF34AB37,,Gemeintes_Target:_Charakter,target,Charakter,implicit,dirce,single,negativ,negativ,Emotionen des Leids,Leid,"hörstu nicht, was vor Jämmerliche Klagen ich täglich deinetwegen führe?",12,6193,6264,LSch,FEMALE
39,CATMA_64BB9CC6-FCF0-4EA3-B9B2-5A3665BBEBEE_0,CATMA_D65F498A-0774-4743-AC06-AA6B0BC022A4,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich ,1,6362,6366,LSch,FEMALE
40,CATMA_562BABDF-71AA-4725-84C9-896ABFEC63D0_0,CATMA_D65F498A-0774-4743-AC06-AA6B0BC022A4,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mein schöner Abgott,3,6406,6425,LSch,MALE
41,CATMA_1B2D5C48-68A2-4D2C-8C7D-BB65AAED88EC_0,CATMA_E81619D6-8908-488A-A835-0496B589C2CD,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,6585,6590,LSch,FEMALE
42,CATMA_62573B4C-4E8D-4A91-BBA4-3DD7F73444E5,CATMA_E81619D6-8908-488A-A835-0496B589C2CD,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"ich laße andere gehen und bete Golo allein an, er aber fliehet vor mir!
",16,6601,6673,LSch,Nicht-Charakter
43,CATMA_BB7CD446-9C99-446E-A272-2CF6C99618F9_0,CATMA_DA9EBF5B-537A-4C2B-86D4-A44F4629CCB8,Explizite_Source:_Experiencer,source,Experiencer,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ich ,1,6680,6684,LSch,MALE
44,CATMA_FE0AC931-BCE0-4DC5-87B9-5CB9E6348F86_0,CATMA_DA9EBF5B-537A-4C2B-86D4-A44F4629CCB8,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,dich,1,6716,6720,LSch,FEMALE
45,CATMA_B3CAC5E0-9AB7-4E33-9367-28E2F9BAACCE,CATMA_9B9F1BC3-9CA2-4F50-BB15-1CC2BFCF4EDA,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mir,1,7364,7367,LSch,FEMALE
46,CATMA_A1E9ECE4-80D7-4E9C-9312-ADAA3D17C7A2,CATMA_9B9F1BC3-9CA2-4F50-BB15-1CC2BFCF4EDA,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,du MaulEsel,2,7369,7380,LSch,MALE
47,CATMA_90C10772-6F12-4C53-8663-C0C68082CE33,CATMA_EB517521-9C6B-4375-B333-7BA504A1F80F,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,dir du unbendige Kuh,4,7393,7413,LSch,FEMALE
48,CATMA_EB517521-9C6B-4375-B333-7BA504A1F80F,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Vor dir du unbendige Kuh,5,7389,7413,LSch,MALE
49,CATMA_44AFC786-84F2-4657-9202-0951BD0FE7F6,CATMA_72D8641A-E625-41AD-8BF9-8052A79A6591,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ich ,1,7423,7427,LSch,FEMALE
50,CATMA_F58DB342-3F81-4212-9D23-05B5DCE43CA8,CATMA_72D8641A-E625-41AD-8BF9-8052A79A6591,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,dir ,1,7432,7436,LSch,MALE
51,CATMA_02650E76-5C09-4B90-A1E8-1C7C793E69C6,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Nur nicht mit den Zähnen,5,7463,7487,LSch,MALE
52,CATMA_02650E76-5C09-4B90-A1E8-1C7C793E69C6,,Gemeintes_Target:_Charakter,target,Charakter,implicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Nur nicht mit den Zähnen,5,7463,7487,LSch,FEMALE
53,CATMA_47093AE9-4723-45D5-93EF-E2FF42C6CC84,CATMA_76F0604B-FD5E-442A-BB02-1FED248410BC,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du unmannierlicher und ungetreuer Mensch,5,7497,7537,LSch,MALE
54,CATMA_76F0604B-FD5E-442A-BB02-1FED248410BC,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Du unmannierlicher und ungetreuer Mensch, gehestu also mit den Frauenzimmer um?
",13,7497,7577,LSch,FEMALE
55,CATMA_230FB081-238F-4BA9-8C5C-2CEE10CBDA87,CATMA_07403DCF-FB3C-422D-B20F-A67F22D205DD,Explizite_Source:_Experiencer,source,Experiencer,explicit,golo,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Ich ,1,7584,7588,LSch,MALE
56,CATMA_07403DCF-FB3C-422D-B20F-A67F22D205DD,,Gemeintes_Target:_Charakter,target,Charakter,implicit,dirce,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Ich muß warlich lachen,4,7584,7606,LSch,FEMALE
57,CATMA_E27694E9-36C9-41DF-BC0A-C1403C300B69,CATMA_2CBF5A47-F369-4E2E-AB48-29451A309035,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,dir ,1,7624,7628,LSch,MALE
58,CATMA_2CBF5A47-F369-4E2E-AB48-29451A309035,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Es wird dir dieß Gesichte, als ein erzürnter Himmel der Rießen, schon mit seinen blitz zu treffen wißen.
",21,7616,7721,LSch,FEMALE
59,CATMA_439F2FE4-9607-4650-B882-3B565A4F265F_0,CATMA_9ED15822-D58C-47A9-BCF5-D57AD28AF5AD_0,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"du buckelichte, lenden lahme, unsinnige und ungestüme Narrin",10,7737,7797,LSch,FEMALE
60,CATMA_439F2FE4-9607-4650-B882-3B565A4F265F_2,CATMA_9ED15822-D58C-47A9-BCF5-D57AD28AF5AD_1,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du vermaledeÿtes Schind Vieh,4,7986,8014,LSch,FEMALE
61,CATMA_439F2FE4-9607-4650-B882-3B565A4F265F_3,CATMA_9ED15822-D58C-47A9-BCF5-D57AD28AF5AD_2,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du liederliche,2,8058,8072,LSch,FEMALE
62,CATMA_439F2FE4-9607-4650-B882-3B565A4F265F_4,CATMA_9ED15822-D58C-47A9-BCF5-D57AD28AF5AD_3,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du trutzige,2,8107,8118,LSch,FEMALE
63,CATMA_439F2FE4-9607-4650-B882-3B565A4F265F_5,CATMA_9ED15822-D58C-47A9-BCF5-D57AD28AF5AD_4,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du heÿlloße,2,8148,8159,LSch,FEMALE
64,CATMA_439F2FE4-9607-4650-B882-3B565A4F265F_6,CATMA_9ED15822-D58C-47A9-BCF5-D57AD28AF5AD_5,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du Nichtswürdige,2,8189,8205,LSch,FEMALE
65,CATMA_4767AD91-6368-48FB-B50B-0840C0AE2DC2,CATMA_9ED15822-D58C-47A9-BCF5-D57AD28AF5AD_6,Explizite_Source:_Experiencer,source,Experiencer,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ich ,1,8237,8241,LSch,MALE
66,CATMA_BA29F9DE-D38F-4FE2-A9BA-C181EB2C80B6_0,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich ,1,7932,7936,LSch,FEMALE
67,CATMA_ECE1A694-5FCE-4B2C-94BA-E42F72501F66_0,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_0,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,du ,1,7958,7961,LSch,MALE
68,CATMA_ECE1A694-5FCE-4B2C-94BA-E42F72501F66_1,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_1,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du unhöfflicher Hoff Narr,4,8024,8049,LSch,MALE
69,CATMA_ECE1A694-5FCE-4B2C-94BA-E42F72501F66_2,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_2,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du verächtlicher.,3,8082,8099,LSch,MALE
70,CATMA_ECE1A694-5FCE-4B2C-94BA-E42F72501F66_3,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_3,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du bößwicht.,3,8128,8140,LSch,MALE
71,CATMA_ECE1A694-5FCE-4B2C-94BA-E42F72501F66_4,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_4,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du Ehrloser.,3,8169,8181,LSch,MALE
72,CATMA_ECE1A694-5FCE-4B2C-94BA-E42F72501F66_5,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_5,Explizites_Target:_Charakter,target,Charakter,explicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Du Aufsticher.,3,8215,8229,LSch,MALE
73,CATMA_BA29F9DE-D38F-4FE2-A9BA-C181EB2C80B6_1,CATMA_ED8B0715-A53E-4339-AA43-C5EAECA07006_6,Explizite_Source:_Experiencer,source,Experiencer,explicit,dirce,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich ,1,8281,8285,LSch,FEMALE
74,CATMA_36400BB3-E24C-4748-896A-D7124FE66EEF,CATMA_372E3C59-0A3E-4DBB-ABB5-1D357A916FC6,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,group,negativ,negativ,Emotionen der Ablehnung,Ärger,der gemeine Pöbel,3,8458,8475,LSch,FEMALE
75,CATMA_36400BB3-E24C-4748-896A-D7124FE66EEF,CATMA_372E3C59-0A3E-4DBB-ABB5-1D357A916FC6,Explizites_Target:_Charakter,target,Charakter,explicit,golo,group,negativ,negativ,Emotionen der Ablehnung,Ärger,der gemeine Pöbel,3,8458,8475,LSch,MALE
76,CATMA_372E3C59-0A3E-4DBB-ABB5-1D357A916FC6,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,orontes,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Holla! wird der königliche Pallast so gering geschätzet? Muß man ihm so verunehren, und ihm solche Schmach anthun, daß ihm auch der gemeine Pöbel vor einen Aufenthalt seines Geschreÿs gebrauchet. Ist den die Wohnung des Perser Königs, welche mit der prächtigen  Feste der Babÿlonischen Mauren umgeben ist, vor der knechtischen Entheiligung nicht sicher?",61,8330,8683,LSch,MALE
77,CATMA_8D081147-6D19-4FB2-A743-11B4124377DA,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,orontes,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Schweig,1,8720,8727,LSch,MALE
78,CATMA_8D081147-6D19-4FB2-A743-11B4124377DA,,Gemeintes_Target:_Charakter,target,Charakter,implicit,golo,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Schweig,1,8720,8727,LSch,MALE
79,CATMA_50E0699B-2E6C-4ED0-A248-91470059E59A,CATMA_8B820957-7936-4522-AF03-84648BAB43CA,Explizite_Source:_Experiencer,source,Experiencer,explicit,orontes,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich ,1,8809,8813,LSch,MALE
80,CATMA_C8A5C8F6-665A-45DF-A876-F5787593933A,CATMA_8B820957-7936-4522-AF03-84648BAB43CA,Explizites_Target:_Charakter,target,Charakter,explicit,dirce,group,negativ,negativ,Emotionen der Ablehnung,Ärger,euch ,1,8813,8818,LSch,FEMALE
81,CATMA_C8A5C8F6-665A-45DF-A876-F5787593933A,CATMA_8B820957-7936-4522-AF03-84648BAB43CA,Explizites_Target:_Charakter,target,Charakter,explicit,golo,group,negativ,negativ,Emotionen der Ablehnung,Ärger,euch ,1,8813,8818,LSch,MALE
82,CATMA_8B820957-7936-4522-AF03-84648BAB43CA,,Gemeintes_Target:_Charakter,target,Charakter,implicit,dirce,group,negativ,negativ,Emotionen der Ablehnung,Ärger,"Schweiget, und sonderlich von dem jenigen, was ich euch von meiner schönen Doris - ô freudenreiches Angedenken - geoffenbahret habe.",23,8762,8894,LSch,FEMALE
83,CATMA_8B820957-7936-4522-AF03-84648BAB43CA,,Gemeintes_Target:_Charakter,target,Charakter,implicit,golo,group,negativ,negativ,Emotionen der Ablehnung,Ärger,"Schweiget, und sonderlich von dem jenigen, was ich euch von meiner schönen Doris - ô freudenreiches Angedenken - geoffenbahret habe.",23,8762,8894,LSch,MALE
84,CATMA_652546CB-FDFB-4992-9005-90E99DF7869E,CATMA_DBAA59D8-6C38-4F52-91E5-4CD27D09CED8,Explizite_Source:_Experiencer,source,Experiencer,explicit,orontes,single,positiv,positiv,Emotionen der Freude,Freude,ich ,1,8809,8813,LSch,MALE
85,CATMA_B3D3AAF4-A2AD-43FC-8E05-2615C0CF2795,CATMA_DBAA59D8-6C38-4F52-91E5-4CD27D09CED8,Explizites_Target:_Charakter,target,Charakter,explicit,doris,single,positiv,positiv,Emotionen der Freude,Freude,meiner schönen Doris,3,8822,8842,LSch,FEMALE
86,CATMA_E0E36F82-35EA-49C1-B13D-EE7FF3433D58_0,CATMA_5557DECE-A2C6-4E35-9375-1BC70C9D0698,Explizite_Source:_Experiencer,source,Experiencer,explicit,orontes,single,negativ,negativ,Emotionen der Angst,Verzweiflung,ich ,1,9247,9251,LSch,MALE
