,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
13,CATMA_1ED9C9C8-3EC7-47C7-A105-BDA54ED01868_0,CATMA_3FE81BE2-E4B9-4A3D-B186-97E21A4C1876,Explizites_Target:_Charakter,target,Charakter,explicit,klerdon,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihm ,1,3118,3122,CE,MALE
14,CATMA_8EC04B66-4426-495B-859D-15C702C07BB1_0,CATMA_3FE81BE2-E4B9-4A3D-B186-97E21A4C1876,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich ,1,3173,3177,CE,MALE
15,CATMA_CAE51F13-DE80-4936-B677-30CB21B5ED1E,CATMA_89D4FB42-9DE9-456A-B6C5-D53988AF8F60_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,alle ,1,3109,3114,CE,unpersönlich
16,CATMA_3CCCC40F-CAD1-4A7E-89CF-E4D82487898C_0,CATMA_89D4FB42-9DE9-456A-B6C5-D53988AF8F60_0,Explizites_Target:_Charakter,target,Charakter,explicit,klerdon,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihm ,1,3118,3122,CE,MALE
17,CATMA_89D4FB42-9DE9-456A-B6C5-D53988AF8F60_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,henley,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Sein schimmernder Charakter zog jedermanns Aufmerksamkeit auf sich. Der
              Christ, der rechtschaffene Mann, wie alle von ihm rühmten",21,2986,3129,CE,MALE
18,CATMA_3CCCC40F-CAD1-4A7E-89CF-E4D82487898C_1,CATMA_89D4FB42-9DE9-456A-B6C5-D53988AF8F60_1,Explizites_Target:_Charakter,target,Charakter,explicit,klerdon,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihm ,1,3251,3255,CE,MALE
19,CATMA_89D4FB42-9DE9-456A-B6C5-D53988AF8F60_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,henley,single,positiv,positiv,Emotionen der Zuneigung,Verehrung," vereinigte sich in ihm mit
              den vorzüglichsten Gaben des Geistes.",11,3231,3310,CE,MALE
20,CATMA_0D0DE128-A57C-48FE-BEF1-540776A8F272,CATMA_274BE1B1-2CF5-4F4B-A055-1BB6A0F1EC91,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich ,1,3810,3814,CE,MALE
21,CATMA_9AA24D98-47BA-44C7-9883-812EA733B24E,CATMA_274BE1B1-2CF5-4F4B-A055-1BB6A0F1EC91,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,dieß widrige Geschick,3,3868,3889,CE,Nicht-Charakter
22,CATMA_3B189917-C117-4866-BBB9-B2C1820E5680_0,CATMA_0675F6D4-D532-472A-94A9-46BAB14450EF,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,Wir ,1,4061,4065,CE,MALE
23,CATMA_3B189917-C117-4866-BBB9-B2C1820E5680_0,CATMA_0675F6D4-D532-472A-94A9-46BAB14450EF,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,Wir ,1,4061,4065,CE,MALE
24,CATMA_3A105ACA-525B-4E52-BF3A-031E9D971F69_0,CATMA_0675F6D4-D532-472A-94A9-46BAB14450EF,Explizites_Target:_Charakter,target,Charakter,explicit,amalia,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Schwester des Granville,3,4099,4122,CE,FEMALE
25,CATMA_675F2151-C965-416C-A47F-5E350E5F1F20_0,CATMA_CD387F44-E40F-4A39-8B36-E630ED97BA70,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich ,1,4274,4278,CE,MALE
26,CATMA_22ACA2A9-911B-4827-A251-35C6FB7E2BAE_0,CATMA_CD387F44-E40F-4A39-8B36-E630ED97BA70,Explizites_Target:_Charakter,target,Charakter,explicit,amalia,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihr ,1,4278,4282,CE,FEMALE
27,CATMA_4793EDF3-8E52-41A8-91FC-1698466FE198_0,CATMA_171BF83C-755A-463D-93EF-A9C3ED43BE61_0,Explizites_Target:_Charakter,target,Charakter,explicit,amalia,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Sie ,1,4405,4409,CE,FEMALE
28,CATMA_8FF2AFAB-B46E-4385-978F-3DF12EC6BCA5_0,CATMA_171BF83C-755A-463D-93EF-A9C3ED43BE61_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mich,1,4417,4421,CE,MALE
29,CATMA_4793EDF3-8E52-41A8-91FC-1698466FE198_1,CATMA_171BF83C-755A-463D-93EF-A9C3ED43BE61_1,Explizites_Target:_Charakter,target,Charakter,explicit,amalia,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Sie ,1,4567,4571,CE,FEMALE
30,CATMA_8FF2AFAB-B46E-4385-978F-3DF12EC6BCA5_1,CATMA_171BF83C-755A-463D-93EF-A9C3ED43BE61_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mir ,1,4575,4579,CE,MALE
31,CATMA_C13BC095-F9C2-4A22-8ADB-69926B11C05B_0,CATMA_6CCEA8E5-0A6C-47F2-AE00-FC55ABACCEE4,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Klerdon ist Ihr Nebenbuhler,4,4649,4676,CE,Nicht-Charakter
32,CATMA_6CCEA8E5-0A6C-47F2-AE00-FC55ABACCEE4,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,widston,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Klerdon ist Ihr Nebenbuhler und, noch mehr, ein begünstigter? und Klerdon lebt
              noch?",17,4649,4747,CE,MALE
33,CATMA_F3EFAE7E-F870-475F-AE9B-363F6D47ACFA_0,CATMA_D3CFB2D1-823D-45E4-B4BA-1EB3EC4A5E3F,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mir ,1,5058,5062,CE,MALE
34,CATMA_06BE86E1-6242-4EA6-9F15-9811BD95F30F_0,CATMA_D3CFB2D1-823D-45E4-B4BA-1EB3EC4A5E3F,Explizites_Target:_Charakter,target,Charakter,explicit,klerdon,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,er ,1,5227,5230,CE,MALE
35,CATMA_3EBA7EE7-F980-485A-8A3D-46517FAE3640_0,CATMA_C75F2FCE-CCAC-497C-88B4-F45E91B443C4,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ich ,1,5551,5555,CE,MALE
36,CATMA_B9AAF40E-BF5A-4C4B-9B83-A66F5DA938B2_0,CATMA_C75F2FCE-CCAC-497C-88B4-F45E91B443C4,Explizites_Target:_Charakter,target,Charakter,explicit,klerdon,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ihn ,1,5555,5559,CE,MALE
37,CATMA_462F3275-7E9C-4C33-9C7D-54BC3B2F64ED_0,CATMA_B748C3BF-D808-4549-A4BE-A218E2F6950B,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,henley,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Ich ,1,6272,6276,CE,MALE
38,CATMA_16EB8378-B3C7-4CC3-80FF-119E02CC2DF6_0,CATMA_B748C3BF-D808-4549-A4BE-A218E2F6950B,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ihn ,1,6288,6292,CE,MALE
39,CATMA_A281B6C5-0E55-4873-BACA-B62B6A9926FB_0,CATMA_B748C3BF-D808-4549-A4BE-A218E2F6950B,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,kleinen Vergehungen,2,6356,6375,CE,Nicht-Charakter
40,CATMA_E895D552-B964-4068-B909-00BD6D695819_0,CATMA_608A2EA7-30B3-43BC-89F2-2CFB470F5489,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Ich ,1,6272,6276,CE,MALE
41,CATMA_65564F25-10B7-4A46-A38C-75990812BC0B_0,CATMA_608A2EA7-30B3-43BC-89F2-2CFB470F5489,Explizites_Target:_Charakter,target,Charakter,explicit,klerdon,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ihn ,1,6288,6292,CE,MALE
42,CATMA_F87072E9-A24F-4236-B8D0-71795708B1CF_0,CATMA_EE120E8B-1EFE-4981-B6D3-CDFDDB252BF8,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,"Dieser
",1,7460,7467,CE,UNKNOWN
43,CATMA_18D34513-2C38-41A2-AE4E-A9EE4FA43821,CATMA_EE120E8B-1EFE-4981-B6D3-CDFDDB252BF8,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,schmählichste Dürftigkeit,2,7594,7619,CE,Nicht-Charakter
44,CATMA_1A2615E3-7835-453D-8422-07591D3B3C86,CATMA_88850C6C-E528-47EB-9AC1-266A21E94B21,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich,1,8218,8221,CE,MALE
45,CATMA_FB2A5513-87F4-495C-82E9-16F7EC6E05F5_0,CATMA_88850C6C-E528-47EB-9AC1-266A21E94B21,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Du entfärbst dich,3,8223,8240,CE,Nicht-Charakter
46,CATMA_81BEC1B9-CF8A-476F-A6C8-0013D515A627,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,widston,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,deine Blicke verrathen Abscheu und Entsetzen?,7,8269,8314,CE,MALE
47,CATMA_81BEC1B9-CF8A-476F-A6C8-0013D515A627,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,deine Blicke verrathen Abscheu und Entsetzen?,7,8269,8314,CE,MALE
48,CATMA_81BEC1B9-CF8A-476F-A6C8-0013D515A627,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,deine Blicke verrathen Abscheu und Entsetzen?,7,8269,8314,CE,Nicht-Charakter
49,CATMA_0F1D1AE2-F5BB-4AEB-93F9-051F13B42814_0,CATMA_C79A1936-E754-4F2A-B310-E60AC6394856,Explizites_Target:_Charakter,target,Charakter,explicit,widston,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Feiger,1,8317,8323,CE,MALE
50,CATMA_9E3481CA-CD05-4D40-9A66-066153511FCC_0,CATMA_C79A1936-E754-4F2A-B310-E60AC6394856,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"ich
",1,8339,8343,CE,MALE
51,CATMA_4E661353-AD2B-42AE-972C-DD5A602E902C,CATMA_0B0C67A6-1336-4869-81CF-C7984848640F_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mich ,1,8948,8953,CE,MALE
52,CATMA_AC5E70F3-D58A-43DA-9DB4-DBEF44D11A0D,CATMA_0506B206-7D42-44E5-83AF-678CCC04147B,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Ich ,1,8848,8852,CE,MALE
53,CATMA_79749559-BDF4-4E31-ABDF-401636169020_0,CATMA_0506B206-7D42-44E5-83AF-678CCC04147B,Explizites_Target:_Charakter,target,Charakter,explicit,henley,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Ihnen,1,8859,8864,CE,MALE
54,CATMA_077526D3-6324-496A-B1F6-0888796D168B,CATMA_4ACE5AF5-0072-4C3B-A1FA-80C59F22C925,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,9185,9189,CE,MALE
55,CATMA_9AE87ABA-BBCB-4AA3-90CF-010803E72376_0,CATMA_4ACE5AF5-0072-4C3B-A1FA-80C59F22C925,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,Vorurtheile der Kindheit,3,9205,9229,CE,Nicht-Charakter
56,CATMA_8CA6F765-2A82-497F-BC27-CD1CECCE98D6,CATMA_98B6664E-60F9-42C4-9EA1-EBD171FDF5E0,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,henley,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,9496,9500,CE,MALE
57,CATMA_16E0F17C-1581-4D39-825D-D8AFE77BBC24,CATMA_98B6664E-60F9-42C4-9EA1-EBD171FDF5E0,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,Sie ,1,9538,9542,CE,MALE
58,CATMA_78367928-F697-484C-87AE-BFA92975B561,CATMA_6A30D72D-F767-483E-9C81-0E8EE4EF8600,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,henley,single,negativ,negativ,Emotionen der Angst,Angst,ich ,1,9696,9700,CE,MALE
59,CATMA_F22269BE-EFA1-4B0A-9279-BE7DFE9596C4,CATMA_6A30D72D-F767-483E-9C81-0E8EE4EF8600,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen der Angst,Angst,Ihnen ,1,9707,9713,CE,MALE
60,CATMA_8EF426A3-5067-4C6F-85C6-529D89023D2F,CATMA_F8675FB7-E14D-4867-A2B3-77139F62D583,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen der Angst,Angst,ich ,1,9735,9739,CE,MALE
61,CATMA_1004D0A7-CE9D-4432-ADB4-E3B111E8F378,CATMA_F8675FB7-E14D-4867-A2B3-77139F62D583,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,Sie würden meiner spotten,4,9778,9803,CE,Nicht-Charakter
62,CATMA_1D0845EA-9A0B-4E55-A647-BED85E436FD6_0,CATMA_B1B6FFC0-5398-4E00-B990-8A351E28F5DF,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,10263,10267,CE,MALE
63,CATMA_7041CF04-5519-4F1F-B69A-2DF0FE257686,CATMA_B1B6FFC0-5398-4E00-B990-8A351E28F5DF,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,durch die nächtliche Geburt einer beunruhigten Einbildung,7,10346,10403,CE,Nicht-Charakter
64,CATMA_23CA8FBB-8EB3-4FEC-B9A1-DD877C9A8693_0,CATMA_10A498E4-4FA7-4485-828C-A478652AB034,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,10541,10545,CE,MALE
65,CATMA_3F61EBAF-1697-476D-840B-AB21AD424B7E_0,CATMA_10A498E4-4FA7-4485-828C-A478652AB034,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,das Andenken meines Vaters,4,10914,10940,CE,Nicht-Charakter
66,CATMA_0E53D0FF-2D8D-40CE-A0E0-4551CF02557A,CATMA_27671149-0185-4996-A7BA-DD5705FFA4AB,Explizite_Source:_Experiencer,source,Experiencer,explicit,henley,single,negativ,negativ,Emotionen des Leids,Mitleid,Sie ,1,10595,10599,CE,MALE
67,CATMA_27671149-0185-4996-A7BA-DD5705FFA4AB,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,klerdon,single,negativ,negativ,Emotionen des Leids,Mitleid,Haben Sie Mitleiden mit meiner Schwachheit,6,10589,10631,CE,MALE
68,CATMA_27671149-0185-4996-A7BA-DD5705FFA4AB,,Gemeintes_Target:_Charakter,target,Charakter,implicit,klerdon,single,negativ,negativ,Emotionen des Leids,Mitleid,Haben Sie Mitleiden mit meiner Schwachheit,6,10589,10631,CE,MALE
69,CATMA_D2F943E3-0C49-4E6E-B35D-F7380E30616F,CATMA_A0F7498F-1740-4C15-8155-1E5C5E264BE4,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,"das fürchterliche Schicksal, das mir verkündigt zu
              werden scheint",10,10702,10781,CE,Nicht-Charakter
70,CATMA_5D3C95D5-6755-40EF-B3BC-A3A3C104C37A_0,CATMA_A0F7498F-1740-4C15-8155-1E5C5E264BE4,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen der Angst,Angst,mir ,1,10735,10739,CE,MALE
71,CATMA_23CA8FBB-8EB3-4FEC-B9A1-DD877C9A8693_10,CATMA_C397ED78-5633-4BC2-BF44-F769E774142C,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,mir ,1,11313,11317,CE,MALE
72,CATMA_C397ED78-5633-4BC2-BF44-F769E774142C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,"Seine
              Augen, die in Thränen schwammen, richteten sich flehend nach mir empor",14,11232,11322,CE,UNKNOWN
73,CATMA_C397ED78-5633-4BC2-BF44-F769E774142C,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,"Seine
              Augen, die in Thränen schwammen, richteten sich flehend nach mir empor",14,11232,11322,CE,MALE
74,CATMA_D0F2BC0F-E690-4E93-8A63-5D2C4C37EA5E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Kein Unwille
              flammte in ihnen",5,11324,11367,CE,UNKNOWN
75,CATMA_D0F2BC0F-E690-4E93-8A63-5D2C4C37EA5E,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,klerdon,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Kein Unwille
              flammte in ihnen",5,11324,11367,CE,MALE
76,CATMA_D0F2BC0F-E690-4E93-8A63-5D2C4C37EA5E,,Gemeintes_Target:_Charakter,target,Charakter,implicit,klerdon,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Kein Unwille
              flammte in ihnen",5,11324,11367,CE,MALE
77,CATMA_869D965B-7C19-408A-9760-81273C80AA9C_0,CATMA_571B9198-EF03-4740-9556-883E66ADA478,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,12952,12956,CE,MALE
78,CATMA_7498E52D-CC79-49E6-A22F-5975B9EA8BB5_0,CATMA_571B9198-EF03-4740-9556-883E66ADA478,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"als wenn das Ungeheuer
              meinen Freund vor meinen Augen tödtete",10,13009,13084,CE,Nicht-Charakter
79,CATMA_5836441D-3BDC-4265-8C48-945C8BD99BF1_0,CATMA_76113379-582B-40AD-A071-8F100F48255F,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,13101,13104,CE,MALE
80,CATMA_2147995A-3068-4041-89CA-D4706F323B5F,CATMA_76113379-582B-40AD-A071-8F100F48255F,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,negativ,negativ,Emotionen der Ablehnung,Ärger,dasselbe ,1,13114,13123,CE,Nicht-Charakter
81,CATMA_52115625-5212-4F9D-86F1-C38ADF284C94_0,CATMA_E3EF41E9-0BD4-4F92-B6CA-4C63C393D2BE,Explizites_Target:_Charakter,target,Charakter,explicit,klerdon,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Freund,1,13496,13502,CE,MALE
82,CATMA_E3EF41E9-0BD4-4F92-B6CA-4C63C393D2BE,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,henley,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Allzu schwacher Freund! dieß kann Sie ängstigen,8,13480,13527,CE,MALE
83,CATMA_9C312717-BE27-4CF8-A797-35B1DE109AC1,CATMA_672BEF7C-979F-490F-8935-138FD1333B07,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,dieß ,1,13504,13509,CE,Nicht-Charakter
84,CATMA_70E48357-4D4E-4D4E-8C1B-AF4AF88EAF3E,CATMA_672BEF7C-979F-490F-8935-138FD1333B07,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen der Angst,Angst,Sie ,1,13514,13518,CE,MALE
85,CATMA_672BEF7C-979F-490F-8935-138FD1333B07,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,henley,single,negativ,negativ,Emotionen der Angst,Angst,dieß kann Sie ängstigen,4,13504,13527,CE,MALE
86,CATMA_FCB8BA84-FBFC-41F7-BD47-303B2965E1A1_0,CATMA_EC05145C-C760-4841-B32A-1040F5B6223D,Explizite_Source:_Experiencer,source,Experiencer,explicit,klerdon,single,negativ,negativ,Emotionen des Leids,Leid,mir ,1,13839,13843,CE,MALE
87,CATMA_73393BB7-12EA-412B-B923-1F6FBE8DE229_0,CATMA_1B64E895-3398-42C7-A245-079D5012B56E,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Mitleid,Vater,1,14834,14839,CE,UNKNOWN
