,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
10,CATMA_10BC8EB5-E2A0-4801-A19B-96ED10AA35FD_0,CATMA_AFC9CA9E-3CF8-4FF1-8245-1BE506F9CFB5_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,DER THRACISCHE BOSPHORUS,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich ,1,18329,18334,LSch,UNKNOWN
11,CATMA_CA9F9DEA-D044-482D-A05C-5A9A70F433B5_3,CATMA_AFC9CA9E-3CF8-4FF1-8245-1BE506F9CFB5_2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Ob man der Fürsten Därm auf Pfählen noch sieht glimmen /
Die Mutter und der Sohn blutschändend seyn vermischt;
Ob bey gekochtem Kind ein Hencker-Vater tischt:",28,18694,18852,LSch,Nicht-Charakter
12,CATMA_10BC8EB5-E2A0-4801-A19B-96ED10AA35FD_1,CATMA_AFC9CA9E-3CF8-4FF1-8245-1BE506F9CFB5_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,DER THRACISCHE BOSPHORUS,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mir ,1,18569,18573,LSch,UNKNOWN
13,CATMA_7E410953-280A-44FE-836F-0F5BE70CC3DB,CATMA_209AE75A-0E96-4FD5-9B31-1582537D36F1,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,der gekrönte Löw,3,19423,19439,LSch,UNKNOWN
14,CATMA_209AE75A-0E96-4FD5-9B31-1582537D36F1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,DER THRACISCHE BOSPHORUS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Als ein die gantze Welt durchdringend Liebes-Blitz /
Auf die Saphiernen Friedens-Auen /
Wo der gekrönte Löw hat seinen Käyser-Sitz",20,19332,19462,LSch,UNKNOWN
15,CATMA_8B95E0C7-155B-4CD6-AEDA-9B6A9529F069_0,CATMA_43855F80-EB38-436D-93A9-81C005118DD9,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Freude,Wo ,1,19465,19468,LSch,unpersönlich
16,CATMA_43855F80-EB38-436D-93A9-81C005118DD9,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,DER THRACISCHE BOSPHORUS,single,positiv,positiv,Emotionen der Freude,Freude,"Wo die starcken Adler sich gütiger als Tauben zeigen /
Und Stambuldens Monden sich für der Teutschen Sonne neigen.
Glückseligs Land! Glückselger Fluß!
Die kein unschuldig Blut beflecket!
Wo niemals ein Tyrannen-Fuß
Den Palmenreichen Sand bedecket.
Wo den Christallinen-Strom nichts als Lorbern überschatten /
Wo die Spiese sich in Eegen / Schwerdter sich in Pflug-Schaarn kehrn /
Ja wo Löw und Lämmer sich in vertrauter Eintracht gatten /
Wo man sieht auf Lantzen wachsen Trauben und Oliven-Beern.
Glückseliges Reich! Glückselige Stadt!
Die ihr gethürmtes Haupt biß durch die Wolcken strecket /
",99,19465,20060,LSch,UNKNOWN
17,CATMA_84B92764-8A87-4072-A7C9-3DA643A48FDC_0,CATMA_69231958-70E7-45E3-A4DD-FF3CC7A417C6,Explizite_Source:_Experiencer,source,Experiencer,explicit,DER THRACISCHE BOSPHORUS,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich ,1,20198,20202,LSch,UNKNOWN
18,CATMA_CC729E35-63A5-4609-B218-93644B509921_0,CATMA_69231958-70E7-45E3-A4DD-FF3CC7A417C6,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Leopoldens,1,20815,20825,LSch,UNKNOWN
19,CATMA_295E5529-1282-4BC2-A0E5-4D6FE49D2FA6_0,CATMA_847D891D-5DA8-4C09-A914-7A9475C96A3B_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,negativ,negativ,Emotionen des Leids,Leid,Ibrahim ,1,20942,20950,LSch,MALE
20,CATMA_847D891D-5DA8-4C09-A914-7A9475C96A3B_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,DER THRACISCHE BOSPHORUS,single,negativ,negativ,Emotionen des Leids,Leid,Wenn Ibrahim im Unzucht-Dampf erstickt,5,20937,20975,LSch,UNKNOWN
21,CATMA_295E5529-1282-4BC2-A0E5-4D6FE49D2FA6_1,CATMA_847D891D-5DA8-4C09-A914-7A9475C96A3B_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,negativ,negativ,Emotionen des Leids,Leid,Ibrahims ,1,21115,21124,LSch,MALE
22,CATMA_847D891D-5DA8-4C09-A914-7A9475C96A3B_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,DER THRACISCHE BOSPHORUS,single,negativ,negativ,Emotionen des Leids,Leid,"Wie die Neutra und die Rabe sich mit Türckschen Leichen schwellt
Und selbst Ibrahims sein Eydam Ismael6

 zu Grunde fällt.
",21,21039,21162,LSch,UNKNOWN
23,CATMA_F74BC92E-FA20-4905-BC6D-0CD3435672D9_0,CATMA_396C8B81-31C7-4F31-B15F-3A47220049D6,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,single,positiv,positiv,Emotionen der Freude,Freude,der LÖWE,2,21363,21371,LSch,UNKNOWN
24,CATMA_396C8B81-31C7-4F31-B15F-3A47220049D6,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,DER THRACISCHE BOSPHORUS,single,positiv,positiv,Emotionen der Freude,Freude,"Mein Eiß entglimmt von deinen keuschen Flammen /
Durch die der LÖWE weiht
Sich der GLÜCKSELIGKEIT /
Und beyder Hertz wie Wachs sich schmeltzt zusammen",25,21304,21454,LSch,UNKNOWN
25,CATMA_572BA448-5BE4-4FAC-B236-06F8219D7010,CATMA_8D5090A5-E30A-4A0C-B03E-70F5AE41706A_0,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,DER THRACISCHE BOSPHORUS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,21477,21481,LSch,UNKNOWN
26,CATMA_8D5090A5-E30A-4A0C-B03E-70F5AE41706A_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ja ihre Liebe flösst mir die Begierden ein /
Der Dohnau Bräutigam und Unterthan zu seyn.",17,21456,21544,LSch,UNKNOWN
27,CATMA_8D5090A5-E30A-4A0C-B03E-70F5AE41706A_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"So oft in Oesterreich der keuschen Liebe Hand
Nur einen Zweig vermählt / wie sie das Braut-Gewand
Mit mehrern Kronen schmück / und neue Purpur spinne",26,21580,21729,LSch,UNKNOWN
28,CATMA_A6F37FD1-125D-4003-A81C-101D8FF2772F,CATMA_63E876C9-F0CA-4E34-9DC6-63B30C6C83CC,Explizites_Target:_Charakter,target,Charakter,explicit,IBRAHIM,group,negativ,negativ,Emotionen der Angst,Angst,wer ,1,22029,22033,LSch,MALE
29,CATMA_A6F37FD1-125D-4003-A81C-101D8FF2772F,CATMA_63E876C9-F0CA-4E34-9DC6-63B30C6C83CC,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,group,negativ,negativ,Emotionen der Angst,Angst,wer ,1,22029,22033,LSch,UNKNOWN
30,CATMA_138C98EF-9D24-4712-B1EA-5231AC7E97A4,CATMA_63E876C9-F0CA-4E34-9DC6-63B30C6C83CC,Explizite_Source:_Experiencer,source,Experiencer,explicit,SISIGAMBIS,single,negativ,negativ,Emotionen der Angst,Angst,Uns ,1,22042,22046,LSch,FEMALE
31,CATMA_63E876C9-F0CA-4E34-9DC6-63B30C6C83CC,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,negativ,negativ,Emotionen der Angst,Angst,Hilf Himmel! wer erbricht Uns unser Schlaffgemach?,9,22016,22066,LSch,FEMALE
32,CATMA_229091F2-0F6C-49FB-8849-D5AFB7B48774_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Die Sonnenwende folgt stets ihrer Sonnen nach.,8,22077,22123,LSch,MALE
33,CATMA_2B41AAD8-E437-4F9A-8DBC-3AF0ADA5162F_0,CATMA_229091F2-0F6C-49FB-8849-D5AFB7B48774_1,Explizites_Target:_Charakter,target,Charakter,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,dir ,1,22229,22233,LSch,FEMALE
34,CATMA_229091F2-0F6C-49FB-8849-D5AFB7B48774_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Nein! Weyrauch aufs Altar dir / Göttin / aufzustreuen.,11,22203,22257,LSch,MALE
35,CATMA_7D55F202-A5EB-4D41-A7A4-8089F83F5791,CATMA_225EC04A-A5B6-4F8A-9C57-4CA9CC1031E9,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Lust,der Käyser,2,22148,22158,LSch,MALE
36,CATMA_225EC04A-A5B6-4F8A-9C57-4CA9CC1031E9,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Lust,Wie? sucht der Käyser hier die Keuschheit zu entweihen?,11,22137,22192,LSch,FEMALE
37,CATMA_225EC04A-A5B6-4F8A-9C57-4CA9CC1031E9,,Gemeintes_Target:_Charakter,target,Charakter,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Lust,Wie? sucht der Käyser hier die Keuschheit zu entweihen?,11,22137,22192,LSch,FEMALE
38,CATMA_E732894F-020D-487A-8018-7207E58253A6,CATMA_324F0282-D51B-47B1-89B8-53D6A55FB405,Explizites_Target:_Charakter,target,Charakter,explicit,IBRAHIM,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,der Käyser,2,22148,22158,LSch,MALE
39,CATMA_324F0282-D51B-47B1-89B8-53D6A55FB405,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Wie? sucht der Käyser hier die Keuschheit zu entweihen?,11,22137,22192,LSch,FEMALE
40,CATMA_2F93D347-A0C5-4564-B55A-BCDA238378B8,CATMA_9574FB4B-8870-4E44-9456-880ADA6A0281,Explizite_Source:_Experiencer,source,Experiencer,explicit,SISIGAMBIS,single,negativ,negativ,Emotionen der Angst,Angst,uns ,1,22291,22295,LSch,FEMALE
41,CATMA_9574FB4B-8870-4E44-9456-880ADA6A0281,,Gemeintes_Target:_Charakter,target,Charakter,implicit,IBRAHIM,single,negativ,negativ,Emotionen der Angst,Angst,"Ach Gott! was dreut uns sein hier ungewöhnlich Schwerd7

?
",11,22271,22330,LSch,MALE
42,CATMA_9A17695F-3A79-4707-A335-7D15090AA83C_0,CATMA_4BF4903B-42C2-4BFF-B846-49E5D9A3FBEB_0,Explizites_Target:_Charakter,target,Charakter,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,sies ,1,22374,22379,LSch,FEMALE
43,CATMA_4BF4903B-42C2-4BFF-B846-49E5D9A3FBEB_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Es lächst nach meinem Blut / wenn sies / mein Liecht / begehrt.,14,22340,22403,LSch,MALE
44,CATMA_4BF4903B-42C2-4BFF-B846-49E5D9A3FBEB_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Man sieht der Sterne Gold bey Nacht am schönsten schimmern.,11,22488,22547,LSch,MALE
45,CATMA_E8A92F42-68FC-4EE0-BB6C-281002127017_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,negativ,negativ,Emotionen des Leids,Leid,Was sucht der Fürst für Liecht in schwartzen Trauer-Zimmern?,10,22417,22477,LSch,FEMALE
46,CATMA_60C4B7EC-5FF7-4714-9A0D-7C16B32C2130,CATMA_E8A92F42-68FC-4EE0-BB6C-281002127017_1,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,Amurathen,1,22565,22574,LSch,UNKNOWN
47,CATMA_E8A92F42-68FC-4EE0-BB6C-281002127017_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,negativ,negativ,Emotionen des Leids,Leid,Mit Amurathen fiel mein Stern schon in die See.,10,22561,22608,LSch,FEMALE
48,CATMA_E8A92F42-68FC-4EE0-BB6C-281002127017_2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,negativ,negativ,Emotionen des Leids,Leid,"Mein Geist fleucht neues Liecht / und buhlt mit seinem Schatten.
",12,22686,22751,LSch,FEMALE
49,CATMA_CCECAD1D-8ACC-4A3C-B9EC-347F1F7D3566,CATMA_F3866E33-5AC7-46BB-A566-DBA028DF6A66,Explizites_Target:_Charakter,target,Charakter,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Ihr ,1,22789,22793,LSch,FEMALE
50,CATMA_F3866E33-5AC7-46BB-A566-DBA028DF6A66,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Solch Liebreitz kommt nicht Ihr / auch Todten nicht zu statten.,12,22761,22824,LSch,MALE
51,CATMA_FB47AC2C-8440-4943-B8DC-015E28C8BF47,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Schütt auß dein Liebes-Oel in eine glimme Brust.,9,22899,22947,LSch,FEMALE
52,CATMA_FB47AC2C-8440-4943-B8DC-015E28C8BF47,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Schütt auß dein Liebes-Oel in eine glimme Brust.,9,22899,22947,LSch,MALE
53,CATMA_FB47AC2C-8440-4943-B8DC-015E28C8BF47,,Gemeintes_Target:_Charakter,target,Charakter,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Schütt auß dein Liebes-Oel in eine glimme Brust.,9,22899,22947,LSch,MALE
54,CATMA_ABF562B0-BF66-47DD-A251-76396AFAD601,CATMA_D83E7F83-1514-49D8-84A5-B3D30EB4AF7C,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amurathens ,1,22987,22998,LSch,UNKNOWN
55,CATMA_D83E7F83-1514-49D8-84A5-B3D30EB4AF7C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Die Liebe glimmet noch in Amurathens Aschen.
",8,22961,23006,LSch,FEMALE
56,CATMA_1BD0FB2A-AAC6-49DB-8DBA-90FFBA74F638,CATMA_AA6CFF3F-D13B-45B1-BECB-BD507E6E1F93_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,Sein Tod,2,23081,23089,LSch,Nicht-Charakter
57,CATMA_C985142C-D4FD-4F0D-AD3C-08FEAA7151F8,CATMA_AA6CFF3F-D13B-45B1-BECB-BD507E6E1F93_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,SISIGAMBIS,single,negativ,negativ,Emotionen des Leids,Leid,mir ,1,23102,23106,LSch,FEMALE
58,CATMA_406BC9E8-F240-4375-919E-A2F27E7FFA1D,CATMA_FDF5677D-B3A1-4017-980D-9EFC1E7767D6_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ibrahim ,1,23293,23301,LSch,MALE
59,CATMA_FDF5677D-B3A1-4017-980D-9EFC1E7767D6_0,,Gemeintes_Target:_Charakter,target,Charakter,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Hier brennet Ibrahim mit unverfälschter Liebe.,7,23280,23326,LSch,FEMALE
60,CATMA_FDF5677D-B3A1-4017-980D-9EFC1E7767D6_1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Durch deinen Liebreitz wird mein lodernd Hertz verzehrt.,9,23405,23461,LSch,FEMALE
61,CATMA_FDF5677D-B3A1-4017-980D-9EFC1E7767D6_2,,Gemeintes_Target:_Charakter,target,Charakter,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Man sieht auß Heclens Eiß- und Schnee-kluft Flammen steigen.,10,23536,23596,LSch,FEMALE
62,CATMA_5F0E6065-BD5C-4B38-B5B1-9ABAF583C11A_0,CATMA_43EEFE1C-5E2E-45E5-A172-701D590FCCB5_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,SISIGAMBIS,single,negativ,negativ,Emotionen des Leids,Leid,Mir ,1,23372,23376,LSch,FEMALE
63,CATMA_5F0E6065-BD5C-4B38-B5B1-9ABAF583C11A_1,CATMA_43EEFE1C-5E2E-45E5-A172-701D590FCCB5_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,SISIGAMBIS,single,negativ,negativ,Emotionen des Leids,Leid,die ,1,23481,23485,LSch,FEMALE
64,CATMA_0A4B438A-17DF-4DE1-9576-1D1EC629F291,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Liebe,In meiner Seele glimmt kein Funcken frembder Brunst.,9,23610,23662,LSch,FEMALE
65,CATMA_0A4B438A-17DF-4DE1-9576-1D1EC629F291,,Gemeintes_Target:_Charakter,target,Charakter,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Liebe,In meiner Seele glimmt kein Funcken frembder Brunst.,9,23610,23662,LSch,MALE
66,CATMA_2882C9D4-FBAE-4BEF-AAC1-EBF5B6A26AE1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,SISIGAMBIS,single,negativ,negativ,Emotionen des Leids,Leid,"Was sol für Anmuth blühn auf diesen welcken Wangen /
Auff dieser schlaffen Brust? Ein Garn / das Löwen fangen
Und Riesen fässeln sol / ja Käyser schlingen ein /
Muß nicht auß schlechtem Zeug und irdschem Drate seyn.
Der Agstein zeucht nur Spreu / Magnete ziehn nur Eisen /
Nicht schwer und schätzbar Gold. Die Flamm und Glut beweisen
An Zedern ihre Krafft; sind gegen Golde kalt.
",73,23738,24118,LSch,FEMALE
67,CATMA_B6BBE608-1CB1-4517-B1FE-4F5A675C183E_0,CATMA_FED0C0E0-C263-4033-83D8-F7AEFC209141,Explizites_Target:_Charakter,target,Charakter,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Lust,Sisigambis ,1,24122,24133,LSch,FEMALE
68,CATMA_23DD01E4-7510-4E5A-B350-8D4AE39838DC_0,CATMA_FED0C0E0-C263-4033-83D8-F7AEFC209141,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Lust,Sisigambis ,1,24122,24133,LSch,FEMALE
69,CATMA_8D670E41-CAD3-4866-9D36-A9FBF14703BB,CATMA_FED0C0E0-C263-4033-83D8-F7AEFC209141,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Lust,Den grossen Sultan,3,24160,24178,LSch,MALE
70,CATMA_BB211D1D-97FF-42D5-A48B-3F611850841D_0,CATMA_DFFF6F47-FE89-426D-8754-E282C3F979BC,Explizites_Target:_Charakter,target,Charakter,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Sie Sisigambis ,2,24485,24500,LSch,FEMALE
71,CATMA_C60D5577-E913-42FC-9F27-DEE3CFA9FCA3_0,CATMA_DFFF6F47-FE89-426D-8754-E282C3F979BC,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mir,1,24582,24585,LSch,MALE
72,CATMA_7CDFA422-F688-493C-B8FA-997DB0783D2F,CATMA_962EF357-11C3-4B3A-B49A-016FBBC7C146,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Lust,Ihm ,1,25068,25072,LSch,MALE
73,CATMA_2B125BE0-B689-4FC3-8CAE-040DBAF5A0AF,CATMA_962EF357-11C3-4B3A-B49A-016FBBC7C146,Explizites_Target:_Charakter,target,Charakter,explicit,ALIMA,single,positiv,positiv,Emotionen der Zuneigung,Lust,Alima ,1,25072,25078,LSch,FEMALE
74,CATMA_962EF357-11C3-4B3A-B49A-016FBBC7C146,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Lust,Mag in Ihm Alima nicht süssern Brand anzünden?,9,25061,25107,LSch,FEMALE
75,CATMA_0D1BC448-55B9-4431-A285-11751B679272_0,CATMA_454B798B-353F-4D1D-9574-F000003AFF08,Explizites_Target:_Charakter,target,Charakter,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,dir,1,25245,25248,LSch,FEMALE
76,CATMA_683E01BC-66E2-4A07-A620-B92F3D450260,CATMA_454B798B-353F-4D1D-9574-F000003AFF08,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,uns ,1,25402,25406,LSch,MALE
77,CATMA_74FBB9AE-E90C-49A2-996C-B9A9C408C30E_0,CATMA_0DD7D40A-A879-4B85-8F0B-E93DDCAB9EF0,Explizites_Target:_Charakter,target,Charakter,explicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,sie ,1,25613,25617,LSch,FEMALE
78,CATMA_0DD7D40A-A879-4B85-8F0B-E93DDCAB9EF0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Wer nicht die Schönheit kennt und prüfet / ist stockblind;
Wer sie nicht preißt und liebt / ein Stock / ein alber Kind.
Sie / Sisigambis / ist ein Zirckel aller Zierden /
Ein Engel dieser Welt / ein Labsal der Begierden /
Ein Kleinod unsrer Zeit / der Mensch und Himmel spricht
Den güldnen Apffel zu.
",60,25550,25851,LSch,MALE
79,CATMA_741014D4-9D44-499F-9D63-6480E83EEE1E,CATMA_4E075A67-F586-4022-BB62-8901743667C9,Explizite_Source:_Experiencer,source,Experiencer,explicit,IBRAHIM,single,positiv,positiv,Emotionen der Zuneigung,Lust,Der Käyser,2,25865,25875,LSch,MALE
80,CATMA_4E075A67-F586-4022-BB62-8901743667C9,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,SISIGAMBIS,single,positiv,positiv,Emotionen der Zuneigung,Lust,"Der Käyser kiese nicht
Für Demant schlechtes Glaß. In wenig Zeit erbleichet
Des falschen Purpers Glantz / den uns Begierde streichet
Für blöden Augen an.",27,25865,26018,LSch,FEMALE
