,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
16,CATMA_D9B9DFD2-75B5-46F1-9D9A-5D8D79E24BB4_0,CATMA_698F3CA3-E432-40E6-97C2-7C4BE5F3AA64,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,sie,1,1805,1808,ER,MALE
17,CATMA_787A912F-6AFF-4F04-B7D1-E478F0CE55D5,CATMA_698F3CA3-E432-40E6-97C2-7C4BE5F3AA64,Explizite_Source:_Experiencer,source,Experiencer,explicit,PAUL,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,er,1,1825,1827,ER,MALE
18,CATMA_4A74BC88-142A-42B3-8DD0-C8EADAE8836C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Nur der Tod soll ihren himmlischen Umarmungen entreissen,8,1885,1941,ER,MALE
19,CATMA_4A74BC88-142A-42B3-8DD0-C8EADAE8836C,,Gemeintes_Target:_Charakter,target,Charakter,implicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Nur der Tod soll ihren himmlischen Umarmungen entreissen,8,1885,1941,ER,UNKNOWN
20,CATMA_730A0F04-6F3C-4F18-A523-6A7B22428519,CATMA_30B00014-4892-4F0E-91FB-7850CCBD0595,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung, Freyherr v. Lindenthal,3,2011,2034,ER,MALE
21,CATMA_30B00014-4892-4F0E-91FB-7850CCBD0595,,Gemeintes_Target:_Charakter,target,Charakter,implicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,hren ewig zärtlich liebenden Freyherr v. Lindenthal,7,1983,2034,ER,UNKNOWN
22,CATMA_9667E115-A46D-4620-BE6D-EC6F2DA1BDD1,CATMA_F5B909CF-6B43-4067-B0B6-33B5657C4ABC,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mir,1,2233,2236,ER,MALE
23,CATMA_C9DD46D4-3B1B-4016-8C7C-4F6BEC6B25DF,CATMA_F5B909CF-6B43-4067-B0B6-33B5657C4ABC,Explizites_Target:_Charakter,target,Charakter,explicit,PAUL,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,du,1,2249,2251,ER,MALE
24,CATMA_E8A106EC-F62C-4061-A221-3EFC0446D3BC,CATMA_1672EF2C-9E42-4A72-BE07-619D9105CC6A,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,gnädiger Herr,2,2338,2351,ER,MALE
25,CATMA_1672EF2C-9E42-4A72-BE07-619D9105CC6A,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,PAUL,single,positiv,positiv,Emotionen der Zuneigung,Verehrung, Aber lieber gnädiger Herr! ,5,2325,2353,ER,MALE
26,CATMA_2EDB3FF0-C337-405F-8358-8FB06D041298_0,CATMA_93F3583A-CFE7-4432-8B5D-F4467D34DF31,Explizites_Target:_Charakter,target,Charakter,explicit,PAUL,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,du,1,2437,2439,ER,MALE
27,CATMA_129C9994-B0D7-46E1-93D8-14198DB82806_0,CATMA_93F3583A-CFE7-4432-8B5D-F4467D34DF31,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mir,1,2446,2449,ER,MALE
28,CATMA_1515B1C3-69E6-4D6A-A670-0A0BA1D3286C_0,CATMA_EED323F2-6A87-42BB-8D6C-2AA29646835F_0,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Sie,1,2642,2645,ER,MALE
29,CATMA_EED323F2-6A87-42BB-8D6C-2AA29646835F_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,PAUL,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Sie sind so ein braver, lieber, guter Herr – werth ",12,2642,2695,ER,MALE
30,CATMA_EED323F2-6A87-42BB-8D6C-2AA29646835F_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,PAUL,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"ganz glücklich zu seyn – fähig ganz glücklich zu machen – Geburt, Erziehung, Vermögen, und tau-send günstige Umstände ",21,2809,2929,ER,MALE
31,CATMA_3D3B70C0-E796-4ECD-BB15-94801440CA38,CATMA_E31C686D-CEED-4334-B35F-AD8CAC8B2DB0,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mich,1,3083,3087,ER,MALE
32,CATMA_E31C686D-CEED-4334-B35F-AD8CAC8B2DB0,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit, Hindert mich?,3,3074,3088,ER,Nicht-Charakter
33,CATMA_FC5CD47C-D8E8-4B7C-ABD0-5D2E47E33893_0,CATMA_2E183652-99A8-4D0F-9B18-C697A7591997,Explizites_Target:_Charakter,target,Charakter,explicit,PAUL,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," Unsterblichkeit, und fra",4,3114,3139,ER,MALE
34,CATMA_BB5CE1BB-A4BB-4A0E-A9C3-2147E19C60DE_0,CATMA_2E183652-99A8-4D0F-9B18-C697A7591997,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mir,1,3150,3153,ER,MALE
35,CATMA_6FAE6D5E-A92F-4575-8AAD-B07D9E5E4FE2_0,CATMA_2B596715-765D-434C-AB8C-BE8652E25DD2,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Freude,ich,1,3395,3398,ER,MALE
36,CATMA_4C6347C1-69EF-44C4-AA85-1B3CFC8EED86,CATMA_2B596715-765D-434C-AB8C-BE8652E25DD2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,Ab-wechslung,1,3464,3478,ER,Nicht-Charakter
37,CATMA_78E62123-3A1A-4665-AA7F-3E3D7961821B,CATMA_C143383A-8E10-48BC-B287-BC80545C3A0D,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,solch eines Meisterstückes der Natur,5,3606,3642,ER,UNKNOWN
38,CATMA_605EFED6-A945-4938-A61F-9CFB9AD4029F,CATMA_C143383A-8E10-48BC-B287-BC80545C3A0D,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,er,1,3644,3646,ER,MALE
39,CATMA_EF6ECD5D-60F7-4D32-82E0-FF0F02B0D0DA,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,PAUL,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"schön! – wahrlich schön – fast so schön, als ihre Gemahlin! ",14,3745,3807,ER,MALE
40,CATMA_EF6ECD5D-60F7-4D32-82E0-FF0F02B0D0DA,,Gemeintes_Target:_Charakter,target,Charakter,implicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"schön! – wahrlich schön – fast so schön, als ihre Gemahlin! ",14,3745,3807,ER,MALE
41,CATMA_A724230E-78A6-4485-8791-4D0BE9E1276A_0,CATMA_CA174774-868C-432F-8A20-DA6E3F3B72C5,Explizites_Target:_Charakter,target,Charakter,explicit,PAUL,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Dumkopf,1,3816,3823,ER,MALE
42,CATMA_7870E75C-A5E1-405D-B1B8-33C1F7A3C150_0,CATMA_CA174774-868C-432F-8A20-DA6E3F3B72C5,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,negativ,negativ,Emotionen der Ablehnung,Ärger,eurat,1,3896,3901,ER,MALE
43,CATMA_027266A0-85B9-4B75-A404-6E50AC660ADE,CATMA_49B0D60A-5D97-4F63-A987-04068CFF7FE5,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,4027,4030,ER,MALE
44,CATMA_49B0D60A-5D97-4F63-A987-04068CFF7FE5,,Gemeintes_Target:_Charakter,target,Charakter,implicit,AMALIA_Blande,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"nicht die geringste Erwähnung von ihr  zu machen, gar nicht daran zu denken, daß ich verheurathet sey. ",20,3940,4051,ER,FEMALE
45,CATMA_8BBF8EBF-FC25-4E78-A287-B188B8A57514_0,CATMA_2F38ADF1-30F1-4B5F-ACD2-FCACDB24DE3E,Explizite_Source:_Experiencer,source,Experiencer,explicit,PAUL,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ich,1,4080,4083,ER,MALE
46,CATMA_E7C22572-BECA-49D1-B1A5-90B174C5EC3F,CATMA_2F38ADF1-30F1-4B5F-ACD2-FCACDB24DE3E,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Sie,1,4130,4133,ER,MALE
47,CATMA_0C1E3C6E-B4EF-4FEF-A380-E8433C0CE16E,CATMA_6CFD6061-FB37-4332-A057-948D595DC899,Explizites_Target:_Charakter,target,Charakter,explicit,PAUL,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Du,1,4146,4148,ER,MALE
48,CATMA_6CFD6061-FB37-4332-A057-948D595DC899,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit, Du sollst aber nicht! ,5,4145,4170,ER,MALE
49,CATMA_E93E3B71-D079-487B-B1A7-963DFC94F746,CATMA_424F5E19-087D-4A75-90EE-4C52E7560B7F,Explizite_Source:_Experiencer,source,Experiencer,explicit,PAUL,single,positiv,positiv,Emotionen der Freude,Freude,dich,1,4251,4255,ER,MALE
50,CATMA_FF15ECF8-2C9E-44E0-8445-DC425FC9DE8F_0,CATMA_424F5E19-087D-4A75-90EE-4C52E7560B7F,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Freude,mir,1,4260,4263,ER,MALE
51,CATMA_0F522A4D-E8B0-4CD2-A1E6-CA2BC835215E_0,CATMA_424F5E19-087D-4A75-90EE-4C52E7560B7F,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Freude,mir,1,4260,4263,ER,MALE
52,CATMA_7BBB9CEC-9C28-4AA4-BF06-651DFA7569D5_0,CATMA_F9359D5F-8BFC-46FD-BB22-6FB48D0082FD,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,4507,4510,ER,MALE
53,CATMA_B0140DAE-6D2C-4920-A135-EB6D5F0E56A6_0,CATMA_F9359D5F-8BFC-46FD-BB22-6FB48D0082FD,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,dies,1,4531,4535,ER,UNKNOWN
54,CATMA_7658AF2D-2C3D-439E-A3EA-7BCCC0E6AA9C,CATMA_F9359D5F-8BFC-46FD-BB22-6FB48D0082FD,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,4600,4603,ER,MALE
55,CATMA_E663A32C-4DE5-46A0-8EF3-BF7599E19122,CATMA_B974183B-C253-4273-A179-B1D6B5D5DCDE,Explizite_Source:_Experiencer,source,Experiencer,explicit,PAUL,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ich,1,4725,4728,ER,MALE
56,CATMA_0A5C2D3B-E1B0-4CB0-BA36-42358A1BD043_0,CATMA_B974183B-C253-4273-A179-B1D6B5D5DCDE,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Sie,1,4883,4886,ER,MALE
57,CATMA_A51EEBA2-C602-416E-9086-B815F89CA58A_0,CATMA_DB223024-ED42-40C7-B0FA-D4CB1D34D212,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,g aus meiner Seele zu verwisc,6,5015,5044,ER,Nicht-Charakter
58,CATMA_B228792F-E830-48DF-A0C9-2FABA75895FB,CATMA_DB223024-ED42-40C7-B0FA-D4CB1D34D212,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Freude,ich,1,5050,5053,ER,MALE
59,CATMA_A51EEBA2-C602-416E-9086-B815F89CA58A_1,CATMA_5A7B1682-EA5A-4724-B0DC-983619698D37,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"eyn, wenn es die schmachtende Thräne der Wollust umfliert. Er",12,5109,5170,ER,Nicht-Charakter
60,CATMA_26333ADF-F04F-4EF7-A1B6-1C2C81C34785,CATMA_063077D3-C13A-4E61-8481-2D2BDB4B3C42,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,der Mirabilia,2,5383,5396,ER,UNKNOWN
61,CATMA_063077D3-C13A-4E61-8481-2D2BDB4B3C42,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Liebe," auf ewig aus meiner Seele zu verwischen, dieses Aug von Feuer der Liebe flammend, wie schön muß es seyn, wenn es die schmachtende Thräne der Wollust umfliert. Erinnerst du dich noch an das schöne blaue Auge der Mirabilia4? – ",44,5171,5403,ER,MALE
62,CATMA_1EC3EF4F-4A22-4131-8DCA-A5A256A79AB0_0,CATMA_833C548F-2AFA-4ACE-AAF3-B743C0E89076,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich,1,5478,5481,ER,MALE
63,CATMA_5CEFC1FA-5C5A-4940-8FFB-01E993C70073,CATMA_14AF2E7E-16F2-4093-86A7-8C398172E481,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,5531,5534,ER,MALE
64,CATMA_60C81257-D62C-4FBD-B2B2-262C5C908C2D,CATMA_14AF2E7E-16F2-4093-86A7-8C398172E481,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie,1,5535,5538,ER,UNKNOWN
65,CATMA_D85655A9-4CE2-4D6B-AFAE-F21B7B9961C1_0,CATMA_05303C54-B748-4267-AB72-C5D6502A75B9,Explizites_Target:_Charakter,target,Charakter,explicit,PAUL,single,negativ,negativ,Emotionen der Ablehnung,Ärger,du,1,5598,5600,ER,MALE
66,CATMA_BD9F9DD6-AFA3-4DD2-92E5-FAB3E44DA6F2,CATMA_05303C54-B748-4267-AB72-C5D6502A75B9,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,5811,5814,ER,MALE
67,CATMA_3F95E981-D50F-4016-8D01-4EE20951D477_0,CATMA_AFE9AF73-FADC-42B2-897E-D0E24A4CB031,Explizites_Target:_Charakter,target,Charakter,explicit,AMALIA_Blande,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Meine Frau,2,5625,5635,ER,FEMALE
68,CATMA_AFE9AF73-FADC-42B2-897E-D0E24A4CB031,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,WELLBACH_Lindenthal,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Meine Frau! sie mag nach Venedig reisen – und wenn sie da keinen Zeitvertreib findet, so wird es wohl nirgends als im Kloster welche für sie geben!",30,5625,5776,ER,MALE
69,CATMA_E1157FC1-3B41-4740-8DD8-83161DDD1117,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,PAUL,single,positiv,positiv,Emotionen der Freude,Freude,"vorgestern hier angelangt, und heute schon zum sterben verliebt – und die Schöne nicht einmal kennen, wahrlich da fehlt nur noch die Windmühle – um des Donquichott leibhaftes Contrefait5 zu seyn",33,6179,6377,ER,MALE
70,CATMA_E1157FC1-3B41-4740-8DD8-83161DDD1117,,Gemeintes_Target:_Charakter,target,Charakter,implicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Freude,Freude,"vorgestern hier angelangt, und heute schon zum sterben verliebt – und die Schöne nicht einmal kennen, wahrlich da fehlt nur noch die Windmühle – um des Donquichott leibhaftes Contrefait5 zu seyn",33,6179,6377,ER,MALE
71,CATMA_43A4632B-0C2F-41FB-A869-6B77BD5B71E4_0,CATMA_9F925B47-090F-4084-A66E-280885107224,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,dir,1,6455,6458,ER,UNKNOWN
72,CATMA_8BBB9E4F-F6A4-4648-8EAA-9AFD2A089C1E_0,CATMA_9F925B47-090F-4084-A66E-280885107224,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,6485,6488,ER,MALE
73,CATMA_8AF5FC76-EE8B-428D-A0D9-0D69CB753218_0,CATMA_866E8940-5825-4687-A4BB-7B5B195384F6,Explizite_Source:_Experiencer,source,Experiencer,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mir,1,6690,6693,ER,MALE
74,CATMA_D06BE25D-6DBA-4958-8D57-9ADCBBAD1C31_0,CATMA_866E8940-5825-4687-A4BB-7B5B195384F6,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,sie,1,6867,6870,ER,UNKNOWN
75,CATMA_EC03828D-8710-4B6A-AB42-74BDA8A4EB10_0,CATMA_7AD1F14B-FED5-4232-8357-24C52CD6B9E3_0,Explizites_Target:_Charakter,target,Charakter,explicit,EVERL,single,positiv,positiv,Emotionen der Zuneigung,Verehrung, ein artiges Geschöp,3,7437,7457,ER,FEMALE
76,CATMA_7AD1F14B-FED5-4232-8357-24C52CD6B9E3_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung," Ha! sieh welch ein artiges Geschöpf, wahrlich zum mahlen schön!",13,7422,7486,ER,MALE
77,CATMA_EC03828D-8710-4B6A-AB42-74BDA8A4EB10_1,CATMA_7AD1F14B-FED5-4232-8357-24C52CD6B9E3_1,Explizites_Target:_Charakter,target,Charakter,explicit,EVERL,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,sie,1,7515,7518,ER,FEMALE
78,CATMA_7AD1F14B-FED5-4232-8357-24C52CD6B9E3_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,komm sie näher liebes schönes Kind! ,7,7510,7549,ER,MALE
79,CATMA_EF04F57C-EAC1-4A1E-99D6-A88F87D1EA3C,CATMA_91E4D0EB-857E-466D-AF1E-6C2232D579A7,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Gnaden,1,7625,7631,ER,MALE
80,CATMA_91E4D0EB-857E-466D-AF1E-6C2232D579A7,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,EVERL,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Befehlen Ihro Gnaden,3,7611,7631,ER,FEMALE
81,CATMA_CC0747A7-8E1C-4441-80B0-FC547B853642,CATMA_0CB9AD68-3D45-40DD-A1D0-E0F831354456,Explizites_Target:_Charakter,target,Charakter,explicit,EVERL,single,positiv,positiv,Emotionen der Zuneigung,Lust,dich,1,7759,7763,ER,FEMALE
82,CATMA_0CB9AD68-3D45-40DD-A1D0-E0F831354456,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Lust,"alles in allem, und dich noch obendrein selbst dazu! – ",12,7739,7796,ER,MALE
83,CATMA_219F75C1-1590-4C3E-8465-FC2B4FE1203B_0,CATMA_D43AB75E-6A62-453C-BBF8-3CB01D8E932D,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Sie,1,7811,7814,ER,MALE
84,CATMA_D43AB75E-6A62-453C-BBF8-3CB01D8E932D,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,EVERL,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit, Ey ey Sie loser Herr – das möchte wohl ihr Ernst nicht so ganz seyn,15,7804,7872,ER,FEMALE
85,CATMA_1288A822-0316-402C-A628-90514705B0F8,CATMA_5473A099-0DE3-41B4-B7F4-DC3EC3E93306,Explizites_Target:_Charakter,target,Charakter,explicit,WELLBACH_Lindenthal,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ein hübscher Pursch,3,7904,7923,ER,MALE
