,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
19,CATMA_0DCF3E92-A295-4DA0-81AC-0DB3A6E98ACB_0,CATMA_6040D0E6-1E20-4FC5-A314-EC840138C02D,Explizite_Source:_Experiencer,source,Experiencer,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,er,1,170041,170043,VH,MALE
20,CATMA_6AA917E4-7C0F-4370-8E17-9A35E699A102_0,CATMA_856502D6-F4A0-4F75-8740-CFCB04A70642,Explizites_Target:_Charakter,target,Charakter,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen des Leids,Leid,Sie,1,170030,170033,VH,FEMALE
21,CATMA_0DCF3E92-A295-4DA0-81AC-0DB3A6E98ACB_0,CATMA_856502D6-F4A0-4F75-8740-CFCB04A70642,Explizite_Source:_Experiencer,source,Experiencer,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen des Leids,Leid,er,1,170041,170043,VH,MALE
22,CATMA_8CCD6601-DC3C-4340-935B-683CDF327414,CATMA_1A12C025-26B7-44D1-A8BC-896EC642C70F,Explizites_Target:_Charakter,target,Charakter,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Angst,Angst,Fräulein,1,170430,170438,VH,FEMALE
23,CATMA_1A12C025-26B7-44D1-A8BC-896EC642C70F,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Angst,Angst,"Ist das wahr, mein Fräulein? – Nein, das kann nicht wahr sein!
",16,170411,170474,VH,MALE
24,CATMA_47864B32-2EB6-48D6-A9BF-342903253FB8,CATMA_D2937199-98A6-4114-80AA-DECEBA360170,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,positiv,positiv,Emotionen der Freude,Freude,Tellheim,1,170515,170523,VH,MALE
25,CATMA_D2937199-98A6-4114-80AA-DECEBA360170,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,das_fraeulein (Minna von Barnhelm),single,positiv,positiv,Emotionen der Freude,Freude,"Und warum nicht, Tellheim? – Warum kann es nicht wahr sein?
",14,170498,170558,VH,FEMALE
26,CATMA_728E4714-A74E-47FF-A61F-1B6913D7BCE3_0,CATMA_ECA0F686-7D09-492E-AB52-94733047273A,Explizite_Source:_Experiencer,source,Experiencer,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,mir,1,170634,170637,VH,MALE
27,CATMA_861EF2A9-5505-424E-8C91-7857C1DD372A,CATMA_ECA0F686-7D09-492E-AB52-94733047273A,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,Sie,1,170692,170695,VH,MALE
28,CATMA_50C7F233-6211-4346-8D4D-10FA7D5B1088,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Angst,Angst,"Wer? wer ist diese Ungetreue?
",7,170752,170782,VH,FEMALE
29,CATMA_50C7F233-6211-4346-8D4D-10FA7D5B1088,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Angst,Angst,"Wer? wer ist diese Ungetreue?
",7,170752,170782,VH,FEMALE
30,CATMA_50C7F233-6211-4346-8D4D-10FA7D5B1088,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,"Wer? wer ist diese Ungetreue?
",7,170752,170782,VH,Nicht-Charakter
31,CATMA_EF970AE5-94B2-4332-A235-444A1ABF478E,CATMA_E1C05F1E-D167-4521-9DD3-F43C39C945AB,Explizites_Target:_Charakter,target,Charakter,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Ablehnung,Ärger,Sie,1,170797,170800,VH,FEMALE
32,CATMA_946CE712-AA76-4C35-B34F-D59ECD437B9C,CATMA_E1C05F1E-D167-4521-9DD3-F43C39C945AB,Explizite_Source:_Experiencer,source,Experiencer,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,170806,170809,VH,MALE
33,CATMA_1294BDCE-0452-4007-A84F-149344230D1B,CATMA_E0675F74-AE8C-47B1-94F5-736366CBE92E,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Angst,Angst,Tellheim,1,170849,170857,VH,MALE
34,CATMA_E0675F74-AE8C-47B1-94F5-736366CBE92E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Angst,Angst,Tellheim,1,170849,170857,VH,FEMALE
35,CATMA_9D16580C-F3D6-4F43-8BAF-D5B3B12C229E_0,CATMA_48827EC7-7F3A-439F-AD0F-60020D98C91D,Explizites_Target:_Charakter,target,Charakter,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Ablehnung,Ärger,Sie,1,170884,170887,VH,FEMALE
36,CATMA_FCFFDC03-2F16-4A05-9E62-09E19438EDFD_0,CATMA_48827EC7-7F3A-439F-AD0F-60020D98C91D,Explizite_Source:_Experiencer,source,Experiencer,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,meinen,1,170888,170894,VH,MALE
37,CATMA_9D16580C-F3D6-4F43-8BAF-D5B3B12C229E_0,CATMA_A04A29D3-4A31-439F-B8A1-5C2218A2489A,Explizites_Target:_Charakter,target,Charakter,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen des Leids,Leid,Sie,1,170884,170887,VH,FEMALE
38,CATMA_FCFFDC03-2F16-4A05-9E62-09E19438EDFD_0,CATMA_A04A29D3-4A31-439F-B8A1-5C2218A2489A,Explizite_Source:_Experiencer,source,Experiencer,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen des Leids,Leid,meinen,1,170888,170894,VH,MALE
39,CATMA_69AC056C-4044-4B3C-AA7D-2969213027CB_0,CATMA_E11F30B9-6DB9-428E-AF4E-4925C4986D95,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Angst,Angst,Tellheim,1,171148,171156,VH,MALE
40,CATMA_D43A7870-FCEF-4D33-96CD-E0EF7BE14E4C,CATMA_E11F30B9-6DB9-428E-AF4E-4925C4986D95,Explizite_Source:_Experiencer,source,Experiencer,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Angst,Angst,mich,1,171224,171228,VH,FEMALE
41,CATMA_22DE7E19-05ED-43EF-8865-52E45D122C58,CATMA_F8724E87-5180-44B1-A204-E36370935D9D,Explizites_Target:_Charakter,target,Charakter,explicit,das_fraeulein (Minna von Barnhelm),single,positiv,positiv,Emotionen der Freude,Schadenfreude,sie,1,171259,171262,VH,FEMALE
42,CATMA_F8724E87-5180-44B1-A204-E36370935D9D,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,franziska (Franziska),single,positiv,positiv,Emotionen der Freude,Schadenfreude,"Nun mag sie es haben!
",6,171251,171273,VH,FEMALE
43,CATMA_C72046AA-46D4-4298-A1F5-4D711E6B626F_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,paul_werner (Paul Werner),single,positiv,positiv,Emotionen der Freude,Freude,"Hier bin ich schon, Herr Major! –
",9,171375,171409,VH,MALE
44,CATMA_C72046AA-46D4-4298-A1F5-4D711E6B626F_0,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,"Hier bin ich schon, Herr Major! –
",9,171375,171409,VH,Nicht-Charakter
45,CATMA_C72046AA-46D4-4298-A1F5-4D711E6B626F_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,paul_werner (Paul Werner),single,positiv,positiv,Emotionen der Freude,Freude,"Hier ist Geld! tausend Pistolen!
",7,171473,171506,VH,MALE
46,CATMA_C72046AA-46D4-4298-A1F5-4D711E6B626F_1,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,"Hier ist Geld! tausend Pistolen!
",7,171473,171506,VH,Nicht-Charakter
47,CATMA_6F7C8CBA-EFCD-4DA5-A517-E34D8F926691_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Wer verlangt dich? –
",5,171443,171464,VH,MALE
48,CATMA_6F7C8CBA-EFCD-4DA5-A517-E34D8F926691_0,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Wer verlangt dich? –
",5,171443,171464,VH,Nicht-Charakter
49,CATMA_6F7C8CBA-EFCD-4DA5-A517-E34D8F926691_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Ich will sie nicht!
",5,171521,171541,VH,MALE
50,CATMA_6F7C8CBA-EFCD-4DA5-A517-E34D8F926691_1,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Ich will sie nicht!
",5,171521,171541,VH,Nicht-Charakter
51,CATMA_F9EA4C9C-7240-44F5-BAAC-1C027E9B55E0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Alle Güte ist Verstellung; alle Dienstfertigkeit Betrug.

",9,171852,171910,VH,MALE
52,CATMA_F9EA4C9C-7240-44F5-BAAC-1C027E9B55E0,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Alle Güte ist Verstellung; alle Dienstfertigkeit Betrug.

",9,171852,171910,VH,Nicht-Charakter
53,CATMA_587CCDA4-7132-46DB-A06A-5987003C0ED1_0,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_0,Explizites_Target:_Charakter,target,Charakter,explicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,du,1,171951,171953,VH,MALE
54,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Wie du willst!
",4,171947,171962,VH,MALE
55,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Wie du willst!
",4,171947,171962,VH,MALE
56,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_0,,Gemeintes_Target:_Charakter,target,Charakter,implicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Wie du willst!
",4,171947,171962,VH,MALE
57,CATMA_587CCDA4-7132-46DB-A06A-5987003C0ED1_1,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_1,Explizites_Target:_Charakter,target,Charakter,explicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,dich,1,172061,172065,VH,MALE
58,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"So vollziehe auch den, und packe dich!
",9,172028,172067,VH,MALE
59,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"So vollziehe auch den, und packe dich!
",9,172028,172067,VH,MALE
60,CATMA_2C8F4648-BD8A-43A2-A83B-0EB7CF6D5D4F_1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"So vollziehe auch den, und packe dich!
",9,172028,172067,VH,MALE
61,CATMA_18A2B24C-69EF-4455-9C90-00831E33ADF6,CATMA_112ABED9-5597-4BE1-B275-B857482D35DE_0,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,Herr Major!,3,172076,172087,VH,MALE
62,CATMA_6B7563F8-6783-4CE5-AE2C-A31EC4C6B833,CATMA_112ABED9-5597-4BE1-B275-B857482D35DE_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,172100,172103,VH,MALE
63,CATMA_112ABED9-5597-4BE1-B275-B857482D35DE_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Herr Major! Ärgerlich.
 ich bin ein Mensch –
",10,172076,172121,VH,MALE
64,CATMA_112ABED9-5597-4BE1-B275-B857482D35DE_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"WERNER.
Der auch Galle hat –
",7,172160,172189,VH,MALE
65,CATMA_3BB3BD5D-2034-4198-91C5-71D78D6398A0_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Da bist du was Rechts!
",6,172136,172159,VH,MALE
66,CATMA_3BB3BD5D-2034-4198-91C5-71D78D6398A0_0,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Da bist du was Rechts!
",6,172136,172159,VH,Nicht-Charakter
67,CATMA_3BB3BD5D-2034-4198-91C5-71D78D6398A0_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Gut! Galle ist noch das Beste, was wir haben.
",12,172204,172250,VH,MALE
68,CATMA_3BB3BD5D-2034-4198-91C5-71D78D6398A0_1,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Gut! Galle ist noch das Beste, was wir haben.
",12,172204,172250,VH,Nicht-Charakter
69,CATMA_B8994608-3BFE-4677-8570-C4CAEF7041A0,CATMA_C1DDB9CB-97D6-4A8D-BAB4-6FA9A9CA71D6,Explizite_Source:_Experiencer,source,Experiencer,explicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,Ich,1,172259,172262,VH,MALE
70,CATMA_6FFC330A-D4E3-42A0-BDB7-7585019E4509,CATMA_C1DDB9CB-97D6-4A8D-BAB4-6FA9A9CA71D6,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Sie, Herr Major",4,172269,172284,VH,MALE
71,CATMA_550646F7-5E6F-4C75-ADC9-9BFE6057D807_0,CATMA_FC9AB4CF-8FFB-4D0C-B9EB-1B23E339FCD6,Explizite_Source:_Experiencer,source,Experiencer,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,172320,172323,VH,MALE
72,CATMA_914D0CB9-E022-4CFD-8EEA-22457CD3F836_0,CATMA_FC9AB4CF-8FFB-4D0C-B9EB-1B23E339FCD6,Explizites_Target:_Charakter,target,Charakter,explicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,dir,1,172324,172327,VH,MALE
73,CATMA_268FC7EB-8311-4C76-B8B8-483A703EC615,CATMA_25A33320-AD19-47D4-944B-B482FFF0A187,Explizite_Source:_Experiencer,source,Experiencer,explicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,er,1,172420,172422,VH,MALE
74,CATMA_B89DD5EE-516B-4E34-AAE7-B029FCB2A96B,CATMA_25A33320-AD19-47D4-944B-B482FFF0A187,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,ihm,1,172423,172426,VH,MALE
75,CATMA_25A33320-AD19-47D4-944B-B482FFF0A187,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Nun so brauch es, wer da will! Indem er ihm den Beutel vor die Füße wirft, und
                bei Seite geht.
",24,172383,172494,VH,MALE
76,CATMA_25A33320-AD19-47D4-944B-B482FFF0A187,,Gemeintes_Target:_Charakter,target,Charakter,implicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Nun so brauch es, wer da will! Indem er ihm den Beutel vor die Füße wirft, und
                bei Seite geht.
",24,172383,172494,VH,MALE
77,CATMA_932C5BE4-523E-4352-AFFC-3EB66AA678C2_0,CATMA_0E8F12DB-78D3-43D8-B42D-B6E80EA7171B,Explizite_Source:_Experiencer,source,Experiencer,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen des Leids,Leid,ich,1,172545,172548,VH,FEMALE
78,CATMA_09DBBDB7-C400-431D-8C6E-4A7B0B003CA3,CATMA_0E8F12DB-78D3-43D8-B42D-B6E80EA7171B,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen des Leids,Leid,er,1,172634,172636,VH,MALE
79,CATMA_84DFCD84-6603-42C2-81F3-8B2FF463EB2A,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,paul_werner (Paul Werner),single,negativ,negativ,Emotionen der Ablehnung,Ärger,"mürrisch.
Geh Sie! –
",6,172779,172800,VH,MALE
80,CATMA_84DFCD84-6603-42C2-81F3-8B2FF463EB2A,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"mürrisch.
Geh Sie! –
",6,172779,172800,VH,Nicht-Charakter
81,CATMA_117A7607-BE2F-47E1-AD1D-3CE5B443D32A,CATMA_68EC0193-AB2A-48C3-8D41-B5AC5038B4C6,Explizites_Target:_Charakter,target,Charakter,explicit,paul_werner(PaulWerner),group,negativ,negativ,Emotionen des Leids,Leid,Männer,1,172833,172839,VH,MALE
82,CATMA_117A7607-BE2F-47E1-AD1D-3CE5B443D32A,CATMA_68EC0193-AB2A-48C3-8D41-B5AC5038B4C6,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim(MajorvonTellheim),group,negativ,negativ,Emotionen des Leids,Leid,Männer,1,172833,172839,VH,MALE
83,CATMA_68EC0193-AB2A-48C3-8D41-B5AC5038B4C6,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,franziska (Franziska),single,negativ,negativ,Emotionen des Leids,Leid,"Hu! was sind das für Männer!
",8,172812,172841,VH,FEMALE
84,CATMA_68EC0193-AB2A-48C3-8D41-B5AC5038B4C6,,Gemeintes_Target:_Charakter,target,Charakter,implicit,paul_werner(PaulWerner),group,negativ,negativ,Emotionen des Leids,Leid,"Hu! was sind das für Männer!
",8,172812,172841,VH,MALE
85,CATMA_68EC0193-AB2A-48C3-8D41-B5AC5038B4C6,,Gemeintes_Target:_Charakter,target,Charakter,implicit,von_tellheim(MajorvonTellheim),group,negativ,negativ,Emotionen des Leids,Leid,"Hu! was sind das für Männer!
",8,172812,172841,VH,MALE
86,CATMA_B119339C-685D-4B16-8FA2-514406821B82_0,CATMA_E2161542-F437-4ACE-B395-9BCC168C56F3_0,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Angst,Angst,Tellheim,1,172856,172864,VH,MALE
87,CATMA_B119339C-685D-4B16-8FA2-514406821B82_2,CATMA_E2161542-F437-4ACE-B395-9BCC168C56F3_1,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,negativ,negativ,Emotionen der Angst,Angst,Sie,1,173002,173005,VH,MALE
88,CATMA_A6E72E50-0DCA-4849-A387-E57F15E05B4D_0,CATMA_E2161542-F437-4ACE-B395-9BCC168C56F3_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,das_fraeulein (Minna von Barnhelm),single,negativ,negativ,Emotionen der Angst,Angst,mich,1,173006,173010,VH,FEMALE
89,CATMA_B119339C-685D-4B16-8FA2-514406821B82_0,CATMA_C85D0DD3-17C2-46E3-B3F8-AFFE95936E3B_0,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,positiv,positiv,Emotionen der Zuneigung,Liebe,Tellheim,1,172856,172864,VH,MALE
90,CATMA_B119339C-685D-4B16-8FA2-514406821B82_2,CATMA_C85D0DD3-17C2-46E3-B3F8-AFFE95936E3B_1,Explizites_Target:_Charakter,target,Charakter,explicit,von_tellheim (Major von Tellheim),single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,173002,173005,VH,MALE
