,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
38,CATMA_E72684A9-F703-43D5-947B-E690B6B1163B,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,direktor,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Was hilft's, wenn Ihr ein Ganzes dargebracht,
Das Publikum wird es Euch doch zerpflücken.
",18,6695,6785,LS,MALE
39,CATMA_54BA6ACA-0863-4089-BAD6-AF83AD16ACD6_0,CATMA_C5C892B3-5D44-423D-BB76-44BD02454051,Explizites_Target:_Charakter,target,Charakter,explicit,direktor,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Ihr,1,6796,6799,LS,MALE
40,CATMA_E86F8E7E-BCF6-4BE6-AB0F-E13A85CAA16E,CATMA_C5C892B3-5D44-423D-BB76-44BD02454051,Explizite_Source:_Experiencer,source,Experiencer,explicit,direktor,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,6927,6930,LS,MALE
41,CATMA_3557FFA1-D8BE-4B4F-8C9C-4B23F62E9D2E,CATMA_05DA82A4-6771-4196-8BCD-7850DE14D3C2,Explizite_Source:_Experiencer,source,Experiencer,explicit,direktor,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,6992,6996,LS,MALE
42,CATMA_BDAED9CF-7556-4102-8F31-4672635EB14D,CATMA_53693447-D7D2-4524-8DC2-BEBE382DCEE3,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,mancher kommt vom Lesen der Journale,6,7278,7314,LS,Nicht-Charakter
43,CATMA_53693447-D7D2-4524-8DC2-BEBE382DCEE3,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,direktor,single,negativ,negativ,Emotionen der Angst,Angst,"Und, was das Allerschlimmste bleibt,
Gar mancher kommt vom Lesen der Journale.
",15,7237,7316,LS,MALE
44,CATMA_C783097F-7E4A-4082-9DE2-E642F3D60EF4,CATMA_D3D97CFE-FB28-4302-B784-D77C7573D761,Explizites_Target:_Charakter,target,Charakter,explicit,direktor,single,negativ,negativ,Emotionen der Ablehnung,Ärger,dir,1,8029,8032,LS,MALE
45,CATMA_FE7390DD-12D8-4F00-BEE1-6CC42357609B,CATMA_D3D97CFE-FB28-4302-B784-D77C7573D761,Explizite_Source:_Experiencer,source,Experiencer,explicit,dichter,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Dichter,1,8058,8065,LS,MALE
46,CATMA_237A5D1F-50FD-4707-8FF0-09D2B40EBEF8,CATMA_D3D97CFE-FB28-4302-B784-D77C7573D761,Explizite_Source:_Experiencer,source,Experiencer,explicit,dichter,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ihm,1,8120,8123,LS,MALE
47,CATMA_39931876-A8D9-47B8-ADD0-5C000EEB50D3,CATMA_426A7B4C-378A-4EF0-9F0D-4A7AF11FB25D,Explizite_Source:_Experiencer,source,Experiencer,explicit,dichter,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Dichter,1,8964,8971,LS,MALE
48,CATMA_0FC4B1A0-C76A-4713-987D-D186754D1D1B,CATMA_426A7B4C-378A-4EF0-9F0D-4A7AF11FB25D,Explizites_Target:_Charakter,target,Charakter,explicit,dichter,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Dichter,1,8964,8971,LS,MALE
49,CATMA_FD668A7F-3304-40B8-B658-881E1DD0AB32_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,positiv,positiv,Emotionen der Freude,Freude,"Es wächst das Glück,",5,9204,9224,LS,MALE
50,CATMA_E5FFFA79-250D-40D1-9912-BAE4F6B68F1E,CATMA_FD668A7F-3304-40B8-B658-881E1DD0AB32_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Freude,Man,1,9251,9254,LS,unpersönlich
51,CATMA_FD668A7F-3304-40B8-B658-881E1DD0AB32_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,positiv,positiv,Emotionen der Freude,Freude,"Man ist entzückt,",4,9251,9268,LS,MALE
52,CATMA_82117765-8629-4C6F-ABB6-C8A513B7A96A_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unpersönlich,single,negativ,negativ,Emotionen des Leids,Leid,"dann wird es angefochten,
",5,9225,9251,LS,unpersönlich
53,CATMA_82117765-8629-4C6F-ABB6-C8A513B7A96A_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,negativ,negativ,Emotionen des Leids,Leid,"dann wird es angefochten,
",5,9225,9251,LS,MALE
54,CATMA_82117765-8629-4C6F-ABB6-C8A513B7A96A_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unpersönlich,single,negativ,negativ,Emotionen des Leids,Leid,"nun kommt der Schmerz heran,
",6,9269,9298,LS,unpersönlich
55,CATMA_82117765-8629-4C6F-ABB6-C8A513B7A96A_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,negativ,negativ,Emotionen des Leids,Leid,"nun kommt der Schmerz heran,
",6,9269,9298,LS,MALE
56,CATMA_422D87DB-7531-4555-917E-A39F7BC0E4DD_0,CATMA_7A9C06D9-8B7C-42AA-8D6A-CD75A8CA4F05,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,der beste Trank,3,9600,9615,LS,Nicht-Charakter
57,CATMA_7A9C06D9-8B7C-42AA-8D6A-CD75A8CA4F05,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Freude,"Viel Irrtum und ein Fünkchen Wahrheit,
So wird der beste Trank gebraut,
Der alle Welt erquickt und auferbaut.
Dann sammelt sich der Jugend schönste Blüte
Vor eurem Spiel und lauscht der Offenbarung,
Dann sauget jedes zärtliche Gemüte
Aus eurem Werk sich melanchol'sche Nahrung,
Dann wird bald dies, bald jenes aufgeregt,
Ein jeder sieht, was er im Herzen trägt.
",67,9553,9915,LS,unpersönlich
58,CATMA_7A9C06D9-8B7C-42AA-8D6A-CD75A8CA4F05,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,positiv,positiv,Emotionen der Freude,Freude,"Viel Irrtum und ein Fünkchen Wahrheit,
So wird der beste Trank gebraut,
Der alle Welt erquickt und auferbaut.
Dann sammelt sich der Jugend schönste Blüte
Vor eurem Spiel und lauscht der Offenbarung,
Dann sauget jedes zärtliche Gemüte
Aus eurem Werk sich melanchol'sche Nahrung,
Dann wird bald dies, bald jenes aufgeregt,
Ein jeder sieht, was er im Herzen trägt.
",67,9553,9915,LS,MALE
59,CATMA_B46F16A7-7790-4E8F-8D42-80F549A6D3D7_0,CATMA_E31C4BA9-BF97-4FFE-935C-D08766A34C77,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,sie,1,9925,9928,LS,unpersönlich
60,CATMA_E31C4BA9-BF97-4FFE-935C-D08766A34C77,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Noch sind sie gleich bereit, zu weinen und zu lachen,
 Sie ehren noch den Schwung, erfreuen sich am Schein;
",23,9915,10023,LS,MALE
61,CATMA_27F8A6E7-2459-4038-BD02-7520B22E4B42_0,CATMA_1CF341C3-1CD7-4F53-8912-42B0394CF3BD,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen des Leids,Leid,Wer,1,10023,10026,LS,unpersönlich
62,CATMA_1CF341C3-1CD7-4F53-8912-42B0394CF3BD,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,negativ,negativ,Emotionen des Leids,Leid,"Wer fertig ist, dem ist nichts recht zu machen;
",11,10023,10071,LS,MALE
63,CATMA_F14DA40C-49D6-4DCB-940D-49C3DEC6AFB3,CATMA_2053CB83-BE57-4CC6-8D1B-8857C4DE6E35,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Freude,Werdender,1,10075,10084,LS,unpersönlich
64,CATMA_2053CB83-BE57-4CC6-8D1B-8857C4DE6E35,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lustige_person,single,positiv,positiv,Emotionen der Freude,Freude,"Ein Werdender wird immer dankbar sein.
",7,10071,10110,LS,MALE
65,CATMA_876C3EFF-E62C-4D3D-A3AC-AB7870AF1900_0,CATMA_E7715870-C5A6-4E91-A3BF-AADADC35A53C,Explizite_Source:_Experiencer,source,Experiencer,explicit,dichter,single,positiv,positiv,Emotionen der Freude,Freude,mir,1,10128,10131,LS,MALE
66,CATMA_C800296E-6013-401A-929D-7E2889AA08EC_0,CATMA_E7715870-C5A6-4E91-A3BF-AADADC35A53C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,Zeiten,1,10141,10147,LS,Nicht-Charakter
67,CATMA_BCB3CF22-14CF-422B-B29B-AF1B7A70CAAE,CATMA_6E9F040C-FF4B-4F9B-9E95-1D83C1FFB282,Explizite_Source:_Experiencer,source,Experiencer,explicit,dichter,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,10584,10587,LS,MALE
68,CATMA_89DCD239-E0B3-40AF-B554-6EDBEF106956_0,CATMA_5D51033D-04DE-42F4-861A-4C4F971317BB,Explizites_Target:_Charakter,target,Charakter,explicit,dichter,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,alte Herrn,2,11047,11057,LS,MALE
69,CATMA_89DCD239-E0B3-40AF-B554-6EDBEF106956_0,CATMA_5D51033D-04DE-42F4-861A-4C4F971317BB,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,alte Herrn,2,11047,11057,LS,unpersönlich
70,CATMA_97BB91C9-B4D3-4660-802D-98FDC9E10BBD,CATMA_5D51033D-04DE-42F4-861A-4C4F971317BB,Explizite_Source:_Experiencer,source,Experiencer,explicit,lustige_person,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,wir,1,11081,11084,LS,MALE
71,CATMA_97BB91C9-B4D3-4660-802D-98FDC9E10BBD,CATMA_5D51033D-04DE-42F4-861A-4C4F971317BB,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,wir,1,11081,11084,LS,UNKNOWN
72,CATMA_5D51033D-04DE-42F4-861A-4C4F971317BB,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lustige_person,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Das, alte Herrn, ist eure Pflicht,
Und wir verehren euch darum nicht minder.
",17,11042,11119,LS,MALE
73,CATMA_65402650-1968-4F59-9412-4C0165B53419,CATMA_73703CDF-949D-4584-959E-32141DA70F2A,Explizite_Source:_Experiencer,source,Experiencer,explicit,direktor,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mich,1,11259,11263,LS,MALE
74,CATMA_2A6AF27C-D36F-403B-8B98-A00575E13D68,CATMA_73703CDF-949D-4584-959E-32141DA70F2A,Explizites_Target:_Charakter,target,Charakter,explicit,dichter,group,negativ,negativ,Emotionen der Ablehnung,Ärger,ihr,1,11295,11298,LS,MALE
75,CATMA_2A6AF27C-D36F-403B-8B98-A00575E13D68,CATMA_73703CDF-949D-4584-959E-32141DA70F2A,Explizites_Target:_Charakter,target,Charakter,explicit,lustige_person,group,negativ,negativ,Emotionen der Ablehnung,Ärger,ihr,1,11295,11298,LS,MALE
76,CATMA_78BC46A9-B287-4DF9-A45D-02F82FBBDCFC,CATMA_A6927778-07A6-4651-A3A8-668047FBF3EF,Explizite_Source:_Experiencer,source,Experiencer,explicit,chor_der_engel,single,positiv,positiv,Emotionen der Freude,Freude,Engeln,1,12516,12522,LS,UNKNOWN
77,CATMA_CAEEB9D8-2AAD-4E91-9EF3-8EDC8B5E55DA_0,CATMA_A6927778-07A6-4651-A3A8-668047FBF3EF,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,sie,1,12543,12546,LS,Nicht-Charakter
78,CATMA_A6927778-07A6-4651-A3A8-668047FBF3EF,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,raphael,single,positiv,positiv,Emotionen der Freude,Freude,"Ihr Anblick gibt den Engeln Stärke,
Wenn keiner sie ergründen mag;
Die unbegreiflich hohen Werke
Sind herrlich wie am ersten Tag.
",24,12495,12625,LS,MALE
79,CATMA_9752E59E-1317-4735-9A4D-6CCCBD96DA2C,CATMA_A2AAA0C0-8AE0-4815-B5CB-CBCE7A804BF0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,Erde,1,12696,12700,LS,Nicht-Charakter
80,CATMA_A2AAA0C0-8AE0-4815-B5CB-CBCE7A804BF0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,positiv,positiv,Emotionen der Freude,Freude,"Und schnell und unbegreiflich schnelle
Dreht sich umher der Erde Pracht;
Es wechselt Paradieseshelle
",15,12636,12737,LS,UNKNOWN
81,CATMA_A2AAA0C0-8AE0-4815-B5CB-CBCE7A804BF0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,gabriel,single,positiv,positiv,Emotionen der Freude,Freude,"Und schnell und unbegreiflich schnelle
Dreht sich umher der Erde Pracht;
Es wechselt Paradieseshelle
",15,12636,12737,LS,MALE
82,CATMA_61521910-6AEF-4015-999D-B173233BB5E3,CATMA_0A2969C0-AB68-4029-91D2-59F534EF0701,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Angst,Nacht,1,12763,12768,LS,Nicht-Charakter
83,CATMA_0A2969C0-AB68-4029-91D2-59F534EF0701,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,negativ,negativ,Emotionen der Angst,Angst,"Mit tiefer, schauervoller Nacht;
",6,12737,12770,LS,UNKNOWN
84,CATMA_0A2969C0-AB68-4029-91D2-59F534EF0701,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,gabriel,single,negativ,negativ,Emotionen der Angst,Angst,"Mit tiefer, schauervoller Nacht;
",6,12737,12770,LS,MALE
85,CATMA_6C67AC60-17D9-41C6-A41D-C0F4DE8CE9D3,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,"Es schäumt das Meer in breiten Flüssen
Am tiefen Grund der Felsen auf,
Und Fels und Meer wird fortgerissen
In ewig schnellem Sphärenlauf.
",25,12770,12908,LS,UNKNOWN
