,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
48,CATMA_9C169D0E-FB9D-4A91-B8A6-08FE631A2E66,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,amandus,group,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ich komme noch davon / doch weil die Liebe blüht / So bin ich so ein Narr / der lieber Schaden sieht.
",23,4121,4223,LSch,MALE
49,CATMA_9C169D0E-FB9D-4A91-B8A6-08FE631A2E66,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,burgundia,group,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ich komme noch davon / doch weil die Liebe blüht / So bin ich so ein Narr / der lieber Schaden sieht.
",23,4121,4223,LSch,FEMALE
50,CATMA_287AFB0C-4E67-4C70-9B34-CBAA02903917_0,CATMA_13DC7F7D-BA7C-4D6B-962A-E1014B215120_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,4317,4321,LSch,MALE
51,CATMA_FEEE2AD2-DF04-4719-9F1B-7B8CB95A027D,CATMA_13DC7F7D-BA7C-4D6B-962A-E1014B215120_0,Explizites_Target:_Charakter,target,Charakter,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mein Eigenthum,2,4321,4335,LSch,FEMALE
52,CATMA_287AFB0C-4E67-4C70-9B34-CBAA02903917_1,CATMA_13DC7F7D-BA7C-4D6B-962A-E1014B215120_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,4461,4465,LSch,MALE
53,CATMA_287AFB0C-4E67-4C70-9B34-CBAA02903917_2,CATMA_13DC7F7D-BA7C-4D6B-962A-E1014B215120_6,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,4825,4829,LSch,MALE
54,CATMA_287AFB0C-4E67-4C70-9B34-CBAA02903917_3,CATMA_13DC7F7D-BA7C-4D6B-962A-E1014B215120_7,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,4872,4876,LSch,MALE
55,CATMA_287AFB0C-4E67-4C70-9B34-CBAA02903917_4,CATMA_13DC7F7D-BA7C-4D6B-962A-E1014B215120_8,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,4926,4930,LSch,MALE
56,CATMA_6C683A1D-6F06-428B-A346-0A61CE20421E_0,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,4357,4361,LSch,FEMALE
57,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_0,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Und find ich mein Verlangen?,6,4348,4376,LSch,MALE
58,CATMA_6C683A1D-6F06-428B-A346-0A61CE20421E_1,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,4437,4442,LSch,FEMALE
59,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sein Blick hat mich gefangen.,6,4422,4451,LSch,MALE
60,CATMA_6C683A1D-6F06-428B-A346-0A61CE20421E_2,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,4505,4509,LSch,FEMALE
61,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_2,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Und ich der Liebes-Schluß.
",5,4501,4528,LSch,MALE
62,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_3,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Hier folget Kuß auff Kuß.,6,4577,4602,LSch,MALE
63,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_4,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Seelig wen des Himmels Gütte Zu der Kunst in Lieben führt.,12,4677,4735,LSch,MALE
64,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_5,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Seelig wen das Glücke treibt. Daß er auch beständig bleibt.,12,4756,4815,LSch,MALE
65,CATMA_6C683A1D-6F06-428B-A346-0A61CE20421E_3,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_6,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,4846,4850,LSch,FEMALE
66,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_6,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich bin es auch.,5,4846,4862,LSch,MALE
67,CATMA_6C683A1D-6F06-428B-A346-0A61CE20421E_4,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_7,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,4892,4896,LSch,FEMALE
68,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_7,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ich darff nicht sterben.
",5,4892,4917,LSch,MALE
69,CATMA_6C683A1D-6F06-428B-A346-0A61CE20421E_5,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_8,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,4962,4966,LSch,FEMALE
70,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_8,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ich trotze mein Verderben.
",5,4962,4989,LSch,MALE
71,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_9,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Das sagt mein Gegen-Kuß.,5,5034,5058,LSch,MALE
72,CATMA_6C2A1AE7-D474-44C7-ACEB-C0A9FA95E319_10,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Daß unsre Flamme brennt / Und künfftig brennen muß.
",10,5079,5131,LSch,MALE
73,CATMA_F3FCFAD9-37DE-4DD6-8F09-F14D93315219,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Seelig welcher im Gemüthe Lust und Gegen-Liebe spürt.
",9,4612,4666,LSch,FEMALE
74,CATMA_F3FCFAD9-37DE-4DD6-8F09-F14D93315219,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Seelig welcher im Gemüthe Lust und Gegen-Liebe spürt.
",9,4612,4666,LSch,MALE
75,CATMA_F3FCFAD9-37DE-4DD6-8F09-F14D93315219,,Gemeintes_Target:_Charakter,target,Charakter,implicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Seelig welcher im Gemüthe Lust und Gegen-Liebe spürt.
",9,4612,4666,LSch,MALE
76,CATMA_CDAEF25C-02C7-4F34-98C8-B3730AD664A5,CATMA_DFDA5C6C-3AFE-40AF-AE3B-874A5F3547BE,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,single,negativ,negativ,Emotionen der Angst,Angst,Ich ,1,4926,4930,LSch,MALE
77,CATMA_ABAC1E4E-B9AC-4505-81AC-3D17F21ED561,CATMA_DFDA5C6C-3AFE-40AF-AE3B-874A5F3547BE,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,Fall,1,4945,4949,LSch,Nicht-Charakter
78,CATMA_F5021209-0A03-4231-8333-7126B599ADD5_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,römer,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Wie spielet die Liebe mit fruchtbaren Lichte,7,5175,5219,LSch,UNKNOWN
79,CATMA_DF132E56-C4C0-4171-9AA2-B7C135FFBA35,CATMA_F5021209-0A03-4231-8333-7126B599ADD5_1,Explizites_Target:_Charakter,target,Charakter,explicit,amandus,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amandus ,1,5282,5290,LSch,MALE
80,CATMA_C5AD4E6B-D720-40BD-98BA-8887125741E1,CATMA_F5021209-0A03-4231-8333-7126B599ADD5_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,single,positiv,positiv,Emotionen der Zuneigung,Liebe,die liebende Braut,3,5300,5318,LSch,FEMALE
81,CATMA_F5021209-0A03-4231-8333-7126B599ADD5_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,römer,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amandus vergnüget die liebende Braut ,5,5282,5319,LSch,UNKNOWN
82,CATMA_C417C4D6-4B5E-4109-AA9C-7F95BDFF4DCC_0,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,schäfer,single,positiv,positiv,Emotionen der Freude,Freude,Wie machet der Seegen die Sorgen zu nichte.,9,5231,5274,LSch,UNKNOWN
83,CATMA_D832500B-EA28-4F5F-AABC-25D87467FA7B,CATMA_C417C4D6-4B5E-4109-AA9C-7F95BDFF4DCC_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,group,positiv,positiv,Emotionen der Freude,Freude,sie beyde,2,5340,5349,LSch,MALE
84,CATMA_D832500B-EA28-4F5F-AABC-25D87467FA7B,CATMA_C417C4D6-4B5E-4109-AA9C-7F95BDFF4DCC_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,group,positiv,positiv,Emotionen der Freude,Freude,sie beyde,2,5340,5349,LSch,FEMALE
85,CATMA_C417C4D6-4B5E-4109-AA9C-7F95BDFF4DCC_1,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,schäfer,single,positiv,positiv,Emotionen der Freude,Freude,"So werden sie beyde dem Glücke vertraut /
",8,5330,5372,LSch,UNKNOWN
86,CATMA_F4A8DDCA-0137-4063-B235-1A01D845B20C,CATMA_8CCB29D4-A208-4085-8F5B-4954442B51EB,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,single,positiv,positiv,Emotionen der Freude,Freude,Amandus ,1,5282,5290,LSch,MALE
87,CATMA_8D4EFB87-F8D8-41AE-B9DF-918BA59C8BC1,CATMA_8CCB29D4-A208-4085-8F5B-4954442B51EB,Explizites_Target:_Charakter,target,Charakter,explicit,burgundia,single,positiv,positiv,Emotionen der Freude,Freude,die liebende Braut,3,5300,5318,LSch,FEMALE
88,CATMA_8CCB29D4-A208-4085-8F5B-4954442B51EB,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,römer,single,positiv,positiv,Emotionen der Freude,Freude,Amandus vergnüget die liebende Braut,5,5282,5318,LSch,UNKNOWN
89,CATMA_865C3D36-0A9A-408B-B99C-D48F416EA172_0,CATMA_37A67F93-F4C1-43A1-B6D8-8538E6F2CE0E,Explizite_Source:_Experiencer,source,Experiencer,explicit,amandus,group,positiv,positiv,Emotionen der Freude,Freude,sie ,1,5430,5434,LSch,MALE
90,CATMA_865C3D36-0A9A-408B-B99C-D48F416EA172_0,CATMA_37A67F93-F4C1-43A1-B6D8-8538E6F2CE0E,Explizite_Source:_Experiencer,source,Experiencer,explicit,burgundia,group,positiv,positiv,Emotionen der Freude,Freude,sie ,1,5430,5434,LSch,FEMALE
